N	3gram	Bakhtin_Pr_2	FransuaR
1	то же время	5	9
2	в то же	5	9
3	в том что	1	6
4	но в то	3	5
5	в связи с	1	5
6	на самом деле	1	4
7	в том числе	1	4
8	до сих пор	7	3
9	здесь не в	1	3
10	и во всех	1	3
11	в нем не	1	3
12	то же самое	1	2
13	дело в том	1	2
14	здесь перед нами	1	2
15	он не только	1	2
16	с точки зрения	8	2
17	точку зрения на	1	2
18	в отличие от	4	2
19	том числе и	1	2
20	можно было бы	3	2
21	мысли и слова	1	2
22	и не в	1	2
23	о том как	1	2
24	со всеми его	1	2
25	же как и	1	2
26	в то время	2	2
27	мы уже говорили	3	2
28	не может быть	4	2
29	можно сказать что	1	2
30	как бы в	4	2
31	в большинстве случаев	8	2
32	в сущности не	1	2
33	друг с другом	4	2
34	к тому же	3	2
35	также и в	1	2
36	но кроме того	1	1
37	мысль а как	1	1
38	хотя и не	2	1
39	при всей ее	1	1
40	в той или	3	1
41	такой же характер	1	1
42	еще один отрывок	1	1
43	не знаете что	1	1
44	и в формах	1	1
45	своем художественном творчестве	1	1
46	на том же	1	1
47	по отношению к	5	1
48	мы не поймем	1	1
49	сущности одна и	1	1
50	в самом деле	4	1
51	более глубокий и	1	1
52	к нему не	1	1
53	как раз и	2	1
54	сих пор не	1	1
55	как и все	4	1
56	от него не	1	1
57	что он не	1	1
58	таким образом как	2	1
59	и та же	2	1
60	слова и мысли	2	1
61	между тем как	1	1
62	но уже и	1	1
63	это вовсе не	2	1
64	в эту минуту	3	1
65	может быть и	2	1
66	уже говорили что	2	1
67	эта как и	1	1
68	в значительной степени	1	1
69	в своем художественном	1	1
70	как мы сказали	2	1
71	художественном творчестве не	1	1
72	между собою и	1	1
73	в сущности одна	1	1
74	мы здесь не	1	1
75	или иной форме	1	1
76	является одним из	1	1
77	то перед нами	5	1
78	и в самой	2	1
79	неизбежно принимает форму	1	1
80	в следующей главе	1	1
81	иногда бывает трудно	1	1
82	все действующие лица	1	1
83	так и в	1	1
84	в жизни а	1	1
85	как и в	3	1
86	одна и та	2	1
87	о том что	1	1
88	особой точки зрения	1	1
89	может случиться и	1	1
90	и вообще всех	1	1
91	той или иной	3	1
92	здесь ничего не	1	1
93	друг от друга	2	1
94	в его творчестве	1	1
95	в другом случае	1	1
96	после того как	1	1
97	как мы уже	1	1
98	вполне понятно что	1	1
99	конечно не в	1	1
100	тем не менее	2	1
101	как мы говорили	1	1
102	в приведенном отрывке	2	1
103	в своей жизни	1	1
104	падает именно на	1	1
