N	3gram	Vygotskiy__2	StatiiOP
1	в том что	21	16
2	о том что	4	11
3	в этом отношении	3	9
4	том что он	1	5
5	до сих пор	1	5
6	для того чтобы	10	5
7	дело в том	1	4
8	что он не	2	4
9	то обстоятельство что	1	4
10	после того как	1	4
11	тот факт что	1	4
12	иметь в виду	1	3
13	так же как	1	3
14	с другой стороны	1	3
15	во всяком случае	6	3
16	с самого начала	1	3
17	вопрос о том	2	3
18	речь идет о	2	3
19	в другом месте	2	2
20	том что в	2	2
21	сомневаться в том	1	2
22	в том же	2	2
23	с точки зрения	18	2
24	но все это	1	2
25	сами по себе	1	2
26	в отличие от	3	2
27	бы то ни	1	2
28	то что в	1	2
29	совершенно так же	1	2
30	как раз в	2	2
31	то ни было	1	2
32	не в том	1	2
33	то что он	2	2
34	более или менее	2	2
35	не только не	1	2
36	в самом деле	4	2
37	с тем что	1	2
38	на то что	6	2
39	за то что	1	2
40	по этому поводу	3	2
41	в том смысле	1	2
42	в предисловии к	4	2
43	к тому же	1	2
44	себе отчета в	2	1
45	речи не является	1	1
46	что в этом	1	1
47	точки зрения но	1	1
48	там где нет	1	1
49	но в отношении	1	1
50	того чтобы показать	1	1
51	на самом деле	2	1
52	и по существу	1	1
53	в этом смысле	2	1
54	то что с	2	1
55	в течение лет	1	1
56	он не может	1	1
57	что поэтому она	1	1
58	сам по себе	1	1
59	не имеет никакого	1	1
60	около двух лет	1	1
61	об этом в	1	1
62	ни у кого	1	1
63	точно так же	1	1
64	на этот вопрос	5	1
65	на первом месте	1	1
66	если оно не	1	1
67	именно в этом	1	1
68	в зависимости от	6	1
69	в данном случае	3	1
70	пользу того что	1	1
71	том смысле что	1	1
72	в высшей степени	7	1
73	на одной из	1	1
74	в известном смысле	1	1
75	мы видели выше	1	1
76	по сравнению с	5	1
77	сомнений в том	1	1
78	как и вообще	1	1
79	ли можно сомневаться	2	1
80	в связи с	6	1
81	но вместе с	1	1
82	друг к другу	1	1
83	не дает ни	2	1
84	пытались доказать что	1	1
85	вместо того чтобы	1	1
86	нельзя не признать	1	1
87	в свое время	1	1
88	на вопрос о	2	1
89	по отношению к	5	1
90	заключается в том	7	1
91	в пользу того	2	1
92	против того что	1	1
93	в том чтобы	4	1
94	к выводу что	1	1
95	ничего общего с	1	1
96	как бы ни	1	1
97	по его мнению	1	1
98	на основании анализа	1	1
99	судить о том	1	1
100	в сущности говоря	1	1
101	доказательства того что	1	1
102	дает ни малейшего	1	1
103	в том числе	3	1
104	не только имеет	1	1
105	дело не в	1	1
106	а затем уже	1	1
107	можно сомневаться в	1	1
108	как мы видели	1	1
