N	2gram	Berdyaev_M_1	FransuaR
1	и в	28	56
2	то есть	3	24
3	в его	9	18
4	все эти	2	15
5	в этом	20	14
6	в том	6	13
7	так и	1	13
8	он был	14	12
9	в то	2	12
10	и его	9	12
11	в них	4	11
12	в этих	4	11
13	до конца	14	11
14	как бы	2	11
15	и до	1	10
16	мы уже	1	10
17	еще не	1	10
18	в эпоху	1	10
19	в самом	11	9
20	и не	11	9
21	только в	6	9
22	но и	25	9
23	во всех	1	8
24	не только	29	8
25	в нем	13	8
26	и с	3	8
27	и их	3	8
28	xvi века	1	8
29	и даже	1	8
30	до сих	2	8
31	и др	1	8
32	по своему	2	8
33	сих пор	2	8
34	все это	6	8
35	том что	3	8
36	и на	6	7
37	были еще	1	7
38	у него	17	7
39	в частности	1	7
40	в ее	3	6
41	в этой	6	6
42	но в	7	6
43	точки зрения	4	6
44	вовсе не	1	6
45	мы видим	2	6
46	связаны с	1	6
47	прежде всего	10	6
48	в той	2	6
49	и все	10	6
50	потому что	16	6
51	одним из	2	5
52	у гоголя	1	5
53	с его	3	5
54	но не	8	5
55	в пределах	1	5
56	он не	24	5
57	роль в	1	5
58	во время	1	5
59	в отношении	1	5
60	никогда не	14	5
61	в области	1	5
62	один из	4	5
63	ни с	4	5
64	не было	18	5
65	как и	5	5
66	в творчестве	10	5
67	что в	10	5
68	есть и	3	5
69	они не	1	5
70	ту же	1	4
71	и потому	10	4
72	в ней	15	4
73	не был	7	4
74	за пределы	4	4
75	и к	2	4
76	в которой	6	4
77	в себе	7	4
78	и ее	1	4
79	и более	1	4
80	того чтобы	2	4
81	по своей	2	4
82	во всем	1	4
83	в духе	1	4
84	о том	2	4
85	конечно не	3	4
86	так как	3	4
87	в основе	2	4
88	в свете	3	4
89	в своих	1	4
90	в их	4	3
91	в своем	10	3
92	и наконец	1	3
93	его к	1	3
94	всех этих	1	3
95	и самый	2	3
96	с начала	1	3
97	не мог	3	3
98	не в	16	3
99	но он	9	3
100	и почти	1	3
101	казалось бы	1	3
102	рядом с	1	3
103	и был	1	3
104	и о	1	3
105	в образе	1	3
106	все его	3	3
107	между тем	1	3
108	одной из	1	3
109	так что	1	3
110	уже не	4	3
111	был бы	10	3
112	что и	4	3
113	может быть	30	3
114	к которому	1	3
115	не на	1	3
116	сказать что	2	3
117	не были	1	3
118	к его	1	3
119	его творчество	2	3
120	он видел	1	3
121	бы в	2	3
122	то что	5	3
123	также и	2	2
124	и то	1	2
125	самом деле	1	2
126	на самом	1	2
127	был и	1	2
128	из всех	1	2
129	мы не	1	2
130	почти все	1	2
131	себе и	2	2
132	что они	1	2
133	в центре	2	2
134	как к	1	2
135	когда он	3	2
136	целый ряд	1	2
137	и как	2	2
138	бы и	3	2
139	за это	1	2
140	с их	2	2
141	и те	2	2
142	что она	1	2
143	и еще	3	2
144	не как	4	2
145	для понимания	1	2
146	людей и	2	2
147	он знал	4	2
148	в мире	10	2
149	его в	3	2
150	с тем	9	2
151	он и	2	2
152	для него	11	2
153	в своей	15	2
154	в котором	8	2
155	он дает	1	2
156	в которых	4	2
157	мир и	1	2
158	если бы	2	2
159	и эти	1	2
160	между людьми	1	2
161	с одним	1	2
162	к концу	4	2
163	в каком	2	2
164	не потому	1	2
165	культуры и	1	2
166	то время	2	2
167	и сам	1	2
168	с собой	3	2
169	с ним	2	2
170	мире в	1	2
171	в значительной	1	2
172	в национальном	1	2
173	и во	2	2
174	к нему	7	2
175	власти и	1	2
176	этот момент	1	2
177	на одном	1	2
178	во всей	1	2
179	было бы	10	2
180	что он	10	2
181	действующих лиц	1	2
182	это очень	3	2
183	это не	5	2
184	ничто не	1	2
185	уже в	4	2
186	в одном	1	2
187	к ним	1	2
188	для того	2	2
189	момент в	2	2
190	интерес к	3	2
191	связан с	1	2
192	человека и	14	2
193	говорит о	1	2
194	а на	1	2
195	был в	4	2
196	его как	2	2
197	точек зрения	1	2
198	у всех	2	2
199	не может	28	2
200	о себе	3	2
201	вместе с	6	2
202	так же	1	2
203	нет ни	1	2
204	а не	25	2
205	с этой	4	2
206	возврата к	2	2
207	но это	1	2
208	все же	2	2
209	и для	2	2
210	которых он	4	2
211	себя на	1	2
212	мира и	5	2
213	а в	4	2
214	от всех	1	2
215	культуры в	1	2
216	и эта	1	2
217	к этому	2	2
218	он часто	1	2
219	всем и	1	1
220	смысле слова	4	1
221	только он	1	1
222	в этот	2	1
223	начинается с	1	1
224	становится в	1	1
225	сил и	1	1
226	стихии с	1	1
227	из самых	8	1
228	был врагом	1	1
229	века в	2	1
230	момент когда	1	1
231	а как	2	1
232	истории у	1	1
233	всего того	1	1
234	шаг вперед	1	1
235	на той	1	1
236	вопрос о	2	1
237	и такой	1	1
238	между этими	1	1
239	ему в	1	1
240	то это	1	1
241	был еще	4	1
242	нем все	2	1
243	литературы и	2	1
244	собой в	1	1
245	одним словом	1	1
246	как у	1	1
247	друг к	1	1
248	мы еще	2	1
249	то он	1	1
250	но когда	1	1
251	для других	1	1
252	в эти	1	1
253	по отношению	2	1
254	и речи	1	1
255	себя в	3	1
256	которые не	1	1
257	в вольной	1	1
258	в одной	1	1
259	как в	2	1
260	выпадение из	1	1
261	это был	1	1
262	на человека	2	1
263	глубже чем	1	1
264	его особая	1	1
265	за собой	2	1
266	жизни к	1	1
267	возрождения с	1	1
268	реализма он	1	1
269	та же	1	1
270	и у	2	1
271	он в	2	1
272	сущности и	1	1
273	вольное и	1	1
274	во многих	1	1
275	но ведь	1	1
276	как он	2	1
277	можно лишь	1	1
278	этот процесс	3	1
279	вообще не	2	1
280	для нового	1	1
281	мест и	1	1
282	держать в	1	1
283	его время	1	1
284	ключ к	1	1
285	к одному	1	1
286	не к	4	1
287	и вот	3	1
288	из него	1	1
289	можно было	1	1
290	ни был	1	1
291	которому принадлежал	1	1
292	и чистым	1	1
293	же не	1	1
294	указывали на	1	1
295	из самой	1	1
296	на все	1	1
297	лишь в	6	1
298	это было	1	1
299	заключается в	1	1
300	дома и	1	1
301	его личности	3	1
302	этим именем	1	1
303	участие в	1	1
304	только одно	3	1
305	любви в	1	1
306	самом центре	2	1
307	новый мир	1	1
308	были в	1	1
309	его и	1	1
310	которой не	1	1
311	место у	1	1
312	чем в	2	1
313	она была	1	1
314	не больше	1	1
315	смысл и	1	1
316	веков в	1	1
317	не во	1	1
318	по внешности	1	1
