N	3gram	Propp_Isto_7	Myshleni
1	в том что	4	21
2	с точки зрения	1	18
3	с одной стороны	4	7
4	в зависимости от	1	6
5	что мы знаем	1	6
6	в связи с	1	6
7	не может быть	3	6
8	по отношению к	1	5
9	можно было бы	1	5
10	на этот вопрос	2	5
11	мы знаем об	1	4
12	в самом деле	1	4
13	в том чтобы	2	4
14	о том что	5	4
15	состоит в том	1	3
16	как мы уже	1	3
17	в данном случае	3	3
18	лежит в основе	2	3
19	мы видели что	1	3
20	мы не можем	2	3
21	на том что	1	2
22	в другом месте	1	2
23	более или менее	1	2
24	что он не	1	2
25	то что он	1	2
26	на вопрос о	1	2
27	то же самое	1	2
28	вопрос о том	1	2
29	сама по себе	1	2
30	мы увидим что	2	2
31	основана на том	1	1
32	что под этим	1	1
33	после этого можно	1	1
34	мы хотели бы	1	1
35	мы видим таким	1	1
36	этой точки зрения	3	1
37	мере того как	1	1
38	но так как	1	1
39	будет сказать что	1	1
40	он показывает что	2	1
41	по мере того	1	1
42	о том как	1	1
43	один и тот	1	1
44	он не может	1	1
45	ничем не отличается	1	1
46	и потому что	1	1
47	но все это	1	1
48	до сих пор	2	1
49	не входит в	1	1
50	друг на друга	1	1
51	бы то ни	1	1
52	в совершенно другой	1	1
53	то что в	3	1
54	правильнее будет сказать	1	1
55	совершенно так же	1	1
56	точно так же	2	1
57	как если бы	1	1
58	то и другое	1	1
59	он делает это	1	1
60	он играет с	1	1
61	так как он	2	1
62	к себе и	2	1
63	в таких случаях	1	1
64	вопросу о том	1	1
65	там где он	1	1
66	то ни было	1	1
67	таким образом и	1	1
68	и тот же	1	1
69	это позволяет нам	1	1
70	дело не в	3	1
71	для нас особенно	1	1
72	ответ на этот	1	1
73	с другой стороны	8	1
74	так же как	4	1
75	не отличается от	1	1
76	видим таким образом	1	1
77	условий в которых	1	1
78	вне поля зрения	1	1
79	она не может	1	1
80	той ситуации в	1	1
81	по его мнению	1	1
82	еще один пример	1	1
83	в других странах	1	1
84	мы имеем в	4	1
85	на которые ссылается	1	1
86	только в том	1	1
87	то же что	2	1
88	после того как	2	1
89	в связь со	1	1
90	том что такое	1	1
91	по этому вопросу	1	1
92	по вопросу о	1	1
93	что она при	1	1
94	на определенной стадии	1	1
95	все это не	1	1
96	как и в	2	1
97	и тем более	1	1
98	ситуации в которой	1	1
99	как мы видели	1	1
100	те случаи когда	1	1
101	но в чем	1	1
102	может быть сделан	1	1
