N	2gram	Bakhtin_Fr_1	Myshleni
1	в том	16	33
2	том что	6	27
3	в развитии	1	26
4	точки зрения	7	26
5	то что	3	20
6	в этом	15	19
7	с точки	3	18
8	того что	2	17
9	мышления и	1	16
10	не только	10	15
11	и в	65	15
12	речи и	2	15
13	что в	3	14
14	и речи	1	13
15	того чтобы	1	12
16	что он	3	12
17	в самом	4	11
18	в процессе	2	11
19	мы не	1	10
20	в целом	2	10
21	было бы	1	10
22	для того	1	10
23	но и	10	10
24	в сущности	16	9
25	в своем	8	9
26	о том	2	9
27	связи с	4	9
28	может быть	6	9
29	что мы	2	9
30	не может	3	9
31	не является	3	9
32	не в	4	8
33	никогда не	6	8
34	так и	10	8
35	он не	2	7
36	по себе	1	7
37	к тому	2	7
38	и т.п	17	7
39	с одной	2	7
40	потому что	5	7
41	одной стороны	2	7
42	как бы	22	7
43	и не	22	7
44	во всяком	1	7
45	самом деле	3	6
46	мы уже	12	6
47	по отношению	1	6
48	в этой	4	6
49	и к	4	6
50	как он	1	6
51	на то	1	6
52	как и	5	6
53	всяком случае	1	6
54	точку зрения	1	6
55	в отношении	6	6
56	как мы	6	6
57	в виду	3	6
58	развития в	1	6
59	но в	14	6
60	по своей	3	6
61	вовсе не	18	6
62	с другой	3	6
63	к которому	1	6
64	на этот	2	6
65	там где	1	6
66	в частности	5	6
67	как это	1	6
68	в связи	1	6
69	сказать что	6	6
70	на деле	1	5
71	то же	1	5
72	последнее время	1	5
73	говорит что	1	5
74	уже в	1	5
75	приводит к	2	5
76	это не	3	5
77	что с	1	5
78	во всей	3	5
79	можно было	1	5
80	и даже	8	5
81	этот вопрос	2	5
82	и их	3	5
83	друг друга	3	5
84	представление о	1	5
85	и др	24	5
86	отношению к	1	5
87	все что	1	5
88	связана с	5	4
89	хотя бы	1	4
90	с его	5	4
91	из этих	2	4
92	как в	5	4
93	все же	6	4
94	в которой	1	4
95	в последнее	1	4
96	что все	1	4
97	в них	5	4
98	несмотря на	2	4
99	в эту	1	4
100	в своей	5	4
101	с развитием	1	4
102	значение для	1	4
103	к этому	1	4
104	их в	2	4
105	даже в	3	4
106	и его	10	4
107	речи мы	1	4
108	в совершенно	1	4
109	и с	3	4
110	мы видим	2	4
111	так как	6	4
112	только в	7	4
113	который в	1	4
114	что нам	1	4
115	для всех	1	4
116	в начале	1	4
117	как раз	3	4
118	прежде всего	11	4
119	предисловии к	1	4
120	все это	9	4
121	для нас	4	4
122	направленность на	1	3
123	человека и	1	3
124	на самом	6	3
125	здесь и	4	3
126	и до	4	3
127	собственном смысле	1	3
128	для которого	1	3
129	действительности и	1	3
130	мы имеем	1	3
131	и ее	1	3
132	мы будем	3	3
133	в общем	4	3
134	с этим	1	3
135	что как	1	3
136	он в	1	3
137	все эти	10	3
138	но на	3	3
139	при этом	6	3
140	и по	2	3
141	об этом	1	3
142	те же	1	3
143	лишь в	1	3
144	о которых	1	3
145	во время	4	3
146	бы к	1	3
147	в которых	1	3
148	но эта	2	3
149	из которых	1	3
150	в самой	3	3
151	уже говорили	7	3
152	этом отношении	3	3
153	в основе	8	3
154	числе и	7	3
155	что при	1	3
156	и это	2	3
157	в собственном	1	3
158	и человека	2	3
159	действия и	1	3
160	и сам	1	3
161	с собой	1	3
162	с ним	3	3
163	ничего не	3	3
164	утверждает что	1	3
165	и только	1	3
166	одной из	1	3
167	но не	2	3
168	вот почему	1	3
169	из них	4	3
170	для него	5	3
171	на двух	1	3
172	отличие от	5	3
173	со стороны	1	3
174	в отличие	4	3
175	а не	1	3
176	и особенно	2	3
177	он говорит	1	3
178	только для	1	3
179	о мире	1	3
180	или в	2	3
181	в результате	1	3
182	развития и	1	3
183	и все	5	3
184	лежит в	1	3
185	из тех	2	3
186	типа и	1	3
187	в заключение	2	3
188	речи как	1	3
