N	3gram	Losev_Dial_4	Vladivir
1	в том что	9	9
2	в связи с	1	8
3	тем не менее	2	6
4	и то что	1	5
5	по крайней мере	7	4
6	в это время	1	4
7	содержит в себе	1	4
8	дело в том	1	3
9	с точки зрения	9	3
10	в отличие от	1	3
11	в то же	6	3
12	точно так же	2	3
13	не в том	4	3
14	в конце концов	1	3
15	так или иначе	1	3
16	то же время	6	3
17	о том что	1	3
18	никакого отношения к	2	3
19	сказать что в	1	2
20	не говоря уже	3	2
21	на то что	3	2
22	это нисколько не	1	2
23	на первый план	1	2
24	говоря уже о	3	2
25	сам по себе	2	2
26	в данном случае	1	2
27	и вот теперь	1	2
28	не только в	1	2
29	или по крайней	3	2
30	в свою очередь	2	2
31	не имеет никакого	2	2
32	само по себе	4	2
33	мы будем говорить	1	2
34	в течение всей	1	2
35	после того как	1	2
36	но дело в	1	2
37	до некоторой степени	1	2
38	но что это	1	1
39	что иное как	8	1
40	не может не	1	1
41	нет и никакого	1	1
42	что в этом	1	1
43	тоже нет ничего	1	1
44	та же самая	1	1
45	на том же	1	1
46	и в частности	2	1
47	равно как и	2	1
48	что мир и	1	1
49	в этом случае	1	1
50	тут тоже нет	1	1
51	он не может	1	1
52	тот же самый	1	1
53	не было и	1	1
54	и в то	2	1
55	до конца то	1	1
56	я говорю о	2	1
57	не было бы	1	1
58	бытия и жизни	1	1
59	в собственном смысле	2	1
60	как тот же	1	1
61	от всего прочего	1	1
62	мере до некоторой	1	1
63	мир и все	1	1
64	не может осуществиться	2	1
65	и не в	1	1
66	и в области	1	1
67	все же это	1	1
68	и тем не	1	1
69	что в сравнении	1	1
70	и с этой	1	1
71	в подлинном смысле	1	1
72	но в то	2	1
73	и все его	1	1
74	крайней мере до	1	1
75	не могли быть	1	1
76	заключается не в	1	1
77	и как бы	1	1
78	кроме того в	1	1
79	как и вообще	1	1
80	своем отношении к	1	1
81	с необходимостью и	1	1
82	большой интерес представляет	1	1
83	хотя бы на	1	1
84	иной раз даже	1	1
85	вы не знаете	1	1
86	не может быть	6	1
87	и даже вообще	2	1
88	по себе не	1	1
89	так же нужно	1	1
90	то что я	1	1
91	в той же	1	1
92	ничего общего с	2	1
93	и ни в	1	1
94	вместе с ним	1	1
95	что возможно было	1	1
96	но тем не	1	1
97	имел в виду	1	1
98	но только в	1	1
99	того что он	4	1
100	имеет никакого отношения	2	1
101	связи с этим	1	1
102	него не было	1	1
103	в сравнении со	1	1
104	это значит что	7	1
105	и прежде всего	1	1
106	в течение всего	2	1
107	и можно сказать	2	1
108	но все же	1	1
109	можно сказать что	1	1
110	нужно сказать что	1	1
111	только тогда когда	4	1
112	с которой они	1	1
113	также и то	1	1
114	в этом смысле	4	1
115	также и о	1	1
116	то в чем	1	1
117	но это не	1	1
118	не что иное	8	1
119	в сравнении с	2	1
120	для того чтобы	5	1
121	а именно в	1	1
122	может быть в	1	1
123	которую можно назвать	1	1
124	и т д	15	1
