N	2gram	Tiupa_Lite_1	Problema
1	и в	8	30
2	в своей	4	22
3	то есть	6	21
4	не только	24	18
5	то что	10	18
6	в этом	12	17
7	том что	14	17
8	в стихотворении	4	14
9	и даже	3	14
10	таким образом	3	13
11	но и	17	13
12	потому что	3	13
13	также и	3	12
14	о том	2	12
15	в его	7	12
16	в том	16	12
17	и не	12	12
18	в своем	11	11
19	у него	3	11
20	в этой	4	10
21	в виде	1	10
22	для нас	1	10
23	точки зрения	6	10
24	все же	4	9
25	но в	3	9
26	который в	1	9
27	только в	8	9
28	и все	1	9
29	сказать что	1	9
30	художественного творчества	3	8
31	с точки	2	8
32	никак не	1	8
33	в конце	4	8
34	вовсе не	1	8
35	но не	4	7
36	как и	6	7
37	не в	8	7
38	никогда не	4	7
39	связи с	6	7
40	в дальнейшем	1	7
41	так и	4	7
42	что он	5	7
43	может быть	13	7
44	в связи	4	7
45	вместе с	1	7
46	и на	1	6
47	тут же	1	6
48	и как	1	6
49	в нем	2	6
50	его в	3	6
51	несмотря на	3	6
52	уже у	1	6
53	и его	4	6
54	можно сказать	1	6
55	и что	1	6
56	что и	1	6
57	уже не	7	6
58	так как	1	6
59	с другой	3	6
60	прежде всего	11	6
61	как бы	7	6
62	а в	3	6
63	другой стороны	1	6
64	и то	2	5
65	для себя	5	5
66	в году	13	5
67	не просто	1	5
68	в которой	1	5
69	тем не	2	5
70	в силу	4	5
71	и с	1	5
72	с тем	1	5
73	он и	3	5
74	еще в	4	5
75	не менее	7	5
76	и о	1	5
77	людей в	1	5
78	художественное творчество	1	5
79	и у	1	5
80	мы можем	1	5
81	а не	16	5
82	не может	5	5
83	как раз	4	5
84	в самом	3	5
85	что в	3	5
86	человека и	2	4
87	того же	2	4
88	едва ли	1	4
89	и он	1	4
90	отнюдь не	2	4
91	в себе	7	4
92	при этом	19	4
93	но все	1	4
94	было бы	2	4
95	не мог	3	4
96	не так	1	4
97	по крайней	1	4
98	в то	5	4
99	как о	1	4
100	тогда когда	1	4
101	но даже	1	4
102	и сам	6	4
103	крайней мере	1	4
104	или в	1	4
105	в качестве	17	4
106	далеко не	3	4
107	еще и	3	4
108	а с	1	4
109	нового времени	2	4
110	если не	1	4
111	в частности	15	4
112	и вполне	2	4
113	под названием	1	4
114	жизни в	1	4
115	из этого	1	4
116	гораздо более	1	4
117	тем же	3	3
118	в виду	3	3
119	и самого	2	3
120	еще не	4	3
121	он сам	1	3
122	что его	3	3
123	в ее	1	3
124	что они	1	3
125	в противоположность	1	3
126	он в	1	3
127	бы не	3	3
128	с одной	2	3
129	он не	1	3
130	в другом	2	3
131	знает что	1	3
132	не всегда	1	3
133	сам же	1	3
134	однако в	2	3
135	в отношении	1	3
136	в русской	10	3
137	но только	1	3
138	как будто	2	3
139	что от	1	3
140	в эпоху	1	3
141	и который	1	3
142	а также	5	3
143	все в	1	3
144	к нему	1	3
145	русской литературе	5	3
146	же в	5	3
147	того что	6	3
148	тот же	1	3
149	и тем	4	3
150	в начале	1	3
151	в одном	1	3
152	для них	2	3
153	именно в	1	3
154	одной стороны	2	3
155	мира в	3	3
156	перейти к	1	3
157	самом деле	2	2
158	то же	5	2
159	и за	1	2
160	мы имеем	1	2
161	мы не	1	2
162	я не	7	2
163	это время	1	2
164	все эти	2	2
165	в чем	1	2
166	тем как	1	2
167	по отношению	3	2
168	отношение к	1	2
169	на то	1	2
170	в одной	1	2
171	как в	5	2
172	и нет	2	2
173	в нашей	2	2
174	однако как	1	2
175	борьбы с	1	2
176	а скорее	1	2
177	всем своем	1	2
178	не к	2	2
179	или иных	1	2
180	по словам	1	2
181	его на	1	2
182	то ни	1	2
183	это не	4	2
184	по мысли	2	2
185	в них	1	2
186	о своем	2	2
187	с такой	1	2
188	преступления и	1	2
189	со всей	1	2
190	раз и	2	2
191	бы на	2	2
192	в котором	1	2
193	впрочем у	1	2
194	в поэме	1	2
195	и более	1	2
196	дело в	3	2
197	и сама	1	2
198	на него	1	2
199	при всем	3	2
200	по своей	3	2
201	и является	2	2
202	иной раз	1	2
203	тем что	2	2
204	уже и	1	2
205	в области	3	2
206	свое собственное	3	2
207	ли не	3	2
208	к тому	2	2
209	как мы	1	2
210	данном случае	4	2
211	как с	1	2
212	можно было	2	2
213	здесь как	2	2
214	он был	1	2
215	является по	2	2
216	бы то	1	2
217	в значительной	1	2
218	между тем	2	2
219	от них	1	2
220	во втором	2	2
221	и только	2	2
222	вслед за	1	2
223	в какой	1	2
224	по этому	2	2
225	со всеми	1	2
226	этому поводу	1	2
227	уже в	5	2
228	человеческого духа	2	2
229	свидетельствует о	1	2
230	из них	4	2
231	всяком случае	2	2
232	до сих	1	2
233	стороны он	1	2
234	человека а	1	2
235	что не	2	2
236	то и	2	2
237	в трех	1	2
238	о себе	4	2
239	однако для	1	2
240	он говорит	1	2
241	в данном	5	2
242	да и	3	2
243	такого рода	10	2
244	в мир	1	2
245	в первой	1	2
246	по существу	1	2
247	в это	1	2
248	с этой	5	2
249	сих пор	1	2
250	только для	1	2
251	но для	1	2
252	один из	3	2
253	тех или	1	2
254	это уже	2	2
255	себя самого	1	2
256	у которого	1	2
257	хотя бы	2	2
258	в свою	1	2
259	была бы	1	2
260	отношению к	2	2
261	жизни и	3	2
262	по поводу	2	2
263	к этому	1	2
264	во всяком	3	2
265	все что	1	2
266	в роли	1	2
267	том числе	1	2
268	они не	1	2
269	я и	7	1
270	если б	1	1
271	всем и	2	1
272	должен быть	2	1
273	о любви	1	1
274	на самом	1	1
275	тех же	3	1
276	к своей	2	1
277	и есть	3	1
278	от античности	1	1
279	к другому	1	1
280	из его	2	1
281	свое место	1	1
282	мать и	1	1
283	с мастерством	1	1
284	то самое	1	1
285	в их	3	1
286	а как	2	1
287	пока он	1	1
288	весьма глубокий	1	1
289	основные моменты	1	1
290	вопрос о	1	1
291	на себя	2	1
292	жизни как	1	1
293	и самой	1	1
294	из глубины	1	1
295	жизни это	1	1
296	не от	1	1
297	в xix	1	1
298	характерную для	1	1
299	не был	1	1
300	нам представляется	1	1
301	с его	5	1
302	только после	1	1
303	сама собой	1	1
304	указание на	1	1
305	само имя	1	1
306	то он	2	1
307	и никто	1	1
308	а только	2	1
309	писавшего в	1	1
310	писатели и	1	1
311	имя в	1	1
312	у них	1	1
313	человеческой личности	1	1
314	первый взгляд	1	1
315	для всех	1	1
316	перед нами	1	1
317	могли бы	1	1
318	духа и	1	1
319	на какой	1	1
320	или иную	2	1
321	то в	1	1
322	человек со	1	1
323	эпохи а	1	1
324	как то	1	1
325	а во-вторых	1	1
326	так или	8	1
327	чуть ли	2	1
328	в нашем	1	1
329	из этих	2	1
330	если мы	1	1
331	большей части	1	1
332	право на	1	1
333	говорят о	1	1
334	продолжением и	1	1
335	воспитания и	1	1
336	и если	1	1
337	от которого	1	1
338	поскольку он	2	1
339	же это	2	1
340	состоит в	11	1
341	и вот	1	1
342	на свободу	1	1
343	не могли	1	1
344	и по	1	1
345	так например	1	1
346	трилогии в	1	1
347	себя и	1	1
348	на всю	1	1
349	задний план	1	1
350	лишь за	1	1
351	об этой	1	1
352	поэзии и	2	1
353	а по	1	1
354	который уже	1	1
355	образом если	1	1
356	искусства в	1	1
357	с начала	1	1
358	и находит	1	1
359	свобода от	4	1
360	только лишь	1	1
361	жизни человека	1	1
362	вяч иванов	1	1
363	ту или	2	1
364	но лишь	1	1
365	эту тему	1	1
366	между собою	1	1
367	и некоторые	1	1
368	такой же	1	1
369	с более	1	1
370	на первый	1	1
371	но до	1	1
372	что такое	2	1
373	в следующем	1	1
374	одним и	1	1
375	не столько	5	1
376	не снаружи	1	1
377	свободу от	1	1
378	в уединение	1	1
379	не как	4	1
380	жизни с	2	1
381	своего рода	11	1
382	что я	2	1
383	которая может	1	1
384	на рубеже	3	1
385	творчества и	1	1
386	того кто	1	1
387	радости и	1	1
388	культурной жизни	1	1
389	ни были	1	1
390	даже в	2	1
391	если и	1	1
392	вплоть до	2	1
393	тем самым	5	1
394	xviii века	2	1
395	самого начала	1	1
396	не имеет	1	1
397	на котором	1	1
398	чтобы в	1	1
399	у кого	1	1
400	виду не	2	1
401	что вы	1	1
402	в день	1	1
403	это мы	1	1
404	области художественного	1	1
405	из четырех	1	1
406	же время	5	1
407	поэт и	1	1
408	со своим	1	1
409	ему в	1	1
410	уже о	1	1
411	к себе	3	1
412	с разными	1	1
413	в состав	1	1
414	уже было	1	1
415	надежд и	1	1
416	в душе	3	1
417	прошлого в	1	1
418	как человек	1	1
419	о каком	1	1
420	на это	2	1
421	она не	1	1
422	в наше	1	1
423	бы ни	1	1
424	для всей	2	1
425	но по	1	1
426	с ее	1	1
427	говоря уже	2	1
428	на основе	1	1
429	во мне	2	1
430	человеческой истории	1	1
431	с самого	1	1
432	значение в	1	1
433	обращаясь к	2	1
434	по аналогии	3	1
435	из двух	1	1
436	искусство как	1	1
437	на нее	1	1
438	польше в	1	1
439	в борьбе	1	1
440	мог бы	1	1
441	ко всеобщему	1	1
442	имеется в	2	1
443	в последней	1	1
444	рассматриваться в	1	1
445	со стороны	4	1
446	трактуется как	1	1
447	только потому	1	1
448	сводится к	3	1
449	и здесь	1	1
450	исканий в	1	1
451	частности для	1	1
452	его жизни	1	1
453	означает не	1	1
454	аналогии с	3	1
455	и многих	1	1
456	других людей	1	1
457	делает уже	1	1
458	под именем	1	1
459	обращается к	2	1
460	ее от	1	1
461	природы которая	1	1
462	нуждается в	3	1
463	своих собственных	1	1
464	тех пор	1	1
465	своем и	1	1
466	себя с	1	1
467	одной из	1	1
468	сознание в	3	1
469	наше время	1	1
470	было и	1	1
471	самом и	1	1
472	в теле	1	1
473	и жизни	1	1
474	нет не	2	1
475	же и	3	1
476	мысль моя	1	1
477	решающее значение	1	1
478	в большинстве	1	1
479	только на	2	1
480	в поэзии	1	1
481	большинстве случаев	1	1
482	по выражению	2	1
483	и других	1	1
484	на эту	1	1
485	за ним	1	1
486	для новой	1	1
487	что для	2	1
488	нас будут	1	1
489	который как	1	1
490	одно из	3	1
491	себе в	2	1
492	никто не	1	1
493	в диалоге	1	1
494	говорит ему	1	1
495	не для	1	1
496	от тех	2	1
497	каковы бы	1	1
498	среди которых	1	1
499	надежду на	1	1
500	тому же	2	1
501	не о	1	1
502	этом отношении	2	1
503	средних веков	1	1
504	русской поэзии	5	1
505	в финале	1	1
506	нужно было	1	1
507	никогда и	1	1
508	или иной	2	1
509	или иначе	9	1
510	чем он	1	1
511	окружающей его	2	1
512	и др	3	1
513	не удивительно	1	1
514	ничего общего	1	1
515	превращается в	2	1
516	эти идеи	1	1
517	не было	3	1
518	впоследствии в	1	1
519	света и	1	1
520	а на	1	1
521	до конца	1	1
522	в рассказе	1	1
523	не на	2	1
524	однако и	1	1
525	ниже в	1	1
526	человек в	1	1
527	так называемых	2	1
528	по праву	1	1
529	как это	8	1
530	из которых	1	1
531	к своему	1	1
532	быть это	3	1
533	xix века	6	1
534	требуют от	1	1
535	одновременно с	1	1
536	могут быть	2	1
537	в ответ	1	1
538	в литературе	1	1
539	является продолжением	1	1
540	мотив в	1	1
541	на свете	1	1
542	нам нет	1	1
543	стремления к	1	1
544	были его	1	1
545	между прочим	1	1
546	ничего кроме	2	1
547	однако не	1	1
548	которые были	1	1
549	и по-своему	1	1
550	перед собой	1	1
551	но такой	1	1
552	на задний	1	1
553	и от	1	1
554	жизнь то	1	1
555	искусства и	5	1
556	а все	1	1
557	в силах	1	1
558	от него	1	1
559	собственно говоря	1	1
560	тем более	2	1
561	не должен	3	1
562	но зато	1	1
563	в г	1	1
564	только что	1	1
565	я в	5	1
566	ни было	1	1
567	утверждал что	2	1
568	не обладает	2	1
569	ли на	1	1
570	в романе	1	1
571	героя и	1	1
572	с ней	1	1
573	не говоря	2	1
574	от своего	2	1
575	только как	1	1
576	состоит из	1	1
577	и состоит	1	1
578	а я	1	1
579	от меня	1	1
580	в искусстве	2	1
581	в своих	4	1
582	которая не	2	1
583	этой точки	3	1
584	своем я	2	1
585	я создал	2	1
