N	2gram	Propp_Isto_6	FransuaR
1	и в	26	56
2	то есть	1	24
3	в его	5	18
4	таким образом	12	17
5	все эти	8	15
6	в этом	12	14
7	в том	12	13
8	так и	5	13
9	он был	2	12
10	в то	5	12
11	и его	7	12
12	то же	5	11
13	в них	3	11
14	в этих	2	11
15	как бы	4	11
16	и до	2	10
17	мы уже	6	10
18	еще не	9	10
19	и не	10	9
20	только в	5	9
21	но и	9	9
22	во всех	1	8
23	не только	10	8
24	в нем	8	8
25	и с	6	8
26	и даже	1	8
27	до сих	4	8
28	и др	2	8
29	сих пор	4	8
30	все это	1	8
31	том что	10	8
32	и на	12	7
33	уже говорили	1	7
34	как мы	4	7
35	у него	7	7
36	в частности	3	7
37	в ее	1	6
38	в этой	2	6
39	но в	7	6
40	на его	4	6
41	точки зрения	1	6
42	вовсе не	2	6
43	мы видим	5	6
44	связаны с	5	6
45	прежде всего	4	6
46	потому что	13	6
47	одним из	1	5
48	с ее	1	5
49	с его	4	5
50	но не	2	5
51	он не	2	5
52	мы видели	11	5
53	такой же	3	5
54	своего рода	2	5
55	никогда не	13	5
56	в области	1	5
57	один из	3	5
58	не было	3	5
59	как и	5	5
60	что в	12	5
61	есть и	4	5
62	и другие	3	5
63	они не	3	5
64	ту же	2	4
65	например в	7	4
66	они были	1	4
67	в ней	5	4
68	и к	1	4
69	что это	2	4
70	в главе	1	4
71	в себе	3	4
72	при этом	3	4
73	их в	3	4
74	что все	1	4
75	и ее	3	4
76	и более	1	4
77	даже в	2	4
78	одна из	2	4
79	того чтобы	1	4
80	по своей	1	4
81	наконец в	1	4
82	и других	3	4
83	о том	7	4
84	с одной	7	4
85	в качестве	3	4
86	так как	18	4
87	в особенности	1	4
88	в основе	1	4
89	в свете	1	4
90	в народной	1	4
91	в своих	3	4
92	на них	1	3
93	не просто	1	3
94	в своем	2	3
95	перед нами	2	3
96	кроме того	3	3
97	и наконец	3	3
98	его к	1	3
99	главным образом	3	3
100	характер в	1	3
101	здесь нет	2	3
102	не в	3	3
103	но он	2	3
104	в таких	1	3
105	казалось бы	1	3
106	можно видеть	1	3
107	в форме	2	3
108	другом месте	1	3
109	здесь мы	4	3
110	и о	1	3
111	мы наблюдаем	1	3
112	в другом	1	3
113	в образе	10	3
114	и здесь	1	3
115	все его	1	3
116	а также	4	3
117	это была	1	3
118	между тем	1	3
119	видели что	3	3
120	одной из	1	3
121	здесь с	1	3
122	так что	3	3
123	уже не	7	3
124	был бы	1	3
125	мы находим	2	3
126	что и	4	3
127	может быть	11	3
128	еще и	1	3
129	в некоторых	2	3
130	сказать что	3	3
131	там где	5	3
132	связь с	11	3
133	образом и	2	3
134	на эту	1	3
135	в связи	1	3
136	бы в	1	3
137	то что	6	3
138	том числе	1	3
139	также и	1	2
140	и то	3	2
141	и чрезвычайно	1	2
142	что эти	2	2
143	др в	1	2
144	был и	1	2
145	и конечно	2	2
146	мы не	6	2
147	первый план	2	2
148	с другой	10	2
149	что они	2	2
150	хотя и	1	2
151	когда он	3	2
152	целый ряд	2	2
153	и как	2	2
154	и хотя	2	2
155	за это	1	2
156	и те	2	2
157	что она	3	2
158	все те	1	2
159	в виде	6	2
160	не как	1	2
161	так часто	2	2
162	и такие	1	2
163	людей и	2	2
164	но дело	1	2
165	так например	3	2
166	в мире	1	2
167	его в	5	2
168	здесь как	1	2
169	и была	1	2
170	по всему	2	2
171	ни в	2	2
172	с тем	4	2
173	он и	2	2
174	несмотря на	1	2
175	и некоторые	2	2
176	или менее	1	2
177	для него	1	2
178	и при	1	2
179	в своей	3	2
180	в котором	1	2
181	в которых	2	2
182	если бы	3	2
183	и эти	5	2
184	на котором	3	2
185	не имели	4	2
186	того как	3	2
187	к концу	3	2
188	что на	1	2
189	не потому	3	2
190	начиная с	1	2
191	языке и	1	2
192	похож на	1	2
193	числе и	1	2
194	данном случае	3	2
195	то время	3	2
196	и сам	2	2
197	с собой	2	2
198	в борьбе	1	2
199	когда в	2	2
200	еще одного	1	2
201	могла быть	1	2
202	с ним	8	2
203	образом в	1	2
204	язык и	1	2
205	можно сказать	2	2
206	к нему	1	2
207	на одном	1	2
208	отметить что	2	2
209	было бы	2	2
210	но с	1	2
211	что он	9	2
212	очень много	1	2
213	это не	4	2
214	уже в	1	2
215	характерно что	1	2
216	в одном	3	2
217	к ним	1	2
218	в других	4	2
219	смерти и	2	2
220	для того	1	2
221	связан с	6	2
222	далеко не	3	2
223	одной стороны	7	2
224	а на	1	2
225	его как	1	2
226	он становится	2	2
227	не может	6	2
228	вместе с	8	2
229	так же	2	2
230	нет ни	2	2
231	из которых	3	2
232	он говорит	1	2
233	в данном	3	2
234	а не	2	2
235	он взял	1	2
236	далеко за	1	2
237	с этой	2	2
238	но это	4	2
239	все же	8	2
240	и для	1	2
241	которых он	2	2
242	мы найдем	2	2
243	мира и	2	2
244	которые были	1	2
245	в эту	2	2
246	на языке	1	2
247	а в	3	2
248	между ними	1	2
249	это в	1	2
250	другой стороны	8	2
251	является и	3	2
252	более или	1	2
253	глубоких и	1	2
254	и эта	3	2
255	к этому	3	2
256	только он	2	1
257	с природой	1	1
258	речь идет	1	1
259	он также	1	1
260	в этот	1	1
261	того же	2	1
262	идет о	1	1
263	почти всегда	3	1
264	в какой-то	1	1
265	книге о	2	1
266	а как	1	1
267	или наоборот	1	1
268	превратились в	1	1
269	при анализе	1	1
270	всего самая	1	1
271	на той	2	1
272	что между	4	1
273	оно означает	1	1
274	бы что	1	1
275	большую роль	1	1
276	вопрос о	3	1
277	и новые	1	1
278	со смертью	1	1
279	он как	1	1
280	вступают в	1	1
281	равно как	1	1
282	на свою	1	1
283	между этими	1	1
284	то это	5	1
285	пребывания в	1	1
286	в руке	1	1
287	к своему	3	1
288	по этому	1	1
289	мы наблюдали	3	1
290	некоторые другие	2	1
291	как у	2	1
292	еще далеко	1	1
293	землю и	1	1
294	то он	2	1
295	о смерти	9	1
296	по отношению	2	1
297	тесно связан	1	1
298	приближается к	1	1
299	которые не	1	1
300	в одной	2	1
301	эта связь	6	1
302	как в	6	1
303	стороны и	2	1
304	с мертвыми	1	1
305	они дают	1	1
306	речь шла	1	1
307	за собой	5	1
308	та же	3	1
309	и современная	1	1
310	он в	1	1
311	из этих	4	1
312	им в	1	1
313	лица и	1	1
314	как он	6	1
315	но на	1	1
316	этот процесс	1	1
317	жизнью и	1	1
318	вообще не	3	1
319	есть ее	1	1
320	ключ к	1	1
321	к одному	1	1
322	мира на	1	1
323	пор мы	2	1
324	и вот	3	1
325	свое время	1	1
326	из него	2	1
327	подобно тому	1	1
328	что ни	1	1
329	о таком	1	1
330	можно было	2	1
331	с формами	1	1
332	по-видимому не	1	1
333	же не	2	1
334	связанные с	1	1
335	и всем	1	1
336	связанных с	1	1
337	те же	1	1
338	народа его	1	1
339	на все	1	1
340	на этой	2	1
341	в преисподней	2	1
342	и проходит	1	1
343	о которых	1	1
344	можно привести	1	1
345	не всегда	4	1
346	новые формы	1	1
347	его и	1	1
348	бы эту	1	1
349	очень сложное	1	1
350	чем в	1	1
351	такою же	1	1
352	обратимся к	1	1
353	в один	1	1
354	в саду	1	1
355	и сейчас	2	1
356	мысль и	1	1
357	через множество	1	1
358	функции и	1	1
359	еще с	1	1
360	самого героя	1	1
361	оказывается что	1	1
362	которые в	2	1
363	на другую	2	1
364	есть еще	2	1
365	его до	1	1
366	эти греческие	1	1
367	земного и	1	1
368	и вскоре	1	1
369	же мы	5	1
370	и вся	1	1
371	тому что	1	1
372	имели в	1	1
373	некоторых случаях	2	1
374	к такой	1	1
375	а иногда	1	1
376	строя и	1	1
377	этими двумя	1	1
378	не имеет	2	1
379	правда в	1	1
380	но самые	1	1
381	следовательно и	1	1
382	на меня	1	1
383	за исключением	1	1
384	под названием	2	1
385	встречаются в	1	1
386	как будто	3	1
387	тела и	2	1
388	с другом	1	1
389	в стиле	1	1
390	если этот	1	1
391	и далее	2	1
392	не могут	1	1
393	могут быть	3	1
394	дитерих в	1	1
395	для такого	1	1
396	этой книги	1	1
397	к тому	2	1
398	что оно	4	1
399	его с	3	1
400	в наши	1	1
401	то оно	1	1
402	его значение	1	1
403	в полной	1	1
404	и он	4	1
405	где он	2	1
406	приведем еще	1	1
407	и это	8	1
408	а затем	1	1
409	но при	2	1
410	на нем	1	1
411	и сами	1	1
412	здесь не	2	1
413	нами выше	1	1
414	смерти в	2	1
415	только то	2	1
416	но мы	2	1
417	так в	6	1
418	огромное количество	1	1
419	на том	8	1
420	его самого	1	1
421	богата и	1	1
422	живет в	2	1
423	которая была	1	1
424	к большому	1	1
425	еще в	3	1
426	это только	1	1
427	по линии	1	1
428	для этого	1	1
429	он жил	1	1
430	на берегах	1	1
431	каждый раз	1	1
432	и возможно	1	1
433	на вопрос	1	1
434	и что	5	1
435	его тело	1	1
436	после того	2	1
