N	2gram	Vygotskiy__1	Hudozhes
1	том что	21	16
2	и в	23	14
3	так и	5	13
4	не только	16	12
5	при этом	4	12
6	о том	6	12
7	в том	24	12
8	а не	3	12
9	и т	1	11
10	в себе	6	11
11	в этом	17	11
12	прежде всего	10	11
13	в своей	4	10
14	для него	2	10
15	то же	8	9
16	как и	14	9
17	что он	7	9
18	в качестве	9	9
19	у него	1	9
20	по отношению	7	8
21	в этой	7	8
22	как в	4	8
23	то что	17	8
24	же время	2	8
25	ничего не	3	8
26	в его	14	8
27	между тем	9	8
28	отношению к	7	8
29	в то	7	8
30	еще не	1	7
31	это не	1	7
32	не в	4	7
33	к тому	4	7
34	уже не	2	7
35	именно в	6	7
36	не может	12	7
37	как бы	11	7
38	а в	2	7
39	в первой	1	6
40	было бы	4	6
41	никогда не	2	6
42	что в	14	6
43	самом деле	3	5
44	с его	4	5
45	перед нами	5	5
46	но в	5	5
47	об этом	3	5
48	ни в	4	5
49	точки зрения	26	5
50	не менее	1	5
51	и его	6	5
52	потому что	6	5
53	можно было	3	5
54	во второй	1	5
55	только в	6	5
56	по мнению	1	5
57	может быть	14	5
58	но и	14	5
59	в частности	2	5
60	к жизни	1	5
61	в этих	2	5
62	жизни и	2	5
63	мы уже	1	4
64	в ней	1	4
65	столь же	6	4
66	в своем	3	4
67	и к	4	4
68	в действительности	1	4
69	то в	1	4
70	в самом	7	4
71	та же	1	4
72	на то	5	4
73	что она	4	4
74	он не	5	4
75	и с	9	4
76	несмотря на	2	4
77	первой главы	1	4
78	этой связи	1	4
79	тем не	1	4
80	тому что	5	4
81	она не	3	4
82	по своей	5	4
83	связи с	3	4
84	как будто	1	4
85	и это	3	4
86	можно сказать	5	4
87	того что	15	4
88	один из	2	4
89	из них	1	4
90	в конце	2	4
91	как раз	4	4
92	не было	1	4
93	и все	5	4
94	только что	4	4
95	и от	3	4
96	речь идет	2	3
97	с точки	18	3
98	не имеют	1	3
99	едва ли	2	3
100	видит в	1	3
101	говорить о	2	3
102	и на	8	3
103	в ее	2	3
104	отнюдь не	1	3
105	идет о	2	3
106	как к	1	3
107	все же	3	3
108	в нем	1	3
109	т д	1	3
110	на этом	2	3
111	лишь в	6	3
112	с этим	6	3
113	даже в	2	3
114	в своих	5	3
115	ничем не	1	3
116	такой же	3	3
117	в ходе	8	3
118	все эти	4	3
119	о природе	4	3
120	тем что	6	3
121	этом отношении	4	3
122	что при	1	3
123	для себя	4	3
124	как мы	5	3
125	того чтобы	17	3
126	приводит к	4	3
127	что у	2	3
128	еще в	1	3
129	если бы	5	3
130	а также	1	3
131	это в	1	3
132	в заключительной	3	3
133	но не	4	3
134	как его	1	3
135	и даже	2	3
136	со стороны	1	3
137	если говорить	1	3
138	превращается в	3	3
139	то и	3	3
140	однако и	1	3
141	заключительной главе	2	3
142	по своему	1	3
143	такого рода	1	3
144	и для	1	3
145	в равной	2	3
146	в таком	1	3
147	к этой	1	3
148	например в	1	2
149	же как	6	2
150	на самом	1	2
151	другому человеку	2	2
152	в их	3	2
153	той же	2	2
154	мы не	7	2
155	вопрос о	7	2
156	равной мере	2	2
157	вместо того	2	2
158	жизни как	1	2
159	к своему	1	2
160	же мере	3	2
161	мышления как	5	2
162	конечном счете	1	2
163	себе и	2	2
164	в одной	3	2
165	хотя и	2	2
166	или иную	1	2
167	в целом	20	2
168	в ответ	1	2
169	раз в	1	2
170	как он	3	2
171	именно этим	1	2
172	на его	1	2
173	ключ к	2	2
174	в первую	3	2
175	заключает в	1	2
176	значительной степени	2	2
177	речь в	2	2
178	в другом	7	2
179	ясно что	2	2
180	первую очередь	3	2
181	живет в	1	2
182	уже знаем	1	2
183	по себе	5	2
184	одной из	1	2
185	впервые в	1	2
186	должно быть	2	2
187	иначе говоря	2	2
188	автора и	1	2
189	в следующем	1	2
190	в такой	3	2
191	состоит в	1	2
192	если можно	1	2
193	не столько	4	2
194	что я	1	2
195	сих пор	4	2
196	все это	6	2
197	мышление в	4	2
198	не имеет	2	2
199	для всего	1	2
200	мышления и	40	2
201	слова как	2	2
202	своей природе	2	2
203	заметить что	2	2
204	со своим	1	2
205	на него	2	2
206	представляется нам	1	2
207	по нашему	1	2
208	про себя	2	2
209	этой книги	1	2
210	с ее	1	2
211	на основе	1	2
212	остановимся на	1	2
213	в речи	2	2
214	на вопрос	2	2
215	и поэтому	2	2
216	внимание на	1	2
217	никак не	1	2
218	и что	5	2
219	до сих	4	2
220	в значительной	2	2
221	от другой	1	2
222	в конечном	1	2
223	и смысловой	1	2
224	в форме	1	2
225	но с	1	2
226	о двух	1	2
227	и потому	2	2
228	впрочем и	1	2
229	так что	1	2
230	слова в	1	2
231	по выражению	1	2
232	ту или	2	2
233	мы знаем	1	2
234	а то	1	2
235	явно не	1	2
236	представляют собой	2	2
237	ему не	1	2
238	с той	2	2
239	а с	4	2
240	что не	1	2
241	также в	1	2
242	до конца	1	2
243	или с	1	2
244	ближе к	2	2
245	и ему	1	2
246	этих словах	1	2
247	что же	1	2
248	в это	1	2
249	и не	9	2
250	с этой	6	2
251	каждого из	2	2
252	только для	3	2
253	в результате	4	2
254	о котором	2	2
255	своей собственной	1	2
256	ни к	1	2
257	в море	2	2
258	это так	1	2
259	которая не	1	2
260	смысле слова	3	1
261	как известно	3	1
262	нас более	1	1
263	в сфере	3	1
264	человека и	3	1
265	связана с	2	1
266	речи у	2	1
267	и то	3	1
268	и др	1	1
269	тех же	2	1
270	в ситуации	1	1
271	нам кажется	1	1
272	за собой	2	1
273	в первом	2	1
274	и до	2	1
275	на две	3	1
276	он всегда	1	1
277	о речи	1	1
278	высшей степени	4	1
279	во-первых в	1	1
280	по его	1	1
281	также и	1	1
282	его не	3	1
283	на пороге	2	1
284	служит целям	1	1
285	изложения и	1	1
286	подумать что	1	1
287	среды и	1	1
288	из области	1	1
289	именно к	1	1
290	в сущности	6	1
291	принадлежит к	1	1
292	я не	3	1
293	хотя бы	4	1
294	что можно	1	1
295	же что	1	1
296	как впрочем	2	1
297	сторону но	1	1
298	на другом	1	1
299	разумеется не	1	1
300	на них	1	1
301	нам представляется	1	1
302	что его	2	1
303	в чем	4	1
304	обстояло дело	1	1
305	с самой	1	1
306	бы в	5	1
307	в сторону	1	1
308	к слову	6	1
309	ответ на	3	1
310	в общем	3	1
311	слова на	1	1
312	друг от	3	1
313	один и	1	1
314	к сожалению	2	1
315	и я	2	1
316	утверждает в	1	1
317	чем же	1	1
318	оказывается не	1	1
319	но пока	1	1
320	это одно	1	1
321	его на	2	1
322	что именно	3	1
323	стороны и	1	1
324	и целостности	1	1
325	воззрений на	1	1
326	что касается	1	1
327	в полном	1	1
328	сознания в	2	1
329	и как	5	1
330	от этого	2	1
331	в которой	3	1
332	точку зрения	2	1
333	общение с	1	1
334	он в	3	1
335	всей своей	1	1
336	из этих	3	1
337	вопрос что	1	1
338	имеет для	1	1
339	но на	1	1
340	в общении	2	1
341	вообще не	1	1
342	не могла	1	1
343	главным образом	2	1
344	о которой	1	1
345	всех этих	2	1
346	он должен	2	1
347	в узком	1	1
348	к одному	1	1
349	понятий и	4	1
350	что еще	1	1
351	в силу	6	1
352	мы полагаем	1	1
353	и вот	2	1
354	с таким	3	1
355	том чтобы	3	1
356	содержит в	1	1
357	наших глазах	1	1
358	раз говорит	1	1
359	звено между	1	1
360	нами почти	1	1
361	мысли как	3	1
362	его от	1	1
363	мысль то	1	1
364	что все	4	1
365	тем в	1	1
366	и второй	1	1
367	нашему убеждению	1	1
368	на этой	1	1
369	судим по	1	1
370	или даже	2	1
371	на бумаге	1	1
372	на вопросе	1	1
373	этом смысле	1	1
374	и тем	6	1
375	за ней	1	1
376	не служит	1	1
377	мы встречаемся	1	1
378	поведения и	1	1
379	к области	1	1
380	бы совершенно	1	1
381	этом мы	1	1
382	для них	1	1
383	но мы	1	1
384	мы пытались	5	1
385	в высшей	4	1
386	соответствии с	1	1
387	к которым	1	1
388	нашего исследования	8	1
389	в самую	1	1
390	с тем	7	1
391	в слове	2	1
392	которой он	1	1
393	в чистом	1	1
394	всякого сомнения	1	1
395	как таковой	2	1
396	нисколько не	1	1
397	различные формы	2	1
398	на первый	2	1
399	на других	1	1
400	таким же	1	1
401	и без	1	1
402	вне всякого	1	1
403	но которые	1	1
404	в отличие	1	1
405	в которых	3	1
406	мысли и	6	1
407	знаем что	1	1
408	его построения	2	1
409	в одном	4	1
410	друг другу	3	1
411	иным как	1	1
412	заключительных словах	1	1
413	и более	5	1
414	их в	4	1
415	и обе	1	1
416	что этот	2	1
417	между прочим	1	1
418	это вопрос	2	1
419	всего его	3	1
420	нас к	8	1
421	раз и	1	1
422	вовсе не	3	1
423	лишь одну	1	1
424	в отношении	10	1
425	чистом виде	1	1
426	так как	7	1
427	вплоть до	1	1
428	тем самым	5	1
429	что эта	2	1
430	самого начала	8	1
431	этими двумя	2	1
432	как о	1	1
433	мысли в	5	1
434	дело в	2	1
435	и остается	3	1
436	в плане	1	1
437	в основе	8	1
438	не вызывает	1	1
439	в самых	3	1
440	само слово	2	1
441	со слов	1	1
442	не могло	3	1
443	только не	1	1
444	вопрос который	3	1
445	и всегда	1	1
446	так обстояло	1	1
447	в самой	1	1
448	именно с	1	1
449	этих двух	3	1
450	с но	3	1
451	мышления в	8	1
452	с другом	4	1
453	только от	1	1
454	поэтому не	1	1
455	когда мы	1	1
456	могут быть	3	1
457	же самое	3	1
458	становится возможным	1	1
459	всего в	2	1
460	анализа и	1	1
461	что оно	3	1
462	анализа но	1	1
463	на это	1	1
464	опираясь на	1	1
465	и которая	2	1
466	приходит к	3	1
467	из всего	1	1
468	в виду	1	1
469	свою очередь	3	1
470	и мысль	1	1
471	данном случае	2	1
472	для читателя	1	1
473	для собственного	1	1
474	и говорит	1	1
475	с самого	8	1
476	в дальнейшем	1	1
477	выражения и	1	1
478	на нее	2	1
479	здесь нет	1	1
480	к постановке	2	1
481	о связи	1	1
482	чем у	1	1
483	на примере	2	1
484	интересующих нас	3	1
485	находится в	1	1
486	и т.д	5	1
487	может не	3	1
488	говорит об	1	1
489	одного из	3	1
490	воображение и	1	1
491	все его	1	1
492	с другой	10	1
493	нас в	1	1
494	внешняя сторона	1	1
495	внутренняя сторона	2	1
496	во всех	3	1
497	по наблюдениям	1	1
498	главы как	1	1
499	на одном	1	1
500	находит свое	1	1
501	наконец в	2	1
502	во внутренней	1	1
503	как функция	2	1
504	в жизнь	2	1
505	как например	1	1
506	думал он	2	1
507	которая вместе	1	1
508	сразу же	1	1
509	в двух	2	1
510	в какой	5	1
511	отличаются друг	1	1
512	и человечества	1	1
513	и этих	1	1
514	в стороне	2	1
515	всяком случае	3	1
516	жизнь личности	1	1
517	между этими	6	1
518	и ее	7	1
519	к высшим	1	1
520	процессов в	2	1
521	играет роль	1	1
522	с одной	8	1
523	именно на	1	1
524	человека с	2	1
525	с какой	1	1
526	на всем	2	1
527	и у	1	1
528	уже в	3	1
529	оно в	1	1
530	в жизни	1	1
531	является не	1	1
532	не дает	1	1
533	когда оно	1	1
534	работу с	1	1
535	глава первая	1	1
536	что сама	1	1
537	но для	1	1
538	личности мы	1	1
539	эти два	1	1
540	интересующего нас	1	1
541	этом в	1	1
542	одно из	2	1
543	представить себе	5	1
544	зрения развития	1	1
545	на собеседника	1	1
546	могло бы	1	1
547	и та	1	1
548	иначе как	1	1
549	степени обусловлена	1	1
550	свою главную	1	1
551	когда его	1	1
552	и никогда	1	1
553	отличие от	1	1
554	время говорит	1	1
555	ее на	4	1
556	он один	1	1
557	что они	3	1
558	интересующей нас	2	1
559	склонны видеть	1	1
560	эти наблюдения	1	1
561	и из	1	1
562	мы судим	1	1
563	вслед за	2	1
564	же о	1	1
565	слово но	1	1
566	что для	5	1
567	обратиться к	3	1
568	можно назвать	2	1
569	противоречие между	1	1
570	к человеку	1	1
