N	2gram	Bakhtin_Pr_1	Myslijsy
1	потому что	12	46
2	то есть	24	34
3	в том	11	32
4	и в	23	30
5	может быть	21	28
6	то же	10	23
7	не только	13	21
8	только в	8	21
9	для нас	3	20
10	но и	11	19
11	того что	2	18
12	том что	9	18
13	то что	18	18
14	не есть	1	17
15	что в	8	17
16	в себе	5	16
17	по себе	7	16
18	и не	34	15
19	не в	6	15
20	в сознании	2	15
21	а не	20	15
22	таким образом	11	14
23	что и	5	13
24	так как	7	13
25	если бы	10	12
26	вместе с	2	12
27	а в	7	12
28	точно так	2	12
29	так и	10	11
30	что оно	1	11
31	этого слова	2	11
32	как в	6	10
33	в этом	25	10
34	как и	8	10
35	в то	10	10
36	и что	1	10
37	мы не	2	9
38	из этих	2	9
39	в нем	20	9
40	было бы	6	9
41	тогда когда	1	9
42	между тем	5	9
43	для него	15	9
44	и то	1	8
45	в ней	1	8
46	в самом	8	8
47	от того	2	8
48	что не	1	8
49	что мы	1	8
50	только что	1	8
51	есть не	2	7
52	но не	8	7
53	тем самым	1	7
54	тем что	3	7
55	как мы	5	7
56	так что	1	7
57	вовсе не	8	7
58	с другой	2	7
59	смысле этого	1	7
60	к тому	1	7
61	например в	3	6
62	то это	1	6
63	же что	2	6
64	с этим	1	6
65	между собою	1	6
66	с ним	6	6
67	те же	1	6
68	что он	10	6
69	уже не	8	6
70	то и	2	6
71	из них	2	6
72	а потому	2	6
73	и слово	1	6
74	не может	11	6
75	имеет значение	2	6
76	но это	5	6
77	если б	1	5
78	еще не	5	5
79	по отношению	11	5
80	в своем	8	5
81	и как	8	5
82	не следует	1	5
83	к одному	1	5
84	одно и	1	5
85	с другими	7	5
86	и тем	2	5
87	в них	3	5
88	что я	1	5
89	по крайней	2	5
90	же время	7	5
91	к ней	1	5
92	слове и	1	5
93	как на	2	5
94	в каком	1	5
95	не могут	6	5
96	сравнительно с	1	5
97	не менее	1	5
98	крайней мере	2	5
99	словом и	1	5
100	уже в	5	5
101	одно из	1	5
102	есть только	1	5
103	тому как	3	5
104	отношению к	11	5
105	должно быть	1	5
106	слова и	1	5
107	сказать что	5	5
108	только как	1	5
109	в действительности	1	5
110	тем же	1	4
111	в каждой	2	4
112	не все	1	4
113	что именно	2	4
114	не было	3	4
115	что это	1	4
116	он не	4	4
117	перестает быть	1	4
118	не к	1	4
119	и по	2	4
120	в один	2	4
121	и при	1	4
122	в котором	2	4
123	себе а	1	4
124	есть нечто	1	4
125	это слово	1	4
126	и его	13	4
127	по поводу	1	4
128	для того	2	4
129	оно не	2	4
130	на это	1	4
131	и это	5	4
132	то время	2	4
133	в его	24	4
134	один из	2	4
135	что даже	1	4
136	а и	1	4
137	все равно	2	4
138	далеко не	1	4
139	себя и	2	4
140	что для	2	4
141	быть только	1	4
142	для сознания	1	4
143	и потому	3	4
144	для понимания	3	4
145	все это	7	4
146	в смысле	2	4
147	и от	1	4
148	тем более	1	4
149	мы должны	2	4
150	слово в	2	4
151	другой стороны	2	4
152	была бы	2	4
153	все что	3	4
154	и есть	5	3
155	в первом	2	3
156	говорить о	2	3
157	оно есть	1	3
158	и на	10	3
159	в чем	1	3
160	а только	1	3
161	не то	1	3
162	ответ на	1	3
163	не можем	1	3
164	в целом	4	3
165	что она	2	3
166	при этом	3	3
167	или вовсе	1	3
168	возможно только	1	3
169	образа и	1	3
170	в каждом	8	3
171	не будет	1	3
172	что все	3	3
173	его в	4	3
174	художественном произведении	1	3
175	и тогда	1	3
176	как бы	28	3
177	место в	1	3
178	образом и	1	3
179	тому что	2	3
180	на него	2	3
181	того чтобы	4	3
182	заметить что	2	3
183	могут быть	1	3
184	содержание в	1	3
185	для себя	2	3
186	него самого	3	3
187	в произведении	1	3
188	здесь как	1	3
189	со стороны	2	3
190	искусства и	1	3
191	никак не	2	3
192	можно сказать	2	3
193	это было	1	3
194	к нему	3	3
195	вслед за	1	3
196	слова для	1	3
197	и следовательно	1	3
198	на которой	1	3
199	же и	1	3
200	есть в	3	3
201	в начале	1	3
202	за ним	2	3
203	к содержанию	1	3
204	прежде всего	7	3
205	друг друга	3	3
206	само по	2	3
207	до сих	2	3
208	нельзя сказать	1	3
209	именно в	6	3
210	человеческой жизни	2	3
211	там где	6	3
212	в одно	1	3
213	так же	6	3
214	в человеке	6	3
215	сих пор	2	3
216	не существует	1	3
217	к одной	1	3
218	и все	3	3
219	не знает	1	3
220	в которой	4	3
221	в искусстве	2	3
222	то оно	1	3
223	к этому	2	3
224	же нам	1	2
225	самом деле	5	2
226	это и	9	2
227	образа то	1	2
228	нам кажется	4	2
229	и до	1	2
230	входящих в	1	2
231	в их	3	2
232	мы уже	2	2
233	той же	6	2
234	впрочем и	1	2
235	он как	1	2
236	не столько	3	2
237	все в	6	2
238	на свою	1	2
239	оно ни	1	2
240	то он	3	2
241	явлений и	1	2
242	к слову	1	2
243	остаются в	1	2
244	в новом	1	2
245	тогда как	1	2
246	отношение к	1	2
247	это сравнение	1	2
248	за пределы	6	2
249	что они	1	2
250	все же	5	2
251	далее и	1	2
252	и внутреннюю	1	2
253	и каждое	1	2
254	его к	4	2
255	со своей	1	2
256	сливается с	2	2
257	господствует над	1	2
258	в этой	4	2
259	человеке и	1	2
260	так сказать	3	2
261	на его	2	2
262	что должно	1	2
263	не как	12	2
