N	2gram	Losev_Prob_4	Analitik
1	в качестве	10	31
2	может быть	9	29
3	в том	20	27
4	не может	5	22
5	и не	28	21
6	в частности	2	19
7	и в	20	18
8	но и	14	17
9	а не	7	17
10	отнюдь не	10	15
11	не только	24	15
12	не в	13	14
13	в этом	9	13
14	как и	6	13
15	в его	3	13
16	при этом	6	12
17	том что	12	12
18	в себе	12	11
19	то есть	27	11
20	но не	5	10
21	то же	7	9
22	в то	4	9
23	а в	4	9
24	есть не	6	8
25	в принципе	1	8
26	но в	8	8
27	нуждается в	1	8
28	в той	8	8
29	не есть	12	8
30	том чтобы	2	7
31	тем самым	4	7
32	к тому	3	7
33	перед лицом	1	6
34	мы имеем	6	6
35	в самом	2	6
36	в случае	1	6
37	это не	7	6
38	далеко не	2	6
39	точки зрения	14	6
40	в своей	4	6
41	в основе	1	6
42	по своей	1	6
43	той или	14	6
44	времени и	4	6
45	только в	23	6
46	себя в	2	6
47	то что	15	6
48	или иной	13	6
49	прежде всего	11	6
50	художественного произведения	1	5
51	в их	1	5
52	что иное	2	5
53	и на	3	5
54	иное как	2	5
55	и как	3	5
56	в целом	1	5
57	в этой	4	5
58	и его	10	5
59	о том	5	5
60	такого рода	7	5
61	как бы	4	5
62	художественное произведение	1	5
63	что в	3	5
64	того же	2	4
65	не что	2	4
66	столь же	2	4
67	все же	2	4
68	тому же	2	4
69	с другими	3	4
70	не всегда	1	4
71	с точки	11	4
72	и более	3	4
73	по себе	11	4
74	имеем дело	3	4
75	в области	3	4
76	ни в	17	4
77	могут быть	1	4
78	так и	10	4
79	с ним	4	4
80	в другом	3	4
81	с другой	7	4
82	искусства в	1	4
83	того что	1	4
84	и пространстве	1	4
85	дело с	2	4
86	уже не	5	4
87	для того	3	4
88	с другим	1	4
89	именно в	7	4
90	вместе с	5	4
91	человека к	1	4
92	из которых	3	4
93	в литературе	2	4
94	исходя из	1	4
95	как предмет	2	4
96	ни было	2	4
97	как известно	1	3
98	и т	4	3
99	одним из	1	3
100	таком случае	1	3
101	мере в	1	3
102	для науки	1	3
103	и есть	4	3
104	бы то	1	3
105	если в	1	3
106	в художественном	4	3
107	однако не	4	3
108	и к	3	3
109	в нашем	12	3
110	как он	1	3
111	в нем	5	3
112	он не	2	3
113	в силу	1	3
114	таким образом	8	3
115	то ни	1	3
116	не будет	2	3
117	бы быть	2	3
118	того или	3	3
119	при встрече	1	3
120	даже в	1	3
121	смысл и	1	3
122	в котором	2	3
123	разного рода	1	3
124	однако в	2	3
125	дело не	3	3
126	того чтобы	2	3
127	т п	1	3
128	того и	1	3
129	при наличии	1	3
130	в таком	6	3
131	как будто	11	3
132	данного произведения	1	3
133	не могут	1	3
134	если бы	8	3
135	а также	6	3
136	к нему	3	3
137	с его	2	3
138	том или	3	3
139	еще не	7	3
140	с одной	1	3
141	ни с	4	3
142	никто не	2	3
143	что и	3	3
144	не случайно	1	3
145	одной стороны	1	3
146	а именно	2	3
147	что не	4	3
148	произведения искусства	2	3
149	что мы	3	3
150	и все	8	3
151	хотя бы	7	3
152	будто бы	2	3
153	что он	8	3
154	или иного	3	3
155	том числе	1	3
156	говоря о	1	2
157	самом деле	3	2
158	на самом	5	2
159	едва ли	10	2
160	также и	13	2
161	на себя	1	2
162	и то	2	2
163	и самого	1	2
164	между собой	2	2
165	данном случае	5	2
166	на основе	1	2
167	то он	2	2
