N	3gram	Vygotskiy__2	Myshleni
1	в том что	17	21
2	с точки зрения	10	18
3	для того чтобы	13	10
4	с одной стороны	1	7
5	в высшей степени	1	7
6	заключается в том	10	7
7	в зависимости от	1	6
8	в связи с	1	6
9	во всяком случае	2	6
10	не может быть	8	6
11	на то что	6	6
12	можно было бы	4	5
13	на этот вопрос	2	5
14	по сравнению с	2	5
15	в самом деле	11	4
16	мы могли бы	1	4
17	а с другой	1	4
18	в том чтобы	3	4
19	о том что	4	4
20	в конечном счете	3	4
21	относительно того что	1	3
22	состоит в том	2	3
23	в отличие от	1	3
24	том что ребенок	1	3
25	в данном случае	4	3
26	лежит в основе	1	3
27	с таким образом	8	3
28	по этому поводу	1	3
29	в этом отношении	5	3
30	том что в	2	2
31	более или менее	1	2
32	на самом деле	5	2
33	подобно тому как	2	2
34	в этом смысле	1	2
35	потому что он	1	2
36	что он не	2	2
37	не потому что	1	2
38	само по себе	3	2
39	то же самое	6	2
40	же самое что	2	2
41	точки зрения социальной	2	2
42	зрения социальной психологии	1	2
43	и в самом	4	2
44	легко заметить что	1	2
45	мы думаем что	1	2
46	друг от друга	1	2
47	на всем протяжении	1	2
48	друг с другом	1	2
49	мы увидим что	1	2
50	точки зрения и	1	1
51	того чтобы вскрыть	1	1
52	зависимости от того	1	1
53	и целый ряд	1	1
54	этой точки зрения	2	1
55	зрения этой теории	1	1
56	и что только	1	1
57	но так как	2	1
58	это было бы	2	1
59	того чтобы показать	2	1
60	имеем в виду	1	1
61	говорит что в	1	1
62	какого бы то	1	1
63	в том и	2	1
64	и что именно	1	1
65	те же самые	2	1
66	о том как	1	1
67	один и тот	1	1
68	он не может	2	1
69	чтобы показать что	1	1
70	именно потому что	1	1
71	происходит то же	1	1
72	которые не только	1	1
73	мы находим в	1	1
74	до сих пор	5	1
75	не имеют ничего	1	1
76	имеет в виду	1	1
77	говорит он что	1	1
78	самом деле что	1	1
79	сам по себе	4	1
80	представление о том	2	1
81	при этом он	1	1
82	к частному случаю	1	1
83	бы то ни	2	1
84	не имеет никакого	1	1
85	только то что	1	1
86	того и другого	2	1
87	вместо того чтобы	1	1
88	тогда когда он	1	1
89	в переводе на	1	1
90	с тем что	3	1
91	в сущности говоря	4	1
92	на каждом шагу	1	1
93	что в них	1	1
94	если мы примем	1	1
95	точно так же	3	1
96	нет никаких объективных	1	1
97	что все это	2	1
98	едва ли может	1	1
99	по самому своему	1	1
100	видит в этом	1	1
101	как если бы	1	1
102	с в подтверждение	1	1
103	в том случае	4	1
104	из которого мы	1	1
105	и то что	2	1
106	полном согласии с	1	1
107	вновь и вновь	1	1
108	к своему исследованию	1	1
109	и оказывается совершенно	1	1
110	так как он	1	1
111	и в частности	1	1
112	что он так	1	1
113	совершенно понятно что	1	1
114	не в том	2	1
115	сами по себе	3	1
116	в данный момент	1	1
117	то ни было	1	1
118	все время в	1	1
119	таким образом и	3	1
120	что для нас	1	1
121	и тот же	1	1
122	тот факт что	1	1
123	справедливо указывает что	2	1
124	сам того не	1	1
125	если мы не	1	1
126	приходит к выводу	1	1
127	не могут быть	1	1
128	время в виду	1	1
129	благодаря тому что	1	1
130	указывает на то	2	1
131	всякого содержания и	1	1
132	он говорит что	1	1
133	приводит к тому	1	1
134	все более и	2	1
135	и тем самым	1	1
136	того чтобы дать	1	1
137	в действительной жизни	1	1
138	целый ряд других	1	1
139	том и заключается	2	1
140	психологии потому что	1	1
141	ответ на этот	1	1
142	в области психологии	1	1
143	с другой стороны	2	1
144	мы имеем совершенно	1	1
145	так же как	4	1
146	он полагает что	1	1
147	просто сказать что	1	1
148	по себе не	1	1
149	то обстоятельство что	1	1
150	самому своему существу	1	1
151	том смысле что	1	1
152	в известный момент	1	1
153	того факта что	1	1
154	когда тот же	1	1
155	том случае если	4	1
156	никогда не может	3	1
157	оно не может	1	1
158	связи с этим	1	1
159	что если мы	1	1
160	что тот же	1	1
161	ничего общего с	1	1
162	дело идет о	1	1
163	к выводу что	1	1
164	с самого начала	1	1
165	не только не	1	1
166	более и более	2	1
167	с помощью которых	1	1
168	и других психологов	1	1
169	несмотря на все	3	1
170	можно сказать что	1	1
171	с той же	1	1
172	были бы сказать	1	1
173	ребенок никогда не	1	1
174	мы имеем в	1	1
175	только в том	4	1
176	за то что	1	1
177	указанием на то	1	1
178	то что для	1	1
179	то же что	2	1
180	после того как	1	1
181	рассматриваемой нами теории	1	1
182	в полном согласии	1	1
183	в том смысле	1	1
184	точки зрения этой	1	1
185	том что он	3	1
186	как и в	2	1
187	до какой степени	1	1
188	имеют ничего общего	1	1
189	то что благодаря	1	1
190	в свое время	1	1
191	самое понятие о	1	1
