N	2gram	Vygotskiy__4	Myshleni
1	и речи	1	38
2	речи и	1	28
3	точки зрения	6	26
4	таким образом	13	26
5	в том	21	24
6	и в	33	23
7	том что	22	21
8	в целом	5	20
9	с точки	4	18
10	в этом	28	17
11	того чтобы	22	17
12	то что	44	17
13	не только	7	16
14	так же	13	16
15	того что	4	15
16	для того	23	15
17	как и	5	14
18	может быть	22	14
19	но и	3	14
20	в его	10	14
21	что в	21	14
22	не может	10	12
23	представляет собой	2	11
24	сказать что	13	11
25	как бы	25	11
26	в отношении	1	10
27	с другой	2	10
28	прежде всего	2	10
29	и с	2	9
30	между тем	1	9
31	одной стороны	3	9
32	другой стороны	2	9
33	же точно	7	9
34	вместе с	8	9
35	и не	13	9
36	не является	2	9
37	то же	9	8
38	заключается в	5	8
39	самого начала	5	8
40	в основе	3	8
41	с самого	5	8
42	и на	5	8
43	с одной	3	8
44	нашего исследования	1	8
45	мы не	5	7
46	вопрос о	2	7
47	по отношению	1	7
48	в самом	12	7
49	в этой	9	7
50	в другом	1	7
51	с тем	4	7
52	в то	3	7
53	мы могли	2	7
54	и ее	2	7
55	так как	12	7
56	что он	20	7
57	отношению к	1	7
58	же как	3	6
59	в сущности	6	6
60	все это	13	6
61	столь же	2	6
62	независимо от	1	6
63	с этим	5	6
64	могли бы	2	6
65	в себе	6	6
66	с этой	4	6
67	мысли и	1	6
68	и его	5	6
69	о том	20	6
70	исследования и	4	6
71	все время	24	6
72	только в	4	6
73	мы можем	5	6
74	тем что	3	6
75	именно в	2	6
76	потому что	24	6
77	из того	1	5
78	бы в	1	5
79	перед нами	6	5
80	и как	5	5
81	но в	2	5
82	то время	2	5
83	на то	10	5
84	он не	11	5
85	и более	1	5
86	если бы	10	5
87	тем самым	3	5
88	для этого	8	5
89	по себе	9	5
90	тому что	6	5
91	мысли в	1	5
92	как мы	4	5
93	что может	3	5
94	к действительности	1	5
95	и что	25	5
96	можно сказать	2	5
97	не станем	1	5
98	так и	3	5
99	что для	5	5
100	ребенка и	1	5
101	слова и	4	5
102	что мы	6	5
103	и все	12	5
104	мы должны	6	5
105	из этого	5	5
106	в какой	5	5
107	в своих	3	5
108	в котором	2	4
109	которую мы	1	4
110	исследования в	1	4
111	время как	2	4
112	в чем	1	4
113	с его	2	4
114	но не	3	4
115	как в	3	4
116	все остальные	1	4
117	целый ряд	5	4
118	говорит что	10	4
119	и к	2	4
120	все эти	6	4
121	к выводу	1	4
122	что она	10	4
123	при этом	2	4
124	их в	3	4
125	что все	11	4
126	было бы	12	4
127	ни в	3	4
128	со всей	2	4
129	в своей	4	4
130	не столько	1	4
131	не в	2	4
132	с другом	4	4
133	к тому	12	4
134	должен быть	1	4
135	выводу что	1	4
136	во всей	3	4
137	мы видим	6	4
138	только что	15	4
139	в одном	3	4
140	как раз	9	4
141	ее на	2	4
142	до сих	3	4
143	метод исследования	1	4
144	а с	2	4
145	в теории	1	4
146	этой основной	2	4
147	по существу	2	4
148	друг с	4	4
149	этого слова	3	4
150	сих пор	3	4
151	стоит только	2	4
152	в результате	2	4
153	хотя бы	2	4
154	в свою	1	4
155	к этому	4	4
156	как на	6	4
157	человека и	1	3
158	в такой	2	3
159	не остается	1	3
160	сам по	2	3
161	и то	2	3
162	самом деле	12	3
163	с таким	2	3
164	полагает что	5	3
165	я не	4	3
166	с но	3	3
167	мы и	1	3
168	из которых	3	3
169	в их	2	3
170	мечты и	2	3
171	в общем	1	3
172	что они	6	3
173	которые не	1	3
174	нашего сознания	1	3
175	в одной	2	3
176	что именно	3	3
177	в своем	7	3
178	все же	5	3
179	в которой	4	3
180	что это	13	3
181	из этих	2	3
182	как он	5	3
183	и если	9	3
184	том чтобы	4	3
185	факт что	1	3
186	его не	2	3
187	на все	2	3
188	к анализу	3	3
189	и мы	15	3
190	на две	2	3
191	мы хотели	1	3
192	такой же	2	3
193	мысль и	1	3
194	собой все	1	3
195	в которых	3	3
196	образом и	1	3
197	она не	3	3
198	тогда когда	1	3
199	и остается	2	3
200	в самых	3	3
201	ничего не	2	3
202	во всем	2	3
203	в каком	8	3
204	образом что	2	3
205	же самое	6	3
206	что оно	3	3
207	и это	5	3
208	свою очередь	1	3
209	не могу	1	3
210	можно было	4	3
211	вопрос который	1	3
212	об этой	1	3
213	об этом	4	3
214	вопроса и	1	3
215	и который	1	3
216	может не	1	3
217	и которое	1	3
218	в заключительной	1	3
219	показывают что	1	3
220	этот вопрос	4	3
221	которое мы	1	3
222	связи с	2	3
223	уже в	2	3
224	и других	4	3
225	обратиться к	3	3
226	всяком случае	3	3
227	вовсе не	5	3
228	на этот	3	3
229	в природе	1	3
230	во всех	2	3
231	превращается в	1	3
232	а не	6	3
233	смысле этого	3	3
234	и основной	1	3
235	только для	1	3
236	с мы	1	3
237	тем и	2	3
238	и от	2	3
239	останавливаться на	1	3
240	во всяком	3	3
241	речь идет	3	2
242	связана с	1	2
243	он может	2	2
244	шаг за	3	2
245	и должны	1	2
246	идет о	3	2
247	показать что	7	2
248	между двумя	2	2
249	и до	3	2
250	почти всегда	2	2
251	что эти	2	2
252	сам автор	2	2
253	едва ли	2	2
254	той же	4	2
255	есть не	1	2
256	что если	3	2
257	приложении к	2	2
258	бы что	1	2
259	он как	1	2
260	вместо того	2	2
261	что его	3	2
262	в ее	2	2
263	который мы	1	2
264	себе и	2	2
265	за пределы	1	2
266	анализ этого	1	2
267	и я	1	2
268	как говорит	2	2
269	а другая	1	2
270	чем мы	2	2
271	иначе чем	1	2
272	всей этой	2	2
273	анализа к	1	2
274	когда он	7	2
275	и наконец	2	2
276	нового и	1	2
277	от этого	3	2
278	в первом	1	2
279	бы и	2	2
280	чисто внешнюю	1	2
281	бы сказать	2	2
282	в нашем	1	2
283	нами в	2	2
284	и те	1	2
285	это понятие	1	2
286	главным образом	1	2
287	из этой	3	2
288	всех этих	3	2
289	он должен	1	2
290	и вот	6	2
291	одной и	2	2
292	на этом	3	2
293	но все	2	2
294	существу дела	1	2
295	есть все	1	2
296	к другу	1	2
297	является конечно	1	2
298	ближе к	1	2
299	в них	2	2
300	несмотря на	1	2
301	нигде не	1	2
302	с такой	2	2
303	должно быть	3	2
304	иначе говоря	2	2
305	в приложении	2	2
306	в один	1	2
307	был бы	3	2
308	на первый	1	2
309	в этих	1	2
310	который возникает	1	2
311	что говорит	2	2
312	одном из	1	2
313	и той	2	2
314	точку зрения	1	2
315	и эти	2	2
316	не могли	1	2
317	что этот	3	2
318	даже в	2	2
319	все отдельные	1	2
320	сущности говоря	2	2
321	что эта	6	2
322	что с	1	2
323	не имеет	2	2
324	дело в	1	2
325	того как	1	2
326	к этим	1	2
327	говорить о	3	2
328	действительность и	1	2
329	это целое	1	2
330	никогда не	5	2
331	благодаря тому	1	2
332	слова как	3	2
333	же время	2	2
334	что самое	5	2
335	своей природе	1	2
336	и связи	1	2
337	и мысли	1	2
338	на него	4	2
339	это речь	1	2
340	больше того	3	2
341	начиная с	1	2
342	лежит в	2	2
343	и другим	2	2
344	бы он	1	2
345	представляют собой	1	2
346	и которая	1	2
347	понять это	1	2
348	в конце	8	2
349	мы думаем	1	2
350	действия и	2	2
351	исследований и	2	2
352	огромное количество	1	2
353	что у	4	2
354	с собой	1	2
355	на нее	2	2
356	ясно что	5	2
357	каждого из	1	2
358	мы вправе	4	2
359	на их	1	2
360	на примере	2	2
361	вслед за	3	2
362	в ту	1	2
363	мы хотим	1	2
364	если это	1	2
365	в жизнь	1	2
366	за этой	1	2
367	один из	2	2
368	в двух	4	2
369	исследования мы	1	2
370	которые мы	1	2
371	в виде	3	2
372	одно из	2	2
373	для него	1	2
374	эти три	2	2
375	всю мысль	1	2
376	со всем	1	2
377	и даже	1	2
378	на ее	2	2
379	в основу	3	2
380	с той	2	2
381	если мы	12	2
382	в стороне	1	2
383	остается еще	1	2
384	которых мы	1	2
385	на которых	1	2
386	в частности	4	2
387	перейти от	1	2
388	и потому	2	2
389	как это	14	2
390	целом ряде	1	2
391	в течение	1	2
392	в словах	2	2
393	там где	1	2
394	его самых	1	2
395	с психологической	2	2
396	и таким	1	2
397	в смысле	1	2
398	что кроме	1	2
399	допустить что	1	2
400	мы только	1	2
401	которая в	1	2
402	по самой	1	2
403	указывает на	3	2
404	в связь	1	2
405	а в	4	2
406	с ней	1	2
407	мы начинаем	1	2
408	к его	1	2
409	какой мере	2	2
410	за шагом	3	2
411	жизни и	4	2
412	ее в	4	2
413	все основные	1	2
414	эту последнюю	1	2
415	этот характер	2	1
416	нам казалось	2	1
417	и т	6	1
418	например в	3	1
419	перед ней	1	1
420	естественно возникает	1	1
421	на самом	6	1
422	мы имели	1	1
423	отправную точку	1	1
424	нам кажется	2	1
425	по которым	2	1
426	он всегда	1	1
427	не имеют	1	1
428	материала который	1	1
429	действительности и	1	1
430	каком отношении	1	1
431	каком они	1	1
432	мы уже	5	1
433	говоря мы	3	1
434	всего того	1	1
435	и значение	1	1
436	вскрыть и	1	1
437	той которую	1	1
438	к новой	1	1
439	основания и	1	1
440	принадлежит к	2	1
441	так мы	1	1
442	свою особую	1	1
443	и другая	1	1
444	со страниц	1	1
445	к началу	1	1
446	но даже	1	1
447	то это	3	1
448	для нашей	2	1
449	и со	1	1
450	в виду	2	1
451	себе что	1	1
452	всякого исследования	1	1
453	в ней	6	1
454	эти мысли	2	1
455	эти исследователи	1	1
456	когда речь	2	1
457	еще не	1	1
458	быть в	1	1
