N	2gram	Voloshinov_1	Istorich
1	и в	12	22
2	мы имеем	2	19
3	в этом	4	17
4	что в	2	15
5	не только	4	14
6	мы видели	1	13
7	но и	3	12
8	и не	10	12
9	в этих	2	11
10	может быть	14	11
11	и пр	3	11
12	но в	5	10
13	таким образом	12	10
14	еще не	3	10
15	в нем	6	9
16	что и	2	9
17	в том	6	9
18	вместе с	2	9
19	как мы	1	8
20	что они	1	8
21	том что	5	8
22	но не	2	7
23	то что	5	7
24	и здесь	2	7
25	мы должны	1	7
26	уже не	4	7
27	так как	9	7
28	с другой	4	7
29	другой стороны	2	7
30	там где	2	7
31	к этому	2	7
32	то же	5	6
33	мы уже	1	6
34	не вполне	1	6
35	это не	2	6
36	ничего не	2	6
37	связи с	1	6
38	если бы	9	6
39	в них	3	6
40	что здесь	1	6
41	друг друга	1	6
42	мы можем	2	6
43	а не	5	6
44	связь с	2	6
45	с ней	1	6
46	с большим	1	5
47	все же	4	5
48	он не	2	5
49	что она	1	5
50	здесь мы	1	5
51	тем не	3	5
52	не менее	3	5
53	могут быть	2	5
54	к нему	4	5
55	того что	3	5
56	до сих	3	5
57	в некоторых	3	5
58	в частности	1	5
59	сих пор	3	5
60	мы здесь	1	4
61	и на	4	4
62	все эти	3	4
63	отношение к	4	4
64	не в	4	4
65	имеем в	2	4
66	на этом	1	4
67	и с	3	4
68	не всегда	1	4
69	можно найти	2	4
70	у нас	1	4
71	как это	2	4
72	и его	13	4
73	она не	2	4
74	в пределах	3	4
75	только в	6	4
76	его и	1	4
77	они не	1	4
78	в данном	2	4
79	для нас	7	4
80	в свою	1	4
81	не может	16	4
82	и другие	2	4
83	и ее	3	3
84	в чем	2	3
85	в одной	1	3
86	и к	4	3
87	следующим образом	1	3
88	в целом	1	3
89	его в	4	3
90	было бы	1	3
91	для них	1	3
92	все равно	1	3
93	далеко не	1	3
94	как и	5	3
95	в русской	1	3
96	никогда не	5	3
97	к тому	1	3
98	о том	3	3
99	здесь не	3	3
100	данном случае	2	3
101	можно только	1	3
102	особого рода	1	3
103	в его	2	3
104	и она	1	3
105	при помощи	1	3
106	прежде всего	8	3
107	у него	1	3
108	мы еще	1	3
109	вступает в	1	3
110	так же	3	3
111	мы увидим	1	3
112	стороны и	2	3
113	быть и	3	3
114	но это	2	3
115	и все	2	3
116	сказать что	7	3
117	равно как	1	3
118	ту же	1	2
119	например в	1	2
120	и то	2	2
121	на самом	4	2
122	но тем	2	2
123	в котором	3	2
124	не имеют	1	2
125	же как	1	2
126	время как	1	2
127	на себя	1	2
128	и он	1	2
129	в ней	6	2
130	не отражает	2	2
131	то мы	1	2
132	но конечно	2	2
133	по отношению	11	2
134	в качестве	1	2
135	себе и	1	2
136	независимо от	2	2
137	как в	5	2
138	в своем	2	2
139	хотя и	1	2
140	то время	1	2
141	во многих	1	2
142	тому же	2	2
143	при этом	6	2
144	из этой	1	2
145	на одну	1	2
146	в виде	1	2
147	и вот	1	2
148	так и	4	2
149	но все	2	2
150	же не	1	2
151	на все	2	2
152	ни в	3	2
153	вовсе не	1	2
154	и уже	3	2
155	и для	3	2
156	и было	1	2
157	и некоторые	1	2
158	такой же	2	2
159	точки зрения	14	2
160	это делает	1	2
161	и более	3	2
162	и герой	3	2
163	в то	2	2
164	здесь на	1	2
165	относится к	2	2
166	как будто	1	2
167	как только	2	2
168	на это	2	2
169	и это	1	2
170	и о	1	2
171	в другом	1	2
172	связанных с	1	2
173	и что	2	2
174	там же	1	2
175	образом мы	1	2
176	между тем	3	2
177	все время	6	2
178	дело с	2	2
179	и так	2	2
180	с одной	2	2
181	где они	1	2
182	героя с	1	2
183	в жизни	5	2
184	для нее	1	2
185	что не	4	2
186	себе в	1	2
187	всяком случае	1	2
188	в одном	1	2
189	у нее	1	2
190	только на	3	2
191	в особенности	2	2
192	есть только	1	2
193	и др	5	2
194	но есть	1	2
195	не было	1	2
196	одной стороны	2	2
197	и потому	2	2
198	но этот	2	2
199	да и	3	2
200	можно сказать	5	2
201	в особом	1	2
202	лицо и	1	2
203	от него	1	2
204	еще более	1	2
205	или не	3	2
206	нет ничего	2	2
207	отношению к	11	2
208	жизни и	4	2
209	во всяком	1	2
210	за ее	1	1
211	не находят	1	1
212	а из	1	1
213	самом деле	3	1
214	в приведенном	1	1
215	ясно что	3	1
216	не хочет	1	1
217	кто-нибудь стал	1	1
218	лет и	1	1
219	хорошо и	1	1
220	а уж	1	1
221	мы не	3	1
222	на эти	1	1
223	то она	1	1
224	пределах этого	1	1
225	к общему	1	1
226	на них	1	1
227	между собой	2	1
228	столь же	1	1
229	как если	4	1
230	не то	1	1
231	к которой	1	1
232	действия и	2	1
233	к ним	2	1
234	отнюдь не	5	1
235	если она	1	1
236	общего с	2	1
237	далее мы	1	1
238	комнаты и	1	1
239	нельзя было	1	1
240	все остальные	1	1
241	перед нами	1	1
242	кроме того	2	1
243	его к	2	1
244	он находится	1	1
