N	3gram	Losev_Dial_3	Problema
1	о том что	5	14
2	тем не менее	10	12
3	в таком случае	10	10
4	во всяком случае	2	10
5	вовсе не есть	5	10
6	то что мы	3	7
7	по крайней мере	5	6
8	так или иначе	2	6
9	и т д	23	6
10	уж тем более	1	5
11	в данном случае	1	5
12	с одной стороны	3	5
13	в связи с	1	5
14	и уж тем	1	5
15	и не просто	2	5
16	того или иного	2	5
17	с другой стороны	2	5
18	то же самое	1	5
19	более или менее	1	4
20	как раз и	3	4
21	до сих пор	1	4
22	тот или иной	2	4
23	говоря уже о	2	4
24	что же такое	2	4
25	ни в каком	3	4
26	на то что	3	4
27	в то же	1	4
28	сама по себе	4	4
29	в том что	3	4
30	не говоря уже	2	4
31	что иное как	6	3
32	в чистом виде	1	3
33	одной стороны и	1	3
34	на первый план	4	3
35	точно так же	2	3
36	не о чем	1	3
37	не есть сам	1	3
38	и в частности	1	3
39	в каком-то смысле	1	3
40	не есть ни	3	3
41	мы скажем что	1	3
42	и в этом	2	3
43	тех или других	1	3
44	или по крайней	1	3
45	не может быть	6	3
46	есть не что	3	3
47	и что такое	3	3
48	это значит что	21	3
49	не что иное	6	3
50	все на свете	1	3
51	только тогда когда	3	3
52	крайней мере в	3	2
53	и есть то	1	2
54	по себе вовсе	1	2
55	как только мы	1	2
56	то это значит	4	2
57	том что в	1	2
58	и той же	1	2
59	на самом деле	1	2
60	в самом деле	5	2
61	так что в	1	2
62	имеется в виду	3	2
63	ничем не отличается	4	2
64	в крайнем случае	2	2
65	сами по себе	3	2
66	бы то ни	1	2
67	не имеет никакого	1	2
68	может быть только	1	2
69	содержит в себе	1	2
70	есть то что	5	2
71	еще не есть	1	2
72	даже и не	3	2
73	само по себе	5	2
74	взятая сама по	1	2
75	ничего не знает	2	2
76	требует для себя	1	2
77	имеем в виду	1	2
78	уж во всяком	1	2
79	по себе и	1	2
80	когда мы говорим	1	2
81	у нас не	1	2
82	того или другого	1	2
83	одной и той	1	2
84	и ни в	1	2
85	это и есть	2	2
86	связи с этим	1	2
87	а не просто	6	2
88	не только не	7	2
89	подобно тому как	4	2
90	и прежде всего	3	2
91	ни от чего	3	2
92	тем более не	2	2
93	не есть просто	4	2
94	и что же	1	1
95	таким образом что	1	1
96	то одно что	1	1
97	уже перестает быть	1	1
98	она и есть	2	1
99	если я буду	1	1
100	только потому что	1	1
101	но только не	1	1
102	иметь в виду	2	1
103	и не вполне	1	1
104	очень и очень	1	1
105	это было бы	2	1
106	не знает ни	1	1
107	ли будет в	1	1
108	возможно только в	1	1
109	и нет ничего	2	1
110	но то что	2	1
111	от чего не	3	1
112	но даже и	2	1
113	чем иным как	1	1
114	самом деле если	1	1
115	все это есть	1	1
116	тогда получится что	1	1
117	внимание на то	1	1
118	значит что он	4	1
119	ничего и не	1	1
120	нет и никакого	1	1
121	же как и	1	1
122	он не может	2	1
123	и не только	3	1
124	не существует никакого	1	1
125	этого термина он	1	1
126	не отличается от	4	1
127	и не может	1	1
