N	2gram	Vygotskiy__4	Literetu
1	не только	15	24
2	при этом	12	19
3	в качестве	21	17
4	но и	9	17
5	в том	42	16
6	а не	7	16
7	в частности	5	15
8	том что	35	14
9	тогда как	2	13
10	может быть	12	13
11	и не	8	12
12	в этом	24	12
13	в своем	4	11
14	состоит в	4	11
15	своего рода	1	11
16	прежде всего	2	11
17	такого рода	6	10
18	то что	15	10
19	в целом	11	8
20	не в	4	8
21	и в	20	8
22	только в	10	8
23	как это	9	8
24	я не	1	7
25	как бы	7	7
26	в себе	10	7
27	не менее	3	7
28	в его	11	7
29	уже не	1	7
30	и я	1	6
31	как и	9	6
32	точки зрения	24	6
33	и сам	1	6
34	того что	10	6
35	связи с	3	6
36	себя в	3	6
37	на смену	1	6
38	одним из	2	5
39	то же	16	5
40	отличие от	2	5
41	как в	5	5
42	не столько	1	5
43	в отличие	2	5
44	в то	1	5
45	для себя	1	5
46	казалось бы	1	5
47	а также	2	5
48	же в	1	5
49	что он	6	5
50	уже в	6	5
51	не может	6	5
52	в данном	2	5
53	с этой	4	5
54	тем самым	7	5
55	в своей	7	4
56	еще не	2	4
57	столь же	3	4
58	но не	3	4
59	в этой	3	4
60	все же	5	4
61	представляет собой	3	4
62	не как	1	4
63	в силу	6	4
64	для этого	1	4
65	в уме	5	4
66	и его	5	4
67	ведет к	1	4
68	данном случае	2	4
69	никогда не	5	4
70	так и	5	4
71	и тем	8	4
72	из них	4	4
73	в конце	1	4
74	друг друга	4	4
75	как раз	1	4
76	и т.п	2	4
77	в связи	3	4
78	со стороны	3	4
79	это не	5	4
80	в своих	1	4
81	например в	1	3
82	в сфере	1	3
83	тех же	1	3
84	и есть	1	3
85	тем же	4	3
86	также и	2	3
87	самого себя	2	3
88	по отношению	1	3
89	в самом	6	3
90	бы не	1	3
91	таким образом	25	3
92	исходя из	1	3
93	той же	6	3
94	его в	6	3
95	далеко не	2	3
96	в их	12	3
97	но в	3	3
98	том же	2	3
99	в основе	17	3
100	в области	4	3
101	ли не	2	3
102	всего в	1	3
103	говоря словами	1	3
104	в виду	3	3
105	приводит к	3	3
106	одного из	1	3
107	нуждается в	1	3
108	по своей	6	3
109	один из	3	3
110	потому что	12	3
111	одно из	1	3
112	у него	2	3
113	и даже	1	3
114	с другой	12	3
115	этом как	1	3
116	в сознание	1	3
117	еще и	1	3
118	этой точки	4	3
119	при всем	1	3
120	что в	19	3
121	а в	2	3
122	же и	1	3
123	во всяком	4	3
124	человека и	1	2
125	того же	9	2
126	и то	10	2
127	самом деле	7	2
128	отношения между	1	2
129	должна быть	2	2
130	та же	1	2
131	в сущности	4	2
132	к общему	2	2
133	как правило	1	2
134	то он	1	2
135	а только	3	2
136	относится к	1	2
137	отнюдь не	3	2
138	общего с	1	2
139	целом но	1	2
140	следующим образом	3	2
141	только то	1	2
142	все эти	5	2
143	чуть ли	1	2
144	не оставляет	1	2
145	из этих	2	2
146	тому же	6	2
147	во многих	2	2
148	как он	4	2
149	в нем	2	2
150	в нашей	2	2
151	подобно тому	2	2
152	на этом	3	2
153	различие между	3	2
154	для нее	1	2
155	было бы	8	2
156	для них	1	2
157	на второй	1	2
158	в слове	2	2
159	и того	5	2
160	что такое	5	2
161	а как	1	2
162	всяком случае	3	2
163	с точки	11	2
164	мы в	2	2
165	тем не	1	2
166	даже в	2	2
167	раз и	1	2
168	на один	4	2
169	вплоть до	1	2
170	ничего кроме	2	2
171	мышления и	14	2
172	и является	3	2
173	в сознании	4	2
174	этом отношении	7	2
175	могут быть	7	2
176	к тому	6	2
177	в поле	1	2
178	должен быть	1	2
179	в себя	1	2
180	говоря уже	1	2
181	роль в	4	2
182	на том	4	2
183	ту же	2	2
184	является по	2	2
185	о том	5	2
186	с одной	9	2
187	между тем	9	2
188	и только	4	2
189	по этому	1	2
190	только на	2	2
191	то и	1	2
192	что не	1	2
193	по выражению	4	2
194	для него	2	2
195	от тех	3	2
196	тем что	7	2
197	одной стороны	9	2
198	не на	1	2
199	все более	2	2
200	нет ничего	1	2
201	если оно	1	2
202	тому как	2	2
203	художественное произведение	1	2
204	можно было	6	2
205	но одновременно	1	2
206	не является	5	2
207	которая в	2	2
208	своей собственной	1	2
209	тем более	1	2
210	в равной	3	2
211	не есть	2	2
212	не говоря	1	2
213	отношению к	1	2
214	по поводу	1	2
215	которая не	1	2
216	как известно	3	1
217	не следуют	1	1
218	же как	6	1
219	переходит к	1	1
220	на самом	1	1
221	идет о	3	1
222	между двумя	2	1
223	по которым	1	1
224	на две	1	1
225	свое место	2	1
226	чем категория	1	1
227	оно было	1	1
228	когда это	2	1
229	каком отношении	1	1
230	ни были	1	1
231	который в	1	1
232	мы не	1	1
233	вопрос о	1	1
234	и новые	1	1
235	нам в	2	1
236	этом не	1	1
237	но даже	1	1
238	ему в	1	1
239	которое в	1	1
240	зависимости от	2	1
241	и он	2	1
242	исходный момент	2	1
243	дает им	1	1
244	ним и	1	1
245	произведение и	1	1
246	столько же	1	1
247	быть в	1	1
248	бы то	1	1
249	в различных	1	1
250	в чем	3	1
251	тем как	3	1
252	глаза на	1	1
253	но как	2	1
254	не просто	2	1
255	что они	14	1
256	в настоящем	3	1
257	один и	7	1
258	исторически и	1	1
259	внутри себя	1	1
260	в различные	1	1
261	более и	2	1
262	однако не	1	1
263	перед нами	5	1
264	мы можем	5	1
265	и слова	1	1
266	могли бы	9	1
267	как уже	4	1
268	и как	9	1
269	неизмеримо более	3	1
270	имеет в	1	1
271	ход мысли	1	1
272	то в	1	1
273	в которой	3	1
274	говорил он	2	1
275	а во-вторых	1	1
276	в нашем	4	1
277	если мы	10	1
278	что к	1	1
279	на то	5	1
280	так сказать	1	1
281	роли в	1	1
282	строгой и	1	1
283	задний план	1	1
284	в статье	1	1
285	он не	1	1
286	ключ к	4	1
287	но само	1	1
288	едва ли	2	1
289	к одному	6	1
290	в начале	2	1
291	и более	7	1
292	в зависимости	1	1
293	в плане	1	1
294	уровней в	1	1
295	целого ряда	2	1
296	и по	1	1
297	так например	1	1
298	или иных	1	1
299	не бывает	2	1
300	но все	1	1
301	бы они	1	1
302	в одну	1	1
303	в каждом	2	1
304	то ни	1	1
305	а затем	2	1
306	работа как	1	1
307	и с	4	1
308	а по	1	1
309	действительно таково	1	1
310	что перед	1	1
311	знает что	3	1
312	его личности	1	1
313	может стать	2	1
314	практически не	1	1
315	и находит	1	1
316	мы имеем	2	1
317	с тем	6	1
318	не всегда	1	1
319	которая может	1	1
320	должно быть	3	1
321	такой же	2	1
322	в один	3	1
323	со всей	2	1
324	одного и	6	1
325	с более	2	1
326	на первый	4	1
327	в этих	3	1
328	здесь впервые	2	1
329	представить себе	2	1
330	в следующем	2	1
331	это делает	1	1
332	в отношении	10	1
333	когда ребенок	2	1
334	в условиях	3	1
335	в которых	1	1
336	до последнего	1	1
337	в памяти	2	1
338	если бы	5	1
339	ни было	1	1
340	не могли	1	1
341	быть не	1	1
342	тому чтобы	1	1
343	в историческом	2	1
344	во внутреннем	1	1
345	однако нельзя	1	1
346	и тому	5	1
347	что есть	1	1
348	случае в	1	1
349	значение слова	7	1
350	и начинает	1	1
351	как о	1	1
352	не имеет	2	1
353	самого начала	1	1
354	тогда когда	8	1
355	на него	1	1
356	говорить о	1	1
357	когда они	1	1
358	оно вообще	1	1
359	это мы	2	1
360	на котором	2	1
361	и всегда	1	1
362	имеем дело	1	1
363	при наличии	1	1
364	другой стороны	9	1
365	тех или	1	1
366	для нас	4	1
367	же слова	2	1
368	о нем	1	1
369	только с	1	1
370	уже и	2	1
371	в каком	2	1
372	с другом	7	1
373	в момент	1	1
374	уже о	1	1
375	мы узнаем	2	1
376	указание на	1	1
377	отличается от	2	1
378	и другим	1	1
379	день и	1	1
380	имеет место	1	1
381	что при	2	1
382	одним и	3	1
383	ничего общего	3	1
384	существует только	2	1
385	на предмет	2	1
386	на вопрос	1	1
387	значении в	1	1
388	как мы	13	1
389	но по	1	1
390	свою очередь	2	1
391	как один	1	1
392	и от	3	1
393	последнее время	1	1
394	так в	1	1
395	мы никогда	1	1
396	с самого	1	1
397	в дальнейшем	1	1
398	предметом нашего	1	1
399	решающую роль	2	1
400	что может	1	1
401	или в	1	1
402	он говорит	2	1
403	собой в	1	1
404	мог бы	1	1
405	в кино	1	1
406	по тому	1	1
407	а все	1	1
408	комплексов в	1	1
409	равной мере	3	1
410	собой и	2	1
411	они возникают	2	1
412	самой в	1	1
413	а отнюдь	1	1
414	и здесь	2	1
415	и т.д	2	1
416	при котором	1	1
417	никак не	2	1
418	и что	8	1
419	можно сказать	1	1
420	как наиболее	2	1
421	подлежит сомнению	1	1
422	на основе	10	1
423	является здесь	1	1
424	тому подобные	1	1
425	к нему	2	1
426	во всех	1	1
427	ее от	1	1
428	и во	3	1
429	же самом	1	1
430	на одном	2	1
431	образом является	1	1
432	во всей	4	1
433	и других	3	1
434	вслед за	2	1
435	к личному	1	1
436	не мешает	1	1
437	это приводит	1	1
438	тот же	9	1
439	одной из	3	1
440	в какой	3	1
441	положение в	1	1
442	не идет	1	1
443	согласно которой	2	1
444	между этими	2	1
445	данной стадии	2	1
446	должно явиться	1	1
447	со всеми	3	1
448	центр внимания	1	1
449	это ни	1	1
450	оказывается в	1	1
451	он их	1	1
452	и у	2	1
453	значения слов	3	1
454	в значении	2	1
455	в виде	3	1
456	от других	2	1
457	тем сильнее	1	1
458	конкретный предмет	2	1
459	к мысли	2	1
460	слова в	9	1
461	в одном	1	1
462	каковы бы	1	1
463	так как	10	1
464	может служить	2	1
465	отношении к	1	1
466	человек как	1	1
467	перейти к	1	1
468	представляют собой	1	1
469	о невозможности	1	1
470	из двух	1	1
471	что и	9	1
472	до сих	1	1
473	истина и	1	1
474	именно в	3	1
475	с той	2	1
476	чем он	1	1
477	на чем	1	1
478	а с	2	1
479	этой задачи	1	1
480	не делает	1	1
481	однако и	1	1
482	легко и	1	1
483	понятие о	2	1
484	становится для	1	1
485	мы знаем	1	1
486	если не	2	1
487	впечатлений в	1	1
488	который известен	1	1
489	совпадают в	2	1
490	эти слова	1	1
491	ни на	1	1
492	согласно этой	2	1
493	путь от	2	1
494	в акте	1	1
495	целом ряде	2	1
496	в той	2	1
497	и на	6	1
498	одновременно с	3	1
499	с собственным	2	1
500	в первой	1	1
501	по существу	3	1
502	многих других	1	1
503	действительной жизни	1	1
504	в состоянии	1	1
505	сих пор	1	1
506	имел в	1	1
507	но для	2	1
508	из ряда	2	1
509	процесса в	1	1
510	фразы и	1	1
511	из которых	1	1
512	уже на	1	1
513	совершается на	1	1
514	совершается в	2	1
515	на задний	1	1
516	не подлежит	3	1
517	основе этой	1	1
518	и другими	1	1
519	сознания и	1	1
520	говоря о	2	1
521	последнего времени	2	1
522	у них	1	1
523	находит свое	2	1
524	уже у	1	1
525	только что	4	1
526	и развитием	2	1
527	целый ряд	5	1
528	от первого	1	1
529	в свою	2	1
530	в ходе	4	1
531	между ними	4	1
532	не знает	2	1
533	сказать что	6	1
534	впервые в	1	1
535	совершенно не	3	1
536	из этого	1	1
537	время не	1	1
538	в действительности	5	1
539	друга как	1	1
540	в роли	1	1
541	вместе с	8	1
542	к этому	4	1
543	том числе	2	1
544	они не	2	1
545	к построению	2	1
