N	2gram	Bakhtin_Pr_4	FransuaR
1	и в	46	41
2	то есть	40	24
3	и т.п	14	19
4	мы уже	3	18
5	во всех	5	17
6	таким образом	4	17
7	в нем	17	16
8	и с	7	16
9	и его	6	13
10	но и	12	13
11	в этом	16	12
12	как мы	12	12
13	все эти	4	11
14	все это	6	11
15	в самом	9	10
16	не только	14	10
17	так как	5	10
18	у рабле	2	10
19	и др	1	10
20	прежде всего	9	10
21	то что	4	10
22	и на	11	9
23	кроме того	4	9
24	во время	1	9
25	границы между	1	9
26	о том	5	9
27	здесь в	2	9
28	и все	9	9
29	здесь и	3	8
30	в сущности	7	8
31	но в	6	8
32	в этой	3	8
33	никогда не	6	8
34	и до	3	7
35	мистерийной сцены	1	7
36	в них	1	7
37	как и	12	7
38	том что	4	7
39	в его	9	7
40	вовсе не	9	7
41	у него	5	7
42	на части	2	7
43	как бы	19	7
44	этот образ	1	7
45	что в	4	7
46	также и	3	6
47	например в	4	6
48	части тела	1	6
49	в эпоху	1	6
50	в то	5	6
51	один из	1	6
52	мы видим	1	6
53	с помощью	3	6
54	вместе с	2	6
55	или в	8	6
56	сказать что	2	6
57	что он	6	6
58	подчеркнуть что	1	5
59	и он	6	5
60	с его	5	5
61	в ее	1	5
62	в своем	3	5
63	что это	1	5
64	в себе	7	5
65	то же	6	5
66	той же	3	5
67	рядом с	5	5
68	еще в	1	5
69	но он	3	5
70	во всем	4	5
71	тем что	3	5
72	так и	4	5
73	и что	3	5
74	же время	5	5
75	в литературе	1	5
76	в одном	11	5
77	большинстве случаев	8	5
78	там где	2	5
79	между собою	1	5
80	так же	3	5
81	в той	3	5
82	образов и	2	5
83	одним из	3	4
84	того же	3	4
85	самом деле	4	4
86	в средние	1	4
87	конечно и	3	4
88	в ней	1	4
89	меньшей степени	2	4
90	как в	4	4
91	и как	2	4
92	и наконец	4	4
93	та же	1	4
94	а затем	1	4
95	в другом	2	4
96	не в	10	4
97	даже в	1	4
98	но они	1	4
99	того чтобы	1	4
100	все же	4	4
101	у нас	2	4
102	роль в	1	4
103	и вообще	1	4
104	с ним	2	4
105	рабле в	1	4
106	все время	2	4
107	всех его	3	4
108	с одной	1	4
109	именно на	1	4
110	уже в	4	4
111	в большинстве	9	4
112	в результате	2	4
113	в котором	5	4
114	и даже	3	4
115	с другой	3	4
116	именно в	1	4
117	одной стороны	1	4
118	более того	3	4
119	большей или	2	4
120	о котором	2	4
121	в большей	2	4
122	а в	2	4
123	не может	19	4
124	средние века	1	4
125	все что	2	4
126	первой книге	1	3
127	как во	1	3
128	вместо того	1	3
129	он сам	2	3
130	людей в	2	3
131	мы будем	2	3
132	в голове	1	3
133	в одной	2	3
134	с этим	2	3
135	перед нами	12	3
136	в первом	1	3
137	при этом	5	3
138	и сам	5	3
139	характер в	1	3
140	в плане	1	3
141	людей и	4	3
142	связанных с	1	3
143	на все	2	3
144	было бы	3	3
145	и их	3	3
146	уже сказали	2	3
147	к этим	1	3
148	когда они	1	3
149	потому что	4	3
150	только с	1	3
151	в духе	2	3
152	они и	1	3
153	как один	1	3
154	те же	2	3
155	никак не	3	3
156	до сих	8	3
157	к нему	5	3
158	во втором	1	3
159	в него	6	3
160	мы увидим	6	3
161	только в	6	3
162	поэтому и	2	3
163	конечно не	8	3
164	есть в	6	3
165	характер носит	1	3
166	выходит за	1	3
167	или меньшей	2	3
168	что не	1	3
169	связано с	1	3
170	и самый	1	3
171	в третьей	1	3
172	и особенно	1	3
173	в данном	2	3
174	в первой	2	3
175	и смерти	1	3
176	и не	27	3
177	сих пор	8	3
178	но это	6	3
179	в книге	1	3
180	и для	3	3
181	здесь только	2	3
182	между ними	10	3
183	жизни и	5	3
184	они не	2	3
185	и то	1	2
186	из самых	1	2
187	с точки	9	2
188	ведь и	5	2
189	должна быть	2	2
190	было и	1	2
191	мы не	4	2
192	не будем	1	2
193	из того	1	2
194	разобранных нами	1	2
195	но конечно	2	2
196	но не	4	2
197	в новом	1	2
198	за пределы	5	2
199	в центре	3	2
200	точки зрения	11	2
201	стороны и	2	2
202	и различные	2	2
203	хотя и	6	2
204	за свои	1	2
205	рабле например	1	2
206	отчасти и	2	2
207	раз в	2	2
208	как он	3	2
209	так сказать	5	2
210	на его	1	2
211	он не	4	2
212	в корне	2	2
213	на этом	3	2
214	будем говорить	1	2
215	что все	1	2
216	значение в	2	2
217	самим собой	2	2
218	лишь в	2	2
219	он является	1	2
220	и само	2	2
221	из этих	3	2
222	но если	3	2
223	в своей	3	2
224	уже здесь	1	2
225	мы находим	5	2
226	но эта	1	2
227	их в	3	2
228	для этого	2	2
229	и очень	1	2
230	тогда когда	1	2
231	одной плоскости	2	2
232	что их	1	2
233	а уж	1	2
234	только его	1	2
235	себе самом	5	2
236	для всего	1	2
237	так что	2	2
238	связи с	1	2
239	превращается в	4	2
240	к себе	6	2
241	не могут	3	2
242	в области	1	2
243	в эти	1	2
244	данном случае	1	2
245	характер и	1	2
246	и этим	3	2
247	литературы и	1	2
248	времени и	2	2
249	в романе	6	2
250	носит здесь	1	2
251	но здесь	3	2
252	в значительной	1	2
253	между тем	2	2
254	и во	3	2
255	там и	2	2
256	кажется что	3	2
257	в античной	2	2
258	а именно	1	2
259	на которой	1	2
260	но с	2	2
261	таков первый	1	2
262	они могут	1	2
263	со всеми	1	2
264	человека с	1	2
265	себя в	3	2
266	переходит в	1	2
267	да еще	2	2
268	в высоком	1	2
269	что если	1	2
270	прямое и	1	2
271	характерно что	1	2
272	т.п все	1	2
273	никто не	1	2
274	ведь это	3	2
275	в конце	3	2
276	как его	1	2
277	может быть	23	2
278	как раз	7	2
279	в форме	1	2
280	человека и	3	2
281	и самая	1	2
282	если мы	5	2
283	до конца	4	2
284	которых мы	1	2
285	не на	1	2
286	а не	11	2
287	на весь	1	2
288	в последней	1	2
289	в частности	1	2
290	начиная с	1	2
291	и потому	1	2
292	как это	1	2
293	отрывок из	1	2
294	не был	1	2
295	всех разобранных	1	2
296	что мы	2	2
297	в пределе	1	2
298	мира и	1	2
299	для нас	2	2
300	от него	1	2
301	бы в	3	2
302	в этих	4	2
303	еще более	3	2
304	для его	1	2
305	вовсе нет	1	2
306	в том	9	2
307	все они	1	2
308	и у	1	2
309	это все	1	2
310	другой стороны	3	2
311	от всех	1	2
312	есть и	2	2
313	отметить что	1	2
314	и другие	3	2
315	сущности лишь	1	1
316	ту же	2	1
317	в сфере	1	1
318	и через	2	1
319	и замкнутого	1	1
320	сам по	3	1
321	мир где	1	1
322	на самом	1	1
323	он может	1	1
324	он хотел	1	1
325	выражения как	1	1
326	оказываются в	1	1
327	норм и	1	1
328	разъятого на	1	1
329	тем же	3	1
330	между двумя	3	1
