N	2gram	Losev_Prob_3	KFilosof
1	может быть	28	43
2	в его	9	39
3	в нем	9	31
4	не может	7	27
5	и не	35	26
6	и в	44	22
7	в себе	8	21
8	в котором	2	21
9	не есть	35	19
10	и его	5	17
11	в ее	4	17
12	а не	18	17
13	только в	19	16
14	в этом	17	13
15	точки зрения	5	13
16	и это	9	12
17	но не	3	12
18	ни в	8	12
19	для него	3	12
20	все эти	7	11
21	в своей	5	11
22	не в	13	11
23	во всех	2	10
24	в своем	5	10
25	это не	9	10
26	с точки	2	10
27	от себя	2	10
28	все это	5	10
29	из себя	3	10
30	и есть	5	9
31	в их	2	9
32	в целом	6	9
33	для нее	2	9
34	но и	10	9
35	как бы	9	9
36	и для	2	9
37	и все	3	9
38	лишь в	1	8
39	было бы	8	8
40	если бы	3	8
41	не было	5	8
42	жизни и	6	8
43	то что	23	7
44	во всем	1	7
45	и здесь	5	7
46	что и	9	7
47	себя в	2	7
48	вовсе не	37	7
49	быть только	1	7
50	момент в	1	6
51	отнюдь не	10	6
52	он не	8	6
53	не значит	3	6
54	и только	6	6
55	и действительно	1	6
56	совершенно не	4	6
57	уже не	7	6
58	но это	8	6
59	в том	21	6
60	мы имеем	2	5
61	но как	4	5
62	все же	6	5
63	но в	12	5
64	не только	14	5
65	но ведь	1	5
66	то же	13	5
67	но все	3	5
68	его в	3	5
69	как и	10	5
70	от его	2	5
71	но эта	3	5
72	не имеет	9	5
73	никогда не	6	5
74	единое и	1	5
75	для себя	2	5
76	и единственный	1	5
77	с ним	7	5
78	именно в	2	5
79	его как	3	5
80	там где	1	5
81	в контексте	2	5
82	ее и	2	5
83	в основе	2	5
84	хотя бы	3	5
85	как его	1	4
86	быть в	2	4
87	в чем	4	4
88	при этом	4	4
89	время и	2	4
90	не как	1	4
91	здесь мы	1	4
92	бы быть	3	4
93	входит в	1	4
94	тем самым	5	4
95	чем не	3	4
96	в каком	4	4
97	во всей	3	4
98	могло бы	3	4
99	нисколько не	2	4
100	ни было	3	4
101	в одном	1	4
102	и единственной	1	4
103	поскольку мы	1	4
104	том что	12	4
105	для нас	16	4
106	а в	5	4
107	только как	1	4
108	что в	8	4
109	в своих	1	4
110	самом деле	3	3
111	на самом	7	3
112	должна быть	1	3
113	и этот	1	3
114	предмета в	1	3
115	мы не	7	3
116	что это	3	3
117	общее и	6	3
118	в ней	5	3
119	еще не	5	3
120	и на	1	3
121	себе и	1	3
122	независимо от	1	3
123	для которой	4	3
124	бы и	1	3
125	бы не	1	3
126	всех этих	2	3
127	для того	1	3
128	из него	2	3
129	в другом	2	3
130	себя не	2	3
131	нет в	1	3
132	не должно	1	3
133	не менее	10	3
134	тогда когда	1	3
135	ничего не	3	3
136	отвлечения от	1	3
137	целом и	1	3
138	в некотором	2	3
139	могут быть	2	3
140	здесь не	8	3
141	ясно что	6	3
142	в виду	10	3
143	о том	6	3
144	того или	6	3
145	того что	8	3
146	быть и	3	3
147	и тем	9	3
148	был бы	1	3
149	тем что	4	3
150	от того	2	3
151	что не	1	3
152	до конца	1	3
153	по своему	2	3
154	поскольку он	1	3
155	котором он	2	3
156	а все	1	3
157	от него	2	3
158	и ни	3	3
159	не должен	1	3
160	только с	4	3
161	или иного	3	3
162	в то	9	3
163	эти различения	1	2
164	не остается	1	2
165	и то	14	2
166	он может	1	2
167	это и	7	2
168	чего не	1	2
169	едва ли	5	2
170	есть на	1	2
171	поскольку она	1	2
172	а как	2	2
173	на первом	1	2
174	и нашей	1	2
175	вопрос о	1	2
176	а для	1	2
177	не нужно	1	2
178	совсем не	2	2
179	в данном	9	2
180	жить и	1	2
181	или иное	2	2
182	один и	1	2
183	как в	5	2
184	то или	3	2
185	и как	3	2
186	это область	1	2
187	от этого	1	2
188	себе как	3	2
189	в этой	3	2
190	нами в	2	2
191	и тот	1	2
192	всей его	2	2
193	как оно	3	2
194	есть именно	5	2
195	из самого	1	2
196	в виде	6	2
197	так и	10	2
198	то ни	6	2
199	и может	2	2
200	конечно в	1	2
201	в жизни	1	2
202	с тем	5	2
203	и само	1	2
204	и общее	1	2
205	жизни но	2	2
206	и того	1	2
207	можно ли	4	2
208	как предмет	1	2
209	тем не	10	2
210	и эти	1	2
211	себя или	2	2
212	по себе	25	2
213	сам этот	1	2
214	случае мы	1	2
215	тому что	4	2
216	раз и	4	2
217	дело не	2	2
218	дело в	4	2
219	в процессе	2	2
220	того чтобы	1	2
221	и именно	2	2
222	бы он	1	2
223	той или	12	2
224	предмет как	1	2
225	оно не	1	2
226	ничего общего	7	2
227	где этот	1	2
228	на нем	1	2
229	говорить о	3	2
230	и когда	1	2
231	котором мы	1	2
232	жизнь и	2	2
233	другое дело	2	2
234	и та	1	2
235	бы то	4	2
236	или как	3	2
237	нем не	1	2
238	вся эта	3	2
239	в ту	1	2
240	может иметь	3	2
241	общего не	1	2
242	и она	1	2
243	в него	1	2
244	что только	1	2
245	дело с	1	2
246	что он	9	2
247	а с	2	2
248	всех его	1	2
249	со всеми	1	2
250	в качестве	3	2
251	а это	3	2
252	и других	1	2
253	дело когда	1	2
254	слова в	1	2
255	самого факта	1	2
256	были бы	2	2
257	себе а	3	2
258	или иной	8	2
259	для этого	6	2
260	себя и	1	2
261	предмет и	1	2
262	прежде всего	3	2
263	только по	1	2
264	смысла и	1	2
265	он и	2	2
266	если не	3	2
267	для этой	1	2
268	и потому	7	2
269	его на	1	2
270	этих предметов	1	2
271	что за	1	2
272	это есть	3	2
273	дело здесь	4	2
274	быть не	1	2
275	этого слова	5	2
276	при условии	2	2
277	но для	1	2
278	которой он	1	2
279	это уже	3	2
280	это можно	2	2
281	ни к	3	2
282	потому что	25	2
283	к этому	1	2
284	смысле слова	8	1
285	также и	16	1
286	целого и	1	1
287	в эстетике	1	1
288	возможны и	1	1
289	тем же	2	1
290	здесь и	3	1
291	и до	2	1
292	что эти	1	1
293	не имеют	4	1
294	ведь и	1	1
295	действительности и	1	1
296	отношения к	3	1
297	и индивидуального	1	1
298	мы уже	4	1
299	той же	1	1
300	его не	2	1
301	из всех	1	1
302	именно при	1	1
303	здесь нам	1	1
304	но никто	1	1
305	именно к	1	1
306	его только	2	1
307	вывод о	1	1
308	бы ни	1	1
309	и ее	3	1
310	конечно и	1	1
311	и он	1	1
312	и говорить	1	1
313	разницу в	1	1
314	мысли и	1	1
315	не был	2	1
316	этим не	2	1
317	этих случаях	1	1
318	в нашем	5	1
319	индивидуальность а	1	1
320	мы будем	2	1
321	ни только	2	1
322	есть своеобразный	1	1
323	и всякий	1	1
324	ее самой	1	1
325	а он	1	1
326	само это	1	1
327	вообще как	1	1
328	таком положении	1	1
329	него с	2	1
330	и будет	2	1
331	не просто	23	1
332	действительности а	1	1
333	есть просто	2	1
334	красота и	1	1
335	и предметом	1	1
336	в истории	1	1
337	с этим	2	1
338	нам остается	1	1
339	такова же	1	1
340	всей конкретной	1	1
341	действительности только	1	1
342	хотя и	5	1
343	не являются	2	1
344	и к	6	1
345	в каком-то	1	1
346	смысл но	2	1
347	единственный момент	1	1
348	в этот	1	1
349	в первом	1	1
350	или иную	1	1
351	конечно дело	1	1
352	в самом	3	1
353	здесь возникает	1	1
354	значения как	1	1
355	в которой	2	1
356	из жизни	1	1
357	жизни только	1	1
358	в известном	2	1
359	вообще а	1	1
360	бы только	2	1
361	но его	1	1
362	на то	3	1
363	в конкретном	1	1
364	на его	1	1
365	есть действительно	2	1
366	с чем	2	1
367	к выводу	1	1
368	что она	1	1
369	жизни вообще	1	1
