N	2gram	Tiupa_Lite_3	KulturaY
1	и т	1	54
2	т п	1	41
3	и в	16	23
4	точки зрения	7	23
5	в том	12	22
6	не только	14	17
7	в этом	14	16
8	было бы	2	16
9	с точки	3	16
10	самом деле	3	14
11	может быть	12	14
12	в области	3	14
13	в самом	3	13
14	что в	2	13
15	не менее	2	12
16	потому что	3	12
17	для того	2	12
18	вопрос о	2	11
19	том что	8	11
20	того чтобы	2	11
21	в его	6	11
22	того что	9	11
23	а не	12	11
24	у нас	2	10
25	и не	22	10
26	еще не	6	9
27	тем не	1	9
28	хотя бы	1	9
29	так как	1	9
30	прежде всего	3	9
31	лишь в	5	8
32	если бы	2	8
33	в виду	1	8
34	уже не	3	8
35	как на	3	8
36	как это	3	7
37	в нашем	1	7
38	должно быть	4	7
39	с другой	6	7
40	или иной	2	7
41	на фоне	1	7
42	в данном	4	7
43	слова и	1	7
44	сказать что	1	7
45	то же	9	6
46	говорить о	1	6
47	в общем	1	6
48	в силу	1	6
49	только в	7	6
50	так и	9	6
51	при этом	15	6
52	и тем	3	6
53	с тем	1	6
54	в их	1	6
55	связи с	2	6
56	не может	8	6
57	по себе	2	6
58	о том	6	6
59	что и	2	6
60	что он	5	6
61	для этого	1	6
62	и есть	1	5
63	в первом	2	5
64	как мы	2	5
65	я не	2	5
66	в чем	1	5
67	в рамках	4	5
68	независимо от	1	5
69	все же	2	5
70	хотя и	4	5
71	как бы	8	5
72	как и	5	5
73	не в	10	5
74	вовсе не	1	5
75	той или	2	5
76	в поэзии	5	5
77	тем что	2	5
78	далеко не	2	5
79	в связи	1	5
80	но это	1	5
81	а в	5	5
82	совершенно не	3	5
83	того же	2	4
84	тех же	1	4
85	столь же	1	4
86	как в	5	4
87	в своем	1	4
88	в целом	5	4
89	ответственность за	2	4
90	в своей	7	4
91	что такое	1	4
92	не столько	1	4
93	том чтобы	2	4
94	тому что	1	4
95	тем самым	7	4
96	тогда когда	1	4
97	как раз	2	4
98	и о	1	4
99	в ее	5	4
100	данном случае	4	4
101	для нас	1	4
102	а также	4	4
103	между тем	3	4
104	тех пор	1	4
105	один из	2	4
106	с одной	4	4
107	что не	2	4
108	не случайно	3	4
109	не было	1	4
110	одной стороны	4	4
111	в той	1	4
112	то что	12	4
113	в таком	1	4
114	в слове	3	4
115	я и	10	3
116	на самом	1	3
117	это и	1	3
118	то в	3	3
119	по преимуществу	1	3
120	той же	3	3
121	есть не	1	3
122	поэзия и	1	3
123	в ней	1	3
124	время в	2	3
125	но не	4	3
126	по отношению	4	3
127	очевидно что	1	3
128	отношение к	2	3
129	отнюдь не	3	3
130	и к	3	3
131	бы и	3	3
132	бы не	1	3
133	тому же	5	3
134	он не	1	3
135	в первую	1	3
136	и вот	2	3
137	и с	2	3
138	с этой	2	3
139	как ты	2	3
140	установка на	2	3
141	и более	1	3
142	что сам	1	3
143	в отношении	1	3
144	она не	1	3
145	в то	9	3
146	как о	2	3
147	не имеет	1	3
148	в процессе	1	3
149	не по	1	3
150	был бы	1	3
151	не есть	1	3
152	слово есть	1	3
153	на вопрос	1	3
154	но и	14	3
155	нас в	1	3
156	это не	5	3
157	и только	2	3
158	и действительно	1	3
159	а лишь	2	3
160	на мой	1	3
161	я в	7	3
162	уже в	1	3
163	то это	2	3
164	именно в	5	3
165	а именно	5	3
166	а с	1	3
167	первую очередь	1	3
168	в ряду	1	3
169	xix века	2	3
170	когда мы	1	3
171	по существу	4	3
172	там где	3	3
173	это уже	1	3
174	мой взгляд	1	3
175	к тому	6	3
176	другой стороны	2	3
177	они не	1	3
178	отношению к	4	2
179	что эти	1	2
180	бы уже	1	2
181	на себя	2	2
182	как я	1	2
183	быть в	1	2
184	здесь не	2	2
185	он пишет	1	2
186	отличие от	5	2
187	не просто	1	2
188	за пределы	1	2
189	что они	1	2
190	сама по	1	2
191	языка и	1	2
192	и я	1	2
193	когда он	2	2
194	и как	3	2
195	более или	1	2
