N	2gram	Medvedev_F_3	Istorich
1	и в	27	25
2	вместе с	6	22
3	что он	6	22
4	и т	11	20
5	т д	6	18
6	может быть	25	17
7	т е	32	16
8	мы имеем	1	14
9	не только	9	13
10	но и	10	13
11	в его	7	12
12	так как	9	11
13	уже не	3	11
14	и не	30	11
15	в этом	18	10
16	тем что	5	10
17	все же	6	10
18	и его	19	9
19	его в	7	9
20	с другой	6	9
21	таким образом	18	9
22	героя в	3	9
23	еще не	6	8
24	и на	3	8
25	все эти	6	8
26	что в	8	8
27	на него	1	8
28	связи с	5	8
29	и что	3	8
30	мы видим	1	8
31	мы знаем	4	8
32	с тем	7	8
33	другой стороны	5	8
34	этих случаях	1	8
35	том что	4	8
36	в нем	15	7
37	как и	14	7
38	мы видели	4	7
39	потому что	7	7
40	о том	4	7
41	и здесь	1	7
42	то что	8	7
43	только в	8	7
44	с одной	1	7
45	в качестве	1	7
46	превращается в	2	7
47	одной стороны	1	7
48	этом случае	1	7
49	но это	2	7
50	в частности	1	7
51	знаем что	2	6
52	как в	4	6
53	в нее	1	6
54	это не	3	6
55	не может	24	6
56	в этих	3	6
57	не в	12	6
58	что и	2	6
59	там где	7	6
60	себя в	1	6
61	прежде всего	4	6
62	могут быть	4	6
63	в том	7	6
64	и действительно	2	5
65	ясно что	3	5
66	мы не	4	5
67	в ней	5	5
68	но не	5	5
69	с этим	1	5
70	что это	3	5
71	но все	1	5
72	входит в	8	5
73	как мы	8	5
74	мы увидим	2	5
75	связано с	2	5
76	так же	9	5
77	в него	3	5
78	для нас	3	5
79	же как	3	4
80	и это	2	4
81	то же	15	4
82	мы уже	3	4
83	в ее	4	4
84	от этого	2	4
85	в истории	5	4
86	его на	1	4
87	он не	1	4
88	не как	2	4
89	с другими	1	4
90	и тем	3	4
91	тем не	2	4
92	не менее	7	4
93	того как	1	4
94	совершенно ясно	1	4
95	в пределах	8	4
96	в дальнейшем	5	4
97	с ним	1	4
98	за ним	1	4
99	в америке	1	4
100	в основном	2	4
101	все это	7	4
102	в связи	4	4
103	мы должны	2	4
104	также что	1	3
105	в которых	3	3
106	его не	1	3
107	ему в	1	3
108	то это	1	3
109	это же	1	3
110	что его	1	3
111	герой не	1	3
112	и как	4	3
113	в целом	4	3
114	в этой	2	3
115	только один	2	3
116	их в	3	3
117	на этом	2	3
118	человека в	2	3
