N	3gram	Losev_Prob_2	KulturaY
1	и т д	6	14
2	в том что	4	10
3	можно было бы	2	9
4	для того чтобы	2	8
5	в самом деле	2	7
6	то обстоятельство что	1	7
7	с другой стороны	5	7
8	только потому что	1	6
9	по крайней мере	6	6
10	в этом смысле	5	5
11	во всяком случае	10	5
12	само по себе	2	5
13	тем не менее	12	5
14	в зависимости от	1	4
15	и тем не	1	4
16	в этой области	3	4
17	не только в	2	4
18	не может быть	3	4
19	в этом отношении	1	3
20	точно так же	3	3
21	в конце концов	7	3
22	в связи с	5	3
23	в то же	4	3
24	не говоря уже	4	2
25	на самом деле	2	2
26	но даже и	1	2
27	тем самым мы	2	2
28	в этом случае	7	2
29	только в том	4	2
30	говоря уже о	4	2
31	том случае если	1	2
32	хотя бы и	3	2
33	несмотря на то	1	2
34	то или иное	2	2
35	и вовсе не	4	2
36	вместе с тем	1	2
37	в том случае	2	2
38	может быть только	2	2
39	так же как	1	2
40	тем что он	1	2
41	в свое время	1	2
42	того или иного	5	2
43	но все же	1	2
44	можно сказать что	3	2
45	на то что	4	2
46	в узком смысле	1	2
47	так или иначе	6	2
48	то тем самым	1	2
49	том что в	2	1
50	да и то	2	1
51	указание на то	1	1
52	иметь в виду	1	1
53	которые хотя и	1	1
54	в настоящее время	16	1
55	оно не имеет	1	1
56	каждого данного случая	1	1
57	ли сказать что	2	1
58	и как можно	1	1
59	нам право поставить	1	1
60	и если мы	1	1
61	и не только	1	1
62	до сих пор	4	1
63	тем что она	1	1
64	далеко не всякое	2	1
65	тот или иной	4	1
66	без особого труда	1	1
67	можно говорить о	2	1
68	вовсе не потому	1	1
69	по себе и	2	1
70	также и то	2	1
71	бы то ни	2	1
72	сказать несколько слов	1	1
73	не имеет никакого	2	1
74	мы могли бы	1	1
75	но можно ли	2	1
76	а так как	1	1
77	о своем языке	1	1
78	только то что	3	1
79	совершенно ясно что	1	1
80	языка и с	1	1
81	или иначе но	1	1
82	в последние десятилетия	2	1
83	но это не	1	1
84	какой бы то	1	1
85	это вовсе не	1	1
86	том или ином	2	1
87	что все это	1	1
88	и той же	2	1
89	уже то что	1	1
90	знак и т	1	1
91	и то что	7	1
92	может быть и	2	1
93	и в частности	3	1
94	вообще и в	1	1
95	не только такие	1	1
96	то время как	1	1
97	в том или	1	1
98	уже о том	1	1
99	у автора но	1	1
100	в данном случае	5	1
101	не то что	1	1
102	сами по себе	2	1
103	не потому что	1	1
104	можно ли сказать	2	1
105	можно ли в	1	1
106	того что слово	1	1
107	свое место в	1	1
108	то ни было	1	1
109	мы не знаем	1	1
110	с одной стороны	5	1
111	здесь то и	1	1
112	и здесь мы	2	1
113	в известном смысле	1	1
114	будто бы и	2	1
115	том что и	1	1
116	в последнее время	1	1
117	все более и	1	1
118	по содержанию своему	2	1
119	те или иные	3	1
120	в каком смысле	1	1
121	уже с самого	2	1
122	весьма и весьма	1	1
123	что же это	1	1
124	дает нам право	1	1
125	т д это	1	1
126	что же такое	4	1
127	потому что и	1	1
128	то во всяком	2	1
129	что в языке	1	1
130	есть не что	3	1
131	нужно было бы	1	1
132	ни в каком	4	1
133	до тех пор	4	1
134	узком смысле слова	1	1
135	идет у нас	1	1
136	потому что не	1	1
137	и что такое	3	1
138	заключается в том	2	1
139	в то время	1	1
140	то что мы	7	1
141	он был бы	1	1
142	связи с этим	2	1
143	о том что	14	1
144	ничего общего с	2	1
145	как такового в	1	1
146	а не просто	2	1
147	с самого начала	2	1
148	более и более	1	1
149	то и дело	1	1
150	и прежде всего	2	1
151	этом случае он	1	1
152	что иное как	3	1
153	к тому чтобы	1	1
154	бы язык этой	1	1
155	да и вообще	1	1
156	и возможно что	1	1
157	в другом случае	1	1
158	в вопросе о	1	1
159	одной и той	2	1
160	не что иное	3	1
161	сама по себе	4	1
162	в буквальном смысле	1	1
163	такие слова как	1	1
164	потому что они	1	1
165	без всякого затруднения	1	1
166	только тогда когда	3	1
167	и с другой	1	1
168	также и в	1	1
