N	2gram	Vygotskiy__5	Psycholo
1	то что	26	37
2	и в	16	30
3	в том	18	27
4	что в	16	24
5	и что	12	23
6	потому что	21	23
7	том что	15	21
8	того чтобы	17	20
9	таким образом	19	20
10	все время	1	20
11	для того	14	20
12	как бы	5	19
13	на то	1	17
14	что он	25	17
15	не только	16	16
16	если мы	7	16
17	в этом	25	14
18	в самом	4	14
19	как раз	1	13
20	так же	15	13
21	показать что	3	12
22	в сущности	13	12
23	с одной	3	12
24	одной стороны	3	12
25	вместе с	4	12
26	может быть	9	11
27	если бы	8	11
28	что мы	4	11
29	как на	3	11
30	о том	8	10
31	и то	4	9
32	никогда не	5	9
33	так как	16	9
34	с другой	4	9
35	для этого	1	9
36	не может	18	9
37	сказать что	13	9
38	мы увидим	1	9
39	самом деле	3	8
40	мы имеем	1	8
41	на деле	1	8
42	что это	1	8
43	он должен	5	8
44	при этом	4	8
45	заключается в	5	8
46	с тем	3	8
47	не в	6	8
48	сущности говоря	4	8
49	к тому	6	8
50	и это	1	8
51	тому что	5	8
52	того что	16	8
53	мы видим	4	8
54	а не	10	8
55	могут быть	4	8
56	то же	8	7
57	зависимости от	2	7
58	но не	10	7
59	все же	3	7
60	и как	3	7
61	в нем	7	7
62	точки зрения	18	7
63	по себе	7	7
64	в основе	8	7
65	совершенно ясно	2	7
66	этих двух	3	7
67	мы можем	6	7
68	как это	8	7
69	в зависимости	2	6
70	мы уже	1	6
71	что если	4	6
72	в своем	5	6
73	говорит что	5	6
74	что она	2	6
75	на этом	3	6
76	что все	6	6
77	ясно что	1	6
78	как и	8	6
79	никак не	3	6
80	что с	5	6
81	и его	3	6
82	как будто	2	6
83	в совершенно	2	6
84	и здесь	2	6
85	и тем	3	6
86	уже в	1	6
87	двух противоположных	1	6
88	тем что	5	6
89	но и	6	6
90	именно в	4	6
91	же точно	1	6
92	и не	12	6
93	и для	1	6
94	что оно	6	6
95	совершенно не	2	6
96	жизни и	2	6
97	прав когда	1	5
98	и есть	7	5
99	еще не	4	5
100	ответ на	3	5
101	что они	5	5
102	что именно	1	5
103	когда он	2	5
104	в себе	1	5
105	в целом	4	5
106	в этой	6	5
107	было бы	10	5
108	рядом с	1	5
109	во внимание	2	5
110	несмотря на	1	5
111	сих пор	3	5
112	стоит только	2	5
113	существует между	1	5
114	только не	3	5
115	же самое	4	5
116	как мы	10	5
117	но в	6	5
118	сводится к	1	5
119	один из	1	5
120	дело с	1	5
121	только в	10	5
122	до сих	3	5
123	а с	2	5
124	совершенно очевидно	2	5
125	и потому	2	5
126	эта теория	4	5
127	бы в	4	5
128	обратиться к	2	5
129	другой стороны	2	5
130	в своих	2	5
131	исходит из	2	4
132	как только	1	4
133	то это	2	4
134	в виду	2	4
135	в ней	2	4
136	друг к	1	4
137	стороны и	2	4
138	могли бы	6	4
139	и к	2	4
140	что всякое	1	4
141	мы говорили	2	4
142	и заключается	1	4
143	к другу	1	4
144	есть не	2	4
145	в них	2	4
146	именно то	1	4
147	в своей	2	4
148	что эта	3	4
149	из которых	3	4
150	казалось бы	4	4
151	как она	3	4
152	у нас	2	4
153	указывает на	2	4
154	по сравнению	5	4
155	мысль о	1	4
156	действия и	1	4
157	и совершенно	1	4
158	на примере	3	4
159	мы могли	7	4
160	в его	11	4
161	только что	5	4
162	этот вопрос	6	4
163	не можем	1	4
164	только на	2	4
165	содержания и	1	4
166	в конце	1	4
167	должен был	1	4
168	от того	3	4
169	говорит о	3	4
170	прежде всего	3	4
171	которых мы	1	4
172	там где	1	4
173	в частности	3	4
174	о чем	2	4
175	сравнению с	5	4
176	именно это	2	4
177	имеет дело	1	4
178	в результате	4	4
179	от него	1	4
180	и все	1	4
181	а в	3	4
182	не есть	4	4
183	сам по	1	3
184	тем же	1	3
185	в их	3	3
186	той же	4	3
187	полагает что	1	3
188	мы не	3	3
189	и о	1	3
190	в учении	1	3
191	из того	11	3
192	и на	6	3
193	первый план	1	3
194	в ее	1	3
195	он говорит	1	3
196	мы нашли	2	3
197	как в	5	3
198	и наконец	1	3
199	для ее	1	3
200	в которой	5	3
201	чем больше	1	3
202	на его	2	3
203	он не	8	3
204	состоит в	6	3
205	не как	1	3
206	в силу	10	3
207	легко показать	1	3
208	что ни	1	3
209	одно и	1	3
210	можно было	5	3
211	в другом	6	3
212	об этом	1	3
213	это не	4	3
214	ни в	1	3
215	показывает что	5	3
216	и уже	1	3
217	в этих	3	3
218	одним и	1	3
219	вопрос о	12	3
220	но он	7	3
221	для психологии	1	3
222	вовсе не	2	3
223	есть нечто	1	3
224	с теми	1	3
225	самого начала	5	3
226	двоякого рода	1	3
227	иметь в	1	3
228	но только	2	3
229	находятся в	2	3
230	учения о	2	3
231	этом отношении	5	3
232	в каком	1	3
233	с другом	7	3
234	не могут	4	3
235	образом что	2	3
236	что при	1	3
237	с самого	5	3
238	идет речь	1	3
239	что у	2	3
240	так и	7	3
241	именно потому	2	3
242	и поэтому	2	3
243	образом мы	1	3
244	что и	3	3
245	и только	1	3
246	видим что	2	3
247	чем это	1	3
248	тот же	5	3
249	что нам	2	3
250	так что	4	3
251	с двумя	1	3
252	для него	5	3
253	в состоянии	4	3
254	у него	6	3
255	из двух	1	3
256	что на	1	3
257	со стороны	1	3
258	и между	2	3
259	на этот	4	3
260	и составляет	4	3
261	была бы	1	3
262	с которым	1	3
263	под влиянием	1	3
264	верно что	2	3
265	в данном	1	3
266	в той	6	3
267	это есть	4	3
268	друг с	7	3
269	лучшем случае	4	3
270	заставляет нас	1	3
271	при таком	1	3
272	не существует	1	3
273	для нас	1	3
274	целый ряд	1	3
275	мы должны	8	3
276	хотя бы	5	3
277	в свою	4	3
278	в лучшем	3	3
279	в психологии	1	3
280	имеет место	2	3
281	в трех	1	3
282	которая существует	1	3
283	и другие	2	3
284	по поводу	2	3
285	это в	1	3
286	к этому	3	3
287	ту же	2	2
288	же как	7	2
289	того же	7	2
290	своими собственными	1	2
291	это и	3	2
292	что когда	1	2
293	этой теории	5	2
294	из самых	1	2
295	к другому	1	2
296	отношения между	3	2
297	что эти	2	2
298	должна быть	5	2
299	с таким	3	2
300	отношения к	2	2
301	что между	4	2
302	которую мы	2	2
303	оба эти	4	2
304	время как	4	2
305	но она	1	2
306	что иное	1	2
307	событий и	1	2
308	и он	1	2
309	собой в	1	2
310	он был	1	2
311	между собой	13	2
312	иное как	1	2
313	с его	1	2
314	во всех	2	2
315	будем иметь	1	2
316	различия между	1	2
317	предположить что	2	2
318	на самом	1	2
319	по отношению	12	2
320	с совершенно	1	2
321	очевидно что	2	2
322	отличие от	2	2
323	друг от	4	2
324	она заставляет	1	2
325	в центре	2	2
326	в одной	1	2
327	от друга	4	2
328	его на	2	2
329	с этим	3	2
330	перед нами	1	2
331	нам кажется	2	2
332	показали что	7	2
333	следующим образом	1	2
334	бы сказать	2	2
335	он в	3	2
336	все эти	4	2
337	в нашем	1	2
338	вопроса о	3	2
339	еще один	1	2
340	как он	6	2
341	точно как	2	2
342	по самому	1	2
343	однако эта	1	2
344	происходит как	1	2
345	оно в	1	2
346	образом и	1	2
347	том чтобы	1	2
348	одной и	1	2
349	и следовательно	6	2
350	но все	2	2
351	мы никогда	1	2
352	в каждом	1	2
353	как они	3	2
354	совпадают с	1	2
355	и с	3	2
356	говорил что	1	2
357	из них	2	2
358	он является	1	2
359	о которых	1	2
360	все равно	2	2
361	к которым	2	2
362	для чего	1	2
363	чем в	3	2
364	должно быть	8	2
365	и того	3	2
366	одного и	3	2
367	на первый	1	2
368	в письме	1	2
369	в котором	2	2
370	с точки	9	2
371	он дает	1	2
372	или вернее	1	2
373	в отличие	2	2
374	и той	1	2
375	влечет за	1	2
376	с несомненностью	2	2
377	в отношении	9	2
378	с которой	1	2
379	от нас	1	2
380	и другое	4	2
381	в то	5	2
382	что ему	1	2
383	же самую	1	2
384	того как	5	2
385	к этим	1	2
386	совершенно правильно	1	2
387	увидеть что	1	2
388	в полной	1	2
389	во всем	2	2
390	эти три	2	2
391	входят в	1	2
392	и почему	1	2
393	является то	2	2
394	есть только	1	2
395	отличается от	1	2
396	если же	1	2
397	которого мы	1	2
398	знаем что	1	2
399	в себя	3	2
400	приводит к	7	2
401	мы только	1	2
402	принять во	1	2
403	и другими	2	2
404	не с	2	2
405	мог бы	1	2
406	еще в	3	2
407	и даже	2	2
408	ничего не	5	2
409	или иной	1	2
410	находится в	2	2
411	строго говоря	1	2
412	понять как	2	2
413	но мы	5	2
414	или на	1	2
415	можно сказать	5	2
416	можно легко	1	2
417	тем мы	1	2
418	говорит он	2	2
419	в форме	1	2
420	которые он	1	2
421	слов и	2	2
422	мы хотим	1	2
423	в сферу	1	2
424	как например	1	2
425	этом смысле	1	2
426	в большей	1	2
427	обе эти	5	2
428	говорили выше	1	2
429	что даже	1	2
430	вернее сказать	1	2
431	их не	1	2
432	это же	1	2
433	в качестве	4	2
434	связи с	3	2
435	ни одного	2	2
436	каким образом	1	2
437	речь в	3	2
438	не дает	2	2
439	мы знаем	3	2
440	представить себе	1	2
441	мы находим	1	2
442	в одном	3	2
443	должны будем	1	2
444	само по	2	2
445	представляют собой	2	2
446	это будет	2	2
447	в воображении	1	2
448	себя и	2	2
449	естественно что	2	2
450	деле если	1	2
451	этот закон	3	2
452	и центральное	1	2
453	на которых	1	2
454	до конца	3	2
455	и самый	1	2
456	то здесь	1	2
457	с помощью	10	2
458	именно поэтому	1	2
459	это значит	5	2
460	над ним	1	2
461	на периферии	1	2
462	чтобы увидеть	1	2
463	эту мысль	2	2
464	по существу	3	2
465	исходя из	1	2
466	с этой	4	2
467	этом случае	3	2
468	все это	2	2
469	и таким	1	2
470	именно эта	1	2
471	не является	5	2
472	которых он	2	2
473	той или	1	2
474	же в	2	2
475	между ними	1	2
476	не знает	5	2
477	не что	1	2
478	из этого	2	2
479	но еще	1	2
480	гораздо более	1	2
481	смысле слова	1	1
482	самых общих	2	1
483	к полному	2	1
484	одним из	2	1
485	например в	1	1
486	в сфере	5	1
487	и объясняет	1	1
488	переходит к	1	1
489	связана с	1	1
490	в такой	5	1
491	мы может	1	1
492	проблемы в	1	1
493	он может	3	1
494	только потому	1	1
495	шаг за	1	1
496	знаменитую формулу	1	1
497	мы имели	2	1
498	здесь и	1	1
499	и внешних	1	1
500	из его	1	1
501	этому вопросу	1	1
502	всегда на	2	1
503	еще на	1	1
504	для своего	1	1
505	том не	1	1
506	при анализе	2	1
507	предметом его	1	1
508	нашу мысль	1	1
509	того противоречия	1	1
510	сущность всякого	1	1
511	для раскрытия	1	1
512	благодаря тому	1	1
513	мы и	5	1
514	частный случай	3	1
515	себе что	1	1
516	через которые	2	1
517	следовательно в	1	1
518	что составляет	1	1
519	может помочь	1	1
520	столь же	2	1
521	в чем	3	1
522	видим таким	1	1
523	возможности и	1	1
524	конечно это	1	1
525	остановиться только	1	1
526	возможность иного	1	1
527	то мы	1	1
528	могло быть	1	1
529	мы будем	2	1
530	но как	3	1
531	легко может	1	1
532	а только	4	1
533	точка зрения	8	1
534	с самой	1	1
535	что язык	1	1
536	если в	3	1
537	мы сопоставим	1	1
538	отношение к	11	1
539	из важнейших	1	1
540	значение имеет	1	1
541	закон закон	2	1
542	отличаются от	1	1
543	один и	3	1
544	относится к	1	1
545	которые не	2	1
546	развития которые	1	1
547	вызывая в	1	1
548	исследователя в	1	1
549	сознательно и	3	1
550	общего с	2	1
551	своем течении	1	1
552	то чем	1	1
553	ряда фактов	1	1
554	как нам	1	1
555	еще и	3	1
556	кто не	1	1
557	образом с	2	1
558	приводят к	2	1
559	составляет сущность	1	1
560	как всякая	2	1
561	мы различаем	2	1
562	неизмеримо более	1	1
563	более или	1	1
564	в действительности	3	1
565	этой цели	1	1
566	котором она	2	1
567	за собой	1	1
568	как развивается	1	1
569	самой природе	2	1
570	сейчас сделать	1	1
571	представляет собой	7	1
572	учение о	2	1
573	ни одна	1	1
574	то обстоятельство	2	1
575	в известном	8	1
576	стороны это	1	1
577	он делает	2	1
578	нами в	2	1
579	и тот	3	1
580	нам как	1	1
581	имеем в	1	1
582	тому же	2	1
583	втором месте	1	1
584	в наших	1	1
585	то этим	1	1
586	так сказать	1	1
587	главным образом	1	1
588	том в	1	1
589	образом для	1	1
590	собственном смысле	1	1
591	единство в	1	1
592	нашли что	2	1
593	в понимании	1	1
594	не являются	1	1
595	этого вопроса	3	1
596	из виду	2	1
597	факт который	2	1
598	по своему	3	1
599	можно даже	1	1
600	свою силу	1	1
601	но вместе	1	1
602	которые только	2	1
603	языком и	1	1
604	действие развивается	1	1
605	показал что	3	1
606	которое как	1	1
607	поскольку она	1	1
608	от нее	1	1
609	в одну	1	1
610	этим самым	1	1
611	мы его	4	1
612	и может	3	1
613	сознание и	2	1
614	нам остается	1	1
615	чем идет	1	1
616	полной мере	1	1
617	того или	1	1
618	на протяжении	2	1
619	бы нам	1	1
620	и наша	1	1
621	сейчас в	1	1
622	двух существующих	2	1
623	сказывается в	2	1
624	в жизни	2	1
625	эти же	2	1
626	слово имеет	1	1
627	но уже	1	1
628	самый характер	1	1
629	этого слова	1	1
630	это положение	1	1
631	нашего исследования	1	1
632	одному тому	1	1
633	нас к	3	1
634	которой он	1	1
635	исследованиях которые	1	1
636	в научном	3	1
637	нигде не	1	1
638	бессознательная мысль	1	1
639	оно имеет	2	1
640	за ним	1	1
641	как таковой	1	1
642	как частный	3	1
643	со всей	1	1
644	он конечно	1	1
645	и ко	1	1
646	вопроса об	1	1
647	или менее	1	1
648	что значит	3	1
649	слов так	1	1
650	благодаря этому	2	1
651	в следующем	1	1
652	согласно этому	1	1
653	о той	1	1
654	что бессознательное	1	1
655	которого является	1	1
656	она в	1	1
657	некоторой части	2	1
658	установить что	2	1
659	с только	1	1
660	ценность в	1	1
661	представление о	1	1
662	доказательство того	1	1
663	и значит	1	1
664	для объяснения	4	1
665	не менее	3	1
666	его действия	1	1
667	из области	2	1
668	в корне	2	1
669	в опыте	1	1
670	точку зрения	1	1
671	которые в	1	1
672	и эти	2	1
673	надо сказать	1	1
674	речи в	6	1
675	более сложные	2	1
676	лежит не	1	1
677	их в	2	1
678	тому чтобы	4	1
679	же мы	2	1
680	форму в	1	1
681	проистекает из	4	1
682	понятия приводит	1	1
683	глазами что	1	1
684	но они	2	1
685	все три	1	1
686	она не	1	1
687	эти закона	1	1
688	на котором	1	1
689	тогда когда	5	1
690	только из	1	1
691	совершенно аналогично	1	1
692	в процессе	13	1
693	которого он	1	1
694	которые оно	1	1
695	когда они	1	1
696	иметь случай	1	1
697	на самый	1	1
698	в самых	4	1
699	он указывает	1	1
700	в структуре	1	1
701	не могло	1	1
702	он мог	1	1
703	это с	1	1
704	вытекает из	3	1
705	не имеет	4	1
706	это мы	2	1
707	больше чем	3	1
708	всего на	1	1
709	к ней	1	1
710	и является	3	1
711	вместо того	3	1
712	ничто не	2	1
713	с деятельностью	1	1
714	что речь	1	1
715	нам надо	1	1
716	в области	12	1
717	факта что	2	1
718	перед ним	1	1
719	двумя противоположными	1	1
720	мысли так	1	1
721	обстоятельство что	2	1
722	т.п и	1	1
723	те и	1	1
724	большей мере	1	1
725	и другой	1	1
726	чтобы сделать	2	1
727	лежит в	2	1
728	в других	1	1
729	должны быть	2	1
730	виде как	1	1
731	для такого	1	1
732	имеет еще	1	1
733	что существует	1	1
734	они даны	1	1
735	и материала	1	1
736	для его	2	1
737	целом в	1	1
738	его значение	1	1
739	в применении	1	1
740	обычно в	1	1
741	что мешает	1	1
742	оно может	1	1
743	не делает	1	1
744	убеждает нас	1	1
745	более не	1	1
746	бы что	1	1
747	но по	1	1
748	с ее	1	1
749	это единство	1	1
750	свою очередь	3	1
751	без всякого	1	1
752	что психология	1	1
753	на другой	1	1
754	объяснить то	1	1
755	только при	1	1
756	и от	2	1
757	в собственном	1	1
758	как по	1	1
759	и этим	1	1
760	только то	1	1
761	то время	4	1
762	что оба	2	1
763	теория как	1	1
764	значение в	3	1
765	то как	3	1
766	поэтому мы	1	1
767	и которые	1	1
768	к самой	2	1
769	часто в	1	1
770	в некоторой	2	1
771	и эту	1	1
772	мы вправе	1	1
773	порядка с	1	1
774	средством для	2	1
775	из основных	3	1
776	трех отношениях	1	1
777	другом месте	4	1
778	и т.д	4	1
779	эта точка	2	1
780	но к	1	1
781	всем протяжении	2	1
782	говорит об	1	1
783	этом последнем	1	1
784	учила что	1	1
785	что существуют	1	1
786	к действительности	1	1
787	означает не	1	1
788	после того	1	1
789	и просто	1	1
790	этом заключается	1	1
791	каким путем	1	1
792	и во	1	1
793	мы показали	1	1
794	к нему	3	1
795	или иные	1	1
796	язык и	2	1
797	свою теорию	2	1
798	между тем	3	1
799	отрицательный ответ	2	1
800	нуждается в	1	1
801	вслед за	2	1
802	если за	1	1
803	может стать	1	1
804	в теории	4	1
805	не так	1	1
806	эти последние	1	1
807	предмета и	2	1
808	показывают что	1	1
809	но так	1	1
810	ту область	1	1
811	в новой	4	1
812	сделать это	2	1
813	что только	2	1
814	если скажем	1	1
815	которым мы	1	1
816	одной из	3	1
817	этому принципу	1	1
818	должна существовать	1	1
819	месте но	1	1
820	однако в	1	1
821	в какой	6	1
822	в вопросе	2	1
823	к их	2	1
824	то в	3	1
825	между этим	1	1
826	который в	1	1
827	во времени	1	1
828	между этими	1	1
829	и ее	1	1
830	таком понимании	1	1
831	поэтому для	1	1
832	с которыми	2	1
833	себя в	1	1
834	помочь нам	1	1
835	оказывается в	1	1
836	на всем	2	1
837	в виде	1	1
838	в начале	1	1
839	сознание как	1	1
840	в сознании	1	1
841	вопросе и	1	1
842	в понятие	1	1
843	сделать то	1	1
844	этой новой	1	1
845	этого процесса	2	1
846	или даже	1	1
847	при помощи	1	1
848	его и	3	1
849	только одно	1	1
850	он имеет	3	1
851	его из	1	1
852	уже исследования	1	1
853	и их	4	1
854	никто не	2	1
855	другую сторону	1	1
856	нами как	1	1
857	этого закона	1	1
858	но что	3	1
859	каждый из	1	1
860	потому его	1	1
861	же невозможно	1	1
862	не сознает	1	1
863	были бы	1	1
864	те или	1	1
865	есть просто	1	1
866	полное соответствие	1	1
867	ссылается на	1	1
868	существенным для	1	1
869	тогда это	1	1
870	и т.п	1	1
871	полному отрицанию	1	1
872	связаны с	1	1
873	скажем что	1	1
874	чем он	2	1
875	совпадает с	2	1
876	как же	1	1
877	на которые	3	1
878	могут иметь	1	1
879	что совершенно	1	1
880	объяснить нам	1	1
881	что не	1	1
882	что для	2	1
883	если принять	1	1
884	этом слове	1	1
885	внешнем проявлении	1	1
886	не было	1	1
887	представляется в	1	1
888	что обе	1	1
889	попал в	1	1
890	целым рядом	1	1
891	возможность не	1	1
892	их друг	1	1
893	увидим в	1	1
894	откажемся от	1	1
895	что более	1	1
896	понятие о	1	1
897	не то	4	1
898	что хотя	1	1
899	самого содержания	1	1
900	его книги	1	1
901	здесь имеет	1	1
902	речи и	6	1
903	исследования является	1	1
904	всю совокупность	1	1
905	если не	1	1
906	действия в	2	1
907	в речи	1	1
908	мы видели	3	1
909	хотели бы	1	1
910	противоречия в	1	1
911	всю полноту	2	1
912	все более	1	1
913	с трудом	1	1
914	по необходимости	2	1
915	ни на	2	1
916	оказывается не	2	1
917	прямо сказать	1	1
918	ко всем	1	1
919	что каждый	1	1
920	если взять	1	1
