N	2gram	Bakhtin_Fr_7	RusskieA
1	и в	41	36
2	не только	5	22
3	том что	4	19
4	что в	9	19
5	в том	11	17
6	но и	9	16
7	так как	3	15
8	во время	3	14
9	и другие	3	13
10	в этом	15	12
11	в других	1	11
12	и на	4	10
13	это не	6	10
14	как и	14	10
15	как мы	11	10
16	нового года	1	10
17	вместе с	5	10
18	потому что	5	10
19	об этом	1	9
20	а в	5	9
21	и по	3	8
22	с тем	1	8
23	у нас	1	8
24	о том	6	8
25	один из	1	8
26	мы увидим	1	8
27	из них	3	8
28	может быть	4	8
29	как это	1	8
30	что они	1	7
31	так и	10	7
32	между тем	1	7
33	что и	5	7
34	и других	2	7
35	мы не	2	6
36	в виде	1	6
37	так например	1	6
38	таким образом	19	6
39	при этом	3	6
40	не имеет	3	6
41	уже не	2	6
42	в них	7	6
43	и не	7	6
44	все это	10	6
45	то что	8	6
46	иногда и	1	5
47	как в	5	5
48	все же	1	5
49	в которых	2	5
50	того как	5	5
51	там же	1	5
52	с ними	3	5
53	и у	5	5
54	одно из	1	5
55	в течение	2	5
56	как бы	7	5
57	мы имеем	2	4
58	в первый	1	4
59	не совсем	2	4
60	еще не	2	4
61	во всех	3	4
62	что по	1	4
63	после этого	1	4
64	с собой	1	4
65	в их	3	4
66	а иногда	1	4
67	одна из	4	4
68	связи с	1	4
69	что на	1	4
70	к тому	2	4
71	так в	1	4
72	и что	1	4
73	и их	3	4
74	тем что	3	4
75	и др	2	4
76	в тех	1	4
77	того что	2	4
78	по существу	8	4
79	но это	3	4
80	в связи	2	4
81	не может	3	4
82	только в	6	4
83	к этому	5	4
84	представление о	1	3
85	своего рода	2	3
86	в своем	9	3
87	что это	4	3
88	думать что	1	3
89	и те	3	3
90	под землей	1	3
91	связанные с	3	3
92	в основном	1	3
93	на этом	5	3
94	то же	13	3
95	но все	4	3
96	для них	1	3
97	далеко не	2	3
98	несмотря на	3	3
99	в этих	2	3
100	точки зрения	5	3
101	таким же	3	3
102	с точки	3	3
103	но они	1	3
104	их в	2	3
105	в разных	2	3
106	ничего не	4	3
107	к жизни	4	3
108	не с	1	3
109	начиная с	1	3
110	то есть	20	3
111	а также	2	3
112	от них	1	3
113	связаны с	2	3
114	также в	1	3
115	по этому	3	3
116	в качестве	9	3
117	только на	2	3
118	слова в	1	3
119	в одном	3	3
120	к ним	1	3
121	в области	2	3
122	и из	1	3
123	на этот	1	3
124	о чем	1	3
125	так же	5	3
126	по содержанию	1	3
127	в это	3	3
128	и некоторые	1	3
129	не будем	1	3
130	и к	5	3
131	в свою	3	3
132	но эти	1	3
133	например в	3	2
134	между двумя	1	2
135	к другому	1	2
136	в доме	2	2
137	половине xix	1	2
138	но она	1	2
139	что иное	1	2
140	они были	1	2
141	это время	1	2
142	состоят из	1	2
143	в ней	5	2
144	он был	3	2
145	иное как	1	2
146	природы и	1	2
147	на самом	2	2
148	но не	1	2
149	значение и	1	2
150	тогда как	1	2
151	не просто	2	2
152	что именно	1	2
153	с этим	2	2
154	хотя и	4	2
155	и как	2	2
156	его к	3	2
157	но в	8	2
158	та же	4	2
159	все эти	13	2
160	в нашем	1	2
161	в дальнейшем	1	2
162	и до	6	2
163	были связаны	1	2
164	как он	2	2
165	и всей	1	2
166	в нем	7	2
167	чем у	1	2
168	в силу	1	2
169	и связанные	1	2
170	да на	1	2
171	его от	1	2
172	в году	5	2
173	в каждом	1	2
174	и с	4	2
175	на этой	4	2
176	с целью	1	2
177	в жизни	1	2
178	говорится о	1	2
179	чтобы они	1	2
180	такой же	3	2
181	должны были	1	2
182	с праздником	1	2
183	том же	1	2
184	она не	1	2
185	у него	6	2
186	так называемый	2	2
187	но даже	1	2
188	и здесь	4	2
189	они и	2	2
190	ничего общего	1	2
191	значения и	1	2
192	свою очередь	3	2
193	ни одно	1	2
194	в более	4	2
195	что у	3	2
196	в образе	4	2
197	иногда в	3	2
198	с ним	2	2
199	находится в	2	2
200	на все	1	2
201	после того	4	2
202	в различных	1	2
203	сходство между	1	2
204	этому поводу	1	2
205	в его	12	2
206	них в	1	2
207	в свете	3	2
208	этот вопрос	1	2
209	так что	1	2
210	в большинстве	2	2
211	этому вопросу	1	2
212	его и	1	2
213	и нового	2	2
214	не было	3	2
215	в особенности	2	2
216	не были	1	2
217	чем в	1	2
218	же а	1	2
219	такое же	1	2
220	но есть	3	2
221	с ней	1	2
222	до конца	2	2
223	не на	3	2
224	а не	2	2
225	их там	1	2
226	и непосредственно	1	2
227	его как	2	2
228	на весь	1	2
229	большинстве случаев	2	2
230	в частности	1	2
231	и потому	3	2
232	относятся к	1	2
233	о рождении	1	2
234	только для	1	2
235	между прочим	1	2
236	мы видим	6	2
237	и для	5	2
238	или в	2	2
239	интерес к	2	2
240	в народной	1	2
241	этого времени	1	2
242	не что	1	2
243	в отдельности	2	2
244	в своих	1	2
245	нас не	2	2
246	который должен	1	1
247	границы между	1	1
248	ту же	2	1
249	и семя	1	1
250	также и	2	1
251	переходит к	1	1
252	мы здесь	2	1
253	самом деле	1	1
254	тех же	1	1
255	значения что	1	1
256	женщины на	1	1
257	в приведенном	1	1
258	в первом	1	1
259	характерное для	1	1
260	из самых	3	1
261	и ее	2	1
262	оно было	2	1
263	должна быть	1	1
264	с таким	1	1
265	по его	1	1
266	часть его	1	1
267	мы уже	12	1
268	из всех	2	1
269	это объяснение	1	1
270	в несколько	1	1
271	применения их	1	1
272	не приходится	1	1
273	которую мы	1	1
274	на место	4	1
275	вторая часть	1	1
276	он искал	1	1
277	на глазах	2	1
278	рая и	1	1
279	ему в	1	1
280	направлением в	1	1
281	нет но	1	1
282	направление в	2	1
283	явление не	1	1
284	же что	2	1
285	того же	3	1
286	в каждой	2	1
287	я рад	3	1
288	на них	3	1
289	именно эти	1	1
290	не был	1	1
291	всего этого	2	1
292	в чем	2	1
293	с его	2	1
294	не без	1	1
295	а следовательно	2	1
296	и связывал	1	1
297	а только	2	1
298	необходимо еще	1	1
299	оно в	1	1
300	по отношению	2	1
301	с совершенно	1	1
302	себе и	1	1
303	он пишет	1	1
304	отличие от	1	1
305	мы сейчас	2	1
306	совсем точно	1	1
307	в истории	1	1
308	что во	1	1
309	его на	1	1
310	общего с	1	1
311	так называемая	1	1
312	некоторое время	1	1
313	к новому	2	1
314	однако не	1	1
315	перед нами	2	1
316	целый ряд	4	1
317	и наконец	4	1
318	увидим что	1	1
319	он на	1	1
320	от этого	3	1
321	поэтому и	3	1
322	в которой	2	1
323	говорят о	1	1
324	других аналогичных	2	1
325	за это	1	1
326	в час	1	1
327	земля и	1	1
328	в себе	11	1
329	сливаются в	1	1
330	тому же	1	1
331	века к	1	1
332	что было	1	1
333	он не	4	1
334	у древних	1	1
335	с новым	1	1
336	не как	1	1
337	в начале	1	1
338	здесь говорится	1	1
339	в названных	1	1
340	наступление нового	1	1
341	заимствованные из	1	1
342	встречаются и	1	1
