N	2gram	Tiupa_Anal_1	Myshleni
1	и в	18	28
2	в том	27	28
3	то что	6	28
4	в этом	13	27
5	того что	4	24
6	потому что	2	22
7	том что	12	19
8	не может	22	19
9	таким образом	3	18
10	что он	3	18
11	только в	6	18
12	в силу	3	17
13	что в	5	17
14	не только	15	16
15	к объекту	3	14
16	точки зрения	6	13
17	может быть	29	13
18	тому что	1	11
19	и не	21	11
20	что мы	3	11
21	как бы	5	11
22	к другим	1	11
23	но не	10	10
24	по отношению	6	10
25	отношений между	1	10
26	с точки	4	10
27	в отношении	1	10
28	того чтобы	3	10
29	к тому	7	10
30	как мы	2	10
31	так как	2	10
32	но и	17	10
33	отношению к	5	10
34	могли бы	2	9
35	было бы	2	9
36	в процессе	2	9
37	между собой	2	9
38	в самом	6	8
39	тем самым	7	8
40	никогда не	2	8
41	для того	4	8
42	еще не	3	8
43	как известно	3	7
44	того же	4	7
45	то же	9	7
46	в сущности	6	7
47	отношение к	2	7
48	в которой	2	7
49	он не	3	7
50	в нем	3	7
51	заключается в	1	7
52	если бы	3	7
53	вместе с	4	7
54	что оно	1	7
55	между ними	1	7
56	мы не	1	6
57	в чем	1	6
58	и как	5	6
59	и к	3	6
60	как и	13	6
61	для него	2	6
62	к предмету	2	6
63	тогда когда	2	6
64	и отношений	1	6
65	же самое	2	6
66	так и	4	6
67	и что	1	6
68	можно сказать	2	6
69	его в	1	6
70	так что	1	6
71	как раз	1	6
72	развития в	1	6
73	в области	4	6
74	в то	9	6
75	том же	1	5
76	в зависимости	1	5
77	вопрос о	2	5
78	из того	4	5
79	зависимости от	1	5
80	и на	5	5
81	но в	8	5
82	то в	2	5
83	в этой	5	5
84	что все	1	5
85	и тем	1	5
86	с тем	1	5
87	в разных	1	5
88	с другом	1	5
89	не могут	3	5
90	могут быть	4	5
91	языка и	1	5
92	в пределах	2	5
93	это не	6	5
94	друг с	1	5
95	мышления в	1	5
96	и все	3	5
97	речи и	1	5
98	например в	1	4
99	и то	2	4
100	в первом	2	4
101	отношения между	1	4
102	той же	2	4
103	мы имеем	6	4
104	совпадает с	2	4
105	я не	1	4
106	мы и	1	4
107	во всех	1	4
108	только тогда	1	4
109	в той	8	4
110	в себе	11	4
111	в нашем	3	4
112	в понятии	1	4
113	свою силу	1	4
114	на этом	2	4
115	и того	5	4
116	одного и	2	4
117	не в	14	4
118	нас к	1	4
119	сущности говоря	1	4
120	в структуру	1	4
121	своей природе	1	4
122	в сознании	2	4
123	оно не	1	4
124	на основе	2	4
125	как по	1	4
126	связь между	1	4
127	что и	3	4
128	именно в	4	4
129	в качестве	31	4
130	которые в	2	4
131	в состоянии	1	4
132	друг друга	1	4
133	в частности	19	4
134	ко всем	1	4
135	к понятию	1	4
136	они не	1	4
137	отношения к	2	3
138	оба эти	1	3
139	с его	3	3
140	из этих	2	3
141	связи и	1	3
142	независимо от	1	3
143	как в	1	3
144	хотя и	1	3
145	представляет собой	16	3
146	и отношения	1	3
147	отношение между	1	3
148	в случае	6	3
149	на его	2	3
150	при этом	12	3
151	одной и	1	3
152	возможно только	1	3
153	и по	2	3
154	в ином	1	3
155	в них	1	3
156	иначе говоря	9	3
157	в их	5	3
158	всякий раз	3	3
159	мысли от	1	3
160	и той	1	3
161	для данного	2	3
162	по себе	4	3
163	в основе	6	3
164	только не	2	3
165	по своей	6	3
166	связи с	1	3
167	этом отношении	2	3
168	отличается от	2	3
169	представляют собой	2	3
170	в себя	6	3
171	но мы	1	3
172	те же	1	3
173	по мере	1	3
174	образом в	1	3
175	и т.д	1	3
176	до сих	1	3
177	во втором	1	3
178	в его	13	3
179	к установлению	1	3
180	и только	1	3
181	слов и	1	3
182	все время	1	3
183	один из	2	3
184	это означает	3	3
185	и его	5	3
186	есть в	1	3
187	нуждается в	8	3
188	на примере	2	3
189	и составляет	2	3
190	а не	17	3
191	же точно	1	3
192	но как	1	3
193	на фоне	2	3
194	как это	1	3
195	требует от	1	3
196	сих пор	1	3
197	в целом	5	3
198	мы должны	1	3
199	в ходе	3	3
200	не знает	1	3
201	первом случае	2	3
202	что то	1	3
203	в своих	1	3
204	одним из	3	2
205	и вызывает	1	2
206	самом деле	2	2
207	он может	2	2
208	мы уже	1	2
209	принадлежит к	1	2
210	он сам	1	2
211	а только	1	2
212	к которой	1	2
213	рода на	1	2
214	что именно	2	2
215	прежде всего	6	2
216	все же	4	2
217	рода в	1	2
218	и наконец	1	2
219	не являются	2	2
220	между двумя	3	2
221	меньшей мере	1	2
222	все эти	2	2
223	если он	1	2
224	в обратном	1	2
225	могут оказаться	2	2
226	состоит в	11	2
227	с этой	1	2
228	в другом	4	2
229	была в	1	2
230	с другими	4	2
231	этом смысле	1	2
232	несмотря на	2	2
233	остается в	1	2
234	раз и	1	2
235	в этих	1	2
236	которая является	1	2
237	в своей	6	2
238	в такой	1	2
239	в котором	3	2
240	в которых	1	2
241	втором случае	1	2
242	точку зрения	1	2
243	но это	1	2
244	но он	1	2
245	речи в	1	2
246	и более	4	2
247	не менее	1	2
248	на котором	1	2
249	о природе	1	2
250	имеем дело	4	2
251	входят в	1	2
252	разрыв между	1	2
253	этот путь	1	2
254	и от	1	2
255	как с	1	2
256	на том	1	2
257	не с	4	2
258	к его	1	2
259	еще в	2	2
260	том как	1	2
261	для этого	2	2
262	с ним	4	2
263	означает что	3	2
264	предмета и	1	2
265	на вопрос	4	2
266	внимание на	1	2
267	когда оно	1	2
268	у одного	1	2
269	дело с	4	2
270	языка на	1	2
271	и является	2	2
272	этот факт	1	2
273	для всех	1	2
274	само собой	1	2
275	только на	1	2
276	за ним	1	2
277	в новом	2	2
278	из них	2	2
279	в одном	1	2
280	у него	1	2
281	были бы	1	2
282	с другой	4	2
283	структуру а	1	2
284	и др	1	2
285	более того	3	2
286	не решает	2	2
287	в любой	1	2
288	между полюсами	1	2
289	была бы	2	2
290	в связи	1	2
291	связей и	1	2
292	все более	1	2
293	бы оно	1	2
294	по своему	1	2
295	в данном	2	2
296	в ряду	2	2
297	этого слова	7	2
298	в любом	3	2
299	об одном	1	2
300	для нас	1	2
301	от него	1	2
302	хотя в	1	2
303	в ссср	1	2
304	а в	9	2
305	другой стороны	2	2
306	имеет место	5	2
307	из этого	1	2
308	любой другой	1	2
309	ее в	1	2
310	смысле слова	1	1
311	взгляд на	1	1
312	которая выступает	1	1
313	от научного	1	1
314	не остается	2	1
315	сам по	1	1
316	тех же	1	1
317	самый предмет	1	1
318	от своей	1	1
319	и до	2	1
320	собственном смысле	1	1
321	видеть в	1	1
322	едва ли	2	1
323	есть не	8	1
324	при анализе	1	1
325	язык как	1	1
326	есть нечто	1	1
327	что иное	5	1
328	этой специфической	1	1
329	степени как	1	1
330	не способен	1	1
331	со времен	1	1
332	каждое новое	1	1
333	значения в	1	1
334	свою очередь	1	1
335	быть понято	1	1
336	и сами	1	1
337	это возможно	1	1
338	иное как	5	1
339	быть в	1	1
340	в различных	1	1
341	является таким	1	1
342	иного рода	2	1
343	на самом	2	1
344	вообще как	1	1
345	не просто	2	1
346	нет и	2	1
347	за пределы	2	1
348	один и	1	1
349	отнюдь не	15	1
350	его на	1	1
351	поэтому всякое	1	1
352	увидим далее	1	1
353	как к	2	1
354	что как	3	1
355	перед нами	1	1
356	в полном	1	1
357	сознательное и	1	1
358	и тот	1	1
359	ином отношении	1	1
360	его к	2	1
361	слишком легко	1	1
362	поэтому наше	1	1
363	все возможные	1	1
364	не можем	1	1
365	не приходится	1	1
366	точкой зрения	1	1
367	что это	1	1
368	другого как	1	1
369	он в	1	1
370	не оставляет	1	1
371	учение о	1	1
372	только один	1	1
373	нам как	1	1
374	как он	3	1
375	движение от	1	1
376	не его	1	1
377	объекту не	1	1
378	в восприятии	1	1
379	не значит	1	1
380	не способно	1	1
381	не как	1	1
382	качестве своего	2	1
383	широком смысле	2	1
384	прежде чем	1	1
385	или иных	2	1
386	одно и	1	1
387	но все	1	1
388	связей в	2	1
389	и может	1	1
390	затем уже	1	1
391	и с	2	1
392	опираются на	3	1
393	на все	2	1
394	или даже	1	1
395	все их	1	1
396	входит в	1	1
397	но то	1	1
398	к словесному	1	1
399	который по	1	1
400	ни в	4	1
401	и во-вторых	1	1
402	все равно	1	1
403	далеко не	6	1
404	он и	1	1
405	обозначить как	2	1
406	рода и	2	1
407	ведет к	3	1
408	раз что	1	1
409	и тогда	2	1
410	языка но	1	1
411	всех этих	1	1
412	и становится	1	1
413	вопроса об	1	1
414	во время	1	1
415	и при	1	1
416	при изучении	2	1
417	таким же	1	1
418	оказывается для	1	1
419	не столько	2	1
420	на каждом	2	1
421	равной мере	1	1
422	в отличие	6	1
423	возвращение к	1	1
424	от слов	1	1
425	однако не	3	1
426	их в	1	1
427	том и	2	1
428	оно само	1	1
429	и наоборот	1	1
430	не должно	1	1
431	даже в	3	1
432	мы встречаемся	1	1
433	случае мы	1	1
434	все три	1	1
435	одна из	1	1
436	к этим	1	1
437	это всегда	3	1
438	не связанным	1	1
439	дело не	3	1
440	может только	1	1
441	и отношениях	1	1
442	спор между	1	1
443	при наличии	3	1
444	эта граница	1	1
445	этих двух	1	1
446	иными словами	1	1
447	вообще чужда	1	1
448	факт имеет	1	1
449	уровень его	1	1
450	задачи как	1	1
451	для другого	1	1
452	в каком	1	1
453	в действительности	1	1
454	можно обозначить	1	1
455	мы встречаем	1	1
456	в специальном	1	1
457	начиная с	1	1
458	к объяснению	1	1
459	и заключается	2	1
460	числе и	1	1
461	обратно в	1	1
462	встречаемся с	1	1
463	в самых	1	1
464	на это	1	1
465	особый тип	1	1
466	и определяющим	1	1
467	оно может	3	1
468	и о	2	1
469	начало нового	1	1
470	подобно тому	3	1
471	в ее	1	1
472	данном случае	2	1
473	в собственном	3	1
474	даже самое	2	1
475	языка по	1	1
476	на той	1	1
477	и отличается	1	1
478	мы наблюдаем	1	1
479	фоне которых	1	1
480	в рамки	1	1
481	только через	2	1
482	по аналогии	1	1
483	структуры ее	1	1
484	является в	1	1
485	собой и	1	1
486	но отнюдь	1	1
487	в широком	4	1
488	о том	5	1
489	сказанного выше	1	1
490	это вполне	1	1
491	для человека	1	1
492	чего она	1	1
493	может не	1	1
494	ни на	1	1
495	на всех	1	1
496	на отдельные	1	1
497	между фактами	1	1
498	к нему	3	1
499	друга а	1	1
500	том или	3	1
501	между тем	5	1
502	эти два	1	1
503	полноту и	1	1
504	и оказывает	1	1
505	себя но	1	1
506	и осознает	1	1
507	что же	2	1
508	в современной	1	1
509	на которой	1	1
510	в двух	2	1
511	не владеет	1	1
512	тот же	1	1
513	среди других	1	1
514	это во-первых	1	1
515	мы увидим	1	1
516	текст как	2	1
517	во всем	1	1
518	как нечто	1	1
519	может оказаться	1	1
520	с прежним	1	1
521	он уже	1	1
522	который в	2	1
523	и ее	1	1
524	вопрос об	3	1
525	воздействие на	1	1
526	с одной	3	1
527	возвращением в	1	1
528	оказывается в	2	1
529	уже не	4	1
530	языка а	1	1
531	то и	1	1
532	все многообразие	1	1
533	этим именем	1	1
534	оно в	1	1
535	в виде	1	1
536	в начале	2	1
537	в известном	1	1
538	в данной	1	1
539	дает ему	1	1
540	его и	2	1
541	обратиться к	3	1
542	к мысли	1	1
543	слова в	1	1
544	как их	1	1
545	сами по	2	1
546	вовсе не	2	1
547	конкретных проблем	1	1
548	к первой	1	1
549	отличие от	6	1
550	логическое отношение	2	1
551	не говорит	1	1
552	во всей	1	1
553	образом не	2	1
554	это по	1	1
555	и даже	1	1
556	или иной	6	1
557	внутреннюю структуру	1	1
558	с другим	4	1
559	влияние на	1	1
560	что можно	1	1
561	здесь в	1	1
562	с той	1	1
563	наконец в	1	1
564	а с	3	1
565	может иметь	2	1
566	предмета но	1	1
567	говорит о	1	1
568	одного только	1	1
569	непосредственно к	1	1
570	не означает	1	1
571	объекта в	1	1
572	одну из	1	1
573	к любой	2	1
574	о чем	1	1
575	с предметом	1	1
576	этот принцип	1	1
577	не об	1	1
578	если не	1	1
579	виде в	1	1
580	и во	1	1
581	всех трех	1	1
582	путь от	1	1
583	связях и	1	1
584	к самому	1	1
585	из которых	4	1
586	решение вопроса	1	1
587	над ним	1	1
588	к своему	1	1
589	одной стороны	3	1
590	если оно	1	1
591	научные и	1	1
592	она есть	2	1
593	смысле этого	1	1
594	тому как	3	1
595	зрения и	1	1
596	содержат в	1	1
597	обоих этих	1	1
598	происходит в	1	1
599	в тот	1	1
600	аналогии с	1	1
601	предполагает их	1	1
602	феноменов и	1	1
603	фактов в	1	1
604	возникает в	1	1
605	тех или	2	1
606	деле как	1	1
607	приводит нас	1	1
608	отвечает на	2	1
609	при таком	1	1
610	оно как	1	1
611	включает в	1	1
612	с возвращением	1	1
613	своему содержанию	1	1
614	в результате	1	1
615	это как	2	1
616	своей собственной	1	1
617	примером в	1	1
618	и крайне	1	1
619	на первый	1	1
620	особого рода	7	1
621	той или	6	1
622	то о	1	1
623	тем более	2	1
624	не должен	2	1
625	только с	1	1
626	в большей	1	1
627	сторона этой	1	1
628	это еще	1	1
629	в равной	3	1
630	в целях	1	1
631	должен быть	6	1
632	нам не	1	1
633	может и	1	1
634	а о	1	1
635	в свою	1	1
636	это понятие	1	1
637	совершенно не	1	1
638	не что	4	1
639	объекту в	1	1
640	путь не	1	1
641	строить свое	1	1
642	все что	1	1
643	этой точки	1	1
644	том числе	3	1
