N	3gram	Vygotskiy__5	Narrotol
1	в том что	11	5
2	и тем самым	1	4
3	той или иной	1	4
4	в то же	1	4
5	не может быть	3	4
6	по отношению к	12	3
7	подобно тому как	4	3
8	в этом отношении	5	3
9	для того чтобы	14	3
10	в этом и	1	3
11	в первом случае	1	3
12	тем не менее	1	3
13	о том что	4	2
14	состоит в том	3	2
15	в самом деле	2	2
16	то же самое	4	2
17	до сих пор	3	2
18	но и на	1	2
19	в отличие от	2	2
20	и т.п и	1	2
21	в зависимости от	2	2
22	одно и то	1	2
23	и то же	1	2
24	в связи с	1	2
25	на протяжении этого	1	2
26	тем или иным	2	2
27	во всяком случае	1	2
28	в свою очередь	3	2
29	можно сказать что	5	2
30	в известном смысле	7	2
31	и того же	3	1
32	что иное как	1	1
33	в другом отношении	1	1
34	более или менее	1	1
35	в этом последнем	1	1
36	в том числе	1	1
37	один и тот	3	1
38	же как и	1	1
39	с другой стороны	2	1
40	с точки зрения	9	1
41	и не может	2	1
42	сам по себе	1	1
43	в той же	2	1
44	не говорит нам	1	1
45	совершается переход от	1	1
46	как мы увидим	1	1
47	что не только	1	1
48	и то что	2	1
49	из того что	4	1
50	того что происходит	1	1
51	если бы она	1	1
52	в сущности говоря	4	1
53	то что обычно	1	1
54	эта фраза не	1	1
55	именно в этом	2	1
56	к жизни и	1	1
57	не то что	3	1
58	не могло быть	1	1
59	в этой связи	1	1
60	об этом прямо	1	1
61	той же мере	2	1
62	к нему в	1	1
63	с одной стороны	3	1
64	не может соответствовать	1	1
65	и тот же	3	1
66	вопроса о том	1	1
67	но при этом	2	1
68	так как это	3	1
69	и потому что	1	1
70	что именно в	1	1
71	друг с другом	7	1
72	связаны между собой	3	1
73	а с другой	2	1
74	потому что в	2	1
75	известном смысле можно	1	1
76	того о чем	1	1
77	представляет собой единое	1	1
78	мы не можем	1	1
79	свою очередь не	2	1
80	само по себе	2	1
81	смысле можно сказать	1	1
82	но в этом	1	1
83	отношению к ним	1	1
84	том числе и	1	1
85	в сознании ребенка	1	1
86	но все же	2	1
87	ничего не говорит	1	1
88	одного и того	3	1
89	более глубокий и	1	1
90	друг от друга	4	1
91	а во второй	1	1
92	к тому что	1	1
93	которая состоит в	1	1
94	тем более не	1	1
95	на самом деле	1	1
96	говорит нам о	1	1
97	как мы видели	2	1
