N	2gram	Propp_Isto_3	Narrotol
1	не только	14	31
2	но и	12	27
3	и не	12	23
4	при этом	2	19
5	может быть	11	15
6	в качестве	2	14
7	в частности	5	14
8	как и	3	13
9	а не	6	13
10	а в	6	13
11	в этом	17	12
12	только в	4	12
13	и в	22	11
14	в данном	4	11
15	тогда как	1	10
16	состоит в	3	10
17	своего рода	1	10
18	и его	4	10
19	то что	7	9
20	то же	6	8
21	представляет собой	3	8
22	не может	4	8
23	данном случае	3	8
24	в том	9	8
25	уже не	7	8
26	со стороны	3	8
27	но в	10	7
28	том что	8	7
29	если бы	6	7
30	у него	3	7
31	и он	2	6
32	не в	4	6
33	в этой	5	6
34	тому же	2	6
35	об этом	1	6
36	не мог	2	6
37	к тому	3	6
38	одного из	2	6
39	в его	3	6
40	как бы	1	6
41	один из	5	6
42	или в	11	6
43	а также	2	6
44	жизни и	2	6
45	и на	4	5
46	как правило	2	5
47	перед нами	1	5
48	так и	2	5
49	точки зрения	2	5
50	в своей	1	5
51	потому что	3	5
52	на другой	2	5
53	можно сказать	2	5
54	в соответствии	1	5
55	столь же	1	5
56	на себя	2	4
57	еще не	10	4
58	но не	7	4
59	как в	2	4
60	все же	5	4
61	хотя и	2	4
62	из этих	3	4
63	в нем	9	4
64	в мире	1	4
65	из них	7	4
66	по себе	1	4
67	и тем	1	4
68	соответствии с	1	4
69	в одном	2	4
70	вплоть до	1	4
71	в то	2	4
72	одна из	2	4
73	никогда не	3	4
74	что на	4	4
75	к себе	1	4
76	в ней	2	4
77	так в	6	4
78	что у	3	4
79	о том	3	4
80	к нему	5	4
81	того что	5	4
82	у нее	2	4
83	прежде всего	3	4
84	о чем	1	4
85	матери и	2	4
86	или не	2	4
87	также и	1	3
88	и то	2	3
89	самом деле	1	3
90	мы имеем	19	3
91	мы не	1	3
92	он сам	1	3
93	но как	1	3
94	в своем	2	3
95	и как	3	3
96	в целом	3	3
97	он не	5	3
98	подобно тому	1	3
99	и с	4	3
100	это не	6	3
101	в жизни	2	3
102	не всегда	4	3
103	и ее	3	3
104	тем не	5	3
105	их в	3	3
106	однако в	1	3
107	не менее	5	3
108	но они	2	3
109	в русской	3	3
110	о них	1	3
