N	3gram	Ircho_Kome_3	KulturaY
1	и т п	3	18
2	для того чтобы	6	15
3	в том что	9	15
4	и т д	1	14
5	с точки зрения	3	9
6	в том чтобы	1	8
7	по отношению к	3	8
8	то обстоятельство что	2	8
9	в самом деле	6	7
10	с другой стороны	2	6
11	о том что	4	5
12	в зависимости от	1	5
13	в этом отношении	2	5
14	по крайней мере	1	5
15	во всяком случае	3	5
16	до сих пор	9	4
17	тем не менее	3	4
18	состоит в том	2	3
19	более или менее	1	3
20	в соответствии с	1	3
21	о том как	3	3
22	вместе с тем	3	3
23	в связи с	3	3
24	в свою очередь	6	3
25	чуть ли не	1	2
26	на то что	1	2
27	так или иначе	2	2
28	т е о	1	2
29	в этом случае	2	2
30	в первую очередь	1	2
31	на то обстоятельство	1	2
32	на мой взгляд	1	2
33	в каждом из	1	2
34	т е в	2	2
35	так и в	1	2
36	трудно было бы	1	2
37	в свое время	1	2
38	то же время	4	2
39	как с помощью	1	2
40	этой точки зрения	1	2
41	и в самом	3	2
42	речь идет о	3	2
43	но все же	2	2
44	в то же	4	2
45	если тем не	1	2
46	к тому что	1	2
47	если бы он	3	1
48	том что она	1	1
49	я мог бы	1	1
50	таким образом если	1	1
51	потому что он	1	1
52	он должен быть	1	1
53	в силу этого	1	1
54	в какой мере	2	1
55	не говоря уже	1	1
56	в настоящее время	1	1
57	так и не	1	1
58	с одной стороны	3	1
59	себе в этом	1	1
60	и в то	1	1
61	но не это	1	1
62	только для того	2	1
63	в отличие от	1	1
64	по существу не	1	1
65	с этой точки	1	1
66	отнюдь не является	1	1
67	и его современники	1	1
68	едва ли не	1	1
69	ничего общего с	1	1
70	в первом случае	1	1
71	и в его	1	1
72	и с этой	2	1
73	имеем в виду	1	1
74	и в силу	1	1
75	из той же	1	1
76	к мысли что	1	1
77	в случае с	1	1
78	об этом и	1	1
79	лицом к лицу	1	1
80	следует остановиться подробнее	1	1
81	того чтобы в	1	1
82	вместе с ним	2	1
83	далеко не всегда	1	1
84	было ясно что	1	1
85	и если бы	1	1
86	идет о его	1	1
87	у целого ряда	1	1
88	мы имеем в	1	1
89	лет тому назад	4	1
90	друг от друга	1	1
91	и таким путем	1	1
92	после того как	1	1
93	как раз эта	1	1
94	и с его	1	1
95	на этот раз	2	1
96	что и в	2	1
