N	2gram	Losev_Prob_5	Analitik
1	в качестве	4	31
2	может быть	7	29
3	в том	12	27
4	не может	5	22
5	и не	12	21
6	в частности	4	19
7	и в	30	18
8	но и	13	17
9	а не	5	17
10	отнюдь не	4	15
11	не только	18	15
12	не в	7	14
13	в этом	17	13
14	как и	7	13
15	в его	12	13
16	при этом	4	12
17	том что	17	12
18	в себе	4	11
19	то есть	21	11
20	состоит в	1	11
21	но не	7	10
22	то же	2	9
23	в то	4	9
24	а в	6	9
25	но в	9	8
26	нуждается в	1	8
27	том чтобы	1	7
28	тем самым	1	7
29	к тому	2	7
30	я и	1	6
31	мы имеем	2	6
32	по отношению	2	6
33	в самом	5	6
34	это не	2	6
35	далеко не	4	6
36	точки зрения	10	6
37	в своей	22	6
38	по своей	2	6
39	той или	1	6
40	должен быть	1	6
41	времени и	1	6
42	же время	1	6
43	только в	9	6
44	то что	18	6
45	или иной	1	6
46	прежде всего	6	6
47	в их	1	5
48	что иное	3	5
49	и на	6	5
50	иное как	3	5
51	и как	6	5
52	в этой	10	5
53	и его	6	5
54	о том	12	5
55	сводится к	1	5
56	между тем	2	5
57	такого рода	2	5
58	как бы	6	5
59	отношению к	2	5
60	и состоит	1	5
61	что в	5	5
62	того же	4	4
63	не что	3	4
64	все же	9	4
65	тому же	1	4
66	не всегда	3	4
67	с точки	8	4
68	и более	2	4
69	по себе	2	4
70	в области	2	4
71	ни в	4	4
72	могут быть	1	4
73	так и	7	4
74	с ним	3	4
75	в другом	3	4
76	с другой	6	4
77	искусства в	1	4
78	того что	3	4
79	и пространстве	1	4
80	уже не	6	4
81	для того	3	4
82	именно в	3	4
83	себя и	1	4
84	во времени	1	4
85	вместе с	7	4
86	из которых	1	4
87	в литературе	1	4
88	собственно говоря	1	4
89	ни было	1	4
90	и т	1	3
91	таком случае	2	3
92	мере в	2	3
93	и есть	1	3
94	бы то	2	3
95	если в	1	3
96	однако не	1	3
97	и к	4	3
98	в нашем	1	3
99	в нем	6	3
100	он не	3	3
101	по природе	1	3
102	в силу	5	3
103	таким образом	13	3
104	то ни	2	3
105	не будет	2	3
106	того или	1	3
107	даже в	1	3
108	в котором	2	3
109	разного рода	4	3
110	своего рода	1	3
111	однако в	3	3
112	того чтобы	2	3
113	в таком	2	3
114	как будто	3	3
115	не могут	2	3
116	в состав	1	3
117	а также	3	3
118	к нему	3	3
119	с его	1	3
120	еще не	3	3
121	с одной	3	3
122	вопроса о	1	3
123	никто не	1	3
124	что и	6	3
125	одной стороны	3	3
126	а именно	12	3
127	а с	4	3
128	что не	2	3
129	смысла и	1	3
130	по мысли	2	3
131	человек в	1	3
132	и все	9	3
133	хотя бы	2	3
134	будто бы	5	3
135	я в	1	3
136	что он	7	3
137	том числе	2	3
138	отношения к	1	2
139	самом деле	2	2
140	на самом	1	2
141	науки о	1	2
142	субъект и	1	2
143	едва ли	4	2
144	также и	12	2
145	а как	1	2
146	на место	1	2
147	на себя	1	2
148	в составе	1	2
149	и то	5	2
150	и самого	3	2
151	же мере	1	2
152	данном случае	2	2
153	на основе	1	2
154	то он	1	2
155	не все	2	2
156	искусство в	1	2
157	отношение к	2	2
158	не просто	5	2
159	нет и	1	2
160	что именно	2	2
161	могли бы	1	2
162	его к	1	2
163	в противоположность	3	2
164	то в	1	2
165	в которой	5	2
166	все эти	2	2
167	бы не	3	2
168	из этих	1	2
169	рассказ о	1	2
170	и до	2	2
171	на его	2	2
172	от которого	1	2
173	не к	2	2
174	свидетельствует о	2	2
175	и по	1	2
176	или иных	2	2
177	и с	5	2
178	из них	2	2
179	вовсе не	8	2
180	так как	6	2
181	несмотря на	6	2
182	рода и	2	2
183	такой же	1	2
184	перед собой	1	2
185	от своего	1	2
186	при изучении	1	2
187	художественного творчества	8	2
188	не должен	1	2
189	не столько	1	2
190	вопрос о	1	2
191	только для	2	2
192	творчества и	1	2
193	тогда когда	4	2
194	никогда не	7	2
195	из четырех	1	2
196	и является	2	2
197	потому что	13	2
198	для себя	5	2
199	как мы	2	2
200	и о	5	2
201	здесь не	7	2
202	говорит и	1	2
203	в искусстве	1	2
204	и сам	4	2
205	художественное творчество	5	2
206	еще в	5	2
207	не говоря	1	2
208	но к	1	2
209	все прочие	1	2
210	и просто	2	2
211	можно сказать	6	2
212	можно читать	1	2
213	является по	2	2
214	один из	2	2
215	в двух	1	2
216	ли он	2	2
217	который в	9	2
218	бы ни	1	2
219	в начале	3	2
220	при помощи	6	2
221	по выражению	1	2
222	следует что	1	2
223	себе в	1	2
224	в новом	1	2
225	не о	1	2
226	бытия и	1	2
227	этом отношении	1	2
228	со стороны	1	2
229	было бы	4	2
230	представляет собою	2	2
231	но о	1	2
232	что из	1	2
233	мира в	3	2
234	на фоне	1	2
235	и потому	1	2
236	в данном	2	2
237	и тогда	2	2
238	тех или	2	2
239	тем более	1	2
240	другой стороны	6	2
241	была бы	2	2
242	других людей	1	2
243	в какой	2	2
244	в роли	2	2
245	то на	1	1
246	человека и	4	1
247	сам по	1	1
248	смысле слова	3	1
249	тех же	1	1
250	то самое	1	1
251	в году	5	1
252	по его	2	1
253	мы уже	1	1
254	и была	1	1
255	мы не	2	1
256	наиболее древние	1	1
257	преданий о	1	1
258	равно как	2	1
259	не вполне	1	1
260	хотел сказать	1	1
261	здесь как	2	1
262	со времен	1	1
263	пребывания в	1	1
264	в ней	3	1
265	по этому	2	1
266	он был	2	1
267	он сам	3	1
268	это возможно	1	1
269	нам представляется	1	1
270	я на	1	1
271	в чем	2	1
272	что люди	2	1
273	тем как	2	1
274	в ее	3	1
275	и всего	1	1
276	чем это	1	1
277	мы будем	2	1
278	а только	1	1
279	не входит	2	1
280	только тогда	3	1
281	или по	1	1
282	или иное	1	1
283	в поисках	1	1
284	первый взгляд	1	1
285	его на	2	1
286	как в	2	1
287	творцом и	1	1
288	есть в	2	1
289	что ее	1	1
290	что касается	3	1
291	в полном	1	1
292	и наконец	1	1
293	по пути	1	1
294	мыслитель и	1	1
295	а перед	1	1
296	из мифа	1	1
297	что это	1	1
298	а во-вторых	1	1
299	бы с	2	1
300	он в	3	1
301	поскольку в	3	1
302	что выше	1	1
303	учение о	3	1
304	мифа и	1	1
305	имеем в	1	1
306	и те	1	1
307	двух других	1	1
308	если он	2	1
309	от слов	1	1
310	а вовсе	1	1
311	силу и	1	1
312	времена и	1	1
313	всех этих	1	1
314	сама личность	1	1
315	в виде	10	1
316	не как	1	1
317	на точке	1	1
318	красоты и	1	1
319	в понятии	1	1
320	а о	1	1
321	удел в	1	1
322	из него	1	1
323	что ни	1	1
324	и сообщают	1	1
325	но все	4	1
326	от нее	1	1
327	здесь мы	1	1
328	же не	4	1
329	его в	6	1
330	которого не	2	1
331	который и	1	1
332	и тем	3	1
333	до всякого	2	1
334	участие в	2	1
335	поведения и	1	1
336	только лишь	1	1
337	жизни человека	1	1
338	для них	3	1
339	в них	2	1
340	с тем	5	1
341	реальность она	1	1
342	он и	5	1
343	между собою	1	1
344	трактует как	1	1
345	и при	1	1
346	и ее	1	1
347	в отношении	3	1
348	в такой	1	1
349	ни малейшего	1	1
350	не от	1	1
351	жизни с	1	1
352	элементов то	1	1
353	него не	2	1
354	но он	5	1
355	по крайней	4	1
356	в диалоге	1	1
357	борьбу с	2	1
358	их в	1	1
359	ним в	1	1
360	мы встречаемся	1	1
361	о подлинном	1	1
362	нас к	1	1
363	тому что	1	1
364	раз и	2	1
365	о будущем	1	1
366	не менее	5	1
367	человека но	2	1
368	и остается	1	1
369	на него	2	1
370	было не	1	1
371	виду не	1	1
372	которого и	2	1
373	из этой	1	1
374	на котором	1	1
375	ничего не	2	1
376	во всем	1	1
377	ему и	1	1
378	но это	1	1
379	вместо этого	1	1
380	мы и	2	1
381	одежду и	1	1
382	мы встречаем	1	1
383	представляется нам	1	1
384	уже о	1	1
385	к себе	1	1
386	здесь совершенно	1	1
387	присутствуют в	1	1
388	числе и	1	1
389	его с	1	1
390	как для	1	1
391	вновь и	1	1
392	на это	1	1
393	этот путь	1	1
394	говорит о	7	1
395	и был	2	1
396	но по	1	1
397	в виду	3	1
398	проявляется в	2	1
399	людей в	5	1
400	нашей работы	1	1
401	говоря уже	1	1
402	то или	1	1
403	это путь	1	1
404	и исторически	1	1
405	как с	2	1
406	по аналогии	1	1
407	те же	1	1
408	же эти	1	1
409	том как	1	1
410	этой жизни	1	1
411	он служит	1	1
412	и должно	1	1
413	в самой	3	1
414	внимание на	3	1
415	говорить не	1	1
416	и что	6	1
417	миф в	1	1
418	его жизни	1	1
419	другого как	2	1
420	даже у	1	1
421	себя самого	2	1
422	людей как	1	1
423	аналогии с	1	1
424	времени в	1	1
425	восходит к	1	1
426	под именем	1	1
427	в драме	2	1
