N	2gram	Propp_Isto_3	Myshleni
1	в том	9	33
2	том что	8	27
3	точки зрения	2	26
4	то что	7	20
5	в этом	17	19
6	с точки	1	18
7	того что	5	17
8	не только	14	15
9	и в	22	15
10	речи и	1	15
11	таким образом	10	14
12	что в	15	14
13	что он	9	12
14	мы не	1	10
15	в целом	3	10
16	было бы	3	10
17	но и	12	10
18	мы можем	6	10
19	ребенка в	1	10
20	в своем	2	9
21	о том	3	9
22	связи с	6	9
23	может быть	11	9
24	что мы	1	9
25	не может	4	9
26	заключается в	1	8
27	не в	4	8
28	никогда не	3	8
29	казалось бы	1	8
30	так и	2	8
31	если бы	6	8
32	и что	2	8
33	он не	5	7
34	по себе	1	7
35	к тому	3	7
36	тот же	1	7
37	с одной	2	7
38	потому что	3	7
39	мы знаем	2	7
40	одной стороны	2	7
41	как бы	1	7
42	и не	12	7
43	во всяком	2	7
44	самом деле	1	6
45	мы уже	6	6
46	мысль что	1	6
47	по отношению	2	6
48	в этой	5	6
49	мы должны	7	6
50	и к	3	6
51	что это	1	6
52	на то	1	6
53	как и	3	6
54	мы видели	13	6
55	всяком случае	2	6
56	как мы	8	6
57	но в	10	6
58	по этому	1	6
59	мы находим	1	6
60	вовсе не	2	6
61	с другой	7	6
62	на этот	1	6
63	там где	7	6
64	в частности	5	6
65	вместе с	9	6
66	как это	4	6
67	в связи	3	6
68	сказать что	3	6
69	то же	6	5
70	вопрос о	2	5
71	видели что	4	5
72	уже в	1	5
73	это не	6	5
74	можно было	1	5
75	и даже	2	5
76	этот вопрос	2	5
77	и их	1	5
78	друг друга	6	5
79	представление о	3	5
80	и др	2	5
81	отношению к	2	5
82	все что	3	5
83	связана с	3	4
84	из того	2	4
85	хотя бы	1	4
86	что его	1	4
87	из этих	3	4
88	независимо от	2	4
89	как в	2	4
90	все же	5	4
91	том чтобы	1	4
92	в них	6	4
93	в эту	1	4
94	в своей	1	4
95	к этому	7	4
96	их в	3	4
97	даже в	2	4
98	не имеет	2	4
99	того как	1	4
100	и его	4	4
101	и с	4	4
102	мы видим	8	4
103	так как	7	4
104	только в	4	4
105	который в	1	4
106	в качестве	2	4
107	в начале	1	4
108	при помощи	3	4
109	прежде всего	3	4
110	так же	3	4
111	все это	1	4
112	для нас	4	4
113	а в	6	4
114	человека и	1	3
115	на самом	2	3
116	здесь и	2	3
117	и до	1	3
118	действительности и	1	3
119	мы имеем	19	3
120	рассматривается как	1	3
121	и ее	3	3
122	он сам	1	3
123	мы будем	1	3
124	должны были	3	3
125	что они	8	3
126	с этим	8	3
127	что как	1	3
128	смысле этого	1	3
129	он в	1	3
130	все эти	4	3
131	что она	5	3
132	при этом	2	3
133	что у	3	3
134	состоит в	3	3
135	и по	1	3
136	свое имя	1	3
137	об этом	1	3
138	с другими	1	3
139	во время	6	3
140	в которых	2	3
141	для этого	1	3
142	уже говорили	1	3
143	детей в	2	3
144	что при	1	3
145	и это	2	3
146	данном случае	3	3
147	действия и	1	3
148	и сам	1	3
149	с собой	2	3
150	с ним	1	3
151	ничего не	6	3
152	и только	1	3
153	все время	2	3
154	одной из	1	3
155	но не	7	3
156	в следующем	1	3
157	вот почему	2	3
158	вернуться к	1	3
159	из них	7	3
160	со стороны	3	3
161	ничем не	1	3
162	а не	6	3
163	в данном	4	3
164	этого слова	1	3
165	только для	1	3
166	не существует	1	3
167	он на	2	3
168	или в	11	3
169	и все	3	3
170	лежит в	1	3
171	к этой	1	3
172	не можем	1	3
173	том числе	1	3
174	они не	4	3
175	ту же	2	2
176	также и	1	2
177	же как	2	2
178	увидим ниже	3	2
179	и есть	2	2
180	в котором	2	2
181	все те	1	2
182	той же	2	2
183	из всех	1	2
184	на место	1	2
185	имеет свою	3	2
186	принадлежит к	1	2
187	которые он	1	2
188	столь же	1	2
189	не то	1	2
190	друг от	1	2
191	нет и	1	2
192	которые не	1	2
193	отнюдь не	1	2
194	в течение	6	2
195	как говорит	1	2
196	общего с	1	2
197	стороны и	3	2
198	ней в	2	2
199	перед нами	1	2
200	целом но	1	2
201	целый ряд	3	2
202	и как	3	2
203	его к	1	2
204	он находится	1	2
205	следующим образом	3	2
206	есть ли	2	2
207	представляет собой	3	2
208	как основной	1	2
209	не следует	1	2
210	после этого	2	2
211	уже видели	3	2
212	свою собственную	1	2
213	моменты которые	1	2
214	в силу	2	2
215	и более	2	2
216	друг с	1	2
217	подобно тому	1	2
218	в другом	2	2
219	на все	2	2
220	на этой	1	2
221	в ином	6	2
222	ни в	2	2
223	все равно	3	2
224	в один	1	2
225	в этих	11	2
226	но если	1	2
227	в такой	1	2
228	о наличии	1	2
229	и той	1	2
230	для данного	1	2
231	говорит по	1	2
232	ребенок не	1	2
233	для всего	1	2
234	находится в	4	2
235	вопрос не	1	2
236	больше чем	1	2
237	известно из	1	2
238	к ней	4	2
239	во всем	1	2
240	уже и	1	2
241	что на	4	2
242	с другом	1	2
243	к себе	1	2
244	могут быть	5	2
245	во все	2	2
246	но все	2	2
247	в других	4	2
248	как только	2	2
249	картину в	1	2
250	указывает на	1	2
251	бы что	1	2
252	с ее	1	2
253	от друга	1	2
254	в себя	1	2
255	на том	3	2
256	сам становится	1	2
257	живет в	5	2
258	как у	1	2
259	можно сказать	2	2
260	а также	2	2
261	нас в	1	2
262	которой мы	1	2
263	раньше чем	3	2
264	в его	3	2
265	что и	9	2
266	в другой	4	2
267	указывает что	1	2
268	что здесь	6	2
269	говорили выше	1	2
270	как нечто	1	2
271	и тем	1	2
272	здесь у	1	2
273	следует за	2	2
274	каким образом	1	2
275	не дает	2	2
276	в одном	2	2
277	у него	3	2
278	случае не	1	2
279	должны будем	1	2
280	как при	1	2
281	заметить что	1	2
282	тем что	4	2
283	от того	1	2
284	были бы	1	2
285	и обратно	1	2
286	с ней	6	2
287	в некоторых	5	2
288	на которых	1	2
289	на эту	1	2
290	нет никаких	2	2
291	связь с	6	2
292	чем в	1	2
293	тому как	1	2
294	что же	1	2
295	человек с	1	2
296	с этой	1	2
297	на которой	1	2
298	своей жизни	1	2
299	но для	1	2
300	к вопросу	1	2
301	на одной	2	2
302	в книге	1	2
303	и для	2	2
304	мы увидим	3	2
305	и другой	1	2
306	ее в	3	2
307	видим в	1	2
308	и эта	1	2
309	она представляет	1	1
310	есть очень	1	1
311	привели его	1	1
312	она при	2	1
313	в приведенном	1	1
314	связь эта	1	1
315	не хочет	1	1
316	не имеют	2	1
317	видеть в	1	1
318	со своей	1	1
319	и этот	1	1
320	есть не	1	1
321	она в	1	1
322	это при	1	1
323	или наоборот	2	1
324	связаны между	1	1
325	и о	2	1
326	исследования в	1	1
327	нас это	1	1
328	время пребывания	1	1
329	я не	3	1
330	один пример	1	1
331	и он	2	1
332	в ней	2	1
333	и то	2	1
334	и на	4	1
335	между собой	1	1
336	здесь не	3	1
337	в чем	3	1
338	а после	2	1
339	то мы	2	1
340	как правило	2	1
341	в ее	1	1
342	но как	1	1
343	к которой	1	1
344	типов и	1	1
345	не входит	1	1
346	ответ на	1	1
347	себе и	2	1
348	изменения и	1	1
349	это и	1	1
350	но тем	2	1
351	чем же	1	1
352	при известных	1	1
353	более чем	1	1
354	его на	2	1
355	одном из	3	1
356	для создания	1	1
357	далее мы	1	1
358	двух совершенно	1	1
359	можно предположить	1	1
360	первых дней	1	1
361	и тот	1	1
362	необходимо рассмотреть	1	1
363	начинает играть	1	1
364	еще на	1	1
365	не будем	3	1
366	ни один	2	1
367	он состоит	1	1
368	то обстоятельство	1	1
369	что автор	1	1
370	бы только	1	1
371	говорит не	1	1
372	имеем в	4	1
373	совершается не	1	1
374	тому же	2	1
375	свете приведенных	2	1
376	в наших	2	1
377	двух лет	1	1
378	ли для	1	1
379	в нем	9	1
380	дети как	1	1
381	забывает о	2	1
382	что еще	2	1
383	и вот	2	1
384	на этом	4	1
385	говорит следующее	1	1
386	чтобы дать	1	1
387	исходя из	1	1
388	могла бы	1	1
389	как они	1	1
390	а затем	3	1
391	два способа	1	1
392	на ту	1	1
393	его в	3	1
394	входит в	1	1
395	имеют ничего	1	1
396	это настолько	1	1
397	известно что	2	1
398	должен был	3	1
399	с самого	1	1
400	о ребенке	1	1
401	приходит в	3	1
402	своем исследовании	1	1
403	наконец сам	1	1
404	не соответствует	1	1
405	в жизни	2	1
406	них там	1	1
407	на охоту	5	1
408	для них	3	1
409	и во-вторых	1	1
410	не видно	3	1
411	что не	2	1
412	с тем	2	1
413	всю жизнь	2	1
414	не всегда	4	1
415	которой он	1	1
416	нигде не	1	1
417	но начинает	1	1
418	такой же	2	1
419	это очевидно	1	1
420	они говорят	1	1
421	что такое	1	1
422	что вся	1	1
423	этому же	3	1
424	установить что	1	1
425	для объяснения	1	1
426	живут в	1	1
427	которые в	1	1
428	свет на	1	1
429	то это	2	1
430	друг другу	2	1
431	однако в	1	1
432	и наоборот	1	1
433	на всю	1	1
434	бы быть	1	1
435	животного и	1	1
436	случае мы	1	1
437	уже выше	2	1
438	а от	1	1
439	идет на	1	1
440	в таких	1	1
441	как можно	1	1
442	мире в	1	1
443	самого начала	1	1
444	эти формы	1	1
445	здесь на	2	1
446	что представление	1	1
447	функцию в	1	1
448	в самых	2	1
449	но здесь	1	1
450	только не	2	1
451	здесь может	2	1
452	почему в	3	1
453	с материалом	1	1
454	эта сторона	1	1
455	на землю	2	1
456	связано с	4	1
457	можно видеть	2	1
458	где уже	1	1
459	стола и	1	1
460	связь и	2	1
461	видим не	1	1
462	не говорит	1	1
463	буквальном смысле	1	1
464	у кого	1	1
465	объясняется не	1	1
466	только с	1	1
467	перед ним	1	1
468	у нас	4	1
469	к таким	1	1
470	этот в	1	1
471	обстоятельство что	1	1
472	пустота и	1	1
473	начиная с	1	1
474	прямо говорит	1	1
475	иногда даже	1	1
476	все особенности	1	1
477	отличается от	1	1
478	стоят и	1	1
479	два момента	1	1
480	всего что	1	1
481	которые его	1	1
482	с едва	1	1
483	не есть	1	1
484	так просто	1	1
485	из каких	1	1
486	отношении он	1	1
487	на это	2	1
488	где он	1	1
489	здесь мы	5	1
490	ничего общего	1	1
491	приходит к	1	1
492	но по	3	1
493	этом нет	1	1
494	говорит и	2	1
495	на другой	2	1
496	будет сказать	1	1
497	в буквальном	1	1
498	чтобы быть	1	1
499	и говорит	9	1
500	только то	1	1
501	в пределах	4	1
502	в дальнейшем	4	1
503	он так	1	1
504	совершенно различных	1	1
505	сознание а	1	1
506	о причинах	1	1
507	на голову	5	1
508	за этими	1	1
509	все остальные	1	1
510	не исчерпывается	1	1
511	является в	1	1
512	чем другие	1	1
513	после того	2	1
514	по мере	1	1
515	о ней	2	1
516	которого можно	1	1
517	в известных	1	1
518	и здесь	7	1
519	и должно	1	1
520	имеет еще	1	1
521	и поэтому	1	1
522	так не	1	1
523	другими словами	1	1
524	одного из	2	1
525	до сих	5	1
526	там же	2	1
527	связанной с	1	1
528	она не	4	1
529	образом мы	2	1
530	как нет	1	1
531	это может	1	1
532	к нему	5	1
533	эти два	3	1
534	другие формы	1	1
535	можно возразить	1	1
536	всего эта	1	1
537	также в	1	1
538	в свете	5	1
539	течение лет	1	1
540	как мне	3	1
541	спросим себя	1	1
542	говорит в	1	1
543	один из	5	1
544	первые же	1	1
545	о двух	1	1
546	не ставит	1	1
547	известных условиях	1	1
548	далеко в	1	1
549	и так	2	1
550	между тем	2	1
551	случаи когда	4	1
552	именно на	1	1
553	так что	5	1
554	из которого	2	1
555	них нельзя	1	1
556	видели выше	3	1
557	конечно не	1	1
558	только на	2	1
559	то и	6	1
560	всем его	1	1
561	в нашей	1	1
562	и разнообразны	1	1
563	в виде	2	1
564	еще одну	2	1
565	этому вопросу	1	1
566	предположение что	1	1
567	или даже	1	1
568	как выражение	1	1
569	за ним	3	1
570	одно из	1	1
571	тогда он	1	1
572	никто не	2	1
573	могло бы	1	1
574	и также	1	1
575	сами по	1	1
576	объяснения в	1	1
577	к ним	1	1
578	близко к	1	1
579	особенностей его	1	1
580	бы это	1	1
581	в особенности	2	1
582	но вместе	1	1
583	же деле	1	1
584	мне и	1	1
585	однако что	3	1
586	связаны с	1	1
587	и тех	1	1
588	здесь в	1	1
589	а именно	4	1
590	такое же	1	1
591	показывает что	5	1
592	вообще не	1	1
593	в немецких	2	1
594	только к	1	1
595	здесь действительно	1	1
596	возраста но	1	1
597	самом же	1	1
598	поставить в	1	1
599	в руках	1	1
600	долгое время	1	1
601	к детям	1	1
602	этой точки	1	1
603	языка не	1	1
604	под влиянием	1	1
605	что животное	1	1
606	то она	1	1
607	для этой	1	1
608	этого можно	1	1
609	народов и	1	1
610	не видит	2	1
611	вступает в	3	1
612	это те	1	1
613	и потому	2	1
614	указывающих на	1	1
615	играют в	1	1
616	согласии с	1	1
617	но этот	2	1
618	и столь	1	1
619	как если	1	1
620	к своему	1	1
621	в жизнь	1	1
622	каковы же	1	1
623	предположить что	7	1
624	другу и	1	1
625	находит в	1	1
626	это были	1	1
627	образом и	2	1
628	за него	2	1
629	в тех	2	1
630	и там	4	1
631	да и	2	1
632	том смысле	1	1
633	и от	3	1
634	даже сами	1	1
635	сих пор	5	1
636	об одном	1	1
637	нами уже	1	1
638	затем уже	2	1
639	одна из	2	1
640	формы с	2	1
641	уже на	1	1
642	он по	2	1
643	как она	1	1
644	от него	2	1
645	или нет	1	1
646	еще более	2	1
647	но это	3	1
648	или несколько	2	1
649	или не	2	1
650	в связь	1	1
651	ребенка стремление	1	1
652	он видит	3	1
653	не знает	1	1
654	другой стороны	7	1
655	но можно	1	1
656	их с	1	1
657	же мы	1	1
658	из этого	1	1
659	спросить себя	1	1
660	как на	1	1
661	точно так	2	1
662	и вновь	2	1
