N	2gram	Vygotskiy__5	Problema
1	и в	30	30
2	в своей	4	22
3	то есть	13	21
4	не только	16	18
5	то что	37	18
6	в этом	14	17
7	том что	21	17
8	в стихотворении	1	14
9	и даже	2	14
10	таким образом	20	13
11	но и	6	13
12	потому что	23	13
13	о том	10	12
14	в его	4	12
15	в том	27	12
16	и не	6	12
17	так что	3	11
18	в своем	6	11
19	у него	3	11
20	в этой	5	10
21	в виде	1	10
22	для нас	3	10
23	точки зрения	7	10
24	все же	7	9
25	на земле	1	9
26	но в	5	9
27	и вообще	1	9
28	который в	1	9
29	только в	5	9
30	и все	4	9
31	сказать что	9	9
32	хотя и	1	8
33	с точки	2	8
34	никак не	6	8
35	в конце	4	8
36	вовсе не	3	8
37	но не	7	7
38	как и	6	7
39	не в	8	7
40	никогда не	9	7
41	связи с	2	7
42	у нас	4	7
43	здесь не	1	7
44	так и	3	7
45	что он	17	7
46	мы находим	2	7
47	может быть	11	7
48	говорит о	4	7
49	в результате	4	7
50	вместе с	12	7
51	и на	3	6
52	тут же	1	6
53	и как	7	6
54	в нем	7	6
55	при помощи	1	6
56	несмотря на	5	6
57	и его	6	6
58	можно сказать	2	6
59	и что	23	6
60	что и	3	6
61	уже не	1	6
62	так как	9	6
63	с другой	9	6
64	прежде всего	4	6
65	как бы	19	6
66	и для	6	6
67	конце концов	2	6
68	а в	4	6
69	другой стороны	5	6
70	и то	9	5
71	не просто	1	5
72	в которой	3	5
73	в силу	3	5
74	и с	2	5
75	с тем	8	5
76	еще в	2	5
77	но он	3	5
78	не менее	1	5
79	того как	2	5
80	и о	3	5
81	что у	3	5
82	и их	1	5
83	мы можем	7	5
84	а не	8	5
85	не может	9	5
86	так же	13	5
87	как раз	13	5
88	будто бы	1	5
89	в самом	14	5
90	что в	24	5
91	того же	2	4
92	едва ли	2	4
93	и он	2	4
94	и к	4	4
95	в себе	5	4
96	при этом	8	4
97	но все	2	4
98	же не	2	4
99	об этом	3	4
100	было бы	5	4
101	ни в	3	4
102	говорится о	2	4
103	не мог	1	4
104	не так	1	4
105	по крайней	1	4
106	любви и	2	4
107	в то	2	4
108	тогда когда	1	4
109	в трагедии	15	4
110	ясно что	6	4
111	нас в	1	4
112	человека из	1	4
113	крайней мере	1	4
114	оказывается что	1	4
115	или в	6	4
116	в качестве	2	4
117	даже и	2	4
118	далеко не	1	4
119	еще и	1	4
120	а с	5	4
121	если не	1	4
122	в частности	4	4
123	именно для	1	4
124	в смысле	1	4
125	как именно	1	4
126	из этого	2	4
127	гораздо более	2	4
128	смысле слова	1	3
129	тем же	3	3
130	время как	2	3
131	в виду	4	3
132	в ней	4	3
133	еще не	5	3
134	иное как	2	3
135	в ее	3	3
136	совсем не	2	3
137	что они	5	3
138	что касается	2	3
139	в противоположность	2	3
140	от этого	1	3
141	он в	2	3
142	учение о	1	3
143	с одной	12	3
144	он не	3	3
145	такого же	1	3
146	в другом	3	3
147	этом смысле	2	3
148	нас не	2	3
149	или вернее	2	3
150	однако в	1	3
151	нет никакого	1	3
152	в отношении	2	3
153	и другое	2	3
154	в русской	1	3
155	что иное	2	3
156	но только	3	3
157	как будто	6	3
158	есть только	2	3
159	указывает на	4	3
160	он видит	2	3
161	то время	1	3
162	что от	2	3
163	внимание на	4	3
164	после того	1	3
165	к нему	1	3
166	русской литературе	1	3
167	все время	20	3
168	найти и	1	3
169	же в	2	3
170	того что	8	3
171	тот же	3	3
172	человечество и	1	3
173	и тем	6	3
174	в начале	1	3
175	обратить внимание	2	3
176	в одном	2	3
177	в других	1	3
178	для того	20	3
179	именно в	6	3
180	одной стороны	12	3
181	этой трагедии	4	3
182	о котором	6	3
183	еще более	1	3
184	и другие	3	3
185	не что	2	3
186	самом деле	8	2
187	является высшим	1	2
188	и до	2	2
189	поэтому и	1	2
190	то же	7	2
191	и за	1	2
192	по его	3	2
193	те времена	1	2
194	из всех	1	2
195	мы имеем	8	2
196	мы не	3	2
197	равно как	1	2
198	проявляется в	1	2
199	в таком	3	2
200	все эти	2	2
201	в чем	1	2
202	тем как	1	2
203	мы будем	1	2
204	не то	1	2
205	не все	1	2
206	по отношению	2	2
207	и никак	1	2
208	отношение к	1	2
209	на то	17	2
210	сознательно и	1	2
211	в одной	2	2
212	как в	3	2
213	что именно	5	2
214	и нет	1	2
215	когда он	5	2
216	в нашей	2	2
217	бы с	1	2
218	находили в	1	2
219	стороны это	1	2
220	два других	1	2
221	на его	3	2
222	не к	1	2
223	его на	2	2
224	факт что	6	2
225	и дальше	2	2
226	гердера и	1	2
227	это не	3	2
228	но уже	1	2
229	в них	4	2
230	с такой	4	2
231	со всей	1	2
232	бы на	2	2
233	и сейчас	3	2
234	в котором	2	2
235	вторая часть	1	2
236	представление о	1	2
237	любовь и	1	2
238	страха и	1	2
239	доказывает что	1	2
240	и ясно	2	2
241	дело в	2	2
242	на него	1	2
243	того чтобы	20	2
244	ничего не	2	2
245	больше чем	1	2
246	он хочет	1	2
247	и является	1	2
248	месте в	1	2
249	иной раз	1	2
250	тем что	6	2
251	в области	1	2
252	если только	1	2
253	обстоятельство что	1	2
254	не могут	3	2
255	и другой	1	2
256	ли не	2	2
257	к тому	8	2
258	как мы	5	2
259	которого мы	2	2
260	значительной мере	1	2
261	без всякого	1	2
262	данном случае	3	2
263	не прямо	1	2
264	говорится что	2	2
265	можно было	3	2
266	и которые	1	2
267	он был	2	2
268	нас и	2	2
269	по себе	7	2
270	и просто	1	2
271	в значительной	1	2
272	в драме	1	2
273	между тем	1	2
274	и только	3	2
275	вслед за	1	2
276	здесь в	1	2
277	что здесь	3	2
278	что только	1	2
279	в какой	1	2
280	трагедии и	2	2
281	трагедии нет	1	2
282	находим в	1	2
283	по мнению	6	2
284	или же	1	2
285	по этому	5	2
286	именно на	5	2
287	этому поводу	4	2
288	конечно не	1	2
289	уже в	6	2
290	дает ему	2	2
291	из них	2	2
292	доказать что	1	2
293	до сих	5	2
294	стороны он	2	2
295	вообще и	1	2
296	что не	1	2
297	мы и	1	2
298	в трех	3	2
299	с помощью	2	2
300	он говорит	3	2
301	в данном	3	2
302	на тот	1	2
303	да и	1	2
304	в первой	1	2
305	по существу	2	2
306	с этой	2	2
307	сих пор	5	2
308	только для	1	2
309	но для	1	2
310	один из	5	2
311	в большей	2	2
312	хотя бы	3	2
313	человека то	1	2
314	в свою	3	2
315	была бы	3	2
316	остается на	1	2
317	отношению к	1	2
318	жизни и	6	2
319	но еще	2	2
320	по поводу	3	2
321	к этому	3	2
322	во всяком	1	2
323	все что	1	2
324	как говорят	1	1
325	отношения к	2	1
326	и т	7	1
327	должен быть	2	1
328	сам по	3	1
329	на самом	2	1
330	в стороне	1	1
331	это и	2	1
332	и есть	5	1
333	победы над	1	1
334	ему что	1	1
335	этой теории	2	1
336	к другому	2	1
337	мы встречаем	1	1
338	из его	1	1
339	то самое	1	1
340	в их	3	1
341	мы уже	6	1
342	а как	2	1
343	что если	6	1
344	которую мы	2	1
345	бы что	1	1
346	вопрос о	3	1
347	на место	1	1
348	из своих	1	1
349	под ним	1	1
350	и ее	1	1
351	в составе	1	1
352	разобраться в	1	1
353	начала в	1	1
354	что существует	1	1
355	со времен	1	1
356	с большим	1	1
357	встречаем и	1	1
358	это возможно	1	1
359	или от	1	1
360	с его	2	1
361	противоречия между	1	1
362	то мы	1	1
363	чем это	3	1
364	а только	1	1
365	бы в	5	1
366	силы и	1	1
367	бы иметь	1	1
368	этому является	1	1
369	с трудом	1	1
370	которую она	1	1
371	если в	1	1
372	искусство в	1	1
373	у них	1	1
374	время на	2	1
375	или иное	1	1
376	остается для	1	1
377	нашей теории	1	1
378	что вызывает	1	1
379	которые не	1	1
380	что хотя	1	1
381	не принимает	1	1
382	с этим	2	1
383	всякое чувство	2	1
384	что ее	1	1
385	перед нами	2	1
386	на картине	2	1
387	могли бы	4	1
388	что по	2	1
389	и наконец	3	1
390	которая еще	1	1
391	и хотя	2	1
392	тон и	1	1
393	то в	1	1
394	что это	8	1
395	чуть ли	1	1
396	в нашем	2	1
397	из этих	3	1
398	если мы	16	1
399	большей части	1	1
400	вопроса о	2	1
401	то обстоятельство	1	1
402	из разных	1	1
403	этот анализ	1	1
404	имеем в	1	1
405	втором месте	1	1
406	и если	6	1
407	что она	6	1
408	больше всего	1	1
409	главным образом	1	1
410	том в	1	1
411	т д	3	1
412	он должен	8	1
413	состоит в	3	1
414	этой точке	1	1
415	и вот	2	1
416	мало того	1	1
417	какое бы	1	1
418	не могли	4	1
419	что ни	3	1
420	сходит с	1	1
421	пишет о	1	1
422	так например	3	1
423	в нее	2	1
424	от нее	1	1
425	жизнь которая	1	1
426	себя и	2	1
427	задний план	1	1
428	они должны	1	1
429	времени и	3	1
430	говорить не	1	1
431	те или	1	1
432	образом если	2	1
433	ума и	1	1
434	искусства в	2	1
435	от одного	2	1
436	который так	1	1
437	сейчас в	1	1
438	же мотив	1	1
439	и дает	1	1
440	чувство и	2	1
441	должен был	4	1
442	отличать от	1	1
443	между собою	1	1
444	чем в	2	1
445	при виде	1	1
446	он конечно	1	1
447	и ко	1	1
448	меняется и	1	1
449	своей трагедии	1	1
450	на первый	2	1
451	именно он	1	1
452	и при	2	1
453	мире с	1	1
454	что такое	1	1
455	в следующем	1	1
456	в такой	1	1
457	о той	1	1
458	почти не	2	1
459	одним и	3	1
460	его мнению	2	1
461	другой вопрос	1	1
462	не как	3	1
463	жизни с	1	1
464	систематический анализ	1	1
465	том чтобы	2	1
466	все это	2	1
467	что никакой	1	1
468	надо сказать	1	1
469	их в	1	1
470	того кто	1	1
471	и под	2	1
472	даже в	1	1
473	в землю	1	1
474	заставляет его	1	1
475	же мы	1	1
476	нас к	1	1
477	тому что	8	1
478	и очень	1	1
479	если и	1	1
480	вплоть до	1	1
481	не раз	1	1
482	во-первых это	1	1
483	что эта	4	1
484	с которой	2	1
485	впадает в	1	1
486	с теми	3	1
487	самого начала	3	1
488	хотелось бы	1	1
489	и отсюда	3	1
490	не имеет	1	1
491	о чем	4	1
492	на котором	1	1
493	что их	2	1
494	и два	1	1
495	которого он	1	1
496	совершенно правильно	2	1
497	чем не	2	1
498	он мог	1	1
499	это мы	1	1
500	людям и	1	1
501	нет места	1	1
502	самое большее	1	1
503	из четырех	1	1
504	это сделать	1	1
505	к ней	1	1
506	как она	4	1
507	во всем	2	1
508	вот что	1	1
509	которые делают	1	1
510	со своим	2	1
511	не принадлежит	1	1
512	то этот	1	1
513	и оно	1	1
514	ни о	1	1
515	к себе	1	1
516	когда мы	6	1
517	здесь совершенно	1	1
518	в состав	3	1
519	героев и	1	1
520	как только	4	1
521	что наш	1	1
522	надежд и	1	1
523	согласно которому	1	1
524	в душе	2	1
525	его с	2	1
526	той или	2	1
527	как человек	1	1
528	только одно	1	1
529	же оказывается	1	1
530	в очень	1	1
531	он никогда	1	1
532	на это	1	1
533	подтверждение в	1	1
534	она не	1	1
535	смысл с	1	1
536	и это	8	1
537	составлен из	1	1
538	но по	1	1
539	с ее	1	1
540	трагедию в	2	1
541	и пытается	2	1
542	на другой	1	1
543	которые как	1	1
544	эту совокупность	1	1
545	то или	1	1
546	и этим	1	1
547	с самого	3	1
548	значение в	1	1
549	и когда	9	1
550	здесь что	1	1
551	из двух	3	1
552	искусство как	2	1
553	же говорит	1	1
554	что трагедия	3	1
555	здесь нет	1	1
556	мог бы	2	1
557	и каждый	1	1
558	к самой	1	1
559	чем у	3	1
560	когда в	2	1
561	это только	3	1
562	в последней	1	1
563	основана на	1	1
564	силу того	1	1
565	и эстетических	1	1
566	преимущественно в	2	1
567	со стороны	3	1
568	трактуется как	1	1
569	только потому	1	1
570	сводится к	5	1
571	с полным	1	1
572	и здесь	6	1
573	мы могли	4	1
574	но к	1	1
575	иное в	1	1
576	другими словами	1	1
577	его жизни	1	1
578	или на	2	1
579	означает не	1	1
580	утверждает что	2	1
581	образом мы	3	1
582	под именем	1	1
583	что действия	1	1
584	который все	1	1
585	что поэт	3	1
586	нуждается в	1	1
587	говорит он	2	1
588	есть с	1	1
589	и можно	2	1
590	которые он	2	1
591	которых он	2	1
592	и следовательно	2	1
593	в него	4	1
594	не зная	1	1
595	тех пор	2	1
596	как из	3	1
597	которое было	1	1
598	себя с	1	1
599	в новой	1	1
600	в двух	5	1
601	зная что	1	1
602	понимание этого	1	1
603	одной из	1	1
604	этот вопрос	4	1
605	мы увидим	9	1
606	и так	2	1
607	и такое	1	1
608	в новелле	5	1
609	во времени	1	1
610	что нам	3	1
611	трагедия и	2	1
612	гармонии и	1	1
613	вызывает у	1	1
614	только на	4	1
615	в поэзии	1	1
616	него и	1	1
617	здесь же	1	1
618	каким образом	2	1
619	рассказывает о	1	1
620	по выражению	1	1
621	но совершенно	1	1
622	за ним	1	1
623	что для	1	1
624	жену и	1	1
625	был бы	5	1
626	с первым	1	1
627	и последняя	1	1
628	никто не	1	1
629	содержания и	4	1
630	не выражает	1	1
631	тому же	1	1
632	не о	1	1
633	составных частей	1	1
634	увидеть что	2	1
635	заметить что	1	1
636	этом отношении	3	1
637	от того	4	1
638	в форме	2	1
639	встречаемся с	1	1
640	двух главнейших	1	1
641	нас как	1	1
642	были бы	1	1
643	нет и	1	1
644	именно как	1	1
645	не были	1	1
646	или иной	2	1
647	смерть а	1	1
648	как у	1	1
649	которое создает	1	1
650	к которым	2	1
651	чем он	1	1
652	мы его	1	1
653	на которые	1	1
654	драму в	1	1
655	души и	1	1
656	одному тому	1	1
657	жизнь была	1	1
658	и др	1	1
659	его из	1	1
660	больше и	1	1
661	них же	1	1
662	другому и	2	1
663	ничего общего	1	1
664	превращается в	1	1
665	не было	1	1
666	он только	3	1
667	говорит я	1	1
668	поскольку она	1	1
669	до конца	2	1
670	и самый	2	1
671	в рассказе	2	1
672	но никогда	1	1
673	когда она	3	1
674	сердце в	1	1
675	одного автора	1	1
676	в одно	1	1
677	действия в	1	1
678	и вовсе	1	1
679	на этой	1	1
680	и потому	5	1
681	как это	7	1
682	вернее сказать	2	1
683	или по	1	1
684	тот факт	4	1
685	даже до	1	1
686	из которых	4	1
687	он призывает	1	1
688	нам думается	2	1
689	на которое	1	1
690	совсем другой	1	1
691	могут быть	8	1
692	в ответ	2	1
693	думается что	3	1
694	даже с	1	1
695	там где	4	1
696	том смысле	1	1
697	и всех	1	1
698	и смерти	1	1
699	что тогда	1	1
700	плывет по	1	1
701	но это	1	1
702	и таким	2	1
703	под влиянием	3	1
704	это ясно	1	1
705	любовь к	1	1
706	на задний	1	1
707	и от	1	1
708	жизнь то	1	1
709	вся трагедия	1	1
710	сущность которого	1	1
711	искусства и	5	1
712	только тем	1	1
713	что оно	6	1
714	обе эти	2	1
715	по одному	1	1
716	который является	1	1
717	от него	4	1
718	тем более	1	1
719	трагедия только	1	1
720	мы должны	3	1
721	дана в	1	1
722	только что	4	1
723	я в	1	1
724	но всегда	1	1
725	следующем виде	1	1
726	именно об	1	1
727	к самым	1	1
728	с ними	1	1
729	хотели бы	1	1
730	в романе	2	1
731	героя и	7	1
732	то понимание	1	1
733	состоит из	1	1
734	что угодно	1	1
735	то здесь	2	1
736	к его	1	1
737	но когда	1	1
738	почему он	1	1
739	тех самых	1	1
740	можно привести	1	1
741	природы или	1	1
742	только о	2	1
743	того или	1	1
744	в искусстве	6	1
745	в своих	5	1
746	это в	3	1
747	по воздуху	1	1
748	этой точки	1	1
