N	3gram	Potebnia_M_3	Problemy
1	то же время	5	10
2	в то же	5	10
3	на самом деле	1	9
4	по отношению к	5	6
5	его отношение к	1	4
6	друг с другом	1	4
7	а между тем	2	3
8	и в самом	2	3
9	в эту минуту	1	3
10	одно и то	5	3
11	и то же	5	3
12	с другой стороны	4	3
13	не может быть	3	3
14	к тому же	1	3
15	то все же	1	2
16	смысле этого слова	7	2
17	то что я	2	2
18	сводится к тому	1	2
19	сам по себе	5	2
20	по себе и	1	2
21	слова и его	1	2
22	и та же	1	2
23	одна и та	1	2
24	именно тем что	1	2
25	так и в	2	2
26	не в силах	1	2
27	и в слове	2	2
28	подобно тому как	2	2
29	как мы уже	1	2
30	этого слова в	2	2
31	в том что	16	2
32	именно потому что	1	2
33	внутреннего и внешнего	1	2
34	с самим предметом	1	1
35	в этом рассказе	1	1
36	в чем не	1	1
37	не как средство	1	1
38	в сознание и	1	1
39	и столь же	1	1
40	сознания и не	1	1
41	в чем же	1	1
42	потому что в	1	1
43	в одном слове	1	1
44	и что только	2	1
45	то есть не	4	1
46	так же и	1	1
47	бы ни был	1	1
48	на котором мы	1	1
49	понятно что в	1	1
50	в самом деле	1	1
51	но и по	2	1
52	том что он	2	1
53	в том же	2	1
54	может и не	1	1
55	потому что я	1	1
56	сих пор еще	1	1
57	живет только в	1	1
58	должно было быть	1	1
59	до сих пор	3	1
60	для себя и	1	1
61	но не в	1	1
62	и в других	1	1
63	вместе с тем	4	1
64	что он не	3	1
65	в строгом смысле	1	1
66	другой и это	1	1
67	самим по себе	1	1
68	за то что	1	1
69	заключает в себе	5	1
70	и в каждом	1	1
71	рано или поздно	1	1
72	с ними в	1	1
73	не может но	1	1
74	со всех сторон	1	1
75	его слово не	1	1
76	по крайней мере	5	1
77	и то что	1	1
78	к тому что	2	1
79	то время как	1	1
80	для него самого	1	1
81	то что оно	1	1
82	с такою же	1	1
83	в данном случае	1	1
84	но и с	1	1
85	то же слово	2	1
86	и в том	2	1
87	строгом смысле этого	1	1
88	потому что они	1	1
89	в свое время	1	1
90	но эти слова	1	1
91	в то время	4	1
92	но тем не	2	1
93	как и в	2	1
94	в такой форме	1	1
95	он как мы	1	1
96	в свою очередь	3	1
97	о том что	1	1
98	не только не	2	1
99	до и после	1	1
100	еще один пример	1	1
101	можно сказать что	2	1
102	как бы ни	2	1
103	друг от друга	1	1
104	тем не менее	3	1
105	этого слова и	2	1
106	сама по себе	2	1
107	как мы видели	1	1
108	и может стать	1	1
109	для того чтобы	3	1
110	с такими же	1	1
111	он не видит	1	1
112	для него прежде	1	1
113	а не в	1	1
114	то он как	1	1
115	уже не в	1	1
116	что и в	3	1
117	то же самое	1	1
118	в этом отношении	2	1
