N	2gram	Propp_Isto_4	Psycholo
1	в том	3	37
2	и в	26	32
3	и что	5	22
4	том что	3	21
5	потому что	6	21
6	таким образом	10	21
7	то что	16	21
8	что в	14	20
9	может быть	14	18
10	так же	18	18
11	точки зрения	1	17
12	что и	9	17
13	не может	6	17
14	что она	3	16
15	то же	8	13
16	в этом	7	13
17	при этом	3	13
18	что он	10	13
19	не только	15	12
20	по себе	2	12
21	если мы	1	12
22	так как	9	12
23	на то	3	11
24	было бы	2	11
25	с тем	2	11
26	в основе	1	11
27	и т	27	10
28	когда он	6	10
29	при помощи	10	10
30	но и	12	10
31	как и	7	10
32	и не	9	10
33	как в	7	9
34	никогда не	2	9
35	что при	1	9
36	тем что	5	9
37	в своих	1	9
38	той же	1	8
39	что это	2	8
40	не в	5	8
41	не менее	2	8
42	того что	2	8
43	совершенно ясно	2	7
44	что они	6	7
45	и как	5	7
46	говорит что	2	7
47	все эти	3	7
48	ясно что	1	7
49	такой же	1	7
50	и его	10	7
51	как будто	1	7
52	к тому	1	7
53	только в	3	7
54	мы знаем	8	7
55	а не	6	7
56	сказать что	2	7
57	что если	1	6
58	в этой	2	6
59	целый ряд	1	6
60	он не	7	6
61	если бы	2	6
62	формы и	2	6
63	те же	3	6
64	о том	4	6
65	и мы	1	6
66	тот же	1	6
67	как бы	3	6
68	же самое	2	6
69	показать что	1	5
70	и на	2	5
71	только на	1	5
72	что у	3	5
73	на все	1	5
74	все это	2	5
75	в то	1	5
76	есть только	3	5
77	в ней	1	5
78	и даже	4	5
79	до сих	5	5
80	он говорит	2	5
81	сих пор	5	5
82	как раз	1	5
83	как на	1	5
84	же как	13	4
85	есть не	1	4
86	мы имеем	7	4
87	в чем	1	4
88	из которого	1	4
89	с этим	2	4
90	все же	9	4
91	с той	2	4
92	в целом	2	4
93	и те	1	4
94	в нем	2	4
95	и по	5	4
96	и с	5	4
97	и тем	2	4
98	в данном	3	4
99	иначе говоря	1	4
100	знаем что	7	4
101	образом и	1	4
102	и более	3	4
103	тому что	1	4
104	не имеет	3	4
105	того как	4	4
106	совершенно правильно	1	4
107	ничего не	5	4
108	что на	2	4
109	могут быть	6	4
110	тем не	2	4
111	утверждать что	1	4
112	и это	1	4
