N	2gram	Vinokur_St_1	Problemy
1	и не	16	31
2	и в	44	29
3	в его	9	24
4	может быть	15	24
5	в этом	21	22
6	а не	16	22
7	т е	15	21
8	в нем	5	19
9	точки зрения	11	19
10	как бы	4	19
11	для него	6	18
12	не только	18	15
13	то что	18	15
14	то же	5	14
15	не как	1	14
16	и его	8	14
17	но и	10	14
18	с точки	8	13
19	уже не	1	13
20	таким образом	7	12
21	как и	9	12
22	не может	8	12
23	в самом	7	10
24	этом смысле	1	10
25	в то	9	10
26	только в	10	10
27	в одном	1	10
28	там где	5	10
29	все эти	5	9
30	с его	1	9
31	все же	8	9
32	это не	8	9
33	если бы	9	9
34	же время	4	9
35	о нем	1	9
36	но не	3	9
37	по отношению	3	8
38	что в	30	8
39	по себе	1	8
40	в каждом	3	8
41	в том	36	8
42	что он	10	8
43	потому что	6	8
44	до конца	1	8
45	в своем	2	8
46	в своей	6	8
47	отношению к	3	8
48	а как	2	7
49	и на	1	7
50	за пределы	2	7
51	но в	10	7
52	в себе	2	7
53	входит в	1	7
54	том что	29	7
55	не в	12	7
56	вовсе не	19	7
57	она не	2	7
58	так и	9	7
59	в форме	1	7
60	прежде всего	7	7
61	а в	17	7
62	самом деле	11	6
63	так же	5	6
64	в одной	1	6
65	как в	13	6
66	в целом	5	6
67	что она	4	6
68	его в	2	6
69	несмотря на	2	6
70	точку зрения	3	6
71	могут быть	5	6
72	к нему	2	6
73	был бы	1	6
74	в конце	3	6
75	так как	5	6
76	как раз	4	6
77	и потому	2	6
78	не могут	1	6
79	все это	5	6
80	на самом	6	5
81	это и	4	5
82	должна быть	3	5
83	в зависимости	1	5
84	той же	5	5
85	литературы о	1	5
86	зависимости от	1	5
87	у него	2	5
88	с их	1	5
89	перед нами	1	5
90	он не	2	5
91	в плане	1	5
92	но все	4	5
93	было бы	17	5
94	не становится	1	5
95	в сущности	2	5
96	и это	2	5
97	и о	1	5
98	еще не	3	5
99	ничего не	2	5
100	между тем	3	5
101	именно в	6	5
102	и др	1	5
103	более того	1	5
104	конце концов	1	5
105	во всяком	6	5
106	и т	30	4
107	идет о	2	4
108	так чтобы	1	4
109	и самого	1	4
110	стиля и	1	4
111	бы и	4	4
112	является лишь	1	4
113	в этой	11	4
114	не значит	3	4
115	но эта	1	4
116	что было	1	4
117	их в	2	4
118	даже в	3	4
119	как мы	1	4
120	в процессе	1	4
121	в основе	3	4
122	от того	1	4
123	и с	3	4
124	но у	1	4
125	в свете	1	4
126	тем что	5	4
127	были бы	1	4
128	что и	6	4
129	превращается в	2	4
130	не было	4	4
131	не на	1	4
132	должна была	4	4
133	что же	6	4
134	но это	6	4
135	и для	3	4
136	в результате	3	4
137	они не	1	4
138	отношения к	2	3
139	отношении к	1	3
140	например в	8	3
141	я не	7	3
142	ни один	2	3
143	он в	1	3
144	кроме того	1	3
145	и понимания	1	3
146	уже в	2	3
147	и до	1	3
148	но именно	2	3
149	далеко не	1	3
150	в плоскость	1	3
151	тому что	3	3
152	на котором	1	3
153	одна из	1	3
154	на него	2	3
155	никогда не	5	3
156	как будто	4	3
157	этом отношении	7	3
158	в духе	1	3
159	отличается от	1	3
160	оно не	1	3
161	и этим	1	3
162	только то	1	3
163	все его	1	3
164	с другой	9	3
165	все в	2	3
166	в них	1	3
167	литературе о	1	3
168	в другой	1	3
169	но с	3	3
170	б м	1	3
171	но как	1	3
172	в уста	3	3
173	и у	2	3
174	всяком случае	6	3
175	ни в	3	3
176	как их	1	3
177	сами по	1	3
178	т п	9	3
179	только у	2	3
180	точек зрения	1	3
181	критической литературе	1	3
182	целом ряде	1	3
183	по существу	2	3
184	как к	3	3
185	бы в	1	3
186	не знает	2	3
187	сказать что	7	3
188	другой стороны	7	3
189	была бы	5	3
190	время не	1	3
191	в своих	2	3
192	как на	1	3
193	если б	1	2
194	и есть	1	2
195	из его	1	2
196	и могут	1	2
197	в которой	4	2
198	вопрос о	4	2
199	совпадает с	2	2
200	на себя	1	2
201	конечно и	3	2
202	из которых	1	2
203	в ней	3	2
204	бы то	1	2
205	отношение к	2	2
206	его личного	1	2
207	в настоящем	1	2
208	во что	1	2
209	так что	6	2
210	в истории	3	2
211	в той	6	2
212	с этим	3	2
213	и к	1	2
214	момент его	1	2
215	тут и	1	2
216	всей его	1	2
217	всех этих	2	2
218	в россии	4	2
219	ни были	2	2
220	ни был	1	2
221	то ни	1	2
222	при этом	2	2
223	кажется что	3	2
224	ни одной	2	2
225	и уже	2	2
226	чем в	3	2
227	выйти за	1	2
228	в один	1	2
229	в отношении	9	2
230	в котором	5	2
231	в которых	5	2
232	но он	2	2
233	критической литературы	2	2
234	произведения в	2	2
235	однако в	1	2
236	да ведь	2	2
237	но они	1	2
238	как можно	2	2
239	чтобы в	1	2
240	к этим	1	2
241	поэтому в	3	2
242	какой бы	1	2
243	правда в	1	2
244	совершенно неправильно	1	2
245	в сознании	2	2
246	е не	1	2
247	уже и	1	2
248	не потому	1	2
249	не давая	1	2
250	и вполне	3	2
251	что оно	3	2
252	вывод из	1	2
253	для себя	3	2
254	данном случае	6	2
255	они ни	1	2
256	и что	4	2
257	и сам	2	2
258	отсюда и	1	2
259	он писал	1	2
260	на вопрос	4	2
261	и во	2	2
262	а потому	2	2
263	во всей	1	2
264	в лучшем	1	2
265	как например	1	2
266	тот же	1	2
267	хотя бы	6	2
268	тем или	3	2
269	или же	2	2
270	именно на	1	2
271	же и	4	2
272	конечно не	2	2
273	ни одного	2	2
274	является не	4	2
275	в критической	1	2
276	его и	1	2
277	одно из	2	2
278	ведь это	1	2
279	нечего сказать	1	2
280	с собою	1	2
281	не о	1	2
282	и даже	5	2
283	до сих	7	2
284	на этот	3	2
285	самое слово	1	2
286	него не	1	2
287	данного произведения	1	2
288	нет ни	2	2
289	в данном	14	2
290	в первой	12	2
291	для понимания	1	2
292	с этой	3	2
293	него в	1	2
294	является для	1	2
295	сих пор	7	2
296	лучшем случае	1	2
297	можно было	13	2
298	нисколько не	2	2
299	и от	1	2
300	и перед	2	2
301	себя самого	1	2
302	е в	2	2
303	слово в	1	2
304	этот вопрос	4	2
305	жизни и	5	2
306	но эти	1	2
307	к произведениям	1	1
308	этого в	1	1
309	не должны	1	1
310	же как	3	1
311	до него	1	1
312	художественного произведения	1	1
313	художественных произведений	1	1
314	показаться что	1	1
315	тем же	3	1
316	в первом	2	1
317	на две	1	1
318	исходит из	1	1
319	видеть в	1	1
320	едва ли	1	1
321	и за	3	1
322	именно такие	1	1
323	его не	1	1
324	их и	1	1
325	который в	1	1
326	человек является	1	1
327	мы не	2	1
328	этом не	1	1
329	на эти	7	1
330	не была	2	1
331	личности от	1	1
332	время как	2	1
333	бы ни	1	1
334	но даже	1	1
335	степени как	1	1
336	следовательно в	1	1
337	во мне	1	1
338	ведь то	1	1
339	во всех	8	1
340	он приводит	1	1
341	а только	1	1
342	и опасностей	1	1
343	ответ на	3	1
344	в качестве	4	1
345	ни стало	1	1
346	нет и	1	1
347	в свои	1	1
348	и несколькими	1	1
349	что они	7	1
350	из таких	1	1
351	иногда делает	1	1
352	к сожалению	3	1
353	что именно	1	1
354	каждая из	1	1
355	до его	1	1
356	стороны и	1	1
357	что как	2	1
358	что касается	3	1
359	хотя и	1	1
360	это тоже	1	1
361	слова он	1	1
362	зрения как	1	1
363	от этого	2	1
