N	2gram	Losev_Prob_2	Istorich
1	и в	35	25
2	вместе с	2	22
3	что он	4	22
4	и т	6	20
5	т д	6	18
6	может быть	18	17
7	представление о	5	17
8	т е	1	16
9	мы имеем	1	14
10	не только	24	13
11	но и	16	13
12	в его	7	12
13	так как	7	11
14	уже не	8	11
15	и не	37	11
16	в этом	17	10
17	тем что	4	10
18	все же	8	10
19	и его	1	9
20	его в	3	9
21	в виде	6	9
22	с другой	6	9
23	таким образом	4	9
24	еще не	10	8
25	и на	5	8
26	все эти	7	8
27	что в	11	8
28	на него	2	8
29	связи с	5	8
30	и что	13	8
31	с тем	3	8
32	другой стороны	5	8
33	этих случаях	1	8
34	том что	19	8
35	представляет собой	2	7
36	в нем	1	7
37	как и	5	7
38	во время	1	7
39	потому что	13	7
40	о том	18	7
41	и здесь	4	7
42	то что	38	7
43	только в	14	7
44	с одной	5	7
45	в качестве	2	7
46	при помощи	8	7
47	превращается в	1	7
48	одной стороны	5	7
49	этом случае	7	7
50	но это	6	7
51	в частности	5	7
52	как в	1	6
53	в нее	2	6
54	это не	1	6
55	не может	13	6
56	в этих	4	6
57	не в	2	6
58	что и	2	6
59	прежде всего	11	6
60	или в	2	6
61	в том	12	6
62	и действительно	2	5
63	ясно что	8	5
64	мы не	7	5
65	в ней	2	5
66	но не	4	5
67	с этим	5	5
68	что это	1	5
69	но все	2	5
70	здесь мы	3	5
71	входит в	2	5
72	не будем	4	5
73	как мы	5	5
74	так же	5	5
75	в него	2	5
76	для нас	9	5
77	же как	1	4
78	и это	5	4
79	то же	5	4
80	мы уже	3	4
81	мы здесь	3	4
82	от этого	1	4
83	в истории	3	4
84	его на	1	4
85	и хотя	2	4
86	он не	2	4
87	что все	6	4
88	на этой	2	4
89	с другими	5	4
90	и тем	4	4
91	тем не	12	4
92	не менее	13	4
93	все еще	4	4
94	совершенно ясно	1	4
95	в пределах	1	4
96	в дальнейшем	1	4
97	что у	1	4
98	с ним	1	4
99	а именно	6	4
100	же можно	1	4
101	если не	4	4
102	все это	4	4
103	в связи	5	4
104	мы должны	3	4
105	в которых	1	3
106	на себя	1	3
107	ему в	1	3
108	то это	3	3
109	это же	1	3
110	что его	1	3
111	только после	1	3
112	если в	1	3
113	и как	4	3
114	в целом	3	3
115	в этой	9	3
116	только один	3	3
117	их в	4	3
118	на этом	1	3
119	но уже	5	3
120	в таких	3	3
121	в то	6	3
122	друг друга	1	3
123	но вместе	1	3
124	как человек	1	3
125	для того	3	3
126	что при	4	3
127	того чтобы	2	3
128	говорится что	1	3
129	на том	3	3
130	никогда не	1	3
131	и с	10	3
132	и вообще	16	3
133	о нем	2	3
134	но мы	3	3
135	к нему	2	3
136	что здесь	1	3
137	и др	2	3
138	никто не	3	3
139	но оно	1	3
140	и все	5	3
141	и она	1	3
142	мы опять	1	3
143	в данном	10	3
144	в более	1	3
145	не знаем	3	3
146	но когда	1	3
147	в свете	3	3
148	а в	4	3
149	состоит из	2	3
150	они не	1	3
151	ту же	1	2
152	самом деле	4	2
153	он может	1	2
154	одним из	1	2
155	на тех	1	2
156	вопрос о	3	2
157	мы и	6	2
158	что тело	1	2
159	на них	1	2
160	время в	1	2
161	во всех	2	2
162	в голове	2	2
163	только тогда	3	2
164	эта связь	2	2
165	перед нами	2	2
166	как таковое	1	2
167	уже в	3	2
168	на то	6	2
169	и по	3	2
170	так например	1	2
171	о чем	6	2
172	это было	2	2
173	и мы	2	2
174	о которых	3	2
175	которой он	4	2
176	несмотря на	3	2
177	такой же	1	2
178	точки зрения	2	2
179	ее в	1	2
180	прийти к	2	2
181	оказывается что	3	2
182	бы мы	2	2
183	выше мы	1	2
184	по себе	8	2
185	даже в	2	2
186	как можно	1	2
187	а на	1	2
188	она не	3	2
189	тогда когда	3	2
190	что представление	1	2
191	когда они	1	2
192	одна из	3	2
193	или как	2	2
194	в другую	1	2
195	в некотором	1	2
196	не потому	1	2
197	просто на	2	2
198	данном случае	5	2
199	роль в	2	2
200	и сам	2	2
201	на нее	1	2
202	здесь как	2	2
203	особенно в	1	2
204	об этом	2	2
205	еще в	2	2
206	если бы	4	2
207	ничего не	10	2
208	находится в	1	2
209	язык и	2	2
210	обратим внимание	1	2
211	или на	1	2
212	образом в	1	2
213	можно сказать	6	2
214	же в	1	2
215	того что	12	2
216	значит что	4	2
217	том как	1	2
218	ли он	3	2
219	то в	1	2
220	отражается и	1	2
221	так что	11	2
222	нами и	1	2
223	чтобы он	1	2
224	вовсе не	37	2
225	мы можем	6	2
226	уже и	3	2
227	со стороны	1	2
228	до сих	4	2
229	говорит о	1	2
230	а не	10	2
231	один из	3	2
232	что мы	14	2
233	в одно	2	2
234	что во	1	2
235	и потому	1	2
236	знаем о	1	2
237	из которых	2	2
238	этих работ	1	2
239	а если	1	2
240	как бы	4	2
241	это значит	4	2
242	сих пор	4	2
243	и таким	1	2
244	но для	1	2
245	думают что	1	2
246	и для	6	2
247	сказать что	24	2
248	и при	2	2
249	то здесь	1	2
250	совершенно не	2	2
251	к его	1	2
252	или он	1	2
253	в свое	1	2
254	к этому	1	2
255	то на	2	1
256	также и	12	1
257	говорится в	1	1
258	относится и	1	1
259	сам по	1	1
260	пусть не	4	1
261	знает о	1	1
262	многих отношениях	1	1
263	но тем	1	1
264	и должны	3	1
265	и есть	4	1
266	тем же	1	1
267	здесь и	1	1
268	нас на	2	1
269	она все	1	1
270	не имеют	1	1
271	должна быть	1	1
272	это дало	1	1
273	когда это	1	1
274	едва ли	9	1
275	в зависимости	2	1
276	последние два	1	1
277	той же	2	1
278	употребляются в	1	1
279	большую роль	2	1
280	вещи все	1	1
281	и совсем	2	1
282	именно к	1	1
283	место в	1	1
284	работы на	1	1
285	время как	1	1
286	не вполне	4	1
287	я не	1	1
288	и другая	1	1
289	но даже	3	1
290	и заставляет	1	1
291	зависимости от	2	1
292	оно входит	1	1
293	здесь этим	1	1
294	все виды	1	1
295	не нужно	3	1
296	еще пока	2	1
297	нас очень	1	1
298	здесь уже	1	1
299	не был	4	1
300	то мы	1	1
301	его так	1	1
302	не требует	2	1
303	на самом	4	1
304	к образу	1	1
305	совсем не	7	1
306	но как	6	1
307	не то	2	1
308	значением и	2	1
309	которых как	1	1
310	мы же	2	1
311	должны были	3	1
312	таком положении	1	1
313	отношение к	1	1
314	себе и	2	1
315	что они	3	1
316	думать что	1	1
317	его развития	1	1
318	животных вовсе	1	1
319	к сожалению	6	1
320	отнюдь не	5	1
321	выясняется что	1	1
322	дает нам	1	1
323	стороны и	4	1
324	туда и	1	1
325	словом в	1	1
326	а и	1	1
327	как уже	1	1
328	чего мы	1	1
329	и наконец	3	1
330	и к	3	1
331	но в	6	1
332	есть ли	1	1
333	мы получаем	1	1
334	одном случае	1	1
335	и и	1	1
336	одно время	1	1
337	может считаться	1	1
338	то обстоятельство	1	1
339	часто даже	1	1
340	на нем	2	1
341	только на	9	1
342	остановиться на	1	1
343	нами в	2	1
344	и тот	3	1
345	в себе	5	1
346	во многих	2	1
347	если он	1	1
348	и если	3	1
349	что она	4	1
350	при этом	3	1
351	другое название	1	1
352	все другие	2	1
353	области и	2	1
354	всех этих	4	1
355	и еще	1	1
356	существа и	1	1
357	в силу	1	1
358	сожалению однако	1	1
359	свидетельствует о	2	1
360	или другое	1	1
361	подобно тому	2	1
362	смысле в	1	1
363	мы его	1	1
364	они должны	1	1
365	в глубине	1	1
366	знает что	2	1
367	было бы	8	1
368	на почве	1	1
369	не соответствует	1	1
370	с водой	1	1
371	этом мы	1	1
372	он является	2	1
373	и вы	2	1
374	она и	2	1
375	и уже	1	1
376	для чего	1	1
377	многие другие	2	1
378	зато в	1	1
379	и тогда	1	1
380	не указывает	1	1
381	в их	3	1
382	но которые	1	1
383	в своем	4	1
384	свой смысл	2	1
385	от его	2	1
386	пока только	1	1
387	в одном	1	1
388	пока еще	9	1
389	и более	5	1
390	войти в	2	1
391	в конце	7	1
392	своим значением	1	1
393	на всю	2	1
394	в предыдущем	1	1
395	с которой	3	1
396	что есть	1	1
397	имеет свое	1	1
398	но они	1	1
399	тем самым	7	1
400	что эта	1	1
401	что с	2	1
402	и другое	1	1
403	самого начала	2	1
404	как о	3	1
405	например не	1	1
406	не имеет	7	1
407	правда в	2	1
408	он нашел	1	1
409	в науке	3	1
410	я буду	1	1
411	о них	2	1
412	иметь в	1	1
413	здесь может	1	1
414	и всегда	1	1
415	находятся в	1	1
416	и такой	1	1
417	этих двух	1	1
418	или его	2	1
419	что звук	2	1
420	можем здесь	1	1
421	в каком	4	1
422	ли это	2	1
423	однако это	2	1
424	такие же	1	1
425	языка в	3	1
426	обстоятельство что	1	1
427	стороны их	1	1
428	в момент	1	1
429	здесь совершенно	1	1
430	как только	3	1
431	числе и	2	1
432	должны быть	1	1
433	к тому	3	1
434	основаны на	1	1
435	луны а	1	1
436	указывает на	5	1
437	всегда есть	1	1
438	оно не	3	1
439	ней уже	1	1
440	действительно можно	1	1
441	утверждать что	2	1
442	на это	2	1
443	этой теорией	1	1
444	на тот	2	1
445	некоторой степени	1	1
446	о существовании	2	1
447	и входит	1	1
448	и о	4	1
449	нам необходимо	1	1
450	представляли себе	1	1
451	в виду	8	1
452	и многие	2	1
453	здесь не	2	1
454	без всякого	4	1
455	другими словами	6	1
456	каждая такая	1	1
457	в средневековой	1	1
458	с самого	3	1
459	или для	1	1
460	то время	1	1
461	идет речь	2	1
462	работ по	2	1
463	что может	2	1
464	с собой	1	1
465	переход к	1	1
466	каждого из	1	1
467	здесь нет	1	1
468	во многом	1	1
469	как же	4	1
