N	2gram	Voloshinov_1	FransuaR
1	и в	13	56
2	в его	7	18
3	таким образом	6	17
4	все эти	2	15
5	в этом	2	14
6	в том	2	13
7	так и	3	13
8	в то	1	12
9	и его	12	12
10	то же	4	11
11	в них	2	11
12	и т.п	7	11
13	до конца	1	11
14	как бы	6	11
15	и до	1	10
16	мы уже	2	10
17	еще не	1	10
18	же время	1	10
19	в эпоху	1	10
20	в самом	2	9
21	и не	8	9
22	только в	6	9
23	но и	3	9
24	не только	6	8
25	в нем	2	8
26	и их	7	8
27	и др	2	8
28	все это	4	8
29	том что	2	8
30	в ее	3	6
31	в этой	1	6
32	но в	4	6
33	своего времени	1	6
34	точки зрения	7	6
35	языка и	5	6
36	вовсе не	2	6
37	мы видим	2	6
38	связи с	1	6
39	прежде всего	9	6
40	и все	3	6
41	потому что	1	6
42	одним из	1	5
43	с ее	1	5
44	с его	1	5
45	но не	1	5
46	в пределах	3	5
47	роль в	2	5
48	такой же	1	5
49	в отношении	2	5
50	своего рода	2	5
51	в процессе	5	5
52	никогда не	3	5
53	в области	2	5
54	один из	1	5
55	не было	1	5
56	как и	3	5
57	в условиях	1	5
58	что в	3	5
59	они не	1	5
60	ту же	1	4
61	например в	1	4
62	в ней	2	4
63	за пределы	3	4
64	и к	2	4
65	в которой	3	4
66	в себе	3	4
67	при этом	2	4
68	их в	1	4
69	литературного языка	2	4
70	переходим к	1	4
71	и ее	2	4
72	и более	1	4
73	одна из	1	4
74	того чтобы	1	4
75	по своей	1	4
76	во всем	2	4
77	и несколько	1	4
78	форм и	2	4
79	наконец в	2	4
80	в совершенно	1	4
81	и других	1	4
82	с одной	2	4
83	конечно не	1	4
84	так как	3	4
85	в особенности	1	4
86	в основе	1	4
87	в своих	2	4
88	в их	3	3
89	время в	1	3
90	в едином	1	3
91	в своем	1	3
92	и наконец	5	3
93	его к	1	3
94	сливаются в	1	3
95	и самый	1	3
96	слова и	2	3
97	ведь в	1	3
98	здесь нет	1	3
99	громадную роль	2	3
100	не мог	2	3
101	не в	3	3
102	во все	1	3
103	другом месте	1	3
104	здесь мы	3	3
105	и о	1	3
106	в другом	2	3
107	в образе	1	3
108	и здесь	1	3
109	и т.д	5	3
110	а также	2	3
111	времени в	1	3
112	между тем	2	3
113	слов и	4	3
114	одной из	1	3
115	может быть	8	3
116	к которому	1	3
117	еще и	4	3
118	в некоторых	1	3
119	более того	2	3
120	не на	2	3
121	сказать что	1	3
122	там где	2	3
123	с помощью	2	3
124	связь с	1	3
125	на эту	1	3
126	в связи	2	3
127	бы в	2	3
128	то что	6	3
129	речи и	1	3
130	также и	1	2
131	и то	3	2
132	самом деле	3	2
133	на самом	1	2
134	типа например	1	2
135	на две	2	2
136	мы не	4	2
137	и стиль	2	2
138	конечно в	2	2
139	с другой	2	2
140	совсем не	1	2
141	что они	2	2
142	как к	1	2
143	и как	1	2
144	в действительности	2	2
145	с их	1	2
146	что она	1	2
147	в узком	1	2
148	в виде	1	2
149	не как	3	2
150	для понимания	1	2
151	картины мира	1	2
152	людей и	1	2
153	в мире	1	2
154	его в	1	2
155	из нее	1	2
156	превращаются в	1	2
157	он и	1	2
158	несмотря на	2	2
159	между собою	2	2
160	или менее	1	2
161	для него	2	2
162	и при	2	2
163	в своей	4	2
164	с точки	5	2
165	в которых	1	2
166	если бы	2	2
167	между людьми	1	2
168	того как	1	2
169	с одним	1	2
170	ни о	1	2
171	он называет	1	2
172	языке и	1	2
173	данном случае	2	2
174	в борьбе	1	2
175	когда в	1	2
176	в значительной	1	2
177	к нему	1	2
178	вся эта	1	2
179	этот момент	1	2
180	на одном	1	2
181	отметить что	1	2
182	во всей	2	2
183	появляется и	1	2
184	было бы	4	2
185	что он	1	2
186	события и	1	2
187	уже в	2	2
188	только на	1	2
189	в одном	3	2
190	для того	1	2
191	значение имеет	1	2
192	человека и	1	2
193	далеко не	1	2
194	одной стороны	2	2
195	а на	1	2
196	языка в	1	2
197	не может	8	2
198	вместе с	1	2
199	так же	2	2
200	он говорит	1	2
201	в данном	2	2
202	а не	2	2
203	такие явления	1	2
204	с этой	2	2
205	весь этот	1	2
206	но это	1	2
207	все же	5	2
208	и для	3	2
209	которых он	1	2
210	узком смысле	1	2
211	а в	2	2
212	связанный с	1	2
213	другой стороны	2	2
214	от всех	2	2
215	более или	1	2
216	и эта	5	2
217	к этому	1	2
218	смысле слова	2	1
219	как известно	1	1
220	в этот	2	1
221	того же	1	1
222	роль играет	1	1
223	он всегда	1	1
224	напоминает нам	1	1
225	и абсолютно	1	1
226	а как	2	1
227	при анализе	3	1
228	оценок в	1	1
229	является наиболее	1	1
230	бы что	1	1
231	вопрос о	1	1
232	равно как	1	1
233	ему в	1	1
234	то это	1	1
235	готовый и	1	1
236	форм мы	1	1
237	в чем	2	1
238	то он	1	1
239	но когда	1	1
240	по отношению	3	1
241	и речи	1	1
242	приближается к	1	1
243	которые не	1	1
244	полагаем что	1	1
245	чем же	2	1
246	в одной	1	1
