N	2gram	Bakhtin_Fr_3	Komedia
1	и в	40	26
2	и не	13	14
3	и его	17	12
4	так и	3	12
5	может быть	9	11
6	в том	8	11
7	в этом	15	10
8	на протяжении	3	10
9	но и	11	10
10	том что	4	9
11	если бы	3	9
12	вместе с	3	9
13	что в	12	9
14	было бы	4	8
15	и на	8	7
16	не только	13	7
17	что и	3	7
18	из них	4	7
19	еще не	3	6
20	в своем	7	6
21	о том	4	6
22	в нем	5	6
23	таким образом	10	6
24	в то	6	6
25	того чтобы	4	6
26	потому что	2	6
27	и здесь	4	6
28	во время	8	6
29	то что	5	6
30	в которой	2	5
31	античной литературы	1	5
32	с его	3	5
33	что он	2	5
34	так что	1	5
35	в истории	4	5
36	с этим	2	5
37	для того	3	5
38	а затем	1	5
39	ни в	4	5
40	с тем	1	5
41	и с	8	5
42	больше чем	2	5
43	один из	4	5
44	в качестве	1	5
45	г и	1	5
46	к этому	6	5
47	по адресу	2	4
48	уже в	2	4
49	в самом	6	4
50	что это	1	4
51	в целом	2	4
52	из этих	2	4
53	это было	1	4
54	в них	9	4
55	как и	11	4
56	в этих	6	4
57	тому что	1	4
58	не менее	2	4
59	судя по	1	4
60	как будто	1	4
61	как мы	10	4
62	в в	1	4
63	можно было	3	4
64	за то	1	4
65	еще в	3	4
66	его в	1	4
67	между тем	3	4
68	в его	13	4
69	только в	3	4
70	до нас	7	4
71	же в	1	4
72	в начале	3	4
73	так как	4	4
74	у него	8	4
75	что для	2	4
76	прежде всего	16	4
77	мира в	1	4
78	в частности	3	4
79	как это	1	4
80	все же	2	4
81	и для	5	4
82	и от	3	4
83	одной из	2	4
84	точки зрения	2	4
85	например в	2	3
86	в котором	2	3
87	то же	7	3
88	в их	4	3
89	той же	8	3
90	того же	2	3
91	в ней	4	3
92	во всех	6	3
93	но не	2	3
94	по отношению	3	3
95	как в	3	3
96	но в	8	3
97	со своей	1	3
98	в этой	3	3
99	как он	2	3
100	друг другу	1	3
101	но все	3	3
102	могла бы	1	3
103	по всему	1	3
104	ли можно	1	3
105	его современников	2	3
106	не имеет	1	3
107	же время	6	3
108	к концу	1	3
109	связи с	6	3
110	что на	1	3
111	и сам	2	3
112	в образе	1	3
113	к нему	2	3
114	после смерти	1	3
115	дело с	1	3
116	к их	1	3
117	для всех	1	3
118	мы знаем	2	3
119	и их	1	3
120	тем что	3	3
121	здесь в	4	3
122	не было	5	3
123	о чем	2	3
124	в связи	5	3
125	и особенно	1	3
126	из которых	1	3
127	в тех	1	3
128	отношению к	2	3
129	да и	1	3
130	все это	4	3
131	или в	1	3
132	а в	3	3
133	в своей	6	3
134	ко времени	1	3
135	жизни и	4	3
136	том числе	3	3
137	не может	3	3
138	как известно	2	2
139	и т	1	2
140	одним из	2	2
141	и есть	3	2
142	в первом	1	2
143	из его	1	2
144	мы имеем	1	2
145	мы не	2	2
146	шекспировского фальстафа	1	2
147	из самых	2	2
148	в виду	7	2
149	и был	2	2
150	меньше чем	1	2
151	он был	3	2
152	под названием	1	2
153	бы то	1	2
154	в ее	3	2
155	и другие	2	2
156	отличие от	3	2
157	тут же	2	2
158	отнюдь не	1	2
159	и я	1	2
160	в одной	1	2
161	имеет в	2	2
162	от этого	1	2
163	с той	1	2
164	бы и	1	2
165	художественного мышления	1	2
166	в нашем	4	2
167	роль в	4	2
168	современной ему	1	2
169	и если	2	2
170	он не	9	2
171	и еще	2	2
172	что ни	1	2
173	на этом	2	2
174	то ни	1	2
175	об этом	3	2
176	связанных с	1	2
177	второй половины	1	2
178	это не	2	2
179	в традиционных	1	2
180	в это	1	2
181	не всегда	1	2
182	к середине	1	2
183	чем в	1	2
184	в развитии	1	2
185	в один	2	2
186	всяком случае	1	2
187	бы к	1	2
188	представление о	2	2
189	в отличие	3	2
190	которые в	1	2
191	не в	1	2
192	в конце	3	2
193	как видим	1	2
194	вовсе не	12	2
195	даже в	4	2
196	одна из	3	2
197	в одном	7	2
198	что их	1	2
199	такая же	1	2
200	в духе	7	2
201	всего в	1	2
202	от которой	1	2
203	и это	2	2
204	протяжении почти	1	2
205	с самого	1	2
206	так в	4	2
207	и что	1	2
208	в мире	4	2
209	на что	1	2
210	и во	4	2
211	и все	9	2
212	нем не	1	2
213	в другой	1	2
214	войны в	1	2
215	наконец в	1	2
216	все время	1	2
217	по содержанию	1	2
218	с ними	1	2
219	и ее	2	2
220	теперь в	1	2
221	с одной	1	2
222	и у	2	2
223	по случаю	1	2
224	одно из	3	2
225	не для	1	2
226	отношение к	8	2
227	в других	3	2
228	рядом с	2	2
229	нет и	1	2
230	и к	3	2
231	до сих	4	2
232	с другой	2	2
233	нового времени	2	2
234	для этой	3	2
235	мы находим	3	2
236	античной комедии	1	2
237	в течение	2	2
238	в той	6	2
239	в ранних	1	2
240	не удалось	1	2
241	как бы	3	2
242	своего времени	1	2
243	в уже	1	2
244	сих пор	4	2
245	еще более	4	2
246	хотя бы	2	2
247	ни было	1	2
248	из этого	2	2
249	и жизнь	1	2
250	в голову	1	2
251	во всяком	1	2
252	и шире	3	1
253	наконец из	1	1
254	говоря о	1	1
255	отношения к	1	1
256	и отчасти	1	1
257	переходит к	1	1
258	особенно его	1	1
259	самом деле	3	1
260	так у	1	1
261	которые очень	1	1
262	найдем в	1	1
263	вкладывает в	1	1
264	и этот	2	1
265	на первый	1	1
266	и исследователи	1	1
267	сравнению с	2	1
268	в поход	1	1
269	на эти	1	1
270	еды и	5	1
271	в сущности	9	1
272	а для	1	1
273	вместо того	1	1
274	они были	3	1
275	и улицах	1	1
276	так давно	1	1
277	время осады	1	1
278	и самого	1	1
279	всегда можно	1	1
280	между собой	1	1
281	первый план	1	1
282	все эти	8	1
283	не был	2	1
284	время он	1	1
285	и изображение	1	1
286	и землей	1	1
287	во внешнем	1	1
288	источники в	1	1
289	при жизни	1	1
290	о смерти	1	1
291	свою жизнь	1	1
292	весьма значительное	1	1
293	в общем	1	1
294	некоторые фрагменты	1	1
295	его творчество	2	1
296	не давали	1	1
297	была направлена	1	1
298	в художественном	1	1
299	не являются	1	1
300	имен названий	1	1
301	тем же	2	1
302	гораздо более	1	1
303	этой цели	1	1
304	с нею	2	1
305	следует остановиться	1	1
306	шире и	3	1
307	отношения с	1	1
308	представляет собой	1	1
309	их слух	1	1
310	же кто	1	1
311	многое в	1	1
312	почти одновременно	1	1
313	по форме	1	1
314	в себе	3	1
315	самым существенным	1	1
316	не приводит	1	1
317	не могла	1	1
318	на площадях	1	1
319	чтобы установить	1	1
320	на его	2	1
321	больше всего	1	1
322	от греческого	1	1
323	главным образом	1	1
324	и легко	1	1
325	политики и	1	1
326	площадях и	1	1
327	никакому сомнению	2	1
328	и более	1	1
329	не могли	1	1
330	их из	1	1
331	в основу	1	1
332	для характеристики	2	1
333	в другом	3	1
334	пока же	1	1
335	городской площади	1	1
336	на все	1	1
337	исключительно важный	1	1
338	г в	1	1
339	для эпохи	1	1
340	по себе	1	1
341	из первых	1	1
342	поэтому когда	1	1
343	ни одной	2	1
344	и уступала	1	1
345	от прототипа	1	1
346	и уже	1	1
347	он и	7	1
348	мы видели	3	1
349	ни с	1	1
350	из фрагментов	1	1
351	с такой	1	1
352	выражение в	2	1
353	даже те	1	1
354	над его	1	1
355	со всей	1	1
356	для продажи	1	1
357	в эту	4	1
358	и при	1	1
359	мысль и	1	1
360	таким же	1	1
361	этой связи	1	1
362	нас не	1	1
363	своем роде	1	1
364	во времена	1	1
365	бы привести	1	1
366	из которой	1	1
367	гетеры и	1	1
368	было очень	1	1
369	принимает участия	1	1
370	от его	1	1
371	делает все	1	1
372	только для	3	1
373	права на	1	1
374	образом и	1	1
375	их в	3	1
376	том же	2	1
377	для нее	1	1
378	и очень	2	1
379	значительное место	1	1
380	с точки	1	1
381	слов то	1	1
382	не раз	2	1
383	но они	1	1
384	тем самым	1	1
385	что эта	1	1
386	для каждого	1	1
387	правда в	1	1
388	на себе	1	1
389	весь этот	3	1
390	как о	2	1
391	в основе	5	1
392	никогда не	1	1
393	самой жизни	1	1
394	ничего не	1	1
395	в разных	2	1
396	бедного человека	1	1
397	он гонит	1	1
398	углом зрения	1	1
399	так называемый	1	1
400	эти три	1	1
401	этот образ	7	1
402	в области	4	1
403	доказательства этому	1	1
404	перед ними	1	1
405	представляется нам	2	1
406	отличается от	1	1
407	числе и	2	1
408	как для	1	1
409	бы он	1	1
410	той или	2	1
411	для его	1	1
412	они и	2	1
413	все еще	1	1
414	отказаться от	1	1
415	мы слышим	4	1
416	на основе	2	1
417	теперь что	1	1
418	с каким	1	1
419	в собственном	1	1
420	дичи и	1	1
421	в себя	1	1
422	в пределах	1	1
423	убеждение в	1	1
424	в нескольких	1	1
425	времени и	2	1
426	было в	1	1
427	в контексте	1	1
428	каждого из	1	1
429	в последующих	1	1
430	здесь нет	2	1
431	которые он	2	1
432	образы в	1	1
433	к самой	1	1
434	но никак	1	1
435	в ноги	1	1
436	по сравнению	2	1
437	обвинение в	1	1
438	жизнь и	1	1
439	в эпоху	8	1
440	о котором	1	1
441	с ним	1	1
442	можно найти	1	1
443	является по	1	1
444	а также	4	1
445	возможна только	1	1
446	этому мы	1	1
447	внимание на	1	1
448	за пределами	1	1
449	никак не	3	1
450	одного из	2	1
451	все его	1	1
452	там же	1	1
453	нас в	2	1
454	за свое	1	1
455	наконец по	1	1
456	согласии с	1	1
457	материал для	1	1
458	фрагмент из	1	1
459	при встрече	1	1
460	ему же	1	1
461	лет спустя	1	1
