N	2gram	Vygotskiy__5	Psycholo
1	в том	18	37
2	и в	16	32
3	и что	12	22
4	том что	15	21
5	потому что	21	21
6	таким образом	19	21
7	то что	26	21
8	что в	16	20
9	может быть	9	18
10	так же	15	18
11	точки зрения	18	17
12	что и	3	17
13	не может	18	17
14	самом деле	3	16
15	что она	2	16
16	того чтобы	17	14
17	то же	8	13
18	в этом	25	13
19	при этом	4	13
20	для того	14	13
21	что он	25	13
22	в самом	4	12
23	заключается в	5	12
24	не только	16	12
25	по себе	7	12
26	если мы	7	12
27	так как	16	12
28	на то	1	11
29	было бы	10	11
30	с тем	3	11
31	в основе	8	11
32	когда он	2	10
33	с точки	9	10
34	при помощи	1	10
35	но и	6	10
36	же точно	1	10
37	как и	8	10
38	и не	12	10
39	как в	5	9
40	никогда не	5	9
41	что при	1	9
42	тем что	5	9
43	что все	6	9
44	в своих	2	9
45	на деле	1	8
46	с таким	3	8
47	той же	4	8
48	что это	1	8
49	не в	6	8
50	не менее	3	8
51	дело с	1	8
52	того что	16	8
53	в сущности	13	7
54	совершенно ясно	2	7
55	что они	5	7
56	и как	3	7
57	говорит что	5	7
58	все эти	4	7
59	ясно что	1	7
60	такой же	4	7
61	и его	3	7
62	как будто	2	7
63	к тому	6	7
64	можно было	5	7
65	только в	10	7
66	мы знаем	3	7
67	что для	2	7
68	а не	10	7
69	в психологии	1	7
70	сказать что	13	7
71	что если	4	6
72	в этой	6	6
73	целый ряд	1	6
74	он не	8	6
75	если бы	8	6
76	те же	2	6
77	о том	8	6
78	все время	1	6
79	тот же	5	6
80	и из	2	6
81	как бы	5	6
82	же самое	4	6
83	на самом	1	5
84	показать что	3	5
85	исходит из	2	5
86	и на	6	5
87	что его	1	5
88	только на	2	5
89	что у	2	5
90	на все	5	5
91	все это	2	5
92	в то	5	5
93	только из	1	5
94	есть только	1	5
95	в ней	2	5
96	и даже	2	5
97	до сих	3	5
98	вслед за	2	5
99	он говорит	1	5
100	сих пор	3	5
101	как раз	1	5
102	этом отношении	5	5
103	как на	3	5
104	ту же	2	4
105	же как	7	4
106	сам по	1	4
107	есть не	2	4
108	мы имеем	1	4
109	столь же	2	4
110	в чем	3	4
111	есть по	1	4
112	с этим	3	4
113	все же	3	4
114	в действительности	3	4
115	в целом	4	4
116	и те	1	4
117	в нем	7	4
118	к одному	2	4
119	одной и	1	4
120	и по	4	4
121	и с	3	4
122	и тем	3	4
123	в жизни	2	4
124	несмотря на	1	4
125	в данном	1	4
126	иначе говоря	1	4
127	знаем что	1	4
128	и той	1	4
129	образом и	1	4
130	которые в	1	4
131	и более	3	4
132	сущности говоря	4	4
133	тому что	5	4
134	не имеет	4	4
135	того как	5	4
136	но только	2	4
