N	2gram	Bakhtin_Pr_1	Analitik
1	тогда как	1	19
2	в этом	25	18
3	не только	13	16
4	и в	23	16
5	в частности	1	16
6	так и	10	15
7	как и	8	14
8	своего рода	1	12
9	но и	11	12
10	и не	34	12
11	том что	9	12
12	в том	11	12
13	в качестве	1	11
14	при этом	3	10
15	могут быть	1	10
16	а не	20	10
17	как бы	28	10
18	в этой	4	9
19	лишь в	3	9
20	ничего не	6	9
21	в пределах	9	9
22	и даже	3	9
23	то есть	24	9
24	в целом	4	8
25	в данном	2	8
26	и т.п	3	8
27	к тому	1	7
28	о том	2	7
29	в себе	5	7
30	то что	18	7
31	в самом	8	6
32	и на	10	6
33	но в	4	6
34	в мире	7	6
35	говорить о	2	6
36	может быть	21	6
37	с другой	2	6
38	на себя	3	5
39	и к	4	5
40	произведения в	1	5
41	данном случае	2	5
42	говорит о	1	5
43	по преимуществу	3	4
44	в сущности	5	4
45	совпадает с	2	4
46	как правило	1	4
47	но не	8	4
48	по отношению	11	4
49	за пределы	6	4
50	как в	6	4
51	в своем	8	4
52	хотя и	1	4
53	в себя	3	4
54	он в	2	4
55	то же	10	4
56	и тем	2	4
57	тем самым	1	4
58	для него	15	4
59	точки зрения	21	4
60	не в	6	4
61	в конце	5	4
62	же его	1	4
63	только не	1	4
64	и является	1	4
65	не менее	1	4
66	во второй	1	4
67	можно сказать	2	4
68	времени в	1	4
69	во всех	5	4
70	только в	8	4
71	и его	13	4
72	уже не	8	4
73	в сознании	2	4
74	не так	1	4
75	у него	6	4
76	как раз	4	4
77	не может	11	4
78	все это	7	4
79	в аспекте	1	4
80	в один	2	4
81	отношению к	11	4
82	и то	1	3
83	едва ли	1	3
84	в их	3	3
85	ответ на	1	3
86	что касается	1	3
87	как уже	1	3
88	в нашем	1	3
89	на его	2	3
90	и сам	2	3
91	подобно тому	3	3
92	несмотря на	6	3
93	автора и	5	3
94	в эту	1	3
95	место в	1	3
96	не столько	3	3
97	по крайней	2	3
98	на себе	2	3
99	никогда не	5	3
100	казалось бы	1	3
101	целого романа	1	3
102	со своим	3	3
103	тем что	3	3
104	как будто	3	3
105	этом отношении	5	3
106	как мы	5	3
107	приводит к	3	3
108	можно было	3	3
109	в результате	4	3
110	если бы	10	3
111	того или	1	3
112	борьба с	1	3
113	что и	5	3
114	крайней мере	2	3
115	и все	3	3
116	одной из	1	3
117	так что	1	3
118	есть в	3	3
119	я в	1	3
120	из них	2	3
121	при всей	1	3
122	со стороны	2	3
123	именно в	6	3
124	было бы	6	3
125	в рамках	2	3
126	из трех	1	3
127	и за	1	3
128	или иного	1	3
129	тому как	3	3
130	в первой	2	3
131	этого слова	2	3
132	что позволяет	1	3
133	и одновременно	3	3
134	романа в	4	3
135	бы в	3	3
136	прежде всего	7	3
137	а в	7	3
138	не знает	1	3
139	в действительности	1	3
140	по поводу	1	3
141	с самим	1	3
142	отношения к	2	2
143	и до	1	2
144	из его	3	2
145	той же	6	2
146	а как	6	2
147	во времени	3	2
148	и он	1	2
149	еще не	5	2
150	иного рода	1	2
151	отличие от	2	2
152	в значительной	1	2
153	в противоположность	3	2
154	художественного мира	5	2
155	момент его	2	2
156	с их	5	2
157	диалог в	2	2
158	вследствие этого	1	2
159	вообще не	1	2
160	не следует	1	2
161	он не	4	2
162	что она	2	2
163	таким образом	11	2
164	значительной степени	1	2
165	что все	3	2
166	же не	1	2
167	них не	1	2
168	это было	1	2
169	за собою	1	2
170	этом смысле	9	2
171	по себе	7	2
172	и романа	1	2
173	он и	5	2
174	в этих	2	2
175	в своей	11	2
176	или точнее	1	2
177	в котором	2	2
178	с точки	15	2
179	в отличие	2	2
180	о себе	9	2
181	но эта	4	2
182	теми же	1	2
183	в устах	1	2
184	даже в	2	2
185	она не	5	2
186	в то	10	2
187	на котором	2	2
188	на него	2	2
189	появляется в	1	2
190	же время	7	2
191	или иных	1	2
192	всего в	1	2
193	в нас	1	2
194	роль в	2	2
195	с ее	2	2
196	природе своей	1	2
197	голосов в	3	2
198	те же	1	2
199	по природе	1	2
200	того и	1	2
201	в борьбе	1	2
202	это только	1	2
203	строго говоря	1	2
204	смерти не	1	2
205	с ним	6	2
206	что в	8	2
207	в произведении	1	2
208	за пределами	1	2
209	никак не	2	2
210	не позволяет	2	2
211	его в	4	2
212	и во	2	2
213	между тем	5	2
214	в его	24	2
215	того что	2	2
216	один из	2	2
217	художественного восприятия	1	2
218	целого и	1	2
219	времени как	1	2
220	себя в	3	2
221	от автора	3	2
222	не есть	1	2
223	одно из	1	2
224	и их	2	2
225	или даже	2	2
226	ведь это	2	2
227	в одном	9	2
228	вовсе не	8	2
229	не о	1	2
230	уже и	1	2
231	представляют собой	1	2
232	здесь в	1	2
233	вслед за	1	2
234	отношения в	1	2
235	превращается в	1	2
236	на этот	2	2
237	его как	5	2
238	одну из	1	2
239	была бы	2	2
240	доминанта в	3	2
241	и слово	1	2
242	может выступать	1	2
243	должна была	4	2
244	вступает в	1	2
245	один голос	1	2
246	вместе с	2	2
247	так же	6	2
248	к его	1	2
249	к своему	1	2
250	такого рода	1	2
251	по существу	4	2
252	в состоянии	1	2
253	тех или	1	2
254	и для	3	2
255	и другими	4	2
256	он по	1	2
257	личности и	1	2
258	сказать что	5	2
259	другой стороны	2	2
260	и внутренне	1	2
261	также может	1	2
262	все что	3	2
263	к этому	2	2
264	и наиболее	1	1
265	же нам	1	1
266	этого в	1	1
267	неотделима от	1	1
268	зрения художественного	1	1
269	совершенно новый	1	1
270	выражения в	1	1
271	самом деле	5	1
272	органическое единство	2	1
273	идет о	3	1
274	между всеми	1	1
275	этого мира	4	1
276	в первом	2	1
277	к другому	2	1
278	отношения между	2	1
279	и больше	1	1
280	сознания героя	1	1
281	свой мир	1	1
282	мы уже	2	1
283	их и	1	1
284	есть не	2	1
285	со всех	1	1
286	бы уже	2	1
287	говорит сам	2	1
288	и входит	1	1
289	на первом	1	1
290	именно к	1	1
291	почти все	1	1
292	и contra	1	1
293	в каждый	1	1
294	своему герою	1	1
295	в полной	1	1
296	я не	3	1
297	диалога в	1	1
298	слова о	1	1
299	но даже	1	1
300	самой своей	1	1
301	всего художественного	1	1
302	мир других	1	1
303	и самого	4	1
304	и сами	1	1
305	в последних	1	1
306	в чем	1	1
307	и мира	1	1
308	тем как	4	1
309	совсем не	1	1
310	то он	3	1
311	и всякий	1	1
312	не все	1	1
313	а и	1	1
314	и диалога	1	1
315	героев для	1	1
316	и устойчивые	1	1
317	в художественном	2	1
318	однако не	2	1
319	в противном	1	1
320	в событие	1	1
321	не хозяин	1	1
322	в полном	1	1
323	и наконец	5	1
324	его к	4	1
325	тем же	1	1
326	личности поэтому	1	1
327	о самом	1	1
328	есть на	1	1
329	со своей	1	1
330	себе как	1	1
331	не приходится	1	1
332	в которой	4	1
333	бы и	4	1
334	всего романа	1	1
335	не даны	1	1
336	все эти	8	1
337	не оставляет	1	1
338	из этих	2	1
339	в главе	1	1
340	в известном	1	1
341	сталкиваются в	1	1
342	что даже	1	1
343	но ведь	1	1
344	как он	2	1
345	но на	1	1
346	так сказать	3	1
347	быть только	1	1
348	мы их	1	1
349	в нем	20	1
350	вера в	1	1
351	время и	1	1
352	полной и	1	1
353	всех этих	3	1
354	интерес представляет	2	1
355	к одному	1	1
356	не к	1	1
357	не как	12	1
358	борьбу с	1	1
359	характер в	1	1
360	чтобы в	1	1
361	в творческом	1	1
362	и по	2	1
363	человека в	5	1
364	в каждом	8	1
365	бы дать	1	1
366	нести в	1	1
367	самого автора	6	1
368	об этом	1	1
369	времени и	1	1
370	входит в	2	1
371	заключается в	2	1
372	воспринимается как	1	1
373	это не	10	1
374	не совпадает	1	1
375	авторской позиции	3	1
376	вся художественная	1	1
377	в жизни	6	1
378	ни в	3	1
379	в них	3	1
380	все равно	2	1
381	далеко не	1	1
382	эту особенность	3	1
383	всегда и	1	1
384	герои как	1	1
385	же самый	1	1
386	ведет к	1	1
387	такой же	1	1
388	сознанию и	1	1
389	нисколько не	2	1
390	сосредоточиться на	1	1
391	художественный смысл	1	1
392	и при	1	1
393	таким же	2	1
394	взгляд на	1	1
395	не становится	5	1
396	что о	1	1
397	с идеей	3	1
398	самого героя	8	1
399	от себя	1	1
400	что я	1	1
401	его жизнь	2	1
402	художественный мир	1	1
403	пускается в	1	1
404	не его	3	1
405	далека от	1	1
406	и более	1	1
407	однако в	2	1
408	ни одна	1	1
409	зрения и	2	1
410	между несколькими	1	1
411	тому что	2	1
412	раз и	3	1
413	нас самих	1	1
414	независима от	1	1
415	до известной	1	1
416	мира не	2	1
417	и другое	1	1
418	тогда когда	1	1
419	одна из	2	1
420	было не	1	1
421	которого он	1	1
422	материала в	1	1
423	и имеет	1	1
424	этот кругозор	2	1
425	но только	1	1
426	волю в	1	1
427	что ни	1	1
428	действительности является	1	1
429	всего на	1	1
430	пути и	1	1
431	как она	1	1
432	по своей	1	1
433	для автора	3	1
434	это слово	1	1
435	убедиться в	1	1
436	потому что	12	1
437	о чем-то	1	1
438	внутренней жизни	1	1
439	даже самая	1	1
440	только с	2	1
441	автором автор	1	1
442	конечно и	4	1
443	с другом	3	1
444	и несколько	1	1
445	у нас	1	1
446	и далее	1	1
447	предположение о	1	1
448	личности в	4	1
449	одно и	1	1
450	которых он	1	1
451	всей их	1	1
452	и изображается	1	1
453	случайно и	1	1
454	и заключается	1	1
455	во все	3	1
456	из самого	1	1
457	pro и	1	1
458	отличается от	2	1
459	же самое	1	1
460	должны быть	1	1
461	личности от	1	1
462	бы он	1	1
463	себя наше	1	1
464	как человек	2	1
465	если же	2	1
466	его художественной	1	1
467	в применении	1	1
468	композиции в	1	1
469	для себя	2	1
470	и о	3	1
471	и тогда	1	1
472	но при	1	1
473	в ее	1	1
474	самим собою	2	1
475	не выступает	1	1
476	характер и	1	1
477	только то	3	1
478	не возникает	2	1
479	в совершенно	2	1
480	и исторически	1	1
481	и взаимодействие	2	1
482	наибольший интерес	1	1
483	слова а	2	1
484	что может	2	1
485	в отношении	2	1
486	начала и	1	1
487	с героем	1	1
488	поэтому в	2	1
489	из одного	4	1
490	о нем	11	1
491	является по	1	1
