N	2gram	Bakhtin_Fr_4	Myslijsy
1	то есть	21	34
2	потому что	1	33
3	то что	4	29
4	может быть	2	26
5	таким образом	20	24
6	в этом	11	23
7	в том	7	23
8	и в	29	23
9	в слове	2	22
10	и не	16	18
11	что в	1	17
12	при этом	3	15
13	только в	2	15
14	то же	10	14
15	в себе	3	14
16	как и	12	14
17	того что	3	14
18	так как	7	14
19	для нас	1	14
20	если бы	1	13
21	том что	3	12
22	что я	2	11
23	но и	9	11
24	не может	2	11
25	что слово	1	10
26	не только	10	10
27	мы можем	3	10
28	тем что	4	10
29	что мы	1	10
30	и потому	1	10
31	мы не	1	8
32	в своем	3	8
33	но в	12	8
34	о том	2	8
35	другими словами	2	8
36	сказать что	5	8
37	как в	2	7
38	с этим	1	7
39	что это	5	7
40	на то	1	7
41	в нем	5	7
42	в силу	1	7
43	что такое	1	7
44	мысли и	1	7
45	это не	5	7
46	по мере	1	7
47	и что	1	7
48	что и	1	7
49	вовсе не	9	7
50	этого слова	1	7
51	независимо от	1	6
52	и к	2	6
53	в которой	4	6
54	так и	11	6
55	тех пор	1	6
56	т с	1	6
57	для того	3	6
58	и то	2	5
59	говорить о	1	5
60	один и	2	5
61	хотя и	2	5
62	бы и	1	5
63	как бы	8	5
64	так сказать	2	5
65	и мы	2	5
66	с ним	2	5
67	образом в	3	5
68	находится в	1	5
69	к нему	3	5
70	примыкает к	1	5
71	есть в	2	5
72	уже в	2	5
73	в его	8	5
74	для него	1	5
75	слова и	1	5
76	все это	4	5
77	и о	5	4
78	думать что	1	4
79	что все	1	4
80	и с	9	4
81	его в	9	4
82	точки зрения	4	4
83	в котором	2	4
84	сих пор	1	4
85	в то	10	4
86	на котором	2	4
87	того чтобы	3	4
88	же самое	1	4
89	если же	2	4
90	быть может	2	4
91	и та	1	4
92	можно сказать	1	4
93	что он	4	4
94	в одном	1	4
95	от того	1	4
96	только на	1	4
97	до сих	1	4
98	так же	7	4
99	в данном	1	4
100	в той	2	4
101	да и	2	4
102	и все	13	4
103	между ними	2	4
104	слова то	1	4
105	в таком	1	4
106	человека и	1	3
107	самом деле	1	3
108	на самом	4	3
109	и есть	4	3
110	и до	5	3
111	что эти	1	3
112	мы уже	10	3
113	той же	3	3
114	которое в	1	3
115	еще не	4	3
116	и на	11	3
117	там где	3	3
118	в действительности	1	3
119	в самом	1	3
120	все эти	9	3
121	бы не	2	3
122	так в	1	3
123	и тот	2	3
124	лица и	1	3
125	и если	1	3
126	на его	2	3
127	к одному	1	3
128	и по	5	3
129	на нее	1	3
130	не будет	1	3
131	том случае	1	3
132	в них	7	3
133	с точки	2	3
134	но это	4	3
135	их в	2	3
136	ее не	1	3
137	никогда не	2	3
138	в разных	3	3
139	же время	8	3
140	связи с	2	3
141	к тому	2	3
142	как человек	1	3
143	образы и	1	3
144	что у	3	3
145	те же	1	3
146	было в	2	3
147	ту же	1	3
148	в виду	2	3
149	там же	3	3
150	вообще и	1	3
151	с ними	3	3
152	то в	3	3
153	и так	3	3
154	уже не	2	3
155	при помощи	1	3
156	и других	3	3
157	и их	3	3
158	даже и	2	3
159	со стороны	2	3
160	именно в	2	3
161	нет ничего	2	3
162	между прочим	2	3
163	кроме того	2	3
164	известной степени	1	3
165	в этих	2	3
166	только что	1	3
167	можем судить	1	2
168	а как	2	2
169	новый акт	1	2
170	как мы	10	2
171	не вполне	1	2
172	но даже	1	2
173	в ней	3	2
174	и сами	1	2
175	в различных	2	2
176	то он	2	2
177	в отдельных	1	2
178	она так	1	2
179	что по	1	2
180	его к	2	2
181	в нашем	4	2
182	что так	1	2
183	он думает	1	2
184	в наших	1	2
185	что она	1	2
186	он не	3	2
187	не значит	1	2
188	эта последняя	1	2
189	не как	1	2
190	подобно тому	3	2
191	здесь мы	1	2
192	в мире	1	2
193	об этом	1	2
194	это было	1	2
195	и огня	1	2
196	тех которые	1	2
197	человек не	1	2
198	в других	2	2
199	что значит	3	2
200	и при	2	2
201	и без	1	2
202	в первый	1	2
203	было связано	1	2
204	том же	2	2
205	и вообще	1	2
206	даже в	1	2
207	можем сказать	1	2
208	без него	1	2
209	до известной	1	2
210	виду что	1	2
211	самого начала	3	2
212	в сущности	6	2
213	в шахматы	3	2
214	дело не	1	2
215	как она	1	2
216	дальше в	1	2
217	и мысли	1	2
218	и его	8	2
219	в более	1	2
220	этот образ	4	2
221	уже и	2	2
222	раз как	1	2
223	что на	1	2
224	у нас	1	2
225	образом что	1	2
226	и вполне	3	2
227	в высокой	1	2
228	и это	2	2
229	в ее	3	2
230	данном случае	1	2
231	на том	1	2
232	в образе	4	2
233	можно было	1	2
234	и здесь	3	2
235	в самой	1	2
236	но мы	2	2
237	нас в	1	2
238	все в	2	2
239	которые мы	1	2
240	судить о	1	2
241	я вижу	1	2
242	в другой	2	2
243	ко второму	1	2
244	еще более	1	2
245	в ту	2	2
246	сложное и	1	2
247	для самого	1	2
248	происходит в	1	2
249	быть и	1	2
250	один из	4	2
251	мы видим	3	2
252	тот же	3	2
253	именно на	1	2
254	эти образы	3	2
255	конечно не	4	2
256	и у	2	2
257	в большинстве	6	2
258	и они	3	2
259	в виде	1	2
260	каким образом	1	2
261	большинстве случаев	5	2
262	ж не	1	2
263	отношение к	1	2
264	друг друга	2	2
265	это значение	2	2
266	и даже	3	2
267	тела и	4	2
268	с другой	4	2
269	на этот	1	2
270	в свою	1	2
271	и др	4	2
272	превращается в	3	2
273	с которым	1	2
274	с образами	2	2
275	равно как	1	2
276	к его	1	2
277	который бы	1	2
278	другая сторона	1	2
279	только для	4	2
280	по своему	4	2
281	тому как	3	2
282	есть одна	1	2
283	в это	1	2
284	и для	2	2
285	не знаем	1	2
286	чтобы понять	1	2
287	от него	1	2
288	и как	3	2
289	во время	10	2
290	из этого	2	2
291	есть и	4	2
292	только о	1	2
293	все что	1	2
294	в своих	2	2
295	себя как	1	1
296	вряд ли	1	1
297	с образом	2	1
298	обращается в	1	1
299	заимствованное из	1	1
300	связана с	4	1
301	того же	5	1
302	нет такого	1	1
303	в приведенном	2	1
304	связь эта	1	1
305	и реального	1	1
306	должна быть	1	1
307	в их	2	1
308	и за	3	1
309	со всех	1	1
310	также имеет	1	1
311	в шутку	1	1
312	большую роль	2	1
313	не была	1	1
314	ему в	1	1
315	с нашими	1	1
316	всех сторон	1	1
317	это время	1	1
318	свою очередь	1	1
319	по этому	1	1
320	образов с	1	1
321	на них	2	1
322	он сам	1	1
323	в чем	3	1
324	только после	1	1
325	не без	1	1
326	средств и	1	1
327	но конечно	3	1
328	а следовательно	1	1
329	непосредственной связи	1	1
330	видели что	1	1
331	но не	2	1
332	а тем	1	1
333	но как	3	1
334	явлений и	1	1
335	же она	1	1
336	значением и	1	1
337	не все	1	1
338	эта особенность	1	1
339	в новом	2	1
340	отличие от	1	1
341	нет и	1	1
342	относится к	1	1
343	первый взгляд	1	1
344	его на	1	1
345	дает нам	2	1
346	весьма распространено	1	1
347	перед нами	4	1
348	оно относится	1	1
349	для которой	1	1
350	ее целом	1	1
351	он в	1	1
352	в этой	13	1
353	им в	2	1
354	мы даем	1	1
355	только один	1	1
356	говорят о	1	1
357	какую роль	1	1
358	слово это	1	1
359	этот процесс	6	1
360	например как	1	1
361	время и	2	1
362	к разным	1	1
363	без влияния	1	1
364	и сам	3	1
365	что одно	1	1
366	довольно часто	1	1
367	с представлением	1	1
368	на жизнь	1	1
369	на этом	2	1
370	но все	1	1
371	встречаются и	1	1
372	главным образом	1	1
373	значение в	1	1
374	непосредственно за	1	1
375	и чтобы	1	1
376	них не	1	1
377	входит в	1	1
378	которого не	1	1
379	же образом	1	1
380	когда его	1	1
381	далеко не	5	1
382	на столе	1	1
383	мы видели	7	1
384	и тогда	1	1
385	и того	1	1
386	не мог	2	1
387	одного и	1	1
388	это сочетание	1	1
389	и кости	2	1
390	на первый	2	1
391	в эту	3	1
392	в своей	5	1
393	в которые	2	1
394	дальнейшее развитие	1	1
395	своего рода	6	1
396	значение для	1	1
397	человеческого тела	1	1
398	бы мы	1	1
399	которые в	1	1
400	но он	6	1
401	друг другу	1	1
402	здесь следовательно	1	1
403	что такие	2	1
404	в отношении	1	1
405	нечто вроде	1	1
406	но они	4	1
407	что эта	1	1
408	непосредственно и	1	1
409	таких например	1	1
410	дело в	2	1
411	только из	1	1
412	не по	1	1
413	в самых	1	1
414	следовательно и	1	1
415	если кто	3	1
416	о природе	2	1
417	казалось бы	1	1
418	что весьма	1	1
419	ничего не	1	1
420	действительности но	1	1
421	под одно	1	1
422	чтобы их	1	1
423	видим что	1	1
424	связанное с	1	1
425	во всем	1	1
426	весь этот	2	1
427	в девяти	1	1
428	как будто	2	1
429	этом отношении	1	1
430	у меня	2	1
431	указание на	1	1
432	числе и	2	1
433	бы он	1	1
434	они и	1	1
435	таких слов	1	1
436	играть в	1	1
437	имели и	1	1
438	значение как	1	1
439	утверждать что	1	1
440	в каждой	1	1
441	значение это	2	1
442	правда не	1	1
443	куда ни	1	1
444	значения и	1	1
445	совершенно правильно	1	1
446	какова же	1	1
447	нужно сказать	2	1
448	своих не	1	1
449	в себя	2	1
450	с самого	3	1
451	то время	2	1
452	всей своей	1	1
453	роль в	3	1
454	силу своего	1	1
455	таком же	1	1
456	времени и	2	1
457	сказано выше	1	1
458	при произнесении	1	1
459	переход к	1	1
460	во второй	2	1
461	частей тела	3	1
462	которое будет	1	1
463	в словах	2	1
464	живописи и	1	1
465	это понимание	1	1
466	два момента	2	1
467	мнения что	1	1
468	что каждый	1	1
469	же книге	1	1
470	живым и	1	1
471	все его	1	1
472	а также	2	1
473	частью даже	1	1
474	как было	1	1
475	и откуда	1	1
476	образом все	2	1
477	а у	1	1
478	это в	2	1
479	ее от	1	1
480	от них	1	1
481	и во	1	1
482	и всякая	1	1
483	в форме	1	1
484	не более	1	1
485	он берет	1	1
486	них в	1	1
487	с превращением	1	1
488	которая и	1	1
489	на словах	1	1
490	на отдельные	1	1
491	сравнение с	2	1
492	эти последние	1	1
493	к своим	1	1
494	развития но	1	1
495	что здесь	3	1
496	но с	1	1
497	с себя	1	1
498	оно и	1	1
499	которым мы	1	1
500	одной из	2	1
501	дело с	1	1
502	в вопросе	1	1
503	как нечто	1	1
504	к нашему	1	1
505	или же	1	1
506	и ряд	2	1
507	с одной	2	1
508	в качестве	3	1
509	же он	1	1
510	образов в	1	1
511	игроки в	1	1
512	из них	6	1
513	превращаются в	1	1
514	в известной	3	1
515	это место	5	1
516	должны стать	1	1
517	у него	5	1
518	глубокий смысл	1	1
519	не противоречит	1	1
520	перейти к	1	1
521	рядом с	5	1
522	за пределы	1	1
523	здесь в	6	1
524	к которому	2	1
525	и самая	1	1
526	а с	1	1
527	в природе	1	1
528	например тем	1	1
529	прежде всего	8	1
530	два раза	2	1
531	одной стороны	2	1
532	и музыка	1	1
533	было сказано	1	1
534	в руках	1	1
535	между этими	1	1
536	под влиянием	1	1
537	в связи	1	1
538	к лицу	1	1
539	свою речь	3	1
540	в частности	3	1
541	конечно отлично	1	1
542	эти слова	1	1
543	границы между	3	1
544	отрывок из	1	1
545	построены на	1	1
546	к самому	1	1
547	влияния на	1	1
548	она есть	1	1
549	образом и	3	1
550	лицом к	1	1
551	смысле этого	1	1
552	на эту	3	1
553	не видят	3	1
554	из этой	1	1
555	в первой	1	1
556	времени с	1	1
557	раз эти	1	1
558	благодаря этому	1	1
559	возвращаемся к	1	1
560	людей но	2	1
561	самое что	1	1
562	люди не	1	1
563	жизнь своего	1	1
564	все же	3	1
565	важно то	1	1
566	или в	2	1
567	мира и	4	1
568	думает что	1	1
569	о котором	1	1
570	которая в	1	1
571	этой веры	1	1
572	уже известное	1	1
573	к одной	1	1
