N	3gram	Losev_Dial_4	StatiiOP
1	в том что	9	11
2	не может быть	6	5
3	то обстоятельство что	1	5
4	в этом смысле	4	4
5	по крайней мере	7	4
6	с точки зрения	9	4
7	с другой стороны	1	4
8	о том что	1	4
9	прежде всего в	1	3
10	с тем что	1	3
11	в конце концов	1	3
12	не в том	4	3
13	в связи с	1	3
14	то же время	6	3
15	не только в	1	3
16	на то что	3	3
17	в то же	6	3
18	но это не	1	3
19	вы знаете что	2	2
20	то что я	1	2
21	и тем не	1	2
22	это не так	1	2
23	что если бы	1	2
24	и не в	1	2
25	и в этом	3	2
26	что это есть	3	2
27	но все же	1	2
28	только тогда когда	4	2
29	в течение всей	1	2
30	в каком смысле	1	2
31	тем не менее	2	2
32	и т д	15	2
33	можно сказать что	1	1
34	не может не	1	1
35	одних и тех	2	1
36	может быть выражено	1	1
37	я думаю что	2	1
38	и пр но	1	1
39	одна из этих	1	1
40	иметь в виду	2	1
41	а не в	1	1
42	и той же	3	1
43	т е не	2	1
44	того или другого	2	1
45	он не может	1	1
46	бы не только	1	1
47	не было и	1	1
48	говоря уже о	3	1
49	сам по себе	2	1
50	и не мог	2	1
51	связи с этим	1	1
52	но в сущности	1	1
53	в собственном смысле	2	1
54	и тех же	2	1
55	в лучшем случае	1	1
56	с этой точки	2	1
57	к жизни и	1	1
58	вместе с ним	1	1
59	тогда было бы	1	1
60	и в частности	2	1
61	исторический процесс и	1	1
62	того что он	4	1
63	на что другое	1	1
64	не дает в	1	1
65	в чем же	2	1
66	все эти отдельные	1	1
67	можно сказать так	1	1
68	как и вообще	1	1
69	так или иначе	1	1
70	на другое в	1	1
71	кроме того в	1	1
72	хотя бы на	1	1
73	ни на что	2	1
74	и при помощи	1	1
75	иной раз даже	1	1
76	т е как	1	1
77	этой точки зрения	2	1
78	говорить о своем	1	1
79	и ни в	1	1
80	от того что	2	1
81	мы видели уже	1	1
82	от себя и	1	1
83	в свою очередь	2	1
84	не только не	1	1
85	также иметь в	1	1
86	той или иной	1	1
87	речь идет о	1	1
88	из которых один	1	1
89	совершенно очевидно что	1	1
90	вопрос о том	1	1
91	одной и той	3	1
92	для того чтобы	5	1
93	которую можно назвать	1	1
94	не говоря уже	3	1
95	должно было бы	1	1
