N	2gram	Bakhtin_Pr_1	KulturaY
1	потому что	12	25
2	и в	23	23
3	не только	13	20
4	в том	11	19
5	в этом	25	18
6	и не	34	16
7	было бы	6	15
8	так как	7	15
9	может быть	21	15
10	точки зрения	21	14
11	все эти	8	12
12	если бы	10	12
13	у нас	1	12
14	в самом	8	12
15	но в	4	11
16	том что	9	11
17	того чтобы	4	11
18	в области	3	11
19	по себе	7	10
20	а не	20	10
21	что в	8	10
22	самом деле	5	9
23	вопрос о	4	9
24	в сущности	5	9
25	хотя бы	2	9
26	то что	18	9
27	можно было	3	9
28	вовсе не	8	9
29	для того	2	9
30	не может	11	9
31	с точки	15	8
32	не в	6	8
33	и что	1	8
34	в качестве	1	8
35	уже не	8	8
36	прежде всего	7	8
37	с другой	2	8
38	и пр	1	8
39	что это	1	7
40	все же	5	7
41	в нашем	1	7
42	и с	4	7
43	не менее	1	7
44	но и	11	7
45	другой стороны	2	7
46	то же	10	6
47	и на	10	6
48	но не	8	6
49	в этой	4	6
50	да и	2	6
51	это не	10	6
52	по крайней	2	6
53	между тем	5	6
54	крайней мере	2	6
55	этот вопрос	2	6
56	что не	1	6
57	что мы	1	6
58	и то	1	5
59	я не	3	5
60	зависимости от	3	5
61	еще не	5	5
62	не следует	1	5
63	должна быть	2	5
64	по существу	4	5
65	и вот	2	5
66	что все	3	5
67	об этом	1	5
68	лишь в	3	5
69	и тем	2	5
70	несмотря на	6	5
71	и здесь	3	5
72	не могут	6	5
73	приводит к	3	5
74	в его	24	5
75	один из	2	5
76	тот же	2	5
77	что он	10	5
78	только в	8	5
79	должен быть	1	5
80	всяком случае	3	5
81	само по	2	5
82	там где	6	5
83	вместе с	2	5
84	что же	1	5
85	этого слова	2	5
86	слова и	1	5
87	все это	7	5
88	этом смысле	9	5
89	таким образом	11	5
90	во всяком	4	5
91	в зависимости	3	4
92	говорить о	2	4
93	что я	1	4
94	в данном	2	4
95	со стороны	2	4
96	однако не	2	4
97	перед нами	4	4
98	хотя и	1	4
99	бы и	4	4
100	если мы	1	4
101	в нем	20	4
102	так и	10	4
103	но все	4	4
104	должно быть	1	4
105	свою речь	1	4
106	и работает	1	4
107	своего рода	1	4
108	можно ли	1	4
109	в то	10	4
110	на себе	2	4
111	но только	1	4
112	ничего не	6	4
113	к тому	1	4
114	и о	3	4
115	в пределах	9	4
116	от того	2	4
117	могут быть	1	4
118	можно сказать	2	4
119	это слово	1	4
120	для нас	3	4
121	ни в	3	4
122	в конце	5	4
123	в них	3	4
124	в каком	1	4
125	не было	3	4
126	как бы	28	4
127	в результате	4	4
128	сказать что	5	4
129	была бы	2	4
130	к этому	2	4
131	так же	6	4
132	в сфере	2	3
133	это и	9	3
134	в первый	1	3
135	как не	4	3
136	а только	1	3
137	не все	1	3
138	как в	6	3
139	с этим	1	3
140	выражение в	4	3
141	то и	2	3
142	он не	4	3
143	всех этих	3	3
144	ни были	1	3
145	и по	2	3
146	что она	2	3
147	чем в	2	3
148	нисколько не	2	3
149	смысл и	2	3
150	если и	1	3
151	что такое	1	3
152	то для	1	3
153	в процессе	4	3
154	слова не	1	3
155	казалось бы	1	3
156	же время	7	3
157	и его	13	3
158	следует что	1	3
159	отличается от	2	3
160	всего в	1	3
161	что оно	1	3
162	как мы	5	3
163	в ней	1	3
164	здесь не	1	3
165	а в	7	3
166	те же	1	3
167	на это	1	3
168	для этого	1	3
169	вот почему	1	3
170	никак не	2	3
171	знает что	1	3
172	что и	5	3
173	в форме	6	3
174	не надо	1	3
175	в лучшем	2	3
176	конце концов	4	3
177	того что	2	3
178	есть в	3	3
179	уже в	5	3
180	же в	2	3
181	до конца	5	3
182	у него	6	3
183	как раз	4	3
184	тем что	3	3
185	именно в	6	3
186	из которых	2	3
187	лучшем случае	2	3
188	но для	2	3
189	этом отношении	5	3
190	но это	5	3
191	не знает	1	3
192	совершенно не	1	3
193	и это	5	3
194	точно так	2	3
195	гораздо более	1	3
196	смысле слова	1	2
197	также что	1	2
198	отношения к	2	2
199	в обычном	2	2
200	же как	1	2
201	и потому	3	2
202	на самом	4	2
203	и есть	5	2
204	тем же	1	2
205	можно говорить	2	2
206	по преимуществу	3	2
207	и до	1	2
208	в году	1	2
209	той же	6	2
210	что если	1	2
211	но даже	1	2
212	этого термина	1	2
213	конечно и	4	2
214	как впрочем	1	2
215	бы сказать	1	2
216	а следовательно	1	2
217	не то	1	2
218	что за	1	2
219	к слову	1	2
220	ответ на	1	2
221	отличие от	2	2
222	что они	1	2
223	наше время	1	2
224	в своем	8	2
225	что касается	1	2
226	могли бы	3	2
227	его к	4	2
228	от этого	1	2
229	за собой	1	2
230	и у	4	2
231	новый тип	1	2
232	одно время	1	2
233	быть только	1	2
234	при этом	3	2
235	не как	12	2
236	здесь мы	2	2
237	того или	1	2
238	заключается в	2	2
239	данном случае	2	2
240	рядом с	13	2
241	достоевского и	12	2
242	все равно	2	2
243	как и	8	2
244	и еще	1	2
245	в своей	11	2
246	таким же	2	2
247	бы привести	1	2
248	в их	3	2
249	в отличие	2	2
250	в которых	2	2
251	и более	1	2
252	тем самым	1	2
253	в устах	1	2
254	в отношении	2	2
255	стоит в	1	2
256	как можно	2	2
257	она не	5	2
258	может служить	1	2
259	в каждый	1	2
260	но здесь	1	2
261	следовательно и	2	2
262	под этим	2	2
263	в самой	7	2
264	и далее	1	2
265	должны быть	1	2
266	всего что	1	2
267	и свое	2	2
268	стиля но	1	2
269	оно не	2	2
270	иметь в	1	2
271	характер и	1	2
272	и всякой	1	2
273	роль в	2	2
274	что у	1	2
275	что для	2	2
276	в плоскости	4	2
277	отсюда и	1	2
278	именно этот	1	2
279	это только	1	2
280	по сравнению	1	2
281	как у	2	2
282	к нему	3	2
283	а именно	1	2
284	для самого	2	2
285	мне кажется	1	2
286	же и	1	2
287	конечно не	1	2
288	большинстве случаев	2	2
