N	3gram	Propp_Isto_1	Dialekti
1	и т д	22	15
2	в том что	4	9
3	что иное как	1	8
4	не что иное	1	8
5	не может быть	7	6
6	есть не что	1	5
7	для того чтобы	1	5
8	в этом смысле	1	4
9	того что он	1	4
10	само по себе	2	4
11	не в том	1	4
12	подобно тому как	1	4
13	только тогда когда	1	4
14	не говоря уже	1	3
15	говоря уже о	1	3
16	и в этом	1	3
17	на то что	4	3
18	то же что	1	3
19	ясно что это	1	3
20	равно как и	1	2
21	о том как	1	2
22	точно так же	3	2
23	день и ночь	1	2
24	уже о том	1	2
25	еще ничего не	1	2
26	но в то	1	2
27	т д все	3	2
28	иметь в виду	1	2
29	один из возможных	1	2
30	мы видим что	8	2
31	тем не менее	6	2
32	для всех этих	1	1
33	здесь идет речь	1	1
34	что в этом	1	1
35	оказывается что это	1	1
36	это так то	1	1
37	мы имеем дело	1	1
38	та же самая	1	1
39	прежде всего в	1	1
40	дело в том	3	1
41	это или нет	1	1
42	необходимо не только	1	1
43	в силу того	1	1
44	же как и	1	1
45	самом же деле	1	1
46	может быть только	1	1
47	не было и	1	1
48	и то в	1	1
49	из них в	1	1
50	в зависимости от	2	1
51	можно говорить о	1	1
52	в отличие от	2	1
53	это значило бы	1	1
54	на самом же	1	1
55	и что это	1	1
56	в том случае	1	1
57	возникает вопрос о	1	1
58	и тем не	2	1
59	если это так	1	1
60	в это время	1	1
61	и для этого	1	1
62	и этот момент	1	1
63	а не только	1	1
64	содержит в себе	1	1
65	если бы мы	2	1
66	не только в	1	1
67	это было бы	1	1
68	это не так	1	1
69	текстов из которых	1	1
70	в мифе о	1	1
71	тоже не всегда	1	1
72	к тем или	1	1
73	в связи с	3	1
74	уже не может	1	1
75	а не как	1	1
76	но так же	1	1
77	как одно из	1	1
78	по себе не	1	1
79	если мы будем	1	1
80	но тем не	1	1
81	том что они	2	1
82	в этом случае	1	1
83	о том что	3	1
84	хотя бы в	1	1
85	легко заметить что	1	1
86	вопрос о том	2	1
87	он как бы	1	1
88	но все же	3	1
89	не более как	1	1
90	с другой стороны	5	1
91	в последней главе	1	1
92	после того как	1	1
93	в каком отношении	1	1
94	не значит что	1	1
95	легко может быть	1	1
96	тех или иных	1	1
97	необходимость прежде всего	1	1
98	а именно в	1	1
99	все это не	1	1
100	по себе а	1	1
101	т д он	1	1
102	и в области	1	1
103	д все это	1	1
104	мы еще не	1	1
