N	3gram	Voloshinov_2	Narrotol
1	не только в	1	6
2	в том что	6	5
3	к тому же	2	5
4	в соответствии с	1	4
5	то же время	8	4
6	той или иной	4	4
7	в то же	8	4
8	не может быть	10	4
9	по отношению к	8	3
10	в этом отношении	1	3
11	для того чтобы	6	3
12	в этом и	1	3
13	начало и конец	1	3
14	тем не менее	1	3
15	о том что	3	2
16	в самом деле	5	2
17	в равной степени	1	2
18	то же самое	5	2
19	до сих пор	3	2
20	сами по себе	1	2
21	в отличие от	3	2
22	но и в	2	2
23	как если бы	4	2
24	в зависимости от	2	2
25	одно и то	3	2
26	не сводится к	1	2
27	чужого слова в	1	2
28	и то же	3	2
29	в связи с	7	2
30	тем или иным	1	2
31	дело в том	1	2
32	во всяком случае	2	2
33	они и не	1	2
34	в свою очередь	5	2
35	можно сказать что	1	2
36	на то что	2	2
37	и того же	4	1
38	что иное как	1	1
39	не может обойтись	1	1
40	в обращении с	1	1
41	какой бы то	2	1
42	более или менее	2	1
43	в этом последнем	2	1
44	они являются не	1	1
45	в том числе	1	1
46	точки зрения в	1	1
47	он не может	1	1
48	с другой стороны	1	1
49	с точки зрения	13	1
50	и не может	3	1
51	до известной степени	1	1
52	сам по себе	1	1
53	в той же	1	1
54	языка как системы	2	1
55	бы то ни	4	1
56	как мы увидим	1	1
57	с той или	1	1
58	при этом однако	1	1
59	одна из них	1	1
60	то что обычно	1	1
61	по крайней мере	2	1
62	у него нет	1	1
63	как бы из	1	1
64	может быть и	5	1
65	как и в	1	1
66	то ни было	4	1
67	с одной стороны	3	1
68	же время они	1	1
69	в значительной степени	2	1
70	друг с другом	1	1
71	а с другой	1	1
72	и здесь она	1	1
73	так сказать изнутри	2	1
74	тем же самым	1	1
75	и не находит	1	1
76	с и т.д	1	1
77	в той или	3	1
78	а не в	2	1
79	то же слово	2	1
80	могло бы стать	1	1
81	место лишь в	1	1
82	в следующей главе	2	1
83	в формах косвенной	1	1
84	слова с его	1	1
85	не сами по	1	1
86	взаимодействия и борьбы	1	1
87	в своей индивидуальности	1	1
88	само по себе	1	1
89	в конечном счете	1	1
90	ни одна из	1	1
91	но в этом	1	1
92	в русской литературе	1	1
93	том числе и	1	1
94	но все же	1	1
95	одного и того	4	1
96	друг от друга	1	1
97	к тому что	3	1
98	на самом деле	4	1
99	мы уже знаем	2	1
100	или иной степени	2	1
101	но для того	1	1
102	в отрыве от	1	1
103	по себе а	1	1
104	как мы видели	3	1
105	текста но и	1	1
