N	3gram	Tiupa_Hudo_1	Problema
1	с точки зрения	3	11
2	тем не менее	3	10
3	содержит в себе	1	8
4	в том что	6	8
5	то же самое	1	6
6	по своему содержанию	1	5
7	в данном случае	1	5
8	можно было бы	4	4
9	не только в	2	4
10	во всяком случае	1	4
11	не только не	1	4
12	на самом деле	1	3
13	в этом смысле	1	3
14	только в том	2	3
15	то и другое	2	3
16	в связи с	3	3
17	того или иного	2	3
18	о том что	9	3
19	и т д	3	3
20	потому что он	1	2
21	в чистом виде	1	2
22	сами по себе	1	2
23	как будто бы	1	2
24	в том смысле	1	2
25	в себе и	1	2
26	здесь не в	1	2
27	и весь мир	1	2
28	а также и	1	2
29	имеет ничего общего	1	2
30	не только для	1	2
31	самом же деле	1	2
32	на самом же	1	2
33	более или менее	1	2
34	чем иным как	1	2
35	ничего общего с	1	2
36	не чем иным	1	2
37	является для него	1	2
38	в то же	8	2
39	не имеет ничего	1	2
40	но все же	1	1
41	на том что	1	1
42	в чем не	1	1
43	только потому что	2	1
44	дело здесь не	1	1
45	как нам кажется	1	1
46	здесь прежде всего	1	1
47	том что он	1	1
48	о том как	2	1
49	что же касается	2	1
50	же как и	1	1
51	и в то	1	1
52	что он не	2	1
53	которое отнюдь не	1	1
54	при этом мы	1	1
55	в первую очередь	2	1
56	ни в чем	1	1
57	за то что	1	1
58	причем все эти	1	1
59	том смысле как	1	1
60	с этой точки	1	1
61	является не чем	1	1
62	в таком случае	1	1
63	до сих пор	2	1
64	ту или иную	2	1
65	в этих двух	1	1
66	здесь нет и	1	1
67	мы не знаем	1	1
68	с одной стороны	1	1
69	на первый взгляд	1	1
70	в конце концов	1	1
71	несет на себе	2	1
72	в том как	1	1
73	и потому что	1	1
74	из них это	1	1
75	не в том	2	1
76	так и ее	1	1
77	несмотря на свой	1	1
78	прежде всего в	1	1
79	еще и потому	1	1
80	тип в том	1	1
81	этой точки зрения	1	1
82	смысле как мы	1	1
83	а в том	1	1
84	по себе а	1	1
85	но в первую	1	1
86	так и в	1	1
87	в свою очередь	1	1
88	как будто тоже	1	1
89	и т п	8	1
90	но и для	1	1
91	с самого начала	1	1
92	времени и пространстве	1	1
93	и поэтому не	1	1
94	на то что	2	1
95	можно понять и	1	1
96	ориентации человека в	2	1
97	своею особенною жизнью	1	1
98	к тому что	4	1
99	в это время	1	1
100	как и в	3	1
