N	2gram	Losev_Prob_1	Dialekti
1	не есть	29	40
2	и не	31	30
3	по себе	15	25
4	т е	1	25
5	и т	11	21
6	т д	10	19
7	и в	32	18
8	точки зрения	3	17
9	ничего не	10	17
10	может быть	14	17
11	и есть	6	16
12	в нем	13	16
13	ни в	7	15
14	не имеет	2	15
15	так что	6	15
16	потому что	16	14
17	значит что	3	14
18	а не	15	14
19	не только	17	13
20	и даже	11	13
21	то что	42	13
22	что в	12	13
23	в этом	19	12
24	было бы	8	12
25	с точки	3	12
26	если бы	4	12
27	и что	9	12
28	не может	8	12
29	что это	3	11
30	учение о	3	11
31	в себе	15	11
32	что он	7	11
33	так как	11	11
34	как бы	14	11
35	это значит	1	11
36	все это	7	11
37	то же	10	10
38	есть нечто	11	10
39	несмотря на	3	10
40	что такое	6	10
41	прежде всего	10	10
42	сказать что	13	10
43	и то	6	9
44	отнюдь не	10	9
45	так и	12	9
46	это не	6	9
47	том что	12	9
48	никогда не	7	9
49	это есть	9	9
50	в том	9	9
51	сама по	4	8
52	ясно что	3	8
53	но это	8	8
54	в каком	3	8
55	к нему	3	8
56	совершенно не	6	8
57	также и	11	7
58	идея и	2	7
59	и как	6	7
60	то в	5	7
61	что она	5	7
62	что не	3	7
63	той или	5	7
64	не существует	6	7
65	отождествляется с	1	7
66	в аллегории	1	7
67	мы находим	2	7
68	вовсе не	35	7
69	не просто	23	7
70	но и	9	7
71	сам по	7	6
72	хотя бы	3	6
73	в чем	3	6
74	есть ни	5	6
75	не то	2	6
76	но в	14	6
77	с другой	3	6
78	не в	4	6
79	она не	2	6
80	в то	6	6
81	и образ	1	6
82	с ним	3	6
83	никак не	4	6
84	можно сказать	5	6
85	не было	4	6
86	ни на	4	6
87	да и	3	6
88	и ни	4	6
89	науки и	2	5
90	говорить о	6	5
91	я не	1	5
92	общего с	8	5
93	в своем	5	5
94	все же	1	5
95	себе не	3	5
96	в противоположность	1	5
97	на то	8	5
98	идеи и	1	5
99	и с	2	5
100	что оно	3	5
101	внутреннее и	1	5
102	а потом	2	5
103	желтый цвет	2	5
104	в этих	3	5
105	но если	2	5
106	в отношении	3	5
107	ровно ничего	4	5
108	ни о	5	5
109	в виду	6	5
110	есть только	8	5
111	в дальнейшем	4	5
112	можно было	3	5
113	не с	1	5
114	как же	3	5
115	мы должны	5	5
116	он сам	2	5
117	говорит о	3	5
118	и пр	4	5
119	она есть	5	5
120	есть и	3	5
121	или не	3	5
122	а в	4	5
123	мы говорим	3	4
124	каком случае	3	4
125	то это	1	4
126	как он	4	4
127	образ и	1	4
128	одно и	1	4
129	тут не	1	4
130	об этом	10	4
131	он есть	4	4
132	как таковой	1	4
133	нисколько не	3	4
134	смысл и	3	4
135	а есть	4	4
136	по крайней	2	4
137	миф и	1	4
138	есть всегда	1	4
139	что эта	1	4
140	и притом	4	4
141	у пушкина	2	4
142	это мы	2	4
143	только и	3	4
144	не о	2	4
145	к ней	1	4
146	к тому	3	4
147	ничего общего	11	4
148	как мы	7	4
149	только то	4	4
150	и вообще	4	4
151	о том	11	4
152	от него	1	4
153	крайней мере	2	4
154	и об	1	4
155	быть и	3	4
156	мы видим	2	4
157	но не	9	4
158	не мешает	2	4
159	и жизни	1	4
160	зеленый цвет	1	4
161	в котором	5	4
162	в конце	6	4
163	мы можем	4	4
164	не говорит	1	4
165	как раз	13	4
166	больше того	1	4
167	как это	6	4
168	в символе	17	4
169	хотя и	6	4
170	или другой	1	4
171	собственно говоря	2	4
172	так же	9	4
173	может и	3	4
174	другой стороны	3	4
175	во всяком	7	4
176	отношения к	1	3
177	самом деле	6	3
178	только потому	3	3
179	для науки	1	3
180	что смысл	1	3
181	должна быть	1	3
182	действительности и	5	3
183	есть не	6	3
184	но она	3	3
185	учение об	1	3
186	как смысл	1	3
187	на самом	6	3
188	а только	5	3
189	и все-таки	2	3
190	если в	1	3
191	есть просто	1	3
192	или иное	1	3
193	все равно	5	3
194	что они	3	3
195	то или	2	3
196	говорит что	1	3
197	более или	3	3
198	конечно не	1	3
199	от этого	1	3
200	в самом	6	3
201	он не	3	3
202	всех этих	7	3
203	и еще	3	3
204	не значит	2	3
205	содержит в	7	3
206	что ни	2	3
207	но все	3	3
208	в одну	1	3
209	есть живая	1	3
210	этом смысле	6	3
211	меньше всего	2	3
212	в них	7	3
213	и вы	1	3
214	должно быть	2	3
215	или менее	3	3
216	имеет ничего	2	3
217	в их	4	3
218	и значит	1	3
219	что я	1	3
220	друг другу	2	3
221	и почти	1	3
222	не что-нибудь	2	3
223	даже в	1	3
224	тому что	4	3
225	и науки	1	3
226	вплоть до	1	3
227	в основе	1	3
228	случае не	3	3
229	иметь в	4	3
230	но только	2	3
231	та или	1	3
232	в науке	2	3
233	в сознании	5	3
234	только с	1	3
235	уже и	3	3
236	могут быть	2	3
237	его с	1	3
238	указывает на	14	3
239	утверждать что	1	3
240	синий цвет	1	3
241	и о	8	3
242	сознания и	2	3
243	чтобы понять	3	3
244	и та	1	3
245	может иметь	2	3
246	один из	4	3
247	но с	1	3
248	не хотят	1	3
249	только в	7	3
250	даже если	4	3
251	очень много	3	3
252	только на	4	3
253	и внешнее	1	3
254	есть символ	14	3
255	считать что	1	3
256	но что	2	3
257	даже и	8	3
258	или иной	5	3
259	даже не	1	3
260	еще и	5	3
261	что для	2	3
262	и потому	2	3
263	в данном	9	3
264	что же	9	3
265	в его	6	3
266	тех или	3	3
267	не является	5	3
268	и все	7	3
269	конце концов	4	3
270	только что	2	3
271	но вот	1	3
272	была бы	1	3
273	жизни и	1	3
274	думать что	1	3
275	гораздо более	2	3
276	необходимым образом	1	2
277	кто его	1	2
278	же как	2	2
279	чтобы не	1	2
280	есть сама	1	2
281	он всегда	3	2
282	и больше	1	2
283	от всякой	1	2
284	для своего	2	2
285	или наоборот	1	2
286	что если	2	2
287	что сначала	1	2
288	вопрос о	1	2
289	почти все	1	2
290	время как	1	2
291	оно есть	1	2
292	мы и	4	2
293	мне не	1	2
294	не нужно	3	2
295	быть в	1	2
296	как таковая	1	2
297	то мы	1	2
298	но конечно	1	2
299	из этих	2	2
300	но как	6	2
301	и всякий	1	2
302	символом и	1	2
303	ничуть не	1	2
304	относится к	1	2
305	с этим	3	2
306	помнить что	3	2
307	просто как	1	2
308	мало ли	1	2
309	о самом	1	2
310	бы и	1	2
311	мы получаем	3	2
312	образом и	2	2
313	все эти	8	2
314	тут и	1	2
315	к самому	1	2
316	тоже не	7	2
317	говорят о	2	2
318	тому же	1	2
319	цвет производит	1	2
320	связанные с	1	2
321	сам является	1	2
322	в первую	1	2
323	в виде	15	2
324	не как	2	2
325	что тут	4	2
326	на этом	1	2
327	является не	2	2
328	в каждом	1	2
329	и может	2	2
330	есть конечно	1	2
331	до бесконечности	1	2
332	вещи и	12	2
333	это было	2	2
334	с другими	2	2
335	надо считать	1	2
336	предметы в	4	2
337	но уже	5	2
338	мы имеем	2	2
339	с этой	1	2
340	как и	3	2
341	для чего	2	2
342	между собою	7	2
343	есть он	1	2
344	до сих	3	2
345	и тогда	1	2
346	не больше	3	2
347	выражение есть	3	2
348	и при	2	2
349	в своей	8	2
350	ее ни	1	2
351	то он	2	2
352	нас не	2	2
353	всяком случае	3	2
354	в которых	3	2
355	свой смысл	1	2
356	и другого	1	2
357	и от	1	2
358	ко всему	1	2
359	ни было	1	2
360	не должна	1	2
361	образ не	2	2
362	для нее	1	2
363	говорим что	3	2
364	не знает	1	2
365	можем сказать	1	2
366	раз и	9	2
367	если и	1	2
368	не менее	19	2
369	иной раз	1	2
370	и другое	2	2
371	как о	1	2
372	дело не	1	2
373	что их	2	2
374	и мало	1	2
375	учения о	2	2
376	и является	7	2
377	же он	1	2
378	сами не	1	2
379	и эта	1	2
380	этом отношении	1	2
381	которое в	1	2
382	и надо	2	2
383	всегда так	1	2
384	и явление	3	2
385	и это	9	2
386	о которых	3	2
387	другими словами	3	2
388	и образа	2	2
389	идет речь	1	2
390	в другом	1	2
391	мог бы	1	2
392	или на	3	2
393	них есть	1	2
394	что под	1	2
395	для этого	3	2
396	по мере	1	2
397	внутреннее как	1	2
398	на что	2	2
399	символ для	2	2
400	эти два	1	2
401	для того	8	2
402	есть тоже	1	2
403	и следовательно	3	2
404	в него	2	2
405	не зная	1	2
406	того что	7	2
407	эти последние	2	2
408	что здесь	3	2
409	д и	4	2
410	чем он	1	2
411	мы увидим	3	2
412	может оказаться	1	2
413	и так	2	2
414	поэтому и	2	2
415	поэтому необходимо	1	2
416	или его	2	2
417	в качестве	2	2
418	нужно понимать	1	2
419	есть своя	1	2
420	же и	3	2
421	уже не	3	2
422	если мы	11	2
423	то и	6	2
424	об его	3	2
425	только тогда	1	2
426	из них	3	2
427	но есть	2	2
428	чего и	1	2
429	для него	2	2
430	и их	1	2
431	сознания которые	2	2
432	т п	1	2
433	самостоятельное и	1	2
434	именно как	4	2
435	двух планов	1	2
436	со стороны	1	2
437	действительность есть	1	2
438	что человек	1	2
439	тот кто	2	2
440	именно в	4	2
441	здесь в	3	2
442	а главное	1	2
443	только как	1	2
444	о чем	6	2
445	он и	8	2
446	что-нибудь иное	1	2
447	или по	1	2
448	самый факт	2	2
449	как в	4	2
450	с вещью	1	2
451	зрения самого	1	2
452	еще не	9	2
453	сих пор	3	2
454	всяком выражении	1	2
455	говорить что	2	2
456	даже больше	1	2
457	она должна	1	2
458	цветов и	2	2
459	и для	4	2
460	идти дальше	1	2
461	просто не	1	2
462	тем более	5	2
463	не будучи	1	2
464	ни к	1	2
465	находим в	1	2
466	значило бы	1	2
467	всегда есть	6	2
468	о своем	2	2
469	или других	1	2
470	в отдельности	4	2
471	что даже	1	2
472	вещи есть	31	2
473	себе но	3	2
474	точно так	4	2
475	к этому	1	2
476	которая не	1	2
477	равным образом	1	1
478	в объективном	1	1
479	я и	2	1
480	а между	1	1
481	ни его	5	1
482	обязательно есть	2	1
483	скажет что	1	1
484	например в	2	1
485	от самой	1	1
486	только самый	1	1
487	и без	1	1
488	есть самая	1	1
489	и какова	1	1
490	сразу и	1	1
491	показать что	1	1
492	о разных	1	1
493	тем же	1	1
494	из самых	1	1
495	и до	2	1
496	это-то как	1	1
497	что эти	1	1
498	чем именно	1	1
499	и этот	1	1
500	уже по	1	1
