N	2gram	Bakhtin_Pr_1	Myshleni
1	и в	38	28
2	в том	8	28
3	то что	8	28
4	в этом	15	27
5	того что	2	24
6	том что	3	19
7	не может	27	19
8	таким образом	10	18
9	что он	2	18
10	только в	13	18
11	что в	7	17
12	не только	9	16
13	по сравнению	1	15
14	так же	1	15
15	сравнению с	1	14
16	точки зрения	8	13
17	может быть	26	13
18	с помощью	7	13
19	сказать что	4	13
20	в сфере	1	12
21	понятий в	1	12
22	тому что	1	11
23	и не	42	11
24	что мы	1	11
25	как бы	22	11
26	но не	12	10
27	по отношению	21	10
28	понятий и	2	10
29	с точки	6	10
30	того чтобы	2	10
31	к тому	1	10
32	как мы	7	10
33	но и	9	10
34	отношению к	19	10
35	могли бы	1	9
36	было бы	8	9
37	в процессе	1	9
38	мы можем	6	9
39	в самом	7	8
40	тем самым	4	8
41	никогда не	5	8
42	тем что	2	8
43	для того	2	8
44	еще не	7	8
45	то же	5	7
46	отношение к	10	7
47	в своем	5	7
48	в которой	1	7
49	он не	3	7
50	в нем	15	7
51	можно было	4	7
52	если бы	3	7
53	и других	2	7
54	мышления и	1	7
55	там где	6	7
56	вместе с	1	7
57	что оно	2	7
58	между ними	4	7
59	в чем	2	6
60	и как	8	6
61	и к	3	6
62	как и	7	6
63	для него	1	6
64	к предмету	1	6
65	не имеет	9	6
66	же самое	2	6
67	то время	1	6
68	приводит к	3	6
69	так и	5	6
70	и что	2	6
71	можно сказать	2	6
72	его в	9	6
73	в области	11	6
74	вообще не	7	6
75	в то	4	6
76	том же	2	5
77	показать что	2	5
78	вопрос о	1	5
79	время как	1	5
80	и на	3	5
81	при решении	2	5
82	но в	4	5
83	то в	1	5
84	в этой	1	5
85	что все	2	5
86	и тем	3	5
87	нашего исследования	1	5
88	с тем	1	5
89	не могли	2	5
90	не могут	2	5
91	могут быть	5	5
92	языка и	1	5
93	в пределах	6	5
94	это не	5	5
95	эти отношения	1	5
96	в понятиях	1	5
97	становится возможным	1	5
98	и все	3	5
99	не иначе	1	4
100	например в	3	4
101	в первом	1	4
102	к другому	1	4
103	мы имеем	2	4
104	совпадает с	2	4
105	я не	2	4
106	в каждой	1	4
107	во всех	11	4
108	относится к	4	4
109	в той	1	4
110	целый ряд	1	4
111	в себе	4	4
112	в нашем	4	4
113	на то	2	4
114	в наших	1	4
115	на этом	2	4
116	но если	1	4
117	он должен	2	4
118	установить что	1	4
119	не в	7	4
120	в сознании	1	4
121	оно не	3	4
122	на основе	6	4
123	ясно что	3	4
124	что и	2	4
125	именно в	1	4
126	между этими	1	4
127	которые в	1	4
128	друг друга	1	4
129	но что	1	4
130	только по	4	4
131	на этот	1	4
132	и следовательно	1	4
133	в частности	2	4
134	который мы	1	4
135	они не	3	4
136	отношения к	6	3
137	это и	1	3
138	чего не	1	3
139	с его	2	3
140	одном и	1	3
141	значение для	3	3
142	связи и	3	3
143	независимо от	13	3
144	как в	4	3
145	хотя и	3	3
146	как оно	1	3
147	при этом	5	3
148	в плане	7	3
149	в каждом	2	3
150	в них	5	3
151	восприятия и	1	3
152	в их	10	3
153	его отношение	1	3
154	по себе	1	3
155	является как	2	3
156	каждого отдельного	1	3
157	значение слова	4	3
158	до известной	1	3
159	что с	1	3
160	что их	1	3
161	в основе	5	3
162	связи с	2	3
163	до того	1	3
164	этом отношении	2	3
165	отличается от	2	3
166	опыта и	1	3
167	в себя	2	3
168	действия и	1	3
169	мог бы	1	3
170	образом в	1	3
171	и здесь	2	3
172	до сих	1	3
173	не осознает	1	3
174	во втором	1	3
175	в его	43	3
176	и только	4	3
177	все время	1	3
178	этот вопрос	1	3
179	и его	16	3
180	есть в	1	3
181	в нашей	2	3
182	до конца	1	3
183	нуждается в	2	3
184	для решения	1	3
185	связано с	1	3
186	а не	5	3
187	но как	2	3
188	на фоне	3	3
189	как это	2	3
190	и которое	1	3
191	сих пор	1	3
192	в целом	3	3
193	бы в	1	3
194	мы должны	2	3
195	отношении к	1	3
196	не знает	3	3
197	первом случае	1	3
198	в своих	2	3
199	и завершается	2	2
200	а из	1	2
201	самом деле	6	2
202	он может	2	2
203	мы уже	1	2
204	и иной	3	2
205	до крайности	1	2
206	что уже	1	2
207	всего сказанного	1	2
208	основе этого	1	2
209	а только	2	2
210	к которой	1	2
211	себе и	1	2
212	прежде всего	13	2
213	все же	6	2
214	с понятием	1	2
215	и наконец	6	2
216	нами в	2	2
217	не совпадает	2	2
218	как таковое	1	2
219	все эти	5	2
220	чему он	1	2
221	если он	1	2
222	мысли и	1	2
223	к одному	1	2
224	этого вопроса	1	2
225	непосредственно а	1	2
226	в другом	2	2
227	с другими	3	2
228	этом смысле	3	2
229	чем в	2	2
230	в высшей	5	2
231	несмотря на	3	2
232	смысле что	1	2
233	раз и	2	2
234	этой области	2	2
235	моментом в	3	2
236	в этих	2	2
237	в своей	7	2
238	лежат в	1	2
239	в котором	2	2
240	мы называем	1	2
241	том смысле	1	2
242	в которых	1	2
243	но это	3	2
244	но он	1	2
245	и более	2	2
246	и вообще	2	2
247	что эта	2	2
248	не менее	4	2
249	она не	2	2
250	уже из	1	2
251	имеем дело	3	2
252	к определенному	1	2
253	с достаточной	1	2
254	входят в	3	2
255	у нас	2	2
256	языка в	3	2
257	приходит к	1	2
258	и от	3	2
259	нами выше	2	2
260	в совершенно	1	2
261	мышления но	1	2
262	как с	1	2
263	на том	1	2
264	не с	4	2
265	что у	1	2
266	к его	2	2
267	можно только	6	2
268	том как	2	2
269	начинается в	1	2
270	с ним	5	2
271	предмета и	2	2
272	в значительной	2	2
273	нас в	1	2
274	необходимых для	1	2
275	но с	3	2
276	в меньшей	1	2
277	с ними	4	2
278	дело с	6	2
279	и является	1	2
280	для всех	1	2
281	только на	1	2
282	каким образом	1	2
283	речь в	1	2
284	но совершенно	2	2
285	в новом	1	2
286	из них	1	2
287	в одном	1	2
288	моментов в	1	2
289	в других	4	2
290	нашем примере	2	2
291	с другой	7	2
292	к которому	4	2
293	и между	1	2
294	и др	8	2
295	исходит из	1	2
296	мы сделали	1	2
297	более того	4	2
298	схватывания предмета	1	2
299	которых мы	4	2
300	не на	5	2
301	была бы	2	2
302	в связи	2	2
303	связей и	1	2
304	в иной	1	2
305	мы говорим	1	2
306	по своему	1	2
307	в данном	4	2
308	по существу	2	2
309	этого слова	1	2
310	как только	3	2
311	действительность в	1	2
312	все это	3	2
313	вне которой	1	2
314	известной степени	4	2
315	форм и	2	2
316	для нас	1	2
317	от него	3	2
318	только что	1	2
319	именно поэтому	2	2
320	хотя в	1	2
321	а в	6	2
322	в новый	2	2
323	скажем только	1	2
324	другой стороны	4	2
325	имеет место	5	2
326	из этого	1	2
327	и другие	2	2
328	предполагает уже	1	2
329	это в	1	2
330	смысле слова	2	1
331	ли мы	3	1
332	не остается	2	1
333	выражения в	1	1
334	тех же	1	1
335	от своей	1	1
336	в чисто	1	1
337	в определенный	2	1
338	принципиальное различие	1	1
339	его же	1	1
340	из его	1	1
341	едва ли	3	1
342	которое может	1	1
343	и могут	1	1
344	этом направлении	1	1
345	есть не	2	1
346	в словесном	2	1
347	бы что	1	1
348	язык как	1	1
349	нам в	1	1
350	сравнение или	1	1
351	его выражения	1	1
352	что иное	1	1
353	и он	2	1
354	звуковой стороной	1	1
355	значения в	1	1
356	свою очередь	1	1
357	быть понято	1	1
358	не нужно	5	1
359	это возможно	1	1
360	первый план	2	1
361	без которой	1	1
362	иное как	1	1
363	на их	1	1
364	является таким	1	1
365	на самом	4	1
366	точка зрения	3	1
367	не просто	1	1
368	нет и	3	1
369	из важнейших	3	1
370	за пределы	12	1
371	только путем	1	1
372	которые не	1	1
373	отнюдь не	19	1
374	увидим далее	1	1
375	не через	1	1
376	пути в	1	1
377	стороны и	1	1
378	как к	2	1
379	кроме того	3	1
380	в полном	1	1
381	имеет в	1	1
382	совершенно новое	1	1
383	психологии и	1	1
384	помощью которого	1	1
385	не можем	2	1
386	не приходится	1	1
387	и переход	1	1
388	что это	2	1
389	им в	1	1
390	иным путем	2	1
391	другом случае	1	1
392	только один	1	1
393	как он	1	1
394	к выводу	1	1
395	не его	2	1
396	но именно	1	1
397	единство в	1	1
398	именно то	1	1
399	формы но	1	1
400	начинает овладевать	1	1
401	нее и	1	1
402	эта последняя	1	1
403	в понимании	1	1
404	и изученным	1	1
405	включающее в	1	1
406	не как	1	1
407	широком смысле	1	1
408	моментом и	1	1
409	лежит не	1	1
410	характер в	1	1
411	что каждая	1	1
