N	3gram	Vygotskiy__5	FransuaR
1	о том что	6	5
2	в другом месте	1	4
3	в самом деле	5	4
4	с одной стороны	12	4
5	все то что	2	4
6	на первый план	2	3
7	в этом отношении	3	3
8	о котором мы	3	3
9	до сих пор	5	3
10	вместо того чтобы	1	3
11	никак не может	3	2
12	одной стороны и	1	2
13	с точки зрения	2	2
14	и вовсе не	1	2
15	и то что	3	2
16	прямо сказать что	1	2
17	в данном случае	2	2
18	и тот же	1	2
19	как один из	1	2
20	жизни и смерти	1	2
21	с другой стороны	5	2
22	то есть нечто	2	2
23	и т.п и	1	2
24	в том что	14	2
25	в искусстве и	3	2
26	и того же	2	1
27	в начале романа	1	1
28	по отношению к	1	1
29	в основе своей	1	1
30	по этому вопросу	1	1
31	том что в	1	1
32	о котором говорит	2	1
33	дело в том	1	1
34	из этих трех	1	1
35	он объединяет в	1	1
36	более или менее	1	1
37	рядом с этой	1	1
38	и никак не	1	1
39	один и тот	1	1
40	в одной из	1	1
41	мы находим в	1	1
42	в лучшем случае	3	1
43	именно в этом	1	1
44	именно то что	4	1
45	в первой главе	1	1
46	из того что	3	1
47	совершенно ясно что	5	1
48	которого мы уже	1	1
49	он должен быть	1	1
50	на этот вопрос	3	1
51	в противоположность этому	1	1
52	и др в	1	1
53	в значительной мере	1	1
54	вместе с тем	3	1
55	рядом с этим	1	1
56	до известной степени	1	1
57	мы видим как	1	1
58	но он был	1	1
59	сам по себе	3	1
60	таким образом очень	1	1
61	только то что	1	1
62	или в формы	1	1
63	и тем же	3	1
64	своего героя в	1	1
65	в конце концов	2	1
66	смысле этого слова	1	1
67	так как они	1	1
68	и в строении	2	1
69	мы видим что	3	1
70	и в этой	1	1
71	и как бы	4	1
72	как и вообще	1	1
73	все же не	1	1
74	в этом образе	1	1
75	то что он	3	1
76	а не как	1	1
77	друг к другу	4	1
78	в целом ряде	1	1
79	что самая крепкая	1	1
80	мы все время	1	1
81	как бы в	2	1
82	для того чтобы	19	1
83	не может быть	2	1
84	потому что они	1	1
85	одним и тем	3	1
86	мы видели что	1	1
87	что в начале	1	1
88	в зависимости от	6	1
89	в то время	1	1
90	у него опять	1	1
91	заключается в том	6	1
92	во внешнем мире	1	1
93	после того как	1	1
94	и сейчас в	1	1
95	в них всегда	1	1
96	не только в	2	1
97	той или иной	2	1
98	и в романе	1	1
99	можно сказать что	2	1
100	одного и того	2	1
101	а с другой	4	1
102	мы уже указывали	1	1
103	и что он	1	1
104	в самом центре	1	1
105	при этом совершенно	1	1
106	во всех трех	2	1
107	том что он	1	1
108	рассуждение о том	1	1
109	таким образом все	2	1
110	то что не	1	1
