N	2gram	Bakhtin_Fr_6	Myshleni
1	и в	41	28
2	в том	2	28
3	то что	10	28
4	в этом	12	27
5	в развитии	2	24
6	того что	3	24
7	потому что	3	22
8	том что	7	19
9	не может	4	19
10	таким образом	17	18
11	что он	6	18
12	только в	3	18
13	что в	7	17
14	не только	10	16
15	так же	5	15
16	точки зрения	2	13
17	может быть	2	13
18	с помощью	6	13
19	сказать что	6	13
20	в сфере	1	12
21	понятий в	1	12
22	и не	3	11
23	что мы	2	11
24	как бы	7	11
25	но не	2	10
26	по отношению	1	10
27	с точки	2	10
28	в отношении	1	10
29	того чтобы	4	10
30	как мы	12	10
31	так как	10	10
32	но и	13	10
33	отношению к	1	10
34	было бы	3	9
35	мы можем	1	9
36	между собой	1	9
37	в самом	10	8
38	мы видели	2	8
39	никогда не	8	8
40	тем что	5	8
41	для того	1	8
42	еще не	1	8
43	как известно	2	7
44	того же	4	7
45	то же	5	7
46	в сущности	8	7
47	отношение к	1	7
48	в своем	5	7
49	в которой	1	7
50	он не	2	7
51	в нем	16	7
52	заключается в	2	7
53	можно было	1	7
54	мы видим	6	7
55	и других	1	7
56	там где	5	7
57	вместе с	6	7
58	между ними	3	7
59	мы не	2	6
60	в чем	3	6
61	и как	4	6
62	и к	1	6
63	как и	7	6
64	для него	1	6
65	не имеет	1	6
66	тогда когда	2	6
67	то время	1	6
68	так и	5	6
69	и что	5	6
70	можно сказать	1	6
71	его в	1	6
72	так что	2	6
73	как раз	2	6
74	в области	2	6
75	в то	6	6
76	в зависимости	1	5
77	из того	2	5
78	зависимости от	1	5
79	и на	9	5
80	но в	8	5
81	то в	1	5
82	в этой	8	5
83	что все	2	5
84	и тем	1	5
85	с тем	1	5
86	не могли	1	5
87	того как	1	5
88	один раз	2	5
89	не могут	2	5
90	могут быть	1	5
91	для развития	1	5
92	в пределах	1	5
93	это не	1	5
94	и все	9	5
95	по самой	1	5
96	например в	6	4
97	и то	2	4
98	в первом	3	4
99	той же	5	4
100	совпадает с	1	4
101	во всех	17	4
102	в одной	3	4
103	в той	5	4
104	с этим	3	4
105	в себе	5	4
106	в нашем	1	4
107	на этом	2	4
108	к другу	1	4
109	и того	1	4
110	одного и	2	4
111	но если	2	4
112	он должен	1	4
113	не в	4	4
114	ясно что	1	4
115	что и	1	4
116	именно в	4	4
117	между этими	1	4
118	и обратно	1	4
119	на этот	1	4
120	в частности	2	4
121	снизу вверх	1	4
122	они не	3	4
123	ту же	1	3
124	это и	2	3
125	с его	5	3
126	друг к	1	3
127	из этих	2	3
128	видели что	1	3
129	как в	4	3
130	хотя и	2	3
131	на его	2	3
132	связанные с	1	3
133	при этом	3	3
134	раз в	2	3
135	в плане	3	3
136	и по	1	3
137	в каждом	1	3
138	должен был	1	3
139	между отдельными	1	3
140	в них	7	3
141	восприятия и	1	3
142	в их	1	3
143	всякий раз	1	3
144	по себе	1	3
145	до известной	1	3
146	что с	1	3
147	что их	2	3
148	в основе	4	3
149	это мы	1	3
150	связи с	2	3
151	до того	3	3
152	этом отношении	3	3
153	только то	1	3
154	в себя	1	3
155	действия и	1	3
156	те же	3	3
157	мог бы	1	3
158	образом в	2	3
159	и здесь	1	3
160	и т.д	1	3
161	до сих	3	3
162	во втором	3	3
163	в его	7	3
164	все время	4	3
165	в сферу	1	3
166	один из	6	3
167	этот вопрос	1	3
168	новая ступень	1	3
169	и его	13	3
170	есть в	3	3
171	до конца	2	3
172	связано с	3	3
173	а не	2	3
174	же точно	1	3
175	на фоне	1	3
176	как это	2	3
177	это есть	1	3
