N	3gram	Tiupa_Lite_1	Analitik
1	не может быть	1	16
2	в том что	11	9
3	в то же	5	8
4	в отличие от	5	6
5	то же время	5	6
6	на наш взгляд	5	6
7	литературного произведения как	1	5
8	по отношению к	2	5
9	факторов художественного впечатления	2	5
10	мы имеем дело	1	4
11	с точки зрения	2	4
12	в конечном счете	4	4
13	к тому же	1	4
14	о том что	2	3
15	состоит в том	5	3
16	а не в	1	3
17	подобно тому как	2	3
18	в том числе	1	3
19	в произведении искусства	1	3
20	бы то ни	1	3
21	из того что	2	3
22	то ни было	1	3
23	с одной стороны	2	3
24	собственно говоря и	1	3
25	в полной мере	1	3
26	том или ином	1	3
27	быть не может	1	3
28	и того же	1	2
29	могли бы быть	1	2
30	в самом деле	1	2
31	как совокупность факторов	2	2
32	в качестве своего	1	2
33	в этом отношении	2	2
34	в той мере	1	2
35	в данном случае	4	2
36	в силу своей	3	2
37	далеко не всегда	1	2
38	но в то	1	2
39	не сводится к	3	2
40	в равной степени	1	2
41	с другой стороны	1	2
42	какой бы то	1	2
43	во внешнем мире	1	2
44	при этом должен	1	2
45	внутреннего и внешнего	1	2
46	с легкой руки	2	2
47	жизни прежде всего	1	2
48	одного и того	1	2
49	тейяр де шарден	1	2
50	тех или иных	1	2
51	совокупность факторов художественного	2	2
52	том что он	1	2
53	фазу испытания смертью	1	2
54	себя один в	1	1
55	и вневременного творчества	1	1
56	дает им полный	1	1
57	в коммуникативном событии	2	1
58	напротив взаимно полагают	1	1
59	автор литературного произведения	1	1
60	не в состоянии	1	1
61	присутствия я в	1	1
62	в е годы	2	1
63	культуры в целом	2	1
64	вынуждены констатировать ее	1	1
65	не поглощает частных	1	1
66	тех пор пока	1	1
67	подавляет и не	1	1
68	при этом от	1	1
69	собою без другого	1	1
70	полагают себя один	1	1
71	как уже говорилось	1	1
72	по воле автора	1	1
73	в виду не	2	1
74	раскрывая себя в	1	1
75	внутреннего я во	1	1
76	из этих уровней	1	1
77	а напротив взаимно	1	1
78	а отнюдь не	1	1
79	им полный простор	1	1
80	друга а напротив	1	1
81	исключают друг друга	1	1
82	утверждают свое частное	1	1
83	актов автора или	1	1
84	когда во-вторых они	1	1
85	по этой причине	2	1
86	постструктурализм как единосущную	1	1
87	автора или перцептивных	1	1
88	духовного общения людей	2	1
89	как и во	1	1
90	я героя как	1	1
91	в-третьих эта всеединая	1	1
92	в соответствии с	1	1
93	целого а утверждают	1	1
94	дело не только	2	1
95	ментальность мы вынуждены	1	1
96	события особого рода	1	1
97	эта всеединая основа	1	1
98	как раз и	1	1
99	и внешнее и	1	1
100	изменяющуюся ментальность мы	1	1
101	которой устремляются интенциональные	1	1
102	на том или	1	1
103	в воспринимающем сознании	1	1
104	только в том	2	1
105	или перцептивных актов	1	1
106	внутреннее есть глубочайшее	1	1
107	до сих пор	1	1
108	говоря уже о	1	1
109	сверхиндивидуального и вневременного	1	1
110	в зависимости от	1	1
111	всеобщей основе когда	1	1
112	стать самим собою	1	1
113	присутствия внутреннего я	1	1
114	поскольку произведение искусства	1	1
115	и поэтапно изменяющуюся	1	1
116	из классических текстов	1	1
117	между тем как	1	1
118	другом солидарны между	1	1
119	в ые годы	1	1
120	формализм структурализм постструктурализм	1	1
121	взяв формализм структурализм	1	1
122	а раскрывая себя	1	1
123	субъекта объекта и	1	1
124	ивана петровича белкина	1	1
125	и не поглощает	1	1
126	а то и	1	1
127	свой другой для	1	1
128	них дает им	1	1
129	когда наконец в-третьих	1	1
130	художественной культуры в	1	1
131	творческих актов автора	1	1
132	субъекта и адресата	1	1
133	с этой точки	3	1
134	по крайней мере	1	1
135	я других людей	1	1
136	нуждается в объекте	1	1
137	есть глубочайшее общение	1	1
138	пусть и поэтапно	1	1
139	покойного ивана петровича	1	1
140	в равной мере	1	1
141	внешнее и внутреннее	1	1
142	и в частности	1	1
143	границей к которой	1	1
144	в этой связи	1	1
145	всеобщего личного самоопределения	1	1
146	коммуникативного события особого	1	1
147	организатором коммуникативного события	1	1
148	классических текстов русской	1	1
149	подлинно художественном тексте	1	1
150	он нуждается в	1	1
151	поглощает частных элементов	1	1
152	простор в себе	1	1
153	наконец в-третьих эта	1	1
154	представляют собой лишь	1	1
155	не только в	4	1
156	не исключают целого	1	1
157	человека и внешнее	1	1
158	на первый взгляд	1	1
159	между собою когда	1	1
160	как писал в	1	1
161	одним из первых	1	1
162	в свою очередь	1	1
163	не столько в	1	1
164	эстетического объекта не	1	1
165	том же году	3	1
166	по отношению ко	1	1
167	устремляются интенциональные намерения	1	1
168	при наличии которой	1	1
169	основе когда наконец	1	1
170	свое частное бытие	1	1
171	а с другой	1	1
172	по этому пути	1	1
173	так и не	1	1
174	исключают целого а	1	1
175	бытие человека и	1	1
176	несет в себе	2	1
177	частных элементов а	1	1
178	прежде всего в	3	1
179	мы вынуждены констатировать	1	1
180	единой всеобщей основе	1	1
181	как нам представляется	1	1
182	во всяком случае	2	1
183	поэтапно изменяющуюся ментальность	1	1
184	солидарны между собою	1	1
