N	3gram	Bakhtin_Pr_3	Istorich
1	с другой стороны	1	8
2	в том что	3	5
3	до сих пор	5	4
4	о том что	2	4
5	и на земле	1	3
6	так как это	1	3
7	мы видели что	2	3
8	не может быть	1	3
9	уже знаем что	1	2
10	мы не будем	1	2
11	но и в	1	2
12	таким образом и	1	2
13	во всяком случае	1	2
14	по отношению к	1	2
15	после того как	1	2
16	можно было бы	1	2
17	но мы уже	1	2
18	мы уже знаем	1	2
19	как и в	3	2
20	живых и мертвых	1	2
21	чтобы они не	1	1
22	и один из	1	1
23	что иное как	1	1
24	в античности в	1	1
25	в обоих случаях	1	1
26	следует отметить что	1	1
27	по существу и	1	1
28	связь со смертью	1	1
29	более или менее	3	1
30	в том числе	11	1
31	том что на	1	1
32	может быть наиболее	1	1
33	знает что он	1	1
34	в одной из	1	1
35	мы находим в	1	1
36	и не может	1	1
37	в зависимости от	2	1
38	для этой цели	1	1
39	том числе и	10	1
40	и др в	2	1
41	к мысли о	1	1
42	и то что	1	1
43	во сне в	1	1
44	в загробном мире	1	1
45	в царстве мертвых	2	1
46	но тут же	1	1
47	но при этом	1	1
48	а также и	3	1
49	между человеком и	1	1
50	и не могу	1	1
51	так или иначе	1	1
52	мы уже говорили	2	1
53	в связи со	1	1
54	даже когда они	1	1
55	есть не что	1	1
56	вместе с ним	1	1
57	так и в	2	1
58	и тем самым	1	1
59	и тем более	1	1
60	с земли на	2	1
61	можно сказать что	4	1
62	как мы видим	1	1
63	мертвых где в	1	1
64	и где он	1	1
65	не что иное	1	1
66	из представления о	1	1
67	прежде всего является	1	1
68	тем не менее	2	1
69	здесь как и	1	1
70	смысле этого слова	1	1
71	как бы он	1	1
72	в более или	1	1
