N	2gram	Losev_Vlad_2	Analitik
1	в этом	20	18
2	не только	12	16
3	и в	30	16
4	в частности	2	16
5	так и	5	15
6	как и	5	14
7	своего рода	1	12
8	но и	8	12
9	и не	18	12
10	том что	12	12
11	в том	18	12
12	в качестве	1	11
13	при этом	5	10
14	а не	7	10
15	как бы	5	10
16	в этой	4	9
17	лишь в	1	9
18	ничего не	2	9
19	и даже	10	9
20	то есть	7	9
21	в целом	4	8
22	в данном	3	8
23	особенно в	1	7
24	к тому	2	7
25	а также	10	7
26	о том	4	7
27	в себе	6	7
28	то что	20	7
29	в самом	2	6
30	и на	4	6
31	но в	8	6
32	говорить о	1	6
33	может быть	7	6
34	как это	7	6
35	и к	6	5
36	данном случае	2	5
37	того же	5	4
38	так у	1	4
39	между двумя	1	4
40	по преимуществу	1	4
41	в сущности	2	4
42	но не	3	4
43	было написано	2	4
44	как в	3	4
45	в своем	8	4
46	хотя и	6	4
47	в себя	1	4
48	он в	1	4
49	тому же	1	4
50	на этом	2	4
51	то же	4	4
52	не с	1	4
53	и тем	1	4
54	не любит	1	4
55	для него	9	4
56	точки зрения	7	4
57	не в	9	4
58	в конце	13	4
59	только не	1	4
60	и является	1	4
61	не менее	7	4
62	во второй	2	4
63	можно сказать	4	4
64	во всех	3	4
65	только в	6	4
66	и его	6	4
67	уже не	3	4
68	в сознании	1	4
69	не так	1	4
70	у него	19	4
71	как раз	1	4
72	не может	9	4
73	и особенно	3	4
74	этом случае	1	4
75	о его	5	4
76	все это	5	4
77	я и	2	3
78	и то	5	3
79	едва ли	3	3
80	в их	2	3
81	мы имеем	1	3
82	ему в	2	3
83	не был	2	3
84	что касается	3	3
85	как уже	1	3
86	самом начале	1	3
87	в нашем	1	3
88	на его	4	3
89	однако при	1	3
90	и если	4	3
91	и сам	2	3
92	содержит в	4	3
93	его от	1	3
94	несмотря на	4	3
95	к а	2	3
96	не мог	8	3
97	место в	1	3
98	не столько	3	3
99	тем не	6	3
100	по крайней	4	3
101	как о	1	3
102	никогда не	7	3
103	казалось бы	2	3
104	сводится к	1	3
105	тем что	1	3
106	как будто	2	3
107	этом отношении	1	3
108	ни о	1	3
109	как мы	11	3
110	можно было	2	3
111	в результате	5	3
112	если бы	1	3
113	борьба с	2	3
114	что и	3	3
115	крайней мере	4	3
116	и все	7	3
117	так что	5	3
118	я в	3	3
119	из них	1	3
120	только на	1	3
121	со стороны	4	3
122	именно в	4	3
123	было бы	9	3
124	из трех	3	3
125	и за	1	3
126	в первой	1	3
127	прежде всего	6	3
128	а в	11	3
129	в действительности	1	3
130	по поводу	4	3
131	с самим	1	3
132	я его	3	2
133	отношения к	3	2
134	и до	2	2
135	из его	2	2
136	той же	4	2
137	а как	1	2
138	из своих	1	2
139	в изложении	1	2
140	и он	4	2
141	еще не	1	2
142	он был	6	2
143	в общем	2	2
144	отличие от	3	2
145	и я	5	2
146	как говорит	1	2
147	о жизни	1	2
148	и м	1	2
149	знаю что	1	2
150	себе не	1	2
151	в противоположность	1	2
152	на то	2	2
153	жизнью и	1	2
154	он не	4	2
155	что она	1	2
156	таким образом	3	2
157	что все	1	2
158	них не	1	2
159	это было	4	2
160	этом смысле	1	2
161	в споре	1	2
162	по себе	5	2
163	он же	2	2
164	он и	3	2
165	еще в	2	2
166	в этих	4	2
167	в своей	5	2
168	в котором	5	2
169	с точки	3	2
170	в отличие	3	2
171	но эта	1	2
172	теми же	1	2
173	речи в	1	2
174	для нее	1	2
175	даже в	2	2
176	она не	2	2
177	что с	1	2
178	в то	9	2
179	дело не	1	2
180	некоторого рода	2	2
181	л и	1	2
182	не имеет	2	2
183	на котором	2	2
184	на него	1	2
185	же время	3	2
186	так например	1	2
187	ли не	1	2
188	те же	3	2
189	того и	2	2
190	на которую	1	2
191	раз не	1	2
192	с ним	5	2
193	что в	12	2
194	произведения как	1	2
195	в произведении	1	2
196	о своей	1	2
197	никак не	3	2
198	его в	4	2
199	и во	2	2
200	собственно говоря	2	2
201	в его	11	2
202	не знаю	1	2
203	того что	5	2
204	себя в	2	2
205	для всех	1	2
206	не есть	4	2
207	а то	2	2
208	ни с	2	2
209	и их	1	2
210	или даже	1	2
211	в одном	1	2
212	вовсе не	4	2
213	не о	2	2
214	уже и	2	2
215	здесь в	2	2
216	и стал	1	2
217	на этот	4	2
218	его как	1	2
219	была бы	1	2
220	о чем	6	2
221	вместе с	8	2
222	так же	4	2
223	к его	2	2
224	к своему	1	2
225	в столь	1	2
226	такого рода	2	2
227	по существу	3	2
228	н и	1	2
229	ты не	1	2
230	здравого смысла	2	2
231	и для	3	2
232	тот кто	1	2
233	в двух	2	2
234	еще более	3	2
235	и мне	1	2
236	личности и	1	2
237	от своего	1	2
238	сказать что	11	2
239	к этому	6	2
240	в таком	3	2
241	также его	1	1
242	как известно	1	1
243	и т	1	1
244	также и	6	1
245	этом она	1	1
246	с с	4	1
247	самом деле	1	1
248	к мнению	1	1
249	отношений в	1	1
250	отношения между	1	1
251	не имело	1	1
252	смерть в	1	1
253	и больше	3	1
254	действительности и	1	1
255	жизни здесь	1	1
256	по его	1	1
257	тема здесь	1	1
258	мы уже	2	1
259	есть не	1	1
260	на первом	2	1
261	именно к	3	1
262	не слишком	1	1
263	что иное	1	1
264	не вполне	2	1
265	в полной	1	1
266	я не	4	1
267	но даже	1	1
268	о судьбе	1	1
269	то его	2	1
270	и самого	1	1
271	иное как	1	1
272	быть в	3	1
273	нам представляется	2	1
274	в чем	2	1
275	и всего	2	1
276	совсем не	4	1
277	то он	1	1
278	тех же	1	1
279	не все	1	1
280	тут же	2	1
281	и небольшой	1	1
282	не принимает	1	1
283	независимо от	1	1
284	так называемая	1	1
285	разговора о	2	1
286	этой стороны	1	1
287	когда он	1	1
288	и наконец	4	1
289	его к	1	1
290	уже содержит	1	1
291	более или	3	1
292	о самом	1	1
293	со своей	2	1
294	себе как	1	1
295	в которой	4	1
296	бы и	1	1
297	себя к	1	1
298	бы с	2	1
299	так или	3	1
300	все эти	5	1
301	из этих	3	1
302	которые в	1	1
303	поскольку в	3	1
304	и действительное	1	1
305	фразы в	1	1
306	но без	1	1
307	еще один	2	1
308	что даже	1	1
309	сказал я	1	1
310	как он	2	1
311	так сказать	1	1
312	бы от	1	1
313	в нем	4	1
314	в статье	2	1
315	вера в	2	1
316	время и	1	1
317	еще а	1	1
318	всех этих	3	1
319	в первую	1	1
320	интерес представляет	1	1
321	к одному	1	1
322	не к	1	1
323	прочим и	2	1
324	борьбу с	1	1
325	пребывание в	1	1
326	свое время	1	1
327	никому не	1	1
328	и по	2	1
329	его можно	1	1
330	споре с	1	1
331	конца и	1	1
332	об этом	6	1
333	времени и	1	1
334	в несколько	1	1
335	заключается в	2	1
336	первую очередь	1	1
337	в глазах	1	1
338	это не	2	1
339	например с	1	1
340	в жизни	1	1
341	только одно	3	1
342	душевных и	1	1
343	ни в	7	1
344	он именует	3	1
345	в них	3	1
346	все равно	1	1
347	к которым	1	1
348	далеко не	1	1
349	но лишь	1	1
350	этого не	2	1
351	со своими	1	1
352	которой он	2	1
353	говорится о	2	1
354	же самый	1	1
355	когда сам	1	1
356	такой же	1	1
357	нисколько не	2	1
358	но я	1	1
359	с первых	1	1
360	но если	1	1
361	и при	2	1
362	взгляд на	1	1
363	в следующем	3	1
364	в такой	1	1
365	и третий	1	1
366	это делает	1	1
367	что я	3	1
368	подтверждается и	1	1
369	вплоть до	3	1
370	времени не	1	1
371	далека от	1	1
372	мере в	1	1
373	однако в	2	1
374	том же	3	1
375	что этот	1	1
376	остаться за	1	1
377	а вот	2	1
378	раз и	2	1
379	вообще но	1	1
380	до известной	1	1
381	с теми	1	1
382	меня не	2	1
383	тогда когда	2	1
384	со светом	1	1
385	было не	1	1
386	но только	1	1
387	каждый из	1	1
388	вся его	1	1
389	только и	3	1
390	жизни не	1	1
391	этих двух	1	1
392	всего на	2	1
393	степени что	1	1
394	потому что	9	1
395	связи с	8	1
396	предстает в	1	1
397	только с	1	1
398	которая по	1	1
399	а мы	2	1
400	у нас	6	1
401	всему этому	2	1
402	которых он	1	1
403	начиная с	2	1
404	если он	1	1
405	во все	1	1
406	с явным	1	1
407	уже было	1	1
408	должны быть	1	1
409	он оказывается	1	1
410	это первая	1	1
411	отказаться от	1	1
412	для себя	5	1
413	некоторой степени	2	1
414	вот и	3	1
415	и о	4	1
416	то она	1	1
417	в виду	2	1
418	свою очередь	2	1
419	характер и	1	1
420	только то	1	1
421	возлагает на	1	1
422	слова а	1	1
423	с собой	1	1
424	в отношении	3	1
425	начала и	2	1
426	хотя как	1	1
427	мне до	1	1
428	поэтому в	1	1
429	этом месте	1	1
430	о нем	2	1
431	и здесь	1	1
432	на вопрос	1	1
433	таков например	1	1
434	второй половине	2	1
435	разумеется в	1	1
436	но мы	1	1
437	и что	5	1
438	что его	4	1
439	все его	1	1
440	может не	1	1
441	но когда	1	1
442	а напротив	1	1
443	к нему	2	1
444	с его	4	1
445	принадлежит с	1	1
446	или иначе	3	1
447	с а	4	1
448	в литературе	1	1
449	что здесь	1	1
450	тот же	5	1
451	в основном	5	1
452	два часа	1	1
453	дело с	1	1
454	в какой	1	1
455	хотя бы	3	1
456	неудивительно что	1	1
457	на несколько	1	1
458	и ее	1	1
459	не мешает	1	1
460	человека с	1	1
461	же и	2	1
462	этот вопрос	1	1
463	тем временем	1	1
464	уже в	3	1
465	то и	1	1
466	больше не	1	1
467	бога а	1	1
468	в начале	4	1
469	на этих	3	1
470	его и	2	1
471	за ним	1	1
472	этот раз	3	1
473	пока не	1	1
474	и возможны	1	1
475	так как	5	1
476	к ним	1	1
477	себе и	2	1
478	до некоторой	2	1
479	дело и	1	1
480	на меня	2	1
481	имеется еще	1	1
482	даже не	1	1
483	и из	2	1
484	как у	2	1
485	на ее	1	1
486	нельзя сказать	1	1
487	миру и	1	1
488	в свою	3	1
489	которая на	1	1
490	еще и	6	1
491	обратиться к	1	1
492	его из	1	1
493	у меня	1	1
494	а главное	1	1
495	ниже в	1	1
496	возвращаясь к	1	1
497	было для	2	1
498	и своим	1	1
499	молод и	1	1
500	если не	2	1
501	в связи	8	1
502	такой степени	1	1
503	поскольку за	1	1
504	эти слова	1	1
505	до этого	1	1
506	и потому	2	1
507	только его	2	1
508	свою собственную	1	1
509	на втором	1	1
510	его личной	1	1
511	лет жизни	1	1
512	однако эти	1	1
513	столкновение с	1	1
514	взятое в	2	1
515	в тех	1	1
516	и всей	1	1
517	образ жизни	1	1
518	ко всему	4	1
519	или менее	3	1
520	да и	3	1
521	человек всегда	1	1
522	довольно много	1	1
523	что же	8	1
524	с этой	4	1
525	только бога	1	1
526	этот не	1	1
527	была очень	1	1
528	будет и	1	1
529	человека который	1	1
530	было сказано	1	1
531	слов которые	1	1
532	между прочим	7	1
533	я от	1	1
534	с этими	1	1
535	перед нами	1	1
536	чем дело	1	1
537	будучи в	1	1
538	известной степени	1	1
539	и ушел	1	1
540	и сама	1	1
541	вероятно в	2	1
542	прежде чем	1	1
543	представляется что	1	1
544	именно здесь	1	1
545	его не	2	1
546	для нас	7	1
547	от него	1	1
548	к этой	2	1
549	тем более	3	1
550	христианства и	2	1
551	и как	3	1
552	мы должны	4	1
553	ни к	1	1
554	будто бы	2	1
555	но это	4	1
556	второй и	1	1
557	же в	2	1
