N	3gram	Losev_Prob_2	Istorich
1	и т д	6	22
2	не может быть	3	7
3	тем не менее	12	6
4	более или менее	4	5
5	с другой стороны	5	5
6	до сих пор	4	5
7	с одной стороны	5	4
8	на то что	4	4
9	в том что	4	4
10	то же самое	5	3
11	точно так же	3	3
12	то время как	1	3
13	что это за	1	3
14	в то время	1	3
15	в связи с	5	3
16	о том что	14	3
17	мы не будем	1	3
18	но все же	1	3
19	можно было бы	2	3
20	должны были бы	2	2
21	к сожалению однако	1	2
22	в чистом виде	3	2
23	в зависимости от	1	2
24	в этих случаях	1	2
25	бы то ни	2	2
26	но и в	3	2
27	то что в	1	2
28	вместе с тем	1	2
29	и тем не	1	2
30	так же как	1	2
31	здесь мы имеем	1	2
32	сих пор мы	1	2
33	то ни было	1	2
34	на первый взгляд	1	2
35	то и здесь	1	2
36	как будто бы	5	2
37	обстоит дело с	1	2
38	один и тот	2	2
39	мы не можем	1	2
40	само по себе	2	2
41	с самого начала	2	2
42	вопрос о том	2	2
43	по этому поводу	2	2
44	для нас не	1	2
45	и тот же	2	2
46	здесь идет речь	2	1
47	к тому чтобы	1	1
48	в тот момент	1	1
49	сейчас мы можем	1	1
50	связаны между собою	1	1
51	этому поводу необходимо	1	1
52	если бы в	1	1
53	идет только о	1	1
54	что в этом	1	1
55	мы хотели бы	1	1
56	и потому в	1	1
57	иметь в виду	1	1
58	какой бы то	1	1
59	да и не	1	1
60	а не какие-нибудь	1	1
61	это было бы	1	1
62	не говоря уже	4	1
63	если один и	1	1
64	в обратном порядке	1	1
65	подобно тому как	2	1
66	в советской науке	2	1
67	в этом смысле	5	1
68	лежащего в основе	1	1
69	так что в	2	1
70	никак не может	2	1
71	о том как	1	1
72	в этом случае	7	1
73	одной стороны и	3	1
74	только тогда когда	3	1
75	вопросе о том	1	1
76	же как и	1	1
77	в и ленина	1	1
78	для нас важны	1	1
79	как один из	1	1
80	сами по себе	2	1
81	можно говорить о	2	1
82	а может быть	2	1
83	на самом же	1	1
84	а так как	1	1
85	только то что	3	1
86	лежат в основе	1	1
87	не только все	1	1
88	и относящиеся сюда	1	1
89	говоря уже о	4	1
90	может быть только	2	1
91	при каких условиях	1	1
92	является не чем	1	1
93	есть нечто целое	1	1
94	в том случае	2	1
95	возникает вопрос о	1	1
96	не может считаться	1	1
97	еще не есть	2	1
98	при таком положении	1	1
99	уже о том	1	1
100	и многие другие	2	1
101	не чем иным	1	1
102	это может быть	1	1
103	того что он	1	1
104	и что здесь	1	1
105	связи с целым	1	1
106	не только в	2	1
107	то что она	2	1
108	нечто целое и	1	1
109	а для этого	1	1
110	связаны между собой	1	1
111	так как нам	1	1
112	в одном случае	1	1
113	есть только в	1	1
114	тем что они	1	1
115	в этой работе	2	1
116	самом же деле	1	1
117	мы могли бы	1	1
118	не менее и	1	1
119	том случае когда	1	1
120	есть не что	3	1
121	только в связи	2	1
122	между собой и	2	1
123	до тех пор	4	1
124	чем иным как	1	1
125	и что такое	3	1
126	того или иного	5	1
127	хотя бы в	1	1
128	и это тоже	1	1
129	чрезвычайно важно для	1	1
130	не только на	1	1
131	отнюдь не означает	1	1
132	что иное как	3	1
133	другой стороны однако	1	1
134	еще не знаем	1	1
135	относится и к	1	1
136	содержит в себе	2	1
137	сам собой возникает	1	1
138	если бы не	3	1
139	по себе но	1	1
140	и что их	1	1
141	именно такого рода	1	1
142	не что иное	3	1
143	с этим мы	1	1
144	и этот момент	1	1
145	один из видов	1	1
146	и в этом	3	1
147	внимание на то	1	1
148	что речь идет	1	1
149	для того чтобы	2	1
150	несмотря на всю	2	1
151	что мы должны	1	1
152	том что и	1	1
153	пока еще не	4	1
154	но тем не	1	1
155	в этом отношении	1	1
156	можно сколько угодно	1	1
157	мы еще не	2	1
