N	2gram	Vygotskiy__2	FransuaR
1	и в	15	41
2	таким образом	14	19
3	в этом	19	15
4	как и	6	14
5	и все	3	14
6	то же	5	13
7	все эти	3	13
8	в этой	6	13
9	мы уже	6	12
10	в его	2	12
11	в себе	2	11
12	как мы	6	11
13	в том	33	11
14	прежде всего	4	11
15	так и	8	10
16	никто не	1	10
17	все это	4	10
18	в своем	9	9
19	не в	8	9
20	и его	4	9
21	в качестве	4	9
22	и т.п	7	9
23	но и	10	9
24	что в	14	9
25	но в	6	8
26	то что	20	8
27	и от	1	8
28	по существу	5	8
29	в нем	1	7
30	вовсе не	6	7
31	в них	4	7
32	как бы	7	7
33	и не	7	7
34	и до	3	6
35	ни в	2	6
36	он хочет	1	6
37	о том	9	6
38	мы видим	4	6
39	только в	4	6
40	это не	5	6
41	для него	3	6
42	у него	2	6
43	с помощью	5	6
44	как в	4	5
45	и к	6	5
46	не только	15	5
47	на этом	1	5
48	мы видели	6	5
49	точки зрения	26	5
50	того как	4	5
51	потому что	7	5
52	всего в	1	5
53	и это	3	5
54	в ней	1	5
55	к нему	1	5
56	на одном	2	5
57	уже в	5	5
58	что и	2	5
59	вместе с	6	5
60	так же	4	5
61	и для	2	5
62	а в	4	5
63	к этому	4	5
64	на место	2	4
65	место в	1	4
66	в сущности	9	4
67	и на	1	4
68	целый ряд	2	4
69	и наконец	1	4
70	та же	1	4
71	что это	6	4
72	он не	7	4
73	но все	2	4
74	и с	4	4
75	на этой	2	4
76	должно быть	2	4
77	том что	27	4
78	одном из	1	4
79	одна из	1	4
80	ничего не	3	4
81	рядом с	1	4
82	в виду	6	4
83	и здесь	1	4
84	после того	1	4
85	уже говорили	3	4
86	может быть	9	4
87	в более	2	4
88	было бы	10	4
89	мира и	2	4
90	все что	5	4
91	том числе	3	4
92	и есть	2	3
93	с точки	18	3
94	той же	2	3
95	я не	1	3
96	с ее	2	3
97	он был	1	3
98	во всех	2	3
99	его к	2	3
100	от этого	2	3
101	так сказать	1	3
102	при этом	3	3
103	и по	3	3
104	связанные с	1	3
105	его в	1	3
106	несмотря на	4	3
107	во время	3	3
108	в своей	4	3
109	таким же	3	3
110	в их	2	3
111	тем самым	3	3
112	в отношении	6	3
113	не имеет	4	3
114	тем что	2	3
115	как о	1	3
116	можно было	5	3
117	за то	2	3
118	что у	3	3
119	и вся	1	3
120	нас в	2	3
121	в свете	1	3
122	что он	12	3
123	по этому	6	3
124	из них	3	3
125	земли и	1	3
126	и их	5	3
127	в одном	2	3
128	так как	4	3
129	ничем не	3	3
130	для этой	1	3
131	в руках	1	3
132	не может	9	3
133	и потому	1	3
134	в той	1	3
135	но этот	1	3
136	в человеческом	1	3
137	такой же	1	3
138	но это	1	3
139	не знает	1	3
140	которым он	1	3
141	того же	3	3
142	и эта	2	3
143	как нечто	2	2
144	ту же	2	2
145	также и	2	2
146	и то	1	2
147	на самом	3	2
148	здесь и	3	2
149	и так	1	2
150	все те	2	2
151	из всех	2	2
152	есть не	1	2
153	мы не	10	2
154	что между	2	2
155	в которой	4	2
156	но по	1	2
157	он действует	1	2
158	же что	1	2
159	и самого	2	2
160	в которых	3	2
161	время в	1	2
162	в чем	1	2
163	с его	4	2
164	а следовательно	1	2
165	точка зрения	3	2
166	явлений и	1	2
167	по отношению	6	2
168	в течение	2	2
169	перед нами	2	2
170	характер носит	1	2
171	говорит что	5	2
172	более или	2	2
173	роль играет	1	2
174	имеем в	1	2
175	учение о	1	2
176	как он	6	2
177	уже видели	2	2
178	и еще	1	2
179	и вот	1	2
180	свое время	1	2
181	одно и	1	2
182	что все	4	2
183	и может	1	2
184	некоторые итоги	1	2
185	это было	1	2
186	с этим	3	2
187	мы имеем	3	2
188	которой он	1	2
189	числе и	3	2
190	что значит	1	2
191	в этих	2	2
192	том как	1	2
193	в следующем	3	2
194	или менее	2	2
195	образом и	1	2
196	их в	4	2
197	том и	1	2
198	на всю	1	2
199	что есть	1	2
200	дело не	1	2
201	дело в	1	2
202	здесь на	1	2
203	в процессе	11	2
204	на землю	1	2
205	весь этот	1	2
206	этом отношении	3	2
207	в области	1	2
208	где она	1	2
209	не знаем	1	2
210	к тому	7	2
211	не есть	1	2
212	оно не	1	2
213	должен быть	2	2
214	правда не	1	2
215	на другой	1	2
216	в себя	2	2
217	с самого	1	2
218	на том	2	2
219	никогда не	8	2
220	особенно в	1	2
221	во все	2	2
222	на голову	1	2
223	в словах	1	2
224	находится в	2	2
225	а также	2	2
226	и т.д	12	2
227	и оказывается	1	2
228	другими словами	1	2
229	одного из	1	2
230	и мира	1	2
231	и во	1	2
232	в отрыве	1	2
233	бы в	1	2
234	во всей	5	2
235	не видел	1	2
236	еще более	1	2
237	движения в	1	2
238	все время	3	2
