N	2gram	Bakhtin_Pr_4	FransuaR
1	и в	46	65
2	то есть	40	45
3	и др	1	24
4	как бы	19	22
5	и не	27	22
6	вовсе не	9	18
7	и т.п	14	17
8	в сущности	7	16
9	в том	9	16
10	в этом	16	15
11	но в	6	14
12	в нем	17	13
13	в условиях	3	13
14	мы уже	3	12
15	и на	11	11
16	прежде всего	9	11
17	все эти	4	10
18	не только	14	10
19	и его	6	10
20	так и	4	10
21	у рабле	2	10
22	но и	12	10
23	и потому	1	10
24	том числе	4	10
25	во всех	5	9
26	карнавального типа	2	9
27	в эпоху	1	9
28	в его	9	9
29	все это	6	9
30	за пределы	5	8
31	в своем	3	8
32	в духе	2	8
33	карнавальное мироощущение	2	8
34	и даже	3	8
35	здесь в	2	8
36	и другие	3	8
37	его в	1	7
38	точки зрения	11	7
39	в области	1	7
40	рабле в	1	7
41	только в	6	7
42	влияние на	2	7
43	числе и	3	7
44	жизни и	5	7
45	на самом	1	6
46	в ней	1	6
47	еще не	7	6
48	все же	4	6
49	и у	1	6
50	при этом	5	6
51	том что	4	6
52	в отношении	3	6
53	никогда не	6	6
54	как мы	12	6
55	времени и	2	6
56	нашей работы	1	6
57	в значительной	1	6
58	в литературе	1	6
59	так как	5	6
60	может быть	23	6
61	века и	1	6
62	не знает	4	6
63	сказать что	2	6
64	в последующих	3	5
65	в обычной	1	5
66	меньшей степени	2	5
67	литературы и	1	5
68	с его	5	5
69	отличие от	3	5
70	как в	4	5
71	с их	1	5
72	смеха в	1	5
73	в них	1	5
74	рядом с	5	5
75	как и	12	5
76	есть в	6	5
77	в своей	3	5
78	между людьми	1	5
79	потому что	4	5
80	той или	2	5
81	между тем	2	5
82	и одновременно	2	5
83	для него	2	5
84	в одном	11	5
85	или иной	2	5
86	еще и	4	5
87	и пр	2	5
88	превращается в	4	5
89	в частности	1	5
90	в той	3	5
91	и все	9	5
92	еще более	3	5
93	в большей	2	5
94	в своих	1	5
95	жизни в	1	5
96	норм и	1	4
97	в средние	1	4
98	здесь и	3	4
99	и до	3	4
100	начала в	1	4
101	в общем	2	4
102	и к	9	4
103	поэтому и	2	4
104	в самом	9	4
105	в этой	3	4
106	так сказать	5	4
107	эпохи возрождения	2	4
108	и еще	1	4
109	в узком	2	4
110	на всю	1	4
111	входит в	1	4
112	во время	1	4
113	в их	4	4
114	в отличие	3	4
115	мысли и	2	4
116	смех в	3	4
117	не в	10	4
118	до сих	8	4
119	мы остановимся	1	4
120	шекспира и	1	4
121	можно только	1	4
122	и сервантеса	1	4
123	у сервантеса	2	4
124	на всех	1	4
125	большей или	2	4
126	связи с	1	4
127	в жизни	5	4
128	отношение к	3	4
129	и оценки	1	4
130	выходит за	1	4
131	или меньшей	2	4
132	сих пор	8	4
133	этих явлений	2	4
134	мира и	1	4
135	для нас	2	4
136	между ними	10	4
137	средние века	1	4
138	совершенно не	4	4
139	это в	1	4
140	карнавального мироощущения	2	4
141	в обычном	1	3
142	самом деле	4	3
143	жизни здесь	1	3
144	мировой литературе	1	3
145	мы и	3	3
146	конечно и	3	3
147	почти на	1	3
148	мы будем	2	3
149	менее всего	1	3
150	в себя	4	3
151	уже не	4	3
152	но все	2	3
153	то что	4	3
154	в себе	7	3
155	но на	2	3
156	и с	7	3
157	на этой	1	3
158	и других	4	3
159	это не	5	3
160	далеко не	3	3
161	в ее	1	3
162	он и	4	3
163	с точки	9	3
164	но это	6	3
165	уже сказали	2	3
166	даже в	1	3
167	карнавальный смех	4	3
168	к некоторым	1	3
169	ничего не	2	3
170	преимущественно в	1	3
171	по своей	3	3
172	у шекспира	1	3
173	и здесь	4	3
174	не могут	3	3
175	в виду	4	3
176	известной мере	1	3
177	и вообще	1	3
178	с ним	2	3
179	о нем	6	3
180	в самой	5	3
181	с другой	3	3
182	и во	3	3
183	смен и	3	3
184	к нему	5	3
185	в форме	1	3
186	что он	6	3
187	но как	1	3
188	в известной	2	3
189	друг друга	6	3
190	в системе	2	3
191	как раз	7	3
192	в других	2	3
193	даже и	1	3
194	же деле	1	3
195	эпоху возрождения	1	3
196	самом же	1	3
197	и эта	1	3
198	на весь	1	3
199	на фоне	6	3
200	нет ничего	1	3
201	и их	3	3
202	в тех	1	3
203	обычной жизни	3	3
204	но для	3	3
205	в более	1	3
206	от всех	1	3
207	не может	19	3
208	что в	4	3
209	т.п в	1	2
210	отношения к	2	2
211	одним из	3	2
212	например в	4	2
213	существенное влияние	1	2
214	мы здесь	2	2
215	или к	2	2
216	в чужой	1	2
217	нам кажется	5	2
218	смерть в	1	2
219	видеть в	1	2
220	из всех	1	2
221	и само	2	2
222	всех его	3	2
223	до минимума	3	2
224	не была	2	2
225	не вполне	1	2
226	бы ни	2	2
227	подчеркнуть что	1	2
228	и он	6	2
229	это время	1	2
230	именно эти	1	2
231	время в	1	2
232	и человеческой	1	2
233	и обновления	1	2
234	различия между	1	2
235	но не	4	2
236	не входит	2	2
237	почти до	2	2
238	человеческих отношений	1	2
239	нет и	2	2
240	форме и	1	2
241	мы дадим	1	2
242	с карнавальной	2	2
243	и наконец	4	2
244	его к	2	2
245	за свои	1	2
246	этот смех	2	2
247	из этих	3	2
248	на некоторых	2	2
249	во многих	1	2
250	он не	4	2
251	они в	1	2
252	не к	3	2
253	и вот	1	2
254	в заключение	2	2
255	на его	1	2
256	новое и	1	2
257	свое время	2	2
258	и по	2	2
259	значительной степени	1	2
260	а затем	1	2
261	на все	2	2
262	большинстве случаев	8	2
263	но вся	2	2
264	всегда и	1	2
265	жизни но	1	2
266	этих произведений	1	2
267	в этих	4	2
268	от своего	1	2
269	в романтизме	1	2
270	и без	1	2
271	характер это	1	2
272	но эта	1	2
273	мы упоминали	1	2
274	их в	3	2
275	и очень	1	2
276	раз и	4	2
277	при всех	1	2
278	исторического времени	1	2
279	дело в	3	2
280	здесь на	1	2
281	оба полюса	2	2
282	на него	3	2
283	в процессе	4	2
284	нем в	1	2
285	этих двух	4	2
286	всего на	1	2
287	во всем	4	2
288	жизнью в	1	2
289	же он	2	2
290	и развиваться	1	2
291	отрицает и	1	2
292	в мир	1	2
293	начиная с	1	2
294	к себе	6	2
295	могут быть	2	2
296	к тому	2	2
297	особый тип	1	2
298	здесь еще	1	2
299	и это	3	2
300	пародия как	1	2
301	которого мы	1	2
302	но при	3	2
303	друг в	3	2
304	и этим	3	2
305	приводит к	4	2
306	роль в	1	2
307	особенно в	5	2
308	во многом	1	2
309	во второй	1	2
310	поэтому в	1	2
311	на что	1	2
312	стремление к	1	2
313	связанная с	1	2
314	знает и	1	2
315	о том	5	2
316	можно сказать	4	2
317	как чисто	1	2
318	смены и	2	2
319	ни на	1	2
320	свои пределы	1	2
321	позволит нам	1	2
322	отметить что	1	2
323	но с	2	2
324	явления как	1	2
325	для романтизма	1	2
326	образов и	2	2
327	мы видим	1	2
328	этот вопрос	2	2
329	с одной	1	2
330	в большинстве	9	2
331	только на	3	2
332	т.п все	1	2
333	не укладывается	1	2
334	при всей	1	2
335	что не	1	2
336	в некоторых	1	2
337	одной стороны	1	2
338	на этот	2	2
339	до конца	4	2
340	и самый	1	2
341	более того	3	2
342	в друга	1	2
343	несмотря на	1	2
344	и так	2	2
345	и особенно	1	2
346	к жизни	2	2
347	да и	4	2
348	и судьбы	1	2
349	в это	1	2
350	еще раз	1	2
351	что мы	2	2
352	в целом	1	2
353	знает только	2	2
354	кроме того	4	2
355	существенные различия	1	2
356	в книге	1	2
357	и для	3	2
358	мы найдем	1	2
359	или в	8	2
360	узком смысле	2	2
361	хотя и	6	2
362	совершенно иной	1	2
363	от него	1	2
364	вовсе нет	1	2
365	здесь только	2	2
366	и глубокого	1	2
367	и стремятся	1	2
368	в романе	6	2
369	речи и	5	2
370	себе самому	4	2
371	одновременно и	1	2
372	в свое	2	2
373	в таком	1	2
374	а между	2	1
375	свойственных ему	1	1
376	даны здесь	1	1
377	эта позиция	1	1
378	человека и	3	1
379	функции в	1	1
380	этого последнего	1	1
381	так у	1	1
382	смех это	1	1
383	и должны	2	1
384	все его	1	1
385	выражения как	1	1
386	смотрит на	1	1
387	в приведенном	3	1
388	т.п являются	1	1
389	между двумя	3	1
390	от своей	1	1
391	и существеннее	1	1
392	из самых	1	1
393	в определенные	1	1
394	уже указывали	1	1
395	оно было	1	1
396	в какой-то	1	1
397	литературы вся	1	1
398	собственном смысле	1	1
399	то же	6	1
400	а как	2	1
401	и глубину	1	1
402	на пороге	12	1
403	на материале	1	1
404	может даже	1	1
405	мы не	4	1
406	явления эти	1	1
407	к новой	1	1
408	иногда прямо	1	1
409	именно к	1	1
410	со смертью	1	1
411	глубины и	1	1
412	совпадает с	1	1
413	принадлежит к	1	1
414	резком выражении	1	1
415	своим особым	1	1
416	и самой	1	1
417	достаточно сравнить	1	1
418	и заставляет	1	1
419	они еще	1	1
420	целое и	1	1
421	удалении от	1	1
422	но конечно	2	1
423	от них	2	1
424	подчеркнут и	1	1
425	же она	1	1
426	совершенно невозможны	1	1
427	с которыми	1	1
428	по отношению	5	1
429	остаются в	1	1
430	вступают в	1	1
431	литературная пародия	1	1
432	входили в	1	1
433	друг от	1	1
434	человека с	1	1
435	конечно совершенно	1	1
436	сложную и	1	1
437	в произведениях	2	1
438	это вовсе	2	1
439	с этим	2	1
440	из уст	1	1
441	как к	1	1
442	ней в	1	1
443	как нам	2	1
444	что совершается	1	1
445	все остальные	1	1
446	просто как	1	1
447	односторонней серьезности	2	1
448	далее и	1	1
449	и как	2	1
450	двух разных	2	1
451	вокруг себя	1	1
452	от этого	2	1
453	тон и	3	1
454	типа а	1	1
455	поэтому он	1	1
456	в произведении	2	1
457	время это	1	1
458	без учета	1	1
459	в нашем	1	1
460	рассказчика в	1	1
461	по преимуществу	1	1
462	раз в	2	1
463	таковы три	1	1
464	романа но	1	1
465	имеем в	3	1
466	тому же	1	1
467	как он	3	1
468	на то	3	1
469	в резкий	1	1
470	и если	1	1
471	но прежде	1	1
472	на площади	5	1
473	развиваться в	2	1
474	сказать в	1	1
475	но именно	3	1
476	главное в	1	1
477	говорили в	1	1
478	первым и	1	1
479	юмора и	1	1
480	ни были	1	1
481	и сам	5	1
482	не могли	2	1
483	смех и	2	1
484	на этом	3	1
485	людей и	4	1
486	но дело	2	1
487	серьезность и	1	1
488	лишь бегло	1	1
489	писателем в	1	1
490	последнее слово	1	1
491	это конечно	1	1
492	здесь мы	1	1
493	смеха смех	1	1
494	карнавальной атмосферы	1	1
495	новая разновидность	1	1
496	дальше мы	1	1
497	типы и	1	1
498	они должны	3	1
499	об этом	2	1
500	связанных с	1	1
501	самим собой	2	1
502	наш анализ	1	1
503	лишь в	2	1
504	и иногда	1	1
505	и непосредственное	1	1
506	было бы	3	1
507	лишь на	1	1
508	к миру	1	1
509	игра на	1	1
510	она становится	1	1
511	ведь в	1	1
512	смерть и	1	1
513	части тела	1	1
514	в карнавальной	1	1
515	этом мы	2	1
516	он является	1	1
517	развития европейской	1	1
518	о которых	2	1
519	разобранные нами	3	1
520	мы имеем	3	1
521	особенно на	1	1
522	и тон	1	1
523	его отношения	1	1
524	и уже	1	1
525	переходим к	2	1
526	и гюго	1	1
527	друга в	1	1
528	которую он	2	1
529	место в	1	1
530	углубленной форме	1	1
531	и при	3	1
532	что такое	2	1
533	лежат в	1	1
534	почти не	2	1
535	веке происходит	1	1
536	могло возникнуть	1	1
537	жизнь и	3	1
538	с исключительною	1	1
539	мы говорили	1	1
540	все и	1	1
541	не столько	1	1
542	в которых	2	1
543	своего рода	4	1
544	для всякого	1	1
545	значение для	3	1
546	чужим и	1	1
547	он тоже	2	1
548	отношений между	1	1
549	одном из	2	1
550	которой они	1	1
551	как это	1	1
552	смысле а	1	1
553	односторонней и	1	1
554	вниз в	1	1
555	точку зрения	1	1
556	остается вне	1	1
557	которые в	2	1
558	находится на	1	1
559	но он	3	1
560	сами по	2	1
561	что было	1	1
562	отношений не	1	1
563	свобода и	1	1
564	где нет	1	1
565	и дидро	1	1
566	освободиться от	1	1
567	и вся	1	1
568	слово для	1	1
569	не менее	2	1
570	вплоть до	1	1
571	но они	1	1
572	тем самым	1	1
573	и смех	1	1
574	она не	3	1
575	в то	5	1
576	мысли в	1	1
577	широком смысле	2	1
578	мышления и	1	1
579	еще довольно	2	1
580	по тону	1	1
581	отрешиться от	1	1
582	эта внутренняя	1	1
583	в самых	1	1
584	данную эпоху	1	1
585	отношений они	3	1
586	не могло	2	1
587	для всего	1	1
588	следовательно и	2	1
589	через это	1	1
590	и весь	1	1
591	же время	5	1
592	явление в	2	1
593	сервантеса уже	1	1
594	своей природе	2	1
595	и углубленной	1	1
596	другой стороны	3	1
597	xix веке	1	1
598	остается в	2	1
599	им и	1	1
600	что на	1	1
601	теоретического осознания	1	1
602	с другом	5	1
603	у нас	2	1
604	воспринимаются как	1	1
605	пафосом смен	1	1
606	но там	1	1
607	есть из	1	1
608	правда несколько	1	1
609	лежит в	1	1
610	человека в	1	1
