N	2gram	Propp_Isto_3	StatiiOP
1	и в	22	29
2	том что	8	27
3	в том	9	27
4	в этом	17	21
5	не только	14	19
6	но и	12	19
7	что в	15	19
8	о том	3	17
9	в и	1	13
10	в его	3	13
11	что он	9	13
12	между прочим	3	12
13	то что	7	11
14	все это	1	11
15	таким образом	10	10
16	к тому	3	10
17	т е	16	10
18	и т	16	9
19	в своем	2	9
20	он не	5	9
21	потому что	3	9
22	так и	2	9
23	и не	12	9
24	как на	1	9
25	но в	10	8
26	и пр	11	8
27	я не	3	7
28	в ней	2	7
29	так например	1	7
30	но все	2	7
31	в своей	1	7
32	в котором	2	7
33	того как	1	7
34	с тем	2	7
35	вместе с	9	7
36	одним из	4	6
37	вопрос о	2	6
38	и на	4	6
39	все же	5	6
40	т д	15	6
41	вовсе не	2	6
42	и его	4	6
43	об этом	1	6
44	и что	2	6
45	в одном	2	6
46	до сих	5	6
47	в течение	6	6
48	было бы	3	5
49	точки зрения	2	5
50	в русской	3	5
51	была бы	1	5
52	того что	5	5
53	между тем	2	5
54	в качестве	2	5
55	своего рода	1	5
56	обратить внимание	1	5
57	прежде всего	3	5
58	а не	6	5
59	о чем	1	5
60	как бы	1	5
61	сих пор	5	5
62	то обстоятельство	1	4
63	кроме того	1	4
64	хотя и	2	4
65	и к	3	4
66	в нем	9	4
67	что у	3	4
68	в другом	2	4
69	и с	4	4
70	должен был	3	4
71	не в	4	4
72	ничего не	6	4
73	обстоятельство что	1	4
74	и о	2	4
75	после того	2	4
76	раньше чем	3	4
77	связи с	6	4
78	при помощи	3	4
79	до того	1	4
80	с другой	7	4
81	в частности	5	4
82	еще более	2	4
83	а как	1	4
84	к этому	7	4
85	например в	2	3
86	же как	2	3
87	самом деле	1	3
88	на самом	2	3
89	его не	3	3
90	хотя бы	1	3
91	и он	2	3
92	но не	7	3
93	могло быть	3	3
94	не то	1	3
95	которые не	1	3
96	как в	2	3
97	с этим	8	3
98	не было	2	3
99	что это	1	3
100	интересно что	1	3
101	тому же	2	3
102	вообще не	1	3
103	в начале	1	3
104	за свою	1	3
105	из них	7	3
106	ни в	2	3
107	не мог	2	3
108	в эту	1	3
109	в этих	11	3
110	одном из	3	3
111	но он	4	3
112	по себе	1	3
113	не менее	5	3
114	самого начала	1	3
115	одной из	1	3
116	никогда не	3	3
117	на себя	2	3
118	и по	1	3
119	тем что	4	3
120	у нас	4	3
121	у меня	5	3
122	для суждения	1	3
123	с самого	1	3
124	в образе	1	3
125	на нее	3	3
126	столько же	1	3
127	и здесь	7	3
128	как у	1	3
129	должно было	2	3
130	но это	3	3
131	неудивительно что	1	3
132	так что	5	3
133	с нею	1	3
134	всяком случае	2	3
135	связан с	2	3
136	что на	4	3
137	и даже	2	3
138	так же	3	3
139	другой стороны	7	3
140	во всяком	2	3
141	также и	1	2
142	такое же	1	2
143	смысл этого	1	2
144	то же	6	2
145	и была	1	2
146	пребывания в	7	2
147	за него	2	2
148	тогда как	1	2
149	нет и	1	2
150	что они	8	2
151	на то	1	2
152	к сожалению	1	2
153	там где	7	2
154	в одной	3	2
155	он по	2	2
156	и как	3	2
157	на тот	1	2
158	все эти	4	2
159	в этой	5	2
160	и те	1	2
161	на его	3	2
162	больше всего	1	2
163	при этом	2	2
164	если бы	6	2
165	тем не	5	2
166	видел в	1	2
167	и более	2	2
168	а затем	3	2
169	не дает	2	2
170	не нашел	1	2
171	его в	3	2
172	как и	3	2
173	нигде не	1	2
174	в один	1	2
175	что собственно	1	2
176	они говорят	1	2
177	спрашивает как	1	2
178	что такое	1	2
179	с точки	1	2
180	не раз	2	2
181	что было	2	2
182	не могли	1	2
183	что этот	1	2
184	даже в	2	2
185	но они	2	2
186	в то	2	2
187	не имеет	2	2
188	это еще	2	2
189	только не	2	2
190	очень мало	1	2
191	б в	1	2
192	не может	4	2
193	только с	1	2
194	в каком	1	2
195	например что	1	2
196	на это	2	2
197	где он	1	2
198	и это	2	2
199	меня в	1	2
200	в ее	1	2
201	и сам	1	2
202	говорят что	2	2
203	а также	2	2
204	никак не	1	2
205	этой мысли	1	2
206	по их	1	2
207	что и	9	2
208	и дело	1	2
209	этот вопрос	2	2
210	только в	4	2
211	по этому	1	2
212	говорит у	1	2
213	сами по	1	2
214	так как	7	2
215	случае не	1	2
216	может быть	11	2
217	в них	6	2
218	уступает место	1	2
219	в особенности	2	2
220	со стороны	3	2
221	и др	2	2
222	только к	1	2
223	говорит о	1	2
224	в некоторых	5	2
225	на этот	1	2
226	ниже в	1	2
227	или с	1	2
228	как говорит	1	2
229	если не	2	2
230	связь с	6	2
231	и потому	2	2
232	как это	4	2
233	к своему	1	2
234	по своему	1	2
235	в данном	4	2
236	что за	1	2
237	в тех	2	2
238	из этой	2	2
239	это были	1	2
240	том смысле	1	2
241	с этой	1	2
242	ее в	3	2
243	это был	1	2
244	во время	6	2
245	диалог между	1	2
246	сказать что	3	2
247	совершенно не	2	2
248	утверждать что	2	2
249	и другие	4	2
250	они не	4	2
251	для рассмотрения	1	1
252	ту же	2	1
253	наш случай	1	1
254	в русских	3	1
255	и то	2	1
256	это и	1	1
257	в приведенном	1	1
258	догадку что	1	1
259	течение шести	1	1
260	это однако	1	1
261	в упомянутом	1	1
262	и до	1	1
263	не имеют	2	1
264	действительности и	1	1
265	той же	2	1
266	их и	3	1
267	из всех	1	1
268	очень широко	1	1
269	несколько лет	3	1
270	мы не	1	1
271	бы что	1	1
272	большую роль	1	1
273	только самый	1	1
274	не вполне	6	1
275	к началу	1	1
276	из того	2	1
277	не совсем	3	1
278	как не	1	1
279	в народных	1	1
280	зрелости и	1	1
281	еще не	10	1
282	на них	1	1
283	он сам	1	1
284	в чем	3	1
285	вполне возможно	1	1
286	на другой	2	1
287	во дворец	2	1
288	но как	1	1
289	в сторону	2	1
290	не говорят	1	1
291	ответ на	1	1
292	по отношению	2	1
293	отношение к	4	1
294	себе и	2	1
295	тут же	1	1
296	не просто	1	1
297	это почти	1	1
298	тесно связан	1	1
299	и стоит	1	1
300	чем же	1	1
301	более чем	1	1
302	если она	1	1
303	независимо от	2	1
304	что как	1	1
305	понимать в	1	1
306	становится особенно	1	1
307	во дворце	1	1
308	еще больше	1	1
309	целый ряд	3	1
310	являются именно	1	1
311	при себе	1	1
312	не очень	1	1
313	так или	1	1
314	представляет собой	3	1
315	из этих	3	1
316	с тех	1	1
317	и тот	1	1
318	бы только	1	1
319	и кто	1	1
320	говорят о	1	1
321	сторону дела	1	1
322	двух лет	1	1
323	сколько ни	1	1
324	что она	5	1
325	не следует	1	1
326	в определенном	1	1
327	а то	2	1
328	одному из	1	1
