N	3gram	Propp_Isto_6	Myshleni
1	в том что	5	17
2	вместе с тем	3	10
3	для того чтобы	1	7
4	так же как	1	6
5	в зависимости от	1	5
6	можно было бы	2	5
7	с одной стороны	7	5
8	мы уже говорили	1	5
9	тем не менее	1	5
10	друг с другом	1	5
11	что и в	2	5
12	то и другое	1	4
13	то время как	3	4
14	же как и	1	4
15	смысле этого слова	1	4
16	во всяком случае	2	4
17	в то время	3	4
18	это значит что	1	4
19	о том что	4	3
20	независимо от того	1	3
21	а с другой	1	3
22	один из этих	1	3
23	с другой стороны	8	3
24	мы видели что	3	3
25	с тем что	1	3
26	на то что	1	3
27	как мы видели	2	3
28	только потому что	1	2
29	это так называемая	1	2
30	этой точки зрения	1	2
31	по отношению к	2	2
32	на первый план	2	2
33	на этой стадии	1	2
34	и то что	1	2
35	потому что оно	1	2
36	не может быть	3	2
37	с этой точки	1	2
38	так и в	1	2
39	и вместе с	1	2
40	к выводу что	1	2
41	из представления о	1	2
42	как и в	2	2
43	в другом месте	1	1
44	том что в	2	1
45	том что она	1	1
46	мы видим с	1	1
47	что иное как	1	1
48	другой стороны он	2	1
49	выше мы видели	1	1
50	более или менее	1	1
51	подобно тому как	1	1
52	так или иначе	1	1
53	в том числе	1	1
54	влечет за собой	2	1
55	о том как	3	1
56	в этом случае	6	1
57	до сих пор	4	1
58	очень часто в	1	1
59	по аналогии с	1	1
60	том числе и	1	1
61	к тому чтобы	1	1
62	кроме того что	1	1
63	как это делают	2	1
64	точно так же	2	1
65	на него в	1	1
66	так как он	2	1
67	что они были	1	1
68	не что иное	1	1
69	в данном случае	3	1
70	не потому что	1	1
71	не только в	4	1
72	все же не	1	1
73	всяком случае в	1	1
74	так как это	3	1
75	так как они	1	1
76	всяком случае не	1	1
77	мы не видим	1	1
78	в связи со	1	1
79	не представляет собой	1	1
80	и в том	1	1
81	есть не что	1	1
82	одной стороны он	1	1
83	но как устанавливает	1	1
84	так как в	1	1
85	и не потому	1	1
86	здесь мы имеем	4	1
87	но мы уже	2	1
88	приводит нас к	2	1
89	здесь как и	1	1
90	и не могло	1	1
