N	3gram	Vygotskiy__3	KulturaY
1	и т п	5	18
2	для того чтобы	8	15
3	в том что	11	15
4	и т д	4	14
5	с точки зрения	9	9
6	в том чтобы	1	8
7	в самом деле	18	7
8	с другой стороны	5	6
9	о том что	3	5
10	в зависимости от	1	5
11	в этом отношении	1	5
12	во всяком случае	2	5
13	мере в какой	1	5
14	до сих пор	5	4
15	не в том	2	4
16	в русском языке	1	4
17	хотя бы в	1	4
18	состоит в том	1	3
19	более или менее	1	3
20	о том как	2	3
21	того или иного	1	3
22	только в том	2	3
23	можно было бы	1	3
24	вместе с тем	2	3
25	не потому что	1	3
26	а с другой	1	3
27	в свою очередь	2	3
28	не может быть	1	3
29	в силу того	1	2
30	того что в	1	2
31	на самом деле	2	2
32	на то что	12	2
33	в том и	1	2
34	внимание на то	1	2
35	обратить внимание на	1	2
36	и есть в	1	2
37	в сторону от	1	2
38	в тех случаях	1	2
39	а в том	1	2
40	заключается в том	6	2
41	этой точки зрения	1	2
42	и в самом	10	2
43	речь идет о	3	2
44	но все же	1	2
45	к тому что	2	2
46	мы увидим что	7	2
47	том что оно	1	2
48	должны были бы	2	1
49	том что она	1	1
50	в том виде	1	1
51	и может быть	1	1
52	таким образом если	1	1
53	потому что он	1	1
54	что в этом	1	1
55	это на примере	1	1
56	в какой мере	2	1
57	заключается не в	2	1
58	это было бы	1	1
59	было бы назвать	1	1
60	с более или	1	1
61	никак не может	1	1
62	и если мы	1	1
63	с одной стороны	5	1
64	и в той	1	1
65	как раз к	1	1
66	том виде какой	1	1
67	том случае если	1	1
68	есть в сущности	1	1
69	только для того	1	1
70	в отличие от	1	1
71	с гораздо большей	1	1
72	но они не	1	1
73	в наше время	2	1
74	с тем чтобы	1	1
75	к тому чтобы	1	1
76	чтобы указать на	1	1
77	в сущности говоря	7	1
78	т п с	1	1
79	ни в какой	1	1
80	того чтобы с	1	1
81	и ничего не	1	1
82	с этой точки	1	1
83	не то что	2	1
84	в том случае	1	1
85	так что в	1	1
86	одно и то	2	1
87	в применении к	1	1
88	которые могли бы	1	1
89	казалось бы не	1	1
90	и то же	2	1
91	и вместе с	2	1
92	имеем в виду	1	1
93	дело не в	1	1
94	заинтересован в том	1	1
95	в том смысле	2	1
96	а вовсе не	2	1
97	то же слово	1	1
98	потому что они	2	1
99	самом деле в	1	1
100	что несмотря на	1	1
101	и все же	1	1
102	очевидно что в	1	1
103	вовсе не в	2	1
104	на наших глазах	2	1
105	и все те	2	1
106	том смысле что	1	1
107	по аналогии с	2	1
108	что в ней	1	1
109	и если бы	1	1
110	с тем что	1	1
111	когда указывает на	1	1
112	что это есть	1	1
113	как мы можем	1	1
114	совершенно прав когда	2	1
115	смысле этого слова	2	1
116	что именно этот	1	1
117	потому что она	1	1
118	прав когда указывает	1	1
119	как раз обратное	1	1
120	и мы увидим	2	1
121	того как мы	1	1
122	все то что	6	1
123	своего времени в	1	1
124	не в этом	1	1
125	здесь в виду	1	1
