N	3gram	Bakhtin_sl_2	Myshleni
1	в том что	4	19
2	по отношению к	4	10
3	с точки зрения	3	10
4	для того чтобы	2	8
5	с самого начала	1	7
6	в зависимости от	4	5
7	на то что	1	4
8	как мы видели	1	4
9	том что оно	1	3
10	до сих пор	2	3
11	в этом отношении	3	3
12	друг к другу	1	3
13	мы видели что	1	3
14	там где они	2	2
15	в этом случае	6	2
16	и там где	3	2
17	и не может	1	2
18	до известной степени	1	2
19	не могут быть	2	2
20	оно не может	3	2
21	с другой стороны	1	2
22	не только не	1	2
23	это не может	1	2
24	в связи с	2	2
25	так и по	1	2
26	хотя и в	1	2
27	не может быть	15	2
28	для всех этих	1	1
29	том что в	1	1
30	в основе ее	1	1
31	в своем собственном	1	1
32	предмету и к	2	1
33	имеет первостепенное значение	1	1
34	выйти за пределы	1	1
35	в том числе	1	1
36	чтобы прийти к	1	1
37	на первый план	1	1
38	но все это	1	1
39	языка но и	1	1
40	сами по себе	1	1
41	что он не	1	1
42	в отличие от	12	1
43	лишь тогда когда	2	1
44	иначе обстоит дело	1	1
45	прежде чем перейти	1	1
46	в собственном смысле	3	1
47	очень похоже на	1	1
48	том числе и	1	1
49	на каждом шагу	2	1
50	по самому своему	1	1
51	он никогда не	1	1
52	во всех областях	4	1
53	их отношение к	1	1
54	и могут быть	1	1
55	чем перейти к	1	1
56	в процессе развития	1	1
57	не только в	2	1
58	с одной стороны	5	1
59	тот факт что	2	1
60	и не могут	1	1
61	в этом направлении	1	1
62	это возможно только	1	1
63	это не значит	1	1
64	сливается с ними	1	1
65	в широком смысле	1	1
66	в научном мышлении	1	1
67	в лучшем случае	1	1
68	в процессе их	1	1
69	мы не можем	1	1
70	вообще не знает	1	1
71	как и в	1	1
72	в свою очередь	2	1
73	не может не	1	1
74	до конца и	1	1
75	но в этом	1	1
76	той или иной	5	1
77	включает в себя	2	1
78	не с точки	1	1
79	один из важнейших	2	1
80	и ту же	1	1
81	чужой речи так	1	1
82	в другом случае	1	1
83	тех или иных	1	1
84	тем не менее	1	1
85	в пределах одного	7	1
