N	2gram	Medvedev_F_1	Problema
1	и не	20	28
2	не только	7	24
3	только в	2	23
4	в виде	1	22
5	вовсе не	10	21
6	и в	24	20
7	в том	6	20
8	ни в	2	17
9	все эти	6	16
10	смысле слова	1	15
11	то что	8	15
12	потому что	1	15
13	точки зрения	16	14
14	у нас	5	14
15	было бы	6	14
16	но и	7	14
17	также и	1	13
18	перед нами	1	13
19	не в	8	13
20	даже и	2	13
21	или иной	1	13
22	в нашем	2	12
23	в себе	3	12
24	том что	1	12
25	не есть	2	12
26	с точки	13	11
27	по себе	5	11
28	прежде всего	22	11
29	едва ли	1	10
30	отнюдь не	6	10
31	тем не	1	10
32	и его	10	10
33	не менее	11	10
34	так и	18	10
35	это значит	1	10
36	не является	1	10
37	в этом	15	9
38	может быть	14	9
39	и даже	3	9
40	все это	9	9
41	но в	5	8
42	таким образом	13	8
43	если бы	4	8
44	значит что	1	8
45	что он	3	8
46	в той	1	8
47	в результате	2	8
48	и все	6	8
49	во всяком	4	8
50	то же	10	7
51	мы не	3	7
52	в ней	10	7
53	еще не	6	7
54	и с	8	7
55	ясно что	3	7
56	это не	2	7
57	здесь не	3	7
58	хотя бы	5	7
59	и тем	1	7
60	с другой	5	7
61	именно в	8	7
62	сказать что	1	7
63	а не	10	7
64	и потому	9	7
65	а только	2	6
66	только при	1	6
67	при этом	5	6
68	всех этих	3	6
69	как и	11	6
70	в данном	1	6
71	и без	1	6
72	а также	1	6
73	так что	1	6
74	по своему	1	6
75	но это	3	6
76	и от	7	6
77	для нас	1	6
78	другой стороны	1	6
79	на самом	7	5
80	действительности и	3	5
81	но не	3	5
82	как в	8	5
83	хотя и	1	5
84	и если	2	5
85	в нем	14	5
86	в них	3	5
87	в этих	1	5
88	и очень	1	5
89	только и	4	5
90	и о	1	5
91	в ее	8	5
92	данном случае	1	5
93	можно сказать	1	5
94	жизни и	7	5
95	уже не	2	5
96	если мы	2	5
97	так как	1	5
98	здесь в	2	5
99	не может	16	5
100	вместе с	2	5
101	так же	4	5
102	в смысле	1	5
103	или в	1	5
104	и ни	1	5
105	ничего общего	1	5
106	и т	12	4
107	это и	3	4
108	самодовлеющего и	1	4
109	но даже	1	4
110	кроме того	1	4
111	и есть	1	4
112	и наконец	3	4
113	в этой	6	4
114	в отвлеченном	1	4
115	и понятие	1	4
116	с тем	2	4
117	несмотря на	1	4
118	в своей	11	4
119	всяком случае	4	4
120	в одном	2	4
121	в отношении	3	4
122	тем самым	3	4
123	отличается от	3	4
124	не имеет	1	4
125	только не	2	4
126	в самой	2	4
127	жизнь и	3	4
128	с ним	2	4
129	и во	1	4
130	во всех	5	4
131	тем более	1	4
132	одной из	2	4
133	и ее	10	4
134	или даже	1	4
135	что не	1	4
136	с этим	2	4
137	как бы	6	4
138	в художественном	3	4
139	однако не	2	4
140	как раз	2	4
141	тех или	1	4
142	и для	1	4
143	же в	3	4
144	а в	6	4
145	в то	9	4
146	самом деле	6	3
147	в зависимости	2	3
148	и этот	1	3
149	в каждой	1	3
150	и на	8	3
151	чем же	2	3
152	в истории	4	3
153	в своем	11	3
154	и к	4	3
155	бы и	1	3
156	учение о	4	3
157	вообще не	1	3
158	т д	8	3
159	или иных	1	3
160	но все	2	3
161	в другом	1	3
162	того или	2	3
163	с другими	4	3
164	этом смысле	1	3
165	из них	1	3
166	в новое	2	3
167	здесь нет	1	3
168	в жизни	3	3
169	глубоко и	2	3
170	как это	6	3
171	связи с	3	3
172	как о	4	3
173	правда в	1	3
174	и сама	1	3
175	самой жизни	1	3
176	и является	2	3
177	уже и	1	3
178	в области	3	3
179	зависимости от	3	3
180	к тому	3	3
181	себе в	1	3
182	как мы	5	3
183	другими словами	1	3
184	не выходит	2	3
185	все в	2	3
186	к нему	1	3
187	в его	23	3
188	что и	2	3
189	не мешает	1	3
190	для всех	1	3
191	конечно не	4	3
192	ориентации в	1	3
193	в сознании	1	3
194	а это	1	3
195	не так	2	3
196	для него	3	3
197	не было	3	3
198	в связи	4	3
199	о себе	1	3
200	ни на	3	3
201	к его	1	3
202	независимо от	4	3
203	из которых	1	3
204	для искусства	1	3
205	или иного	3	3
206	и более	2	3
207	является для	2	3
208	в условиях	1	3
209	между прочим	1	3
210	это уже	1	3
211	слова но	1	3
212	сознания и	1	3
213	или другой	1	3
214	и как	3	3
215	в мифе	1	3
216	не говоря	1	3
217	совершенно не	1	3
218	из этого	1	3
219	что в	4	3
220	чтобы не	2	2
221	мы здесь	1	2
222	или к	1	2
223	нам кажется	1	2
224	по преимуществу	1	2
225	ни взяли	1	2
226	от всякой	2	2
227	в которой	4	2
228	говорить о	1	2
229	ему в	1	2
230	человеческого организма	1	2
231	нет в	1	2
232	между собой	1	2
233	говоря уже	1	2
234	в чем	1	2
235	нет и	2	2
236	за пределы	2	2
237	что они	1	2
238	сама по	2	2
239	стороны и	4	2
240	религиозные символы	1	2
241	все же	3	2
242	более или	6	2
243	то в	1	2
244	если он	3	2
245	на его	2	2
246	что без	1	2
247	он не	3	2
248	художественном образе	1	2
249	перестает быть	3	2
250	с ее	7	2
251	том чтобы	2	2
252	символы и	1	2
253	как они	1	2
254	и может	4	2
255	на все	3	2
256	на этой	1	2
257	его в	3	2
258	для них	1	2
259	смысле не	1	2
260	далеко не	1	2
261	этого не	1	2
262	и тогда	1	2
263	или менее	6	2
264	в котором	1	2
265	для всякого	2	2
266	но эта	2	2
267	не понимает	1	2
268	бы быть	2	2
269	особенно ярко	1	2
270	в обоих	1	2
271	друг друга	4	2
272	здесь на	1	2
273	весь этот	1	2
274	но только	1	2
275	того чтобы	1	2
276	и по	1	2
277	и притом	1	2
278	к ней	2	2
279	во всем	2	2
280	однако это	1	2
281	есть только	1	2
282	во все	1	2
283	и всех	1	2
284	они и	1	2
285	и это	2	2
286	развития уже	1	2
287	ее элементы	1	2
288	в пределах	6	2
289	и каждый	1	2
290	вещь как	1	2
291	для этого	4	2
292	и что	2	2
293	художественной структуры	6	2
294	учения о	2	2
295	на всех	1	2
296	с его	4	2
297	вся эта	1	2
298	уже чисто	1	2
299	мы ни	2	2
300	в литературе	5	2
301	ни к	1	2
302	очень много	1	2
303	тот или	2	2
304	со всеми	3	2
305	себя в	1	2
306	только на	5	2
307	в конкретной	1	2
308	функций в	2	2
309	заключается в	1	2
310	никто не	1	2
311	сами по	2	2
312	же деле	1	2
313	выходит за	1	2
314	в самом	5	2
315	а именно	1	2
316	она является	2	2
317	и непосредственно	3	2
318	все время	2	2
319	была бы	2	2
320	о необходимости	1	2
321	об ее	1	2
322	что перед	1	2
323	в это	1	2
324	представить себе	1	2
325	общего с	1	2
326	к своему	1	2
327	xix века	1	2
328	если оно	1	2
329	самой же	1	2
330	образ и	1	2
331	самом же	1	2
332	как предмет	1	2
333	произведения искусства	3	2
334	каждой из	3	2
335	из себя	1	2
336	еще более	1	2
337	только что	1	2
338	ни было	2	2
339	жизни в	2	2
340	с ней	1	2
341	в частности	4	2
342	новое время	1	1
343	и методы	2	1
344	можно говорить	1	1
345	также что	1	1
346	зрения их	2	1
347	для построения	1	1
348	предполагает как	1	1
349	только содержание	1	1
350	в эстетике	2	1
351	художественных произведений	4	1
352	тут-то и	1	1
353	изображения и	3	1
354	и до	5	1
355	нем и	2	1
356	и должен	2	1
357	в году	2	1
358	входящих в	2	1
359	элементы и	1	1
360	же как	2	1
361	перспективу для	1	1
362	на первом	1	1
363	что между	1	1
364	что если	1	1
365	и всесторонне	1	1
366	вопрос о	2	1
367	и материально	1	1
368	голое и	1	1
369	гуманитарных наук	2	1
370	единство и	2	1
371	реалистического искусства	1	1
372	действительностью и	1	1
373	нас это	1	1
374	сама в	1	1
375	на себя	1	1
376	идею в	1	1
377	действительности с	1	1
378	мы и	1	1
379	его основная	1	1
380	и данного	1	1
381	это время	1	1
382	в равнодушии	1	1
383	не был	1	1
384	время в	3	1
385	бы то	3	1
386	глаза для	1	1
387	тем как	1	1
388	конкретного изучения	1	1
389	и всего	1	1
390	они у	1	1
391	сущности и	1	1
392	совсем не	1	1
393	сырым материалом	1	1
394	характер они	1	1
395	отражает действительность	1	1
396	и всякий	2	1
397	значение и	3	1
398	если в	1	1
399	методы их	1	1
400	можем не	1	1
401	отношение к	3	1
402	только путем	1	1
403	обязательным и	1	1
404	из возможных	2	1
405	его на	1	1
406	как к	3	1
407	как нам	1	1
408	в единый	1	1
409	понять и	1	1
