N	2gram	Losev_Vlad_2	Psycholo
1	в том	18	37
2	и в	30	32
3	и что	5	22
4	то есть	7	21
5	том что	12	21
6	потому что	9	21
7	таким образом	3	21
8	то что	20	21
9	что в	12	20
10	может быть	7	18
11	так же	4	18
12	точки зрения	7	17
13	что и	3	17
14	не может	9	17
15	самом деле	1	16
16	что она	1	16
17	того чтобы	2	14
18	то же	4	13
19	в этом	20	13
20	при этом	5	13
21	для того	2	13
22	что он	13	13
23	в самом	2	12
24	заключается в	2	12
25	не только	12	12
26	по себе	5	12
27	с и	2	12
28	если мы	1	12
29	так как	5	12
30	на то	2	11
31	было бы	9	11
32	с тем	2	11
33	и т	1	10
34	когда он	1	10
35	с точки	3	10
36	при помощи	1	10
37	но и	8	10
38	как и	5	10
39	и не	18	10
40	как в	3	9
41	никогда не	7	9
42	тем что	1	9
43	что все	1	9
44	в своих	2	9
45	с таким	1	8
46	той же	4	8
47	что это	4	8
48	не в	9	8
49	не менее	7	8
50	дело с	1	8
51	т п	1	8
52	того что	5	8
53	поэзии и	1	7
54	в сущности	2	7
55	совершенно ясно	1	7
56	что они	1	7
57	и как	3	7
58	все эти	5	7
59	ясно что	1	7
60	такой же	1	7
61	и его	6	7
62	как будто	2	7
63	к тому	2	7
64	можно было	2	7
65	только в	6	7
66	мы знаем	4	7
67	что для	2	7
68	а не	7	7
69	сказать что	11	7
70	что если	2	6
71	в этой	4	6
72	целый ряд	1	6
73	он не	4	6
74	если бы	1	6
75	те же	3	6
76	о том	4	6
77	и мы	4	6
78	тот же	5	6
79	и из	2	6
80	как бы	5	6
81	и на	4	5
82	что его	4	5
83	только на	1	5
84	на все	2	5
85	далеко не	1	5
86	все это	5	5
87	в то	9	5
88	есть только	1	5
89	в ней	4	5
90	и даже	10	5
91	до сих	1	5
92	он говорит	1	5
93	сих пор	1	5
94	как раз	1	5
95	этом отношении	1	5
96	сам по	2	4
97	едва ли	3	4
98	есть не	1	4
99	мы имеем	1	4
100	в чем	2	4
101	с этим	5	4
102	все же	9	4
103	в действительности	1	4
104	в произведении	1	4
105	в целом	4	4
106	в нем	4	4
107	к одному	1	4
108	и по	2	4
109	и с	14	4
110	и тем	1	4
111	в жизни	1	4
112	несмотря на	4	4
113	в данном	3	4
114	которые в	1	4
115	не имеет	2	4
116	того как	2	4
117	но только	1	4
118	ничего не	2	4
119	и до	2	4
120	в сознании	1	4
121	и для	3	4
122	тем не	6	4
123	утверждать что	1	4
124	и это	3	4
125	данном случае	2	4
126	и сам	2	4
127	никак не	3	4
128	из них	1	4
129	от того	1	4
130	а на	1	4
131	как это	7	4
132	наряду с	2	4
133	с этой	4	4
134	поэтического творчества	1	4
135	и все	7	4
136	а в	11	4
137	из этого	5	4
138	жизни и	6	4
139	например в	1	3
140	отношении к	1	3
141	и то	5	3
142	приходит к	2	3
143	мы не	2	3
144	время как	2	3
145	то это	4	3
146	имеет дело	1	3
147	и он	4	3
148	столько же	1	3
149	во всех	3	3
150	но как	1	3
151	а только	1	3
152	в общем	2	3
153	как говорит	1	3
154	что именно	1	3
155	как к	2	3
156	и к	6	3
157	но в	8	3
158	та же	1	3
159	он в	1	3
160	думать что	1	3
161	главным образом	1	3
162	он все	2	3
163	не к	1	3
164	и вот	3	3
165	то как	1	3
166	на этом	2	3
167	об этом	6	3
168	это было	4	3
169	к области	1	3
170	к которым	1	3
171	он сказал	3	3
172	в своей	5	3
173	в их	2	3
174	представление о	1	3
175	в которых	1	3
176	жизни с	2	3
177	но он	3	3
178	том чтобы	2	3
179	не могли	3	3
180	в отношении	3	3
181	или что	1	3
182	что с	1	3
183	тогда когда	2	3
184	во всем	1	3
185	в каком	1	3
186	свое собственное	1	3
187	не могут	1	3
188	само собой	3	3
189	отказаться от	1	3
190	которого мы	1	3
191	в виду	2	3
192	то время	6	3
193	и совершенно	1	3
194	так и	5	3
195	для этого	1	3
196	бы и	1	3
197	мы должны	4	3
198	значит что	1	3
199	этот вопрос	1	3
200	и ее	1	3
201	так что	5	3
202	существу своему	1	3
203	что не	2	3
204	и других	1	3
205	и их	1	3
206	в конце	13	3
207	ссылается на	1	3
208	процесс в	1	3
209	которых мы	1	3
210	до конца	7	3
211	в частности	2	3
212	ни на	1	3
213	по своему	2	3
214	что же	8	3
215	по существу	3	3
216	это значит	2	3
217	в смысле	1	3
218	должны быть	1	3
219	при всем	1	3
220	само по	2	3
221	еще более	3	3
222	конце концов	3	3
223	хотя бы	3	3
224	только как	1	3
225	в свою	3	3
226	точно так	3	3
227	также и	6	2
228	того же	5	2
229	и без	1	2
230	и этот	1	2
231	еще не	1	2
232	с в	4	2
233	в первый	1	2
234	есть нечто	2	2
235	но даже	1	2
236	бы с	2	2
237	к своему	1	2
238	бы то	1	2
239	с его	4	2
240	нужно рассматривать	1	2
241	слишком много	1	2
242	но не	3	2
243	мы будем	3	2
244	точка зрения	1	2
245	к которой	1	2
246	если в	1	2
247	себе и	2	2
248	отличие от	3	2
249	меньше всего	1	2
250	в очень	3	2
251	что по	1	2
252	но эта	1	2
253	в которой	4	2
254	в себе	6	2
255	как он	2	2
256	что каждая	1	2
257	т д	1	2
258	же с	13	2
259	тем и	1	2
260	они в	1	2
261	однако он	1	2
262	на его	4	2
263	здесь мы	3	2
264	то ни	1	2
265	это не	2	2
266	должен был	3	2
267	в них	3	2
268	всю жизнь	1	2
269	не так	1	2
270	и при	2	2
271	всяком случае	6	2
272	место в	1	2
273	он дает	2	2
274	не понимает	1	2
275	их в	2	2
276	вещей и	1	2
277	том же	3	2
278	в этих	4	2
279	что этот	1	2
280	для нее	1	2
281	назад к	1	2
282	все более	1	2
283	произведения как	1	2
284	вплоть до	3	2
285	как можно	1	2
286	на него	1	2
287	в самых	2	2
288	того и	2	2
289	его от	1	2
290	и всегда	1	2
291	казалось бы	2	2
292	это то	1	2
293	в самой	1	2
294	же время	3	2
295	учения о	3	2
296	в русском	2	2
297	не вполне	2	2
298	больше того	2	2
299	ни в	7	2
300	когда мы	3	2
301	от абсолютной	1	2
302	она не	2	2
303	на вопрос	1	2
304	и которая	1	2
305	свою очередь	2	2
306	и многие	1	2
307	сводится к	1	2
308	и будем	1	2
309	так в	1	2
310	на том	1	2
311	который он	1	2
312	начала и	2	2
313	на которую	1	2
314	что такие	1	2
315	том как	1	2
316	и вообще	10	2
317	чем здесь	1	2
318	в таком	3	2
319	и здесь	1	2
320	во всяком	6	2
321	после того	2	2
322	этих двух	1	2
323	которой мы	2	2
324	он прямо	2	2
325	в его	11	2
326	в него	1	2
327	к нему	2	2
328	философии и	3	2
329	в какой	1	2
330	как нечто	1	2
331	это очень	1	2
332	сам собой	1	2
333	с двумя	1	2
334	ней не	1	2
335	в прежней	1	2
336	не любит	1	2
337	мы находим	2	2
338	в одном	1	2
339	вовсе не	4	2
340	с этими	1	2
341	отношение к	4	2
342	к ним	1	2
343	но что	5	2
344	в день	1	2
345	каждый из	1	2
346	имеет значение	1	2
347	при чем	1	2
348	не было	10	2
349	поэтической и	1	2
350	здесь дело	1	2
351	не на	2	2
352	была бы	1	2
353	и проще	1	2
354	во внимание	1	2
355	вместе с	8	2
356	если она	1	2
357	этого желания	1	2
358	мы опять	1	2
359	его жизни	6	2
360	чувства и	1	2
361	но это	4	2
362	сознании и	1	2
363	и часто	2	2
364	ему только	1	2
365	а к	2	2
366	для нас	7	2
367	из себя	1	2
368	у них	1	2
369	тем более	3	2
370	первый раз	1	2
371	же самой	1	2
372	но когда	1	2
373	на этот	4	2
374	в свое	1	2
375	ли он	2	2
376	и от	2	2
377	заметить что	1	2
378	это в	3	2
379	во сне	2	2
380	с новыми	1	1
381	смысле слова	1	1
382	как известно	1	1
383	от этой	1	1
384	ясно и	1	1
385	что настоящее	1	1
386	говоря о	3	1
387	одним из	1	1
388	с с	4	1
389	мере в	1	1
390	отношений в	1	1
391	по преимуществу	1	1
392	а об	1	1
