N	2gram	Vygotskiy__5	Problema
1	то что	37	42
2	вовсе не	3	35
3	то есть	13	33
4	и в	30	32
5	и не	6	31
6	не есть	4	29
7	не просто	1	23
8	в этом	14	19
9	не менее	1	19
10	не только	16	17
11	потому что	23	16
12	в себе	5	15
13	по себе	7	15
14	в виде	1	15
15	а не	8	15
16	но в	5	14
17	у нас	4	14
18	указывает на	4	14
19	может быть	11	14
20	как бы	19	14
21	что мы	11	13
22	в нем	7	13
23	и тем	6	13
24	при помощи	1	13
25	как раз	13	13
26	сказать что	9	13
27	том что	21	12
28	что в	24	12
29	так и	3	12
30	и т	7	11
31	есть нечто	3	11
32	так как	9	11
33	о том	10	11
34	и даже	2	11
35	если мы	16	11
36	ничего общего	1	11
37	то же	7	10
38	в этой	5	10
39	т д	3	10
40	об этом	3	10
41	ничего не	2	10
42	прежде всего	4	10
43	нет ничего	1	10
44	еще не	5	9
45	но не	7	9
46	того чтобы	20	9
47	же самое	5	9
48	и это	8	9
49	и что	23	9
50	но и	6	9
51	по своему	1	9
52	в данном	3	9
53	это есть	3	9
54	что же	1	9
55	в том	27	9
56	так же	13	9
57	в таком	3	9
58	и о	3	8
59	и ее	1	8
60	и на	3	8
61	есть знак	1	8
62	общего с	1	8
63	все эти	2	8
64	на то	17	8
65	для того	20	8
66	было бы	5	8
67	в своей	4	8
68	когда мы	6	8
69	есть только	2	8
70	данном случае	3	8
71	даже и	2	8
72	не может	9	8
73	но это	1	8
74	смысле слова	1	7
75	сам по	3	7
76	во всех	2	7
77	ни в	3	7
78	в них	4	7
79	между собою	1	7
80	и является	1	7
81	как мы	5	7
82	здесь не	1	7
83	никогда не	9	7
84	того что	8	7
85	что он	17	7
86	только в	5	7
87	тем что	6	7
88	все это	2	7
89	и все	4	7
90	во всяком	1	7
91	и то	9	6
92	самом деле	8	6
93	на самом	2	6
94	и есть	5	6
95	есть не	4	6
96	но как	1	6
97	и как	7	6
98	в самом	14	6
99	и если	6	6
100	при этом	8	6
101	это не	3	6
102	что такое	1	6
103	в то	2	6
104	таким образом	20	6
105	в виду	4	6
106	и здесь	6	6
107	в его	4	6
108	этом смысле	2	6
109	так что	3	6
110	в конце	4	6
111	о чем	4	6
112	как это	7	6
113	не существует	3	6
114	хотя и	1	6
115	всегда есть	1	6
116	совершенно не	6	6
117	мы уже	6	5
118	а только	1	5
119	в своем	6	5
120	перед нами	2	5
121	не являются	1	5
122	то в	1	5
123	что она	6	5
124	но уже	1	5
125	все равно	2	5
126	далеко не	1	5
127	с тем	8	5
128	в котором	2	5
129	связи с	2	5
130	в сознании	1	5
131	ни о	1	5
132	той или	2	5
133	и которые	1	5
134	можно сказать	2	5
135	для нас	3	5
136	в других	1	5
137	или иной	2	5
138	еще и	1	5
139	не является	2	5
140	тем более	1	5
141	мы должны	3	5
142	в их	3	4
143	это совершенно	2	4
144	мы и	1	4
145	совсем не	2	4
146	с которыми	1	4
147	и вовсе	1	4
148	как в	3	4
149	чем больше	3	4
150	как он	2	4
151	их в	1	4
152	что тут	1	4
153	он есть	1	4
154	что всякий	1	4
155	мы говорили	4	4
156	в отдельности	1	4
157	не в	8	4
158	тому что	8	4
159	иметь в	3	4
160	казалось бы	4	4
161	действительности но	1	4
162	а в	4	4
163	только то	1	4
164	на том	2	4
165	если бы	11	4
166	никак не	6	4
167	и только	3	4
168	вообще и	1	4
169	один из	5	4
170	только на	4	4
171	мы можем	7	4
172	именно как	1	4
173	именно в	6	4
174	не было	1	4
175	в одно	1	4
176	если не	1	4
177	и вообще	1	4
178	ни на	1	4
179	сознании и	1	4
180	и для	6	4
181	или в	6	4
182	и ни	2	4
183	конце концов	2	4
184	же в	2	4
185	по поводу	3	4
186	только потому	1	3
187	но она	2	3
188	того же	2	3
189	в чем	1	3
190	в ее	3	3
191	что они	5	3
192	которые не	1	3
193	с этим	2	3
194	более или	1	3
195	в действительности	1	3
196	что это	8	3
197	учение о	1	3
198	но он	3	3
199	да и	1	3
200	но именно	1	3
201	он не	3	3
202	именно то	4	3
203	этого акта	1	3
204	его от	1	3
205	но все	2	3
206	что все	6	3
207	или на	2	3
208	в жизни	1	3
209	о которых	2	3
210	как и	6	3
211	и уже	3	3
212	несмотря на	5	3
213	на этот	3	3
214	или менее	1	3
215	что значит	1	3
216	в этих	3	3
217	точки зрения	7	3
218	с точки	2	3
219	или вернее	2	3
220	в которых	2	3
221	бы мы	3	3
222	есть еще	1	3
223	в отношении	2	3
224	дело в	2	3
225	того как	2	3
226	только не	5	3
227	и его	6	3
228	как будто	6	3
229	в каком	3	3
230	к тому	8	3
231	что оно	6	3
232	можно было	3	3
233	ясно что	6	3
234	мы в	1	3
235	для этого	9	3
236	о нем	1	3
237	искусства и	5	3
238	другими словами	1	3
239	к нему	1	3
240	этому поводу	4	3
241	и во	1	3
242	в теории	1	3
243	мы хотим	2	3
244	и следовательно	2	3
245	что здесь	3	3
246	мы увидим	9	3
247	по этому	5	3
248	именно на	5	3
249	уже не	1	3
250	уже в	6	3
251	из них	2	3
252	сущность и	1	3
253	говорит о	4	3
