N	3gram	Potebnia_M_1	Myshleni
1	с точки зрения	3	21
2	для того чтобы	2	18
3	в том что	13	13
4	мысли к слову	1	11
5	не только не	2	9
6	между словом и	1	8
7	так же как	1	7
8	с самого начала	3	7
9	к тому что	2	6
10	по отношению к	13	5
11	с одной стороны	3	5
12	мысли и слова	1	4
13	этой точки зрения	1	4
14	с этой точки	1	4
15	мысли в слове	1	4
16	не может быть	9	4
17	заключается в том	1	4
18	о том что	1	4
19	и тем самым	1	4
20	на то что	1	4
21	только потому что	2	3
22	в том и	2	3
23	одной стороны и	1	3
24	до сих пор	1	3
25	в этом отношении	1	3
26	в собственном смысле	1	3
27	то и другое	2	3
28	мы не можем	1	3
29	не совпадает с	1	3
30	в первом случае	1	3
31	смысле этого слова	1	3
32	тем не менее	6	3
33	как и в	2	3
34	как мы видели	1	3
35	одной и той	3	2
36	и той же	3	2
37	но то что	1	2
38	на самом деле	1	2
39	связи между словом	1	2
40	из того что	1	2
41	том и другом	2	2
42	точно так же	1	2
43	в то время	1	2
44	не иначе как	2	2
45	понятия но и	1	2
46	слова к мысли	1	2
47	нужно было бы	1	2
48	своего выражения в	1	2
49	в свою очередь	4	2
50	друг от друга	2	2
51	таким образом в	1	2
52	потому что как	2	1
53	и связанное с	1	1
54	деятельности для того	1	1
55	совершается этот процесс	1	1
56	что иное как	2	1
57	а следовательно и	1	1
58	в нашем же	1	1
59	имеет дело с	1	1
60	друг другу и	1	1
61	так как в	2	1
62	подобно тому как	3	1
63	а не по	1	1
64	с и след	3	1
65	так что в	2	1
66	в этом смысле	4	1
67	в живой речи	1	1
68	говорить и о	1	1
69	потому что не	4	1
70	следовательно и в	1	1
71	то что делает	1	1
72	связана со словом	1	1
73	только в том	6	1
74	мы не имеем	2	1
75	сам по себе	1	1
76	все вообще отношения	1	1
77	друг на друга	1	1
78	может быть понят	1	1
79	ее развитие есть	1	1
80	заключает в себе	2	1
81	можно было бы	1	1
82	от слова и	1	1
83	что если бы	1	1
84	одном и том	2	1
85	и не снилось	1	1
86	и в этих	1	1
87	остается неизменным и	1	1
88	мысль что в	1	1
89	его связь с	1	1
90	и что в	3	1
91	может быть не	1	1
92	если бы мы	1	1
93	не только в	3	1
94	невозможно потому что	1	1
95	отношение слова к	1	1
96	и том же	2	1
97	как совершается этот	1	1
98	на некоторое время	1	1
99	сама по себе	3	1
100	но при этом	1	1
101	и в этом	6	1
102	с тем же	1	1
103	то тем самым	1	1
104	потому что в	4	1
105	что мы не	1	1
106	с другой стороны	5	1
107	не только для	2	1
108	таким же образом	1	1
109	не только к	1	1
110	что они были	1	1
111	не могут быть	2	1
112	само по себе	4	1
113	во всяком случае	1	1
114	при других условиях	2	1
115	что несмотря на	1	1
116	привело к тому	1	1
117	и таким образом	1	1
118	с таким образом	1	1
119	и то и	1	1
120	словом и мыслью	1	1
121	таким образом мы	1	1
122	непонятно каким образом	1	1
123	так и в	3	1
124	то что мы	1	1
125	смотреть как на	1	1
126	но и для	2	1
127	это значит что	1	1
128	может быть выражена	1	1
129	могут быть названы	2	1
130	заключать в себе	1	1
131	она не может	1	1
132	чтобы она могла	1	1
133	укажем только на	1	1
134	после того как	1	1
135	начале развития в	1	1
136	понятий и их	1	1
137	не что иное	2	1
138	языка и его	5	1
139	но все же	1	1
140	в то же	3	1
141	того как мы	1	1
142	тех и других	2	1
143	друг друга и	1	1
144	даже с точки	1	1
145	что и в	3	1
146	только тогда когда	4	1
147	так как без	1	1
148	и вопрос о	1	1
