N	3gram	Vygotskiy__6	Problemy
1	в пределах одного	1	9
2	с точки зрения	10	8
3	до сих пор	3	7
4	по отношению к	10	5
5	сам по себе	1	5
6	и не может	2	4
7	как и все	1	4
8	в отличие от	1	4
9	не может быть	2	4
10	друг с другом	5	4
11	в самом деле	1	4
12	как бы в	1	4
13	можно было бы	5	3
14	с другой стороны	2	3
15	той или иной	1	3
16	никак не может	1	3
17	как и в	1	3
18	в настоящее время	1	2
19	в этом смысле	2	2
20	как раз и	1	2
21	он сам по	1	2
22	на этот вопрос	2	2
23	имеют первостепенное значение	1	2
24	в том или	1	2
25	том или другом	1	2
26	в конце концов	1	2
27	то время как	5	2
28	друг к другу	3	2
29	тем не менее	1	2
30	в то время	6	2
31	на то что	4	2
32	друг от друга	1	2
33	о том как	1	1
34	первого и в	1	1
35	по данному вопросу	1	1
36	не с точки	1	1
37	иначе обстоит дело	1	1
38	мы и в	2	1
39	время как в	1	1
40	на том же	1	1
41	в том числе	1	1
42	в том и	1	1
43	так что в	1	1
44	то же самое	6	1
45	в том же	2	1
46	же как и	1	1
47	в этом пункте	1	1
48	и во всех	1	1
49	а не как	1	1
50	и что с	1	1
51	сами по себе	1	1
52	что он не	1	1
53	мы как бы	1	1
54	и ту же	1	1
55	является одним из	1	1
56	лишь тогда когда	1	1
57	точки зрения своей	1	1
58	там где есть	1	1
59	в собственном смысле	1	1
60	но в ином	1	1
61	том числе и	1	1
62	иное отношение к	2	1
63	об этом уже	1	1
64	не говорит о	1	1
65	первостепенное значение для	1	1
66	до конца и	1	1
67	не может уже	1	1
68	неизбежно приводит к	1	1
69	по своей структуре	1	1
70	с одной стороны	1	1
71	на этот раз	1	1
72	смысле этого слова	1	1
73	в связи с	2	1
74	проблем связанных с	1	1
75	и в их	2	1
76	то что он	2	1
77	к другу как	2	1
78	собственном смысле слова	1	1
79	том и в	1	1
80	рядом друг с	1	1
81	вместо того чтобы	2	1
82	не может овладеть	1	1
83	если бы оно	2	1
84	или другом слове	1	1
85	этого нельзя сказать	1	1
86	по себе и	1	1
87	совершается в пределах	1	1
88	была бы совершенно	1	1
89	не может не	1	1
90	на самом деле	1	1
91	и он сам	1	1
92	этой точки зрения	1	1
93	не только не	2	1
94	поэтому мы и	1	1
95	но в этом	1	1
96	не может стать	1	1
97	он никогда не	1	1
98	можно сказать что	6	1
99	а не на	1	1
100	как мы знаем	1	1
101	но не в	1	1
102	зрения своей собственной	1	1
103	к определенному типу	1	1
104	в другом случае	1	1
105	после того как	1	1
106	в том что	19	1
107	относятся друг к	1	1
108	и в другом	1	1
