N	2gram	Bakhtin_Fr_6	KulturaY
1	в том	2	30
2	и в	41	24
3	потому что	3	23
4	том что	7	21
5	что в	7	17
6	того чтобы	4	17
7	для того	1	16
8	было бы	3	15
9	в этом	12	14
10	точки зрения	2	14
11	может быть	2	13
12	все же	4	12
13	таким образом	17	12
14	и не	3	12
15	в его	7	12
16	не в	4	11
17	только в	3	11
18	в самом	10	10
19	не только	10	10
20	у нас	4	10
21	вовсе не	7	10
22	самом деле	4	9
23	с точки	2	9
24	так как	10	9
25	о том	9	9
26	того что	3	9
27	отношению к	1	9
28	прежде всего	10	9
29	то что	10	9
30	по отношению	1	8
31	уже не	1	8
32	то же	5	8
33	в языке	1	8
34	тем что	5	8
35	как раз	2	8
36	а не	2	8
37	не может	4	7
38	это не	1	7
39	в них	7	7
40	не менее	1	7
41	связи с	2	7
42	в области	2	7
43	так и	5	7
44	бы в	2	7
45	с другой	4	7
46	с помощью	6	7
47	как бы	7	7
48	вместе с	6	7
49	зависимости от	1	6
50	в ней	4	6
51	в которой	1	6
52	все эти	11	6
53	при этом	3	6
54	в которых	1	6
55	тогда когда	2	6
56	можно было	1	6
57	что он	6	6
58	но и	13	6
59	именно в	4	6
60	что же	1	6
61	все это	11	6
62	другой стороны	2	6
63	например в	6	5
64	в зависимости	1	5
65	еще не	1	5
66	xix века	1	5
67	но не	2	5
68	не просто	1	5
69	и вовсе	2	5
70	что это	5	5
71	и с	16	5
72	но уже	2	5
73	рядом с	5	5
74	с тем	1	5
75	так сказать	2	5
76	и его	13	5
77	с ним	4	5
78	и что	5	5
79	между тем	2	5
80	а потому	1	5
81	еще и	1	5
82	что не	3	5
83	в той	5	5
84	в результате	4	5
85	этом отношении	3	5
86	а в	4	5
87	того же	4	4
88	это и	2	4
89	и на	9	4
90	с его	5	4
91	что они	2	4
92	как в	4	4
93	в целом	1	4
94	из этих	2	4
95	роль в	4	4
96	в нем	16	4
97	же касается	1	4
98	в данном	3	4
99	и тогда	1	4
100	из области	2	4
101	в таких	2	4
102	того как	1	4
103	к себе	2	4
104	в пределах	1	4
105	не на	2	4
106	внимание на	2	4
107	что и	1	4
108	с ними	1	4
109	должен быть	2	4
110	так что	2	4
111	есть в	3	4
112	из них	5	4
113	до сих	3	4
114	там где	5	4
115	в частности	2	4
116	и потому	2	4
117	с этим	3	4
118	по существу	1	4
119	слова и	1	4
120	сих пор	3	4
121	один из	6	4
122	в этих	2	4
123	так же	5	4
124	и то	2	3
125	в первом	3	3
126	в котором	4	3
127	той же	5	3
128	в сущности	8	3
129	то это	1	3
130	и он	5	3
131	в истории	2	3
132	в связи	1	3
133	в своем	5	3
134	хотя и	2	3
135	более или	1	3
136	в этой	8	3
137	в себе	5	3
138	и если	1	3
139	на его	2	3
140	через посредство	1	3
141	должна быть	2	3
142	он есть	1	3
143	несмотря на	1	3
144	нисколько не	1	3
145	или менее	1	3
146	в их	1	3
147	представление о	2	3
148	и эти	1	3
149	даже в	4	3
150	казалось бы	1	3
151	в духе	3	3
152	здесь не	1	3
153	ясно что	1	3
154	том как	1	3
155	для этого	2	3
156	и здесь	1	3
157	можно сказать	1	3
158	языке как	1	3
159	мы увидим	3	3
160	уже в	4	3
161	себе в	2	3
162	в одном	5	3
163	связано с	3	3
164	не было	1	3
165	в особенности	7	3
166	и даже	4	3
167	или иной	1	3
168	к которому	1	3
169	а с	1	3
170	под влиянием	1	3
171	как это	2	3
172	смысле этого	1	3
173	этого слова	1	3
174	несколько слов	2	3
175	в системе	1	3
176	как на	1	3
177	в таком	1	3
178	они не	3	3
179	одним из	4	2
180	также и	6	2
181	индивидуального и	1	2
182	если б	2	2
183	что если	2	2
184	в числе	1	2
185	что его	1	2
186	его так	2	2
187	на самом	1	2
188	значение и	1	2
189	себе и	1	2
190	что касается	1	2
191	и как	4	2
192	но в	8	2
193	на лицо	1	2
194	еще один	1	2
195	во многих	1	2
196	роли в	1	2
197	он не	2	2
198	но все	1	2
199	в каждом	1	2
200	рано или	1	2
201	как они	2	2
202	лишь в	2	2
203	заключается в	2	2
204	здесь только	3	2
205	связанная с	1	2
206	и тем	1	2
207	ни в	1	2
208	как и	7	2
209	между собою	5	2
210	и было	1	2
211	одного и	2	2
212	но если	2	2
213	в своей	2	2
214	не столько	1	2
215	втором случае	3	2
216	слов о	1	2
217	по себе	1	2
218	до конца	2	2
219	что с	1	2
220	в то	6	2
221	как о	2	2
222	не имеет	1	2
223	ничего не	1	2
224	что их	2	2
225	чтобы в	1	2
226	и именно	1	2
227	был в	2	2
228	никогда не	8	2
229	же время	5	2
230	свидетельствуют о	1	2
231	до того	3	2
232	не является	1	2
233	не могут	2	2
234	во все	1	2
235	если мы	2	2
236	что все	2	2
237	действия и	1	2
238	не мог	3	2
239	и прочих	1	2
240	о котором	4	2
241	одно из	1	2
242	ними и	1	2
243	о нем	1	2
244	никак не	3	2
245	это было	2	2
246	каждом из	1	2
247	во втором	3	2
248	а именно	2	2
249	раз на	1	2
250	но с	2	2
251	тот же	4	2
252	и того	1	2
